Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
J.P. Holtz,TE,26.081,2019-11-17,NFL,CHI,@,LAR,L 7-17,10,11,Sun,1,16,16.00,0,HoltJ.01
Richie James,WR,24.073,2019-11-17,NFL,SFO,,ARI,W 36-26,10,11,Sun,3,70,23.33,0,JameRi00
T.J. Logan,RB,25.075,2019-11-17,NFL,TAM,,NOR,L 17-34,10,11,Sun,1,16,16.00,0,LogaT.00
Jojo Natson,WR,25.289,2019-11-17,NFL,LAR,,CHI,W 17-7,10,11,Sun,1,27,27.00,0,NatsJo00
Cordarrelle Patterson,WR,28.245,2019-11-17,NFL,CHI,@,LAR,L 7-17,10,11,Sun,2,69,34.50,0,PattCo00
Tony Pollard,RB,22.201,2019-11-17,NFL,DAL,@,DET,W 35-27,10,11,Sun,2,42,21.00,0,PollTo00
Andre Roberts,WR,31.312,2019-11-17,NFL,BUF,@,MIA,W 37-20,10,11,Sun,1,44,44.00,0,RobeAn00
Chester Rogers,WR,25.309,2019-11-17,NFL,IND,,JAX,W 33-13,10,11,Sun,1,10,10.00,0,RogeCh02
Boston Scott,RB,24.204,2019-11-17,NFL,PHI,,NWE,L 10-17,10,11,Sun,3,60,20.00,0,ScotBo02
Steven Sims,WR,22.231,2019-11-17,NFL,WAS,,NYJ,L 17-34,10,11,Sun,6,143,23.83,0,SimsSt00
Vyncint Smith,WR,23.161,2019-11-17,NFL,NYJ,@,WAS,W 34-17,10,11,Sun,1,27,27.00,0,SmitVy00
Diontae Spencer,WR,27.243,2019-11-17,NFL,DEN,@,MIN,L 23-27,10,11,Sun,1,42,42.00,0,SpenDi00
De'Anthony Thomas,WR/RS,26.316,2019-11-17,NFL,BAL,,HOU,W 41-7,10,11,Sun,2,16,8.00,0,ThomDe05
Michael Walker,WR,23.019,2019-11-17,NFL,JAX,@,IND,L 13-33,10,11,Sun,1,23,23.00,0,WalkMi00
DeAndrew White,WR,28.032,2019-11-17,NFL,CAR,,ATL,L 3-29,10,11,Sun,3,68,22.67,0,WhitDe01
Brandon Wilson,S,25.113,2019-11-17,NFL,CIN,@,OAK,L 10-17,10,11,Sun,2,58,29.00,0,WilsBr01
