Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Shawn Williams,SS,27.123,2018-09-13,NFL,CIN,,BAL,W 34-23,2,2,Thu,0,1,0,0,0,WillSh02
Jamal Adams,SS,22.334,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,0,1,0,0,0,AdamJa00
Kwon Alexander,MLB,24.044,2018-09-16,NFL,TAM,,PHI,W 27-21,2,2,Sun,0,1,0,0,0,AlexKw00
Kiko Alonso,LB,28.033,2018-09-16,NFL,MIA,@,NYJ,W 20-12,2,2,Sun,0,2,0,0,0,AlonKi00
Jurrell Casey,DT,28.285,2018-09-16,NFL,TEN,,HOU,W 20-17,2,2,Sun,0,1,0,0,0,CaseJu00
Demario Davis,WILL,29.248,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,0,1,0,0,0,DaviDe00
Trey Flowers,LDE,25.031,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,0,1,0,0,0,FlowTr00
Dante Fowler,DE,24.044,2018-09-16,NFL,JAX,,NWE,W 31-20,2,2,Sun,0,1,1,0,0,FowlDa00
Stephon Gilmore,LCB,27.362,2018-09-16,NFL,NWE,@,JAX,L 20-31,2,2,Sun,0,1,0,0,0,GilmSt00
Cameron Heyward,DT,29.133,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,0,1,0,0,0,HeywCa01
Donte Jackson,RCB,22.312,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,0,1,0,0,0,JackDo02
Jordan Jenkins,OLB,24.077,2018-09-16,NFL,NYJ,,MIA,L 12-20,2,2,Sun,0,1,1,0,0,JenkJo01
Malcolm Jenkins,S,30.270,2018-09-16,NFL,PHI,@,TAM,L 21-27,2,2,Sun,0,1,0,0,0,JenkMa99
Marshon Lattimore,RCB,22.120,2018-09-16,NFL,NOR,,CLE,W 21-18,2,2,Sun,0,1,0,0,0,LattMa01
Elijah Lee,WILL,22.220,2018-09-16,NFL,SFO,,DET,W 30-27,2,2,Sun,0,1,0,0,0,LeexEl00
Darius Leonard,WLB,23.051,2018-09-16,NFL,IND,@,WAS,W 21-9,2,2,Sun,0,1,0,0,0,LeonDa00
Terrance Mitchell,CB,26.122,2018-09-16,NFL,CLE,@,NOR,L 18-21,2,2,Sun,0,2,1,0,0,MitcTe00
Jordan Poyer,FS,27.144,2018-09-16,NFL,BUF,,LAC,L 20-31,2,2,Sun,0,1,0,0,0,PoyeJo00
Kawann Short,DT,29.226,2018-09-16,NFL,CAR,@,ATL,L 24-31,2,2,Sun,0,1,0,0,0,ShorKa00
Cameron Sutton,LCB,23.201,2018-09-16,NFL,PIT,,KAN,L 37-42,2,2,Sun,0,1,0,0,0,SuttCa00
J.J. Watt,DE,29.178,2018-09-16,NFL,HOU,@,TEN,L 17-20,2,2,Sun,0,1,0,0,0,WattJ.00
Damien Wilson,SLB,25.111,2018-09-16,NFL,DAL,,NYG,W 20-13,2,2,Sun,0,1,0,0,0,WilsDa02
Eddie Jackson,S,25.281,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,0,1,0,0,0,JackEd01
Khalil Mack,OLB,27.207,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,0,1,0,0,0,MackKh00
Danny Trevathan,ILB,28.177,2018-09-17,NFL,CHI,,SEA,W 24-17,2,2,Mon,0,1,0,0,0,TrevDa00
Jordan Jenkins,OLB,24.081,2018-09-20,NFL,NYJ,@,CLE,L 17-21,3,3,Thu,0,1,0,0,0,JenkJo01
Trumaine Johnson,CB,28.262,2018-09-20,NFL,NYJ,@,CLE,L 17-21,3,3,Thu,0,1,0,0,0,JohnTr05
Denzel Ward,CB,21.145,2018-09-20,NFL,CLE,,NYJ,W 21-17,3,3,Thu,0,1,1,20,0,WardDe02
Jurrell Casey,DT,28.292,2018-09-23,NFL,TEN,@,JAX,W 9-6,3,3,Sun,0,1,0,0,0,CaseJu00
Carlos Dunlap,LDE,29.207,2018-09-23,NFL,CIN,@,CAR,L 21-31,3,3,Sun,0,1,0,0,0,DunlCa99
Antone Exum,SS,27.208,2018-09-23,NFL,SFO,@,KAN,L 27-38,3,3,Sun,0,1,0,0,0,ExumAn00
Akiem Hicks,DT,28.311,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,0,1,0,0,0,HickAk00
Justin Houston,LOLB,29.254,2018-09-23,NFL,KAN,,SFO,W 38-27,3,3,Sun,0,2,0,0,0,HousJu00
Jerry Hughes,RDE,30.041,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,0,1,0,0,0,HughJe99
Margus Hunt,DE,31.071,2018-09-23,NFL,IND,@,PHI,L 16-20,3,3,Sun,0,1,1,0,0,HuntMa00
John Johnson,SS,22.278,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,0,1,0,0,0,JohnJo10
Khalil Mack,OLB,27.213,2018-09-23,NFL,CHI,@,ARI,W 16-14,3,3,Sun,0,1,0,0,0,MackKh00
Bradley McDougald,SS,27.312,2018-09-23,NFL,SEA,,DAL,W 24-13,3,3,Sun,0,1,0,0,0,McDoBr01
Brandon Mebane,NT,33.251,2018-09-23,NFL,LAC,@,LAR,L 23-35,3,3,Sun,0,1,0,0,0,MebaBr99
Fabian Moreau,CB,24.167,2018-09-23,NFL,WAS,,GNB,W 31-17,3,3,Sun,0,1,0,0,0,MoreFa00
Trent Murphy,LDE,27.275,2018-09-23,NFL,BUF,@,MIN,W 27-6,3,3,Sun,0,1,0,0,0,MurpTr00
Robert Nkemdiche,DT,24.004,2018-09-23,NFL,ARI,,CHI,L 14-16,3,3,Sun,0,1,0,0,0,NkemRo00
Shane Ray,OLB,25.128,2018-09-23,NFL,DEN,@,BAL,L 14-27,3,3,Sun,0,1,0,0,0,RayxSh00
Harrison Smith,FS,29.233,2018-09-23,NFL,MIN,,BUF,L 6-27,3,3,Sun,0,1,0,0,0,SmitHa00
Terrell Suggs,LB,35.347,2018-09-23,NFL,BAL,,DEN,W 27-14,3,3,Sun,0,1,0,0,0,SuggTe99
Aqib Talib,RCB,32.222,2018-09-23,NFL,LAR,,LAC,W 35-23,3,3,Sun,0,1,0,0,0,TaliAq99
J.J. Watt,DE,29.185,2018-09-23,NFL,HOU,,NYG,L 22-27,3,3,Sun,0,1,0,0,0,WattJ.00
Kerry Wynn,DL,27.223,2018-09-23,NFL,NYG,@,HOU,W 27-22,3,3,Sun,0,1,0,0,0,WynnKe00
Artie Burns,CB,23.146,2018-09-24,NFL,PIT,@,TAM,W 30-27,3,3,Mon,0,1,0,0,0,BurnAr00
Jason Pierre-Paul,DE,29.266,2018-09-24,NFL,TAM,,PIT,L 27-30,3,3,Mon,0,1,0,0,0,PierJa99
John Franklin-Myers,DL,22.001,2018-09-27,NFL,LAR,,MIN,W 38-31,4,4,Thu,0,1,0,0,0,FranJo02
Mike Hughes,CB,21.228,2018-09-27,NFL,MIN,@,LAR,L 31-38,4,4,Thu,0,1,0,0,0,HughMi00
Bene Benwikere,CB,27.027,2018-09-30,NFL,ARI,,SEA,L 17-20,4,4,Sun,0,1,0,0,0,BenwBe00
Deone Bucannon,WLB,26.031,2018-09-30,NFL,ARI,,SEA,L 17-20,4,4,Sun,0,1,0,0,0,BucaDe00
Malcolm Butler,CB,28.212,2018-09-30,NFL,TEN,,PHI,W 26-23,4,4,Sun,0,1,0,0,0,ButlMa01
Kenny Clark,NT,22.361,2018-09-30,NFL,GNB,,BUF,W 22-0,4,4,Sun,0,1,1,0,0,ClarKe01
Jarrad Davis,MLB,22.318,2018-09-30,NFL,DET,@,DAL,L 24-26,4,4,Sun,0,1,0,0,0,DaviJa01
Michael Davis,CB,23.267,2018-09-30,NFL,LAC,,SFO,W 29-27,4,4,Sun,0,1,0,0,0,DaviMi03
Tyeler Davison,DT,26.007,2018-09-30,NFL,NOR,@,NYG,W 33-18,4,4,Sun,0,1,0,0,0,DaviTy01
Tre Flowers,RCB,23.120,2018-09-30,NFL,SEA,@,ARI,W 20-17,4,4,Sun,0,1,0,0,0,FlowTr01
Da'Shawn Hand,DE,22.320,2018-09-30,NFL,DET,@,DAL,L 24-26,4,4,Sun,0,1,0,0,0,HandDa00
Maurice Hurst,DT,23.144,2018-09-30,NFL,OAK,,CLE,W 45-42,4,4,Sun,0,1,0,0,0,HursMa00
Tony Jefferson,SS,26.246,2018-09-30,NFL,BAL,@,PIT,W 26-14,4,4,Sun,0,1,1,0,0,JeffTo00
Taron Johnson,CB,22.065,2018-09-30,NFL,BUF,@,GNB,L 0-22,4,4,Sun,0,1,0,0,0,JohnTa01
Harold Landry,OLB,22.117,2018-09-30,NFL,TEN,,PHI,W 26-23,4,4,Sun,0,1,0,0,0,LandHa00
Ryan Lewis,RCB,24.168,2018-09-30,NFL,BUF,@,GNB,L 0-22,4,4,Sun,0,2,0,0,0,LewiRy01
Greg Mabin,DB,24.097,2018-09-30,NFL,SFO,@,LAC,L 27-29,4,4,Sun,0,1,0,0,0,MabiGr00
Khalil Mack,OLB,27.220,2018-09-30,NFL,CHI,,TAM,W 48-10,4,4,Sun,0,1,0,0,0,MackKh00
Brian Orakpo,OLB,32.061,2018-09-30,NFL,TEN,,PHI,W 26-23,4,4,Sun,0,1,0,0,0,OrakBr99
Dominique Rodgers-Cromartie,CB,32.176,2018-09-30,NFL,OAK,,CLE,W 45-42,4,4,Sun,0,1,0,0,0,RodgDo99
Coty Sensabaugh,CB,29.319,2018-09-30,NFL,PIT,,BAL,L 14-26,4,4,Sun,0,1,0,0,0,SensCo00
Buster Skrine,CB,29.157,2018-09-30,NFL,NYJ,@,JAX,L 12-31,4,4,Sun,0,1,1,0,0,SkriBu00
J.J. Watt,DE,29.192,2018-09-30,NFL,HOU,@,IND,W 37-34,4,4,Sun,0,2,0,0,0,WattJ.00
P.J. Williams,CB,25.121,2018-09-30,NFL,NOR,@,NYG,W 33-18,4,4,Sun,0,1,0,0,0,WillP.00
Avery Williamson,ILB,26.205,2018-09-30,NFL,NYJ,@,JAX,L 12-31,4,4,Sun,0,1,0,0,0,WillAv00
Devin McCourty,S,31.052,2018-10-04,NFL,NWE,,IND,W 38-24,5,5,Thu,0,1,1,0,0,McCoDe99
Eli Apple,LCB,23.059,2018-10-07,NFL,NYG,@,CAR,L 31-33,5,5,Sun,0,1,0,0,0,ApplEl00
Jeremiah Attaochu,LB,25.263,2018-10-07,NFL,NYJ,,DEN,W 34-16,5,5,Sun,0,1,0,0,0,AttaJe00
Anthony Brown,DB,24.296,2018-10-07,NFL,DAL,@,HOU,L 16-19,5,5,Sun,0,1,0,0,0,BrowAn02
Jatavis Brown,OLB,24.231,2018-10-07,NFL,LAC,,OAK,W 26-10,5,5,Sun,0,1,0,0,0,BrowJa05
Frank Clark,RDE,25.115,2018-10-07,NFL,SEA,,LAR,L 31-33,5,5,Sun,0,1,0,0,0,ClarFr01
Carlos Dunlap,LDE,29.221,2018-10-07,NFL,CIN,,MIA,W 27-17,5,5,Sun,0,1,0,0,0,DunlCa99
Tremaine Edmunds,MLB,20.158,2018-10-07,NFL,BUF,,TEN,W 13-12,5,5,Sun,0,1,0,0,0,EdmuTr01
Dee Ford,LOLB,27.202,2018-10-07,NFL,KAN,,JAX,W 30-14,5,5,Sun,0,1,0,0,0,FordDe00
Adam Gotsis,DE,26.014,2018-10-07,NFL,DEN,@,NYJ,L 16-34,5,5,Sun,0,1,1,0,0,GotsAd00
Rodney Gunter,DT,26.261,2018-10-07,NFL,ARI,@,SFO,W 28-18,5,5,Sun,0,1,0,0,0,GuntRo00
Da'Shawn Hand,DE,22.327,2018-10-07,NFL,DET,,GNB,W 31-23,5,5,Sun,0,1,1,0,0,HandDa00
Jerry Hughes,RDE,30.055,2018-10-07,NFL,BUF,,TEN,W 13-12,5,5,Sun,0,1,0,0,0,HughJe99
Charley Hughlett,LS,28.144,2018-10-07,NFL,CLE,,BAL,W 12-9,5,5,Sun,0,1,0,0,0,HughCh01
Marlon Humphrey,CB,22.091,2018-10-07,NFL,BAL,@,CLE,L 9-12,5,5,Sun,0,1,0,0,0,HumpMa00
Chandler Jones,DE,28.222,2018-10-07,NFL,ARI,@,SFO,W 28-18,5,5,Sun,0,1,1,0,0,JoneCh03
Damontae Kazee,S,25.124,2018-10-07,NFL,ATL,@,PIT,L 17-41,5,5,Sun,0,1,0,0,0,KazeDa00
Shaq Lawson,DE,24.112,2018-10-07,NFL,BUF,,TEN,W 13-12,5,5,Sun,0,1,0,0,0,LawsSh00
Marcus Maye,FS,25.212,2018-10-07,NFL,NYJ,,DEN,W 34-16,5,5,Sun,0,1,0,0,0,MayeMa00
Romeo Okwara,DE,23.112,2018-10-07,NFL,DET,,GNB,W 31-23,5,5,Sun,0,1,0,0,0,OkwaRo01
Haason Reddick,WLB,24.015,2018-10-07,NFL,ARI,@,SFO,W 28-18,5,5,Sun,0,1,0,0,0,ReddHa00
Joe Schobert,MIKE,24.335,2018-10-07,NFL,CLE,,BAL,W 12-9,5,5,Sun,0,1,0,0,0,SchoJo00
T.J. Watt,LOLB,23.361,2018-10-07,NFL,PIT,,ATL,W 41-17,5,5,Sun,0,1,0,0,0,WattT.00
Stephen Weatherly,RDE,24.202,2018-10-07,NFL,MIN,@,PHI,W 23-21,5,5,Sun,0,1,0,0,0,WeatSt00
Marcus Davenport,DE,22.034,2018-10-08,NFL,NOR,,WAS,W 43-19,5,5,Mon,0,1,0,0,0,DaveMa00
Fabian Moreau,CB,24.182,2018-10-08,NFL,WAS,@,NOR,L 19-43,4,5,Mon,0,1,0,0,0,MoreFa00
Da'Ron Payne,NT,21.134,2018-10-08,NFL,WAS,@,NOR,L 19-43,4,5,Mon,0,1,0,0,0,PaynDa00
Michael Bennett,DE,32.332,2018-10-11,NFL,PHI,@,NYG,W 34-13,6,6,Thu,0,1,0,0,0,BennMi99
Damon Harrison,DL,29.316,2018-10-11,NFL,NYG,,PHI,L 13-34,6,6,Thu,0,1,0,0,0,HarrDa03
Jamal Adams,SS,22.362,2018-10-14,NFL,NYJ,,IND,W 42-34,6,6,Sun,0,1,0,0,0,AdamJa00
Kiko Alonso,LB,28.061,2018-10-14,NFL,MIA,,CHI,W 31-28,6,6,Sun,0,1,1,0,0,AlonKi00
Anthony Barr,SLB,26.210,2018-10-14,NFL,MIN,,ARI,W 27-17,6,6,Sun,0,1,0,0,0,BarrAn00
Frank Clark,RDE,25.122,2018-10-14,NFL,SEA,@,OAK,W 27-3,6,6,Sun,0,2,0,0,0,ClarFr01
Pierre Desir,CB,28.036,2018-10-14,NFL,IND,@,NYJ,L 34-42,6,6,Sun,0,1,0,0,0,DesiPi00
Samson Ebukam,OLB,23.158,2018-10-14,NFL,LAR,@,DEN,W 23-20,6,6,Sun,0,1,0,0,0,EbukSa00
Shaun Dion Hamilton,LB,23.033,2018-10-14,NFL,WAS,,CAR,W 23-17,5,6,Sun,0,1,0,0,0,DionSh00
Akiem Hicks,DT,28.332,2018-10-14,NFL,CHI,@,MIA,L 28-31,5,6,Sun,0,1,0,0,0,HickAk00
Gregory Howell,RB,22.201,2018-10-14,NFL,HOU,,BUF,W 20-13,6,6,Sun,0,1,0,0,0,HoweGr00
Jerry Hughes,RDE,30.062,2018-10-14,NFL,BUF,@,HOU,L 13-20,6,6,Sun,0,1,0,0,0,HughJe99
Chandler Jones,DE,28.229,2018-10-14,NFL,ARI,@,MIN,L 17-27,6,6,Sun,0,1,0,0,0,JoneCh03
Chris Jones,DT,24.103,2018-10-14,NFL,KAN,@,NWE,L 40-43,6,6,Sun,0,1,0,0,0,JoneCh09
Darius Leonard,WLB,23.079,2018-10-14,NFL,IND,@,NYJ,L 34-42,6,6,Sun,0,1,0,0,0,LeonDa00
Bradley McDougald,SS,27.333,2018-10-14,NFL,SEA,@,OAK,W 27-3,6,6,Sun,0,1,0,0,0,McDoBr01
Trent Murphy,LDE,27.296,2018-10-14,NFL,BUF,@,HOU,L 13-20,6,6,Sun,0,1,0,0,0,MurpTr00
Josh Norman,CB,30.303,2018-10-14,NFL,WAS,,CAR,W 23-17,5,6,Sun,0,1,0,0,0,NormJo01
Julius Peppers,DE,38.269,2018-10-14,NFL,CAR,@,WAS,L 17-23,5,6,Sun,0,1,0,0,0,PeppJu99
Darius Phillips,CB,23.110,2018-10-14,NFL,CIN,,PIT,L 21-28,6,6,Sun,0,1,0,0,0,PhilDa02
Robert Quinn,DE,28.149,2018-10-14,NFL,MIA,,CHI,W 31-28,6,6,Sun,0,1,0,0,0,QuinRo00
Jaylon Smith,MLB,23.122,2018-10-14,NFL,DAL,,JAX,W 40-7,6,6,Sun,0,1,0,0,0,SmitJa05
Ryan Smith,CB,25.037,2018-10-14,NFL,TAM,@,ATL,L 29-34,5,6,Sun,0,1,0,0,0,SmitRy00
Za'Darius Smith,OLB,26.036,2018-10-14,NFL,BAL,@,TEN,W 21-0,6,6,Sun,0,1,0,0,0,SmitZa00
Breeland Speaks,ROLB,22.300,2018-10-14,NFL,KAN,@,NWE,L 40-43,6,6,Sun,0,1,0,0,0,SpeaBr00
D.J. Swearinger,FS,27.043,2018-10-14,NFL,WAS,,CAR,W 23-17,5,6,Sun,0,1,0,0,0,SweaDJ00
Kyle Williams,LDT,35.126,2018-10-14,NFL,BUF,@,HOU,L 13-20,6,6,Sun,0,1,0,0,0,WillKy20
Ha Ha Clinton-Dix,S,25.298,2018-10-15,NFL,GNB,,SFO,W 33-30,6,6,Mon,0,1,0,0,0,ClinHa00
Raven Greene,S,23.255,2018-10-15,NFL,GNB,,SFO,W 33-30,6,6,Mon,0,1,0,0,0,GreeRa02
Bradley Chubb,SLB,22.116,2018-10-18,NFL,DEN,@,ARI,W 45-10,7,7,Thu,0,1,0,0,0,ChubBr00
Von Miller,WLB,29.206,2018-10-18,NFL,DEN,@,ARI,W 45-10,7,7,Thu,0,2,1,3,0,MillVo00
Antony Auclair,TE,25.146,2018-10-21,NFL,TAM,,CLE,W 26-23,6,7,Sun,0,1,0,0,0,AuclAn00
Andre Branch,DE,29.099,2018-10-21,NFL,MIA,,DET,L 21-32,7,7,Sun,0,1,0,0,0,BranAn00
T.J. Carrie,DB,28.085,2018-10-21,NFL,CLE,@,TAM,L 23-26,7,7,Sun,0,1,0,0,0,CarrTr00
Zach Cunningham,WILL,23.313,2018-10-21,NFL,HOU,@,JAX,W 20-7,7,7,Sun,0,1,0,0,0,CunnZa00
Lavonte David,WLB,28.271,2018-10-21,NFL,TAM,,CLE,W 26-23,6,7,Sun,0,1,0,0,0,DaviLa00
Aaron Donald,DT,27.151,2018-10-21,NFL,LAR,@,SFO,W 39-10,7,7,Sun,0,1,1,0,0,DonaAa00
Samson Ebukam,OLB,23.165,2018-10-21,NFL,LAR,@,SFO,W 39-10,7,7,Sun,0,1,0,0,0,EbukSa00
Dee Ford,LOLB,27.216,2018-10-21,NFL,KAN,,CIN,W 45-10,7,7,Sun,0,1,0,0,0,FordDe00
Myles Garrett,DE,22.296,2018-10-21,NFL,CLE,@,TAM,L 23-26,7,7,Sun,0,1,0,0,0,GarrMy00
George Iloka,SS,28.204,2018-10-21,NFL,MIN,@,NYJ,W 37-17,7,7,Sun,0,1,0,0,0,IlokGe00
Ryan Kerrigan,WLB,30.066,2018-10-21,NFL,WAS,,DAL,W 20-17,6,7,Sun,0,1,0,0,0,KerrRy00
Nick Kwiatkoski,LB,25.148,2018-10-21,NFL,CHI,,NWE,L 31-38,6,7,Sun,0,1,0,0,0,KwiaNi00
Kyle Love,NT,31.337,2018-10-21,NFL,CAR,@,PHI,W 21-17,6,7,Sun,0,1,1,0,0,LoveKy00
Raekwon McMillan,LB,22.338,2018-10-21,NFL,MIA,,DET,L 21-32,7,7,Sun,0,1,0,0,0,McMiRa02
Whitney Mercilus,OLB,28.092,2018-10-21,NFL,HOU,@,JAX,W 20-7,7,7,Sun,0,2,0,0,0,MercWh00
Mike Mitchell,SS,31.133,2018-10-21,NFL,IND,,BUF,W 37-5,7,7,Sun,0,1,0,0,0,MitcMi99
Bilal Nichols,DT,22.037,2018-10-21,NFL,CHI,,NWE,L 31-38,6,7,Sun,0,1,1,0,0,NichBi00
Josh Norman,CB,30.310,2018-10-21,NFL,WAS,,DAL,W 20-17,6,7,Sun,0,1,0,0,0,NormJo01
Julius Peppers,DE,38.276,2018-10-21,NFL,CAR,@,PHI,W 21-17,6,7,Sun,0,1,0,0,0,PeppJu99
D.J. Swearinger,FS,27.050,2018-10-21,NFL,WAS,,DAL,W 20-17,6,7,Sun,0,1,1,0,0,SweaDJ00
Kemoko Turay,DE,23.102,2018-10-21,NFL,IND,,BUF,W 37-5,7,7,Sun,0,1,0,0,0,TuraKe00
Janoris Jenkins,RCB,29.358,2018-10-22,NFL,NYG,@,ATL,L 20-23,7,7,Mon,0,1,0,0,0,JenkJa03
Alex Anzalone,LB,24.036,2018-10-28,NFL,NOR,@,MIN,W 30-20,7,8,Sun,0,1,0,0,0,AnzaAl00
Jamie Collins,SAM,29.008,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,0,1,0,0,0,CollJa00
Landon Collins,SS,24.291,2018-10-28,NFL,NYG,,WAS,L 13-20,8,8,Sun,0,1,0,0,0,CollLa00
Marcell Dareus,NT,28.229,2018-10-28,NFL,JAX,,PHI,L 18-24,8,8,Sun,0,1,0,0,0,DareMa00
Dee Ford,LOLB,27.223,2018-10-28,NFL,KAN,,DEN,W 30-23,8,8,Sun,0,2,0,0,0,FordDe00
Derrick Kindred,CB,24.317,2018-10-28,NFL,CLE,@,PIT,L 18-33,8,8,Sun,0,1,0,0,0,KindDe00
Darius Leonard,WLB,23.093,2018-10-28,NFL,IND,@,OAK,W 42-28,8,8,Sun,0,1,0,0,0,LeonDa00
Kyle Love,NT,31.344,2018-10-28,NFL,CAR,,BAL,W 36-21,7,8,Sun,0,1,0,0,0,LoveKy00
Avonte Maddox,S,22.211,2018-10-28,NFL,PHI,@,JAX,W 24-18,8,8,Sun,0,1,0,0,0,MaddAv00
David Moore,WR,23.286,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,0,1,0,0,0,MoorDa03
Tyvis Powell,DB,24.254,2018-10-28,NFL,SFO,@,ARI,L 15-18,8,8,Sun,0,1,0,0,0,PoweTy01
Tedric Thompson,FS,23.281,2018-10-28,NFL,SEA,@,DET,W 28-14,7,8,Sun,0,1,0,0,0,ThomTe00
Ramik Wilson,LB,26.070,2018-10-28,NFL,LAR,,GNB,W 29-27,8,8,Sun,0,1,1,0,0,WilsRa00
Lorenzo Alexander,LLB,35.151,2018-10-29,NFL,BUF,,NWE,L 6-25,8,8,Mon,0,1,0,0,0,AlexLo99
Kyle Van Noy,RLB,27.217,2018-10-29,NFL,NWE,@,BUF,W 25-6,8,8,Mon,0,1,0,0,0,VanNKy00
Jimmie Ward,FS,27.106,2018-11-01,NFL,SFO,,OAK,W 34-3,9,9,Thu,0,1,0,0,0,WardJi01
Dekoda Watson,OLB,30.243,2018-11-01,NFL,SFO,,OAK,W 34-3,9,9,Thu,0,1,0,0,0,WatsDe99
Mario Addison,DE,31.059,2018-11-04,NFL,CAR,,TAM,W 42-28,8,9,Sun,0,1,0,0,0,AddiMa00
Adrian Clayborn,DE,30.121,2018-11-04,NFL,NWE,,GNB,W 31-17,9,9,Sun,0,1,0,0,0,ClayAd00
Patrick DiMarco,FB,29.188,2018-11-04,NFL,BUF,,CHI,L 9-41,9,9,Sun,0,1,0,0,0,DiMaPa00
Brandon Dunn,NT,26.060,2018-11-04,NFL,HOU,@,DEN,W 19-17,9,9,Sun,0,1,0,0,0,DunnBr00
Samson Ebukam,OLB,23.179,2018-11-04,NFL,LAR,@,NOR,L 35-45,9,9,Sun,0,1,0,0,0,EbukSa00
