Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Warrick Holdman,WLB,27.289,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,,1,0,,,HoldWa20
William Joseph,DT,24.004,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0,1,0,0,0,JoseWi20
Aaron Kampman,DT/D,23.281,2003-09-07,NFL,GNB,,MIN,L 25-30,1,1,Sun,,1,0,,,KampAa99
Patrick Kerney,LDE,26.251,2003-09-07,NFL,ATL,@,DAL,W 27-13,1,1,Sun,,1,0,,,KernPa99
Lance Legree,DT,25.259,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0,1,0,0,0,LeGrLa20
Leonard Little,LDE,28.323,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,0,1,0,0,0,LittLe00
Ken Lucas,RCB,24.227,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,,1,0,,,LucaKe20
Daylon McCutcheon,RCB,26.272,2003-09-07,NFL,CLE,,IND,L 6-9,1,1,Sun,,1,0,,,McCuDa22
Chike Okeafor,RDE,27.164,2003-09-07,NFL,SEA,,NOR,W 27-10,1,1,Sun,0,1,0,0,0,OkeaCh20
Trevor Pryce,LDE,28.035,2003-09-07,NFL,DEN,@,CIN,W 30-10,1,1,Sun,0,1,0,0,0,PrycTr00
Mike Rumph,LCB,23.303,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0,1,0,0,0,RumpMi20
Michael Strahan*,LDE,31.290,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0,1,0,0,0,StraMi02
Charles Tillman,CB,22.196,2003-09-07,NFL,CHI,@,SFO,L 7-49,1,1,Sun,,1,0,,,TillCh20
Pisa Tinoisamoa,SLB,22.054,2003-09-07,NFL,STL,@,NYG,L 13-23,1,1,Sun,,1,0,,,TinoPi20
Eric Westmoreland,LB,26.180,2003-09-07,NFL,JAX,@,CAR,L 23-24,1,1,Sun,,1,0,,,WestEr20
Jimmy Williams,CB,24.181,2003-09-07,NFL,SFO,,CHI,W 49-7,1,1,Sun,0,1,1,0,0,WillJi22
Roy Williams,WR,23.024,2003-09-07,,DAL,,ATL,L 13-27,1,1,Sun,,1,0,,,WillRo03
Shaun Williams,SS,26.332,2003-09-07,NFL,NYG,,STL,W 23-13,1,1,Sun,0,1,0,0,0,WillSh20
Jerry Wilson,FS,30.052,2003-09-07,NFL,SDG,@,KAN,L 14-27,1,1,Sun,0,1,0,0,0,WilsJe22
Chartric Darby,DT,27.321,2003-09-08,NFL,TAM,@,PHI,W 17-0,1,1,Mon,,1,0,,,DarbCh20
Simeon Rice,RDE,29.196,2003-09-08,NFL,TAM,@,PHI,W 17-0,1,1,Mon,0,1,0,0,0,RiceSi00
Chad Bratzke,DE,31.364,2003-09-14,NFL,IND,,TEN,W 33-7,2,2,Sun,0,1,0,0,0,BratCh20
Alex Brown,RDE,24.102,2003-09-14,NFL,CHI,@,MIN,L 13-24,2,2,Sun,0,1,0,0,0,BrowAl20
Matt Chatham,LB,26.078,2003-09-14,NFL,NWE,@,PHI,W 31-10,2,2,Sun,0,1,0,0,0,ChatMa20
Phillip Daniels,LDE,30.194,2003-09-14,NFL,CHI,@,MIN,L 13-24,2,2,Sun,0,1,0,0,0,DaniPh20
Will Demps,DB,23.311,2003-09-14,NFL,BAL,,CLE,W 33-13,2,2,Sun,,1,0,,,DempWi20
Shaun Ellis,LDE,26.082,2003-09-14,NFL,NYJ,,MIA,L 10-21,2,2,Sun,0,1,0,0,0,ElliSh00
Ken Hamlin,FS,22.237,2003-09-14,NFL,SEA,@,ARI,W 38-0,2,2,Sun,0,1,0,0,0,HamlKe20
Corey Harris,SS,33.324,2003-09-14,NFL,DET,@,GNB,L 6-31,2,2,Sun,,1,0,,,HarrCo20
Kenard Lang,RDE,28.226,2003-09-14,NFL,CLE,@,BAL,L 13-33,2,2,Sun,0,1,0,0,0,LangKe20
Robert Mathis,DE,22.200,2003-09-14,NFL,IND,,TEN,W 33-7,2,2,Sun,0,1,0,0,0,MathRo20
Willie McGinest,LB,31.277,2003-09-14,NFL,NWE,@,PHI,W 31-10,2,2,Sun,0,1,1,0,0,McGiWi00
Zeke Moreno,MLB,24.339,2003-09-14,NFL,SDG,,DEN,L 13-37,2,2,Sun,0,1,0,0,0,MoreZe20
Chike Okeafor,RDE,27.171,2003-09-14,NFL,SEA,@,ARI,W 38-0,2,2,Sun,0,1,0,0,0,OkeaCh20
Julian Peterson,LOLB,25.048,2003-09-14,NFL,SFO,@,STL,L 24-27,2,2,Sun,0,2,0,0,0,PeteJu00
Roman Phifer,ILB,35.193,2003-09-14,NFL,NWE,@,PHI,W 31-10,2,2,Sun,,1,0,,,PhifRo20
Simeon Rice,RDE,29.202,2003-09-14,NFL,TAM,,CAR,L 9-12,2,2,Sun,0,1,0,0,0,RiceSi00
Sam Rogers,OLB,33.107,2003-09-14,NFL,ATL,,WAS,L 31-33,2,2,Sun,0,2,0,0,0,RogeSa20
Mike Rucker,RDE,28.198,2003-09-14,NFL,CAR,@,TAM,W 12-9,2,2,Sun,,1,0,,,RuckMi20
Matt Stewart,OLB,24.014,2003-09-14,NFL,ATL,,WAS,L 31-33,2,2,Sun,0,1,0,0,0,StewMa21
Ted Washington,NT,35.154,2003-09-14,NFL,NWE,@,PHI,W 31-10,2,2,Sun,,1,0,,,WashTe01
Jerome Woods,FS,30.181,2003-09-14,NFL,KAN,,PIT,W 41-20,2,2,Sun,0,1,1,0,0,WoodJe00
Mark Word,DL,27.295,2003-09-14,NFL,CLE,@,BAL,L 13-33,2,2,Sun,0,1,0,0,0,WordMa20
Ralph Brown,CB,24.364,2003-09-15,NFL,NYG,,DAL,L 32-35,2,2,Mon,0,1,0,0,0,BrowRa20
Ebenezer Ekuban,RDE,27.109,2003-09-15,NFL,DAL,@,NYG,W 35-32,2,2,Mon,0,1,0,0,0,EkubEb20
Greg Ellis,LDE,28.032,2003-09-15,NFL,DAL,@,NYG,W 35-32,2,2,Mon,0,1,0,0,0,ElliGr20
Kenny Holmes,RDE,29.326,2003-09-15,NFL,NYG,,DAL,L 32-35,2,2,Mon,0,1,0,0,0,HolmKe20
LaVar Arrington,SLB,25.093,2003-09-21,NFL,WAS,,NYG,L 21-24,3,3,Sun,0,2,0,0,0,ArriLa00
Shawn Barber,ROLB,28.250,2003-09-21,NFL,KAN,@,HOU,W 42-14,3,3,Sun,,1,0,,,BarbSh20
Darian Barnes,FB,23.205,2003-09-21,NFL,TAM,@,ATL,W 31-10,3,3,Sun,,1,0,,,BarnDa00
Courtney Brown,LDE,25.219,2003-09-21,NFL,CLE,@,SFO,W 13-12,3,3,Sun,0,1,0,0,0,BrowCo22
Tedy Bruschi,ILB,30.104,2003-09-21,NFL,NWE,,NYJ,W 23-16,3,3,Sun,,1,0,,,BrusTe99
Keith Bulluck,RLB,26.170,2003-09-21,NFL,TEN,,NOR,W 27-12,3,3,Sun,0,1,0,0,0,BullKe00
Dwaine Carpenter,S,26.321,2003-09-21,NFL,SFO,,CLE,L 12-13,3,3,Sun,,1,0,,,CarpDw20
Sam Cowart,WLB,28.207,2003-09-21,NFL,NYJ,@,NWE,L 16-23,3,3,Sun,0,1,0,0,0,CowaSa00
Keyuo Craver,CB,23.030,2003-09-21,NFL,NOR,@,TEN,L 12-27,3,3,Sun,,1,0,,,CravKe20
Jean-Phillipe Darche,LS,28.205,2003-09-21,NFL,SEA,,STL,W 24-23,3,3,Sun,,1,0,,,DarcJe20
Adrian Dingle,RDE,26.088,2003-09-21,NFL,SDG,,BAL,L 10-24,3,3,Sun,,1,0,,,DingAd20
Mike Doss,SS,22.181,2003-09-21,NFL,IND,,JAX,W 23-13,3,3,Sun,,1,0,,,DossMi20
Leonard Little,LDE,28.337,2003-09-21,NFL,STL,@,SEA,L 23-24,3,3,Sun,0,1,0,0,0,LittLe00
Gerald McBurrows,S,29.349,2003-09-21,NFL,ATL,,TAM,L 10-31,3,3,Sun,,1,0,,,McBuGe20
Chester McGlockton,DT,34.005,2003-09-21,NFL,NYJ,@,NWE,L 16-23,3,3,Sun,0,1,0,0,0,McGlCh00
Mike McKenzie,LCB,27.148,2003-09-21,NFL,GNB,@,ARI,L 13-20,3,3,Sun,,1,0,,,McKeMi20
Mike Nattiel,LB,22.317,2003-09-21,NFL,MIN,@,DET,W 23-13,3,3,Sun,,1,0,,,NattMi20
Peter Sirmon,LLB,26.215,2003-09-21,NFL,TEN,,NOR,W 27-12,3,3,Sun,,1,0,,,SirmPe20
Barron Tanner,DT,30.007,2003-09-21,NFL,ARI,,GNB,W 20-13,3,3,Sun,,1,0,,,TannBa20
Antoine Winfield,LCB,26.089,2003-09-21,NFL,BUF,@,MIA,L 7-17,3,3,Sun,,1,0,,,WinfAn20
Jerome Woods,FS,30.188,2003-09-21,NFL,KAN,@,HOU,W 42-14,3,3,Sun,,1,0,,,WoodJe00
Derrick Gibson,SS,24.184,2003-09-22,NFL,OAK,@,DEN,L 10-31,3,3,Mon,,1,0,,,GibsDe21
Champ Bailey*,LCB,25.098,2003-09-28,NFL,WAS,,NWE,W 20-17,4,4,Sun,0,1,0,0,0,BailCh00
Cory Bird,DB,25.049,2003-09-28,NFL,IND,@,NOR,W 55-21,4,4,Sun,,1,0,,,BirdCo20
Eric Brown,SS,28.192,2003-09-28,NFL,HOU,,JAX,W 24-20,4,4,Sun,,1,0,,,BrowEr21
Sheldon Brown,CB,24.193,2003-09-28,NFL,PHI,@,BUF,W 23-13,3,4,Sun,0,1,0,0,0,BrowSh20
Jeff Burris,LCB,31.113,2003-09-28,NFL,CIN,@,CLE,W 21-14,4,4,Sun,0,1,0,0,0,BurrJe20
Jay Foreman,BLB,27.222,2003-09-28,NFL,HOU,,JAX,W 24-20,4,4,Sun,,1,1,,,ForeJa20
Cory Hall,SS,26.297,2003-09-28,NFL,ATL,@,CAR,L 3-23,4,4,Sun,,1,0,,,HallCo21
John Henderson,RDT,24.262,2003-09-28,NFL,JAX,@,HOU,L 20-24,4,4,Sun,0,1,0,0,0,HendJo99
Dexter Jackson,FS,26.062,2003-09-28,NFL,ARI,@,STL,L 13-37,4,4,Sun,0,1,0,0,0,JackDe20
Lance Johnstone,DE,30.109,2003-09-28,NFL,MIN,,SFO,W 35-7,4,4,Sun,0,1,0,0,0,JohnLa23
Michael Lewis,SS,23.152,2003-09-28,NFL,PHI,@,BUF,W 23-13,3,4,Sun,,1,0,,,LewiMi99
Leonard Little,LDE,28.344,2003-09-28,NFL,STL,,ARI,W 37-13,4,4,Sun,0,1,0,0,0,LittLe00
Kevin Mathis,CB,29.152,2003-09-28,NFL,ATL,@,CAR,L 3-23,4,4,Sun,,1,1,,,MathKe20
Marlon McCree,FS,26.195,2003-09-28,NFL,HOU,,JAX,W 24-20,4,4,Sun,,1,0,,,McCrMa20
Eric Ogbogu,DE,28.072,2003-09-28,NFL,DAL,@,NYJ,W 17-6,3,4,Sun,,1,0,,,OgboEr20
Tyrone Poole,RCB,31.237,2003-09-28,NFL,NWE,@,WAS,L 17-20,4,4,Sun,,1,0,,,PoolTy20
Monsanto Pope,LDT,25.244,2003-09-28,NFL,DEN,,DET,W 20-16,4,4,Sun,,1,0,,,PopeMo20
Ed Reed*,SS,25.017,2003-09-28,NFL,BAL,,KAN,L 10-17,4,4,Sun,0,1,0,0,0,ReedEd00
Mark Simoneau,MLB,26.255,2003-09-28,NFL,PHI,@,BUF,W 23-13,3,4,Sun,,1,0,,,SimoMa20
T.J. Slaughter,LB,26.220,2003-09-28,NFL,JAX,@,HOU,L 20-24,4,4,Sun,,1,0,,,SlauT.20
Pisa Tinoisamoa,SLB,22.075,2003-09-28,NFL,STL,,ARI,W 37-13,4,4,Sun,,1,0,,,TinoPi20
Marcus Washington,LLB,25.346,2003-09-28,NFL,IND,@,NOR,W 55-21,4,4,Sun,0,1,1,0,0,WashMa99
Dan Wilkinson,LDT,30.199,2003-09-28,NFL,DET,@,DEN,L 16-20,4,4,Sun,,1,0,,,WilkDa22
Roy Williams,FS,23.045,2003-09-28,,DAL,@,NYJ,W 17-6,3,4,Sun,,1,0,,,WillRo03
Antoine Winfield,LCB,26.096,2003-09-28,NFL,BUF,,PHI,L 13-23,4,4,Sun,,1,0,,,WinfAn20
Ashley Ambrose,CB,33.018,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,,1,0,,,AmbrAs00
Eric Barton,OLB,26.006,2003-10-05,NFL,OAK,@,CHI,L 21-24,5,5,Sun,,1,0,,,BartEr20
Tony Brackens,LDE,28.283,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,0,1,0,0,0,BracTo00
Courtney Brown,LDE,25.233,2003-10-05,NFL,CLE,@,PIT,W 33-13,5,5,Sun,0,1,1,0,0,BrowCo22
Terrell Buckley,CB,32.120,2003-10-05,NFL,MIA,@,NYG,W 23-10,4,5,Sun,,1,1,,,BuckTe20
Duane Clemons,LDE,29.135,2003-10-05,NFL,CIN,@,BUF,L 16-22,5,5,Sun,0,1,0,0,0,ClemDu20
Donovin Darius,SS,28.054,2003-10-05,NFL,JAX,,SDG,W 27-21,5,5,Sun,,1,0,,,DariDo20
Russell Davis,RDT,28.191,2003-10-05,NFL,ARI,@,DAL,L 7-24,5,5,Sun,,1,0,,,DaviRu20
Ron Edwards,DT,24.085,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,,1,0,,,EdwaRo20
Scott Fujita,LOLB,24.160,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,,1,0,,,FujiSc20
Victor Green,FS,33.301,2003-10-05,NFL,NOR,@,CAR,L 13-19,5,5,Sun,,1,0,,,GreeVi20
Kelly Herndon,CB,26.336,2003-10-05,NFL,DEN,@,KAN,L 23-24,5,5,Sun,,1,0,,,HernKe20
Cletidus Hunt,DT,27.276,2003-10-05,NFL,GNB,,SEA,W 35-13,5,5,Sun,,1,0,,,HuntCl20
Ken Irvin,CB,31.086,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,,1,0,,,IrviKe20
Raylee Johnson,DE,33.126,2003-10-05,NFL,SDG,@,JAX,L 21-27,5,5,Sun,0,1,0,0,0,JohnRa22
Jevon Kearse,RDE,27.032,2003-10-05,NFL,TEN,@,NWE,L 30-38,5,5,Sun,0,1,0,0,0,KearJe00
Lawyer Milloy,SS,29.325,2003-10-05,NFL,BUF,,CIN,W 22-16,5,5,Sun,0,1,0,0,0,MillLa00
Kenny Mixon,RDE,28.127,2003-10-05,NFL,MIN,@,ATL,W 39-26,5,5,Sun,0,2,0,0,0,MixoKe20
Robert Porcher,LDE,34.067,2003-10-05,NFL,DET,@,SFO,L 17-24,5,5,Sun,,1,0,,,PorcRo00
Ryan Sims,NT,23.154,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,,1,0,,,SimsRy20
Gary Stills,DE,29.086,2003-10-05,NFL,KAN,,DEN,W 24-23,5,5,Sun,,2,1,,,StilGa00
Omar Stoutmire,FS,29.088,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,,1,0,,,StouOm20
Michael Strahan*,LDE,31.318,2003-10-05,NFL,NYG,,MIA,L 10-23,4,5,Sun,0,1,0,0,0,StraMi02
Jessie Armstead,WLB,32.351,2003-10-12,NFL,WAS,,TAM,L 13-35,6,6,Sun,,1,0,,,ArmsJe00
Ronde Barber,LCB,28.188,2003-10-12,NFL,TAM,@,WAS,W 35-13,5,6,Sun,,1,0,,,BarbRo00
Idrees Bashir,FS,24.309,2003-10-12,NFL,IND,,CAR,L 20-23,6,6,Sun,0,1,0,0,0,BashId20
Chad Brown,OLB,33.092,2003-10-12,NFL,SEA,,SFO,W 20-19,5,6,Sun,0,1,0,0,0,BrowCh04
Courtney Brown,LDE,25.240,2003-10-12,NFL,CLE,,OAK,W 13-7,6,6,Sun,0,1,0,0,0,BrowCo22
Dexter Coakley,WLB,30.357,2003-10-12,NFL,DAL,,PHI,W 23-21,5,6,Sun,,1,0,,,CoakDe00
Hugh Douglas,RDE,32.050,2003-10-12,NFL,JAX,,MIA,L 10-24,6,6,Sun,,1,0,,,DougHu00
Marques Douglas,RDE,26.221,2003-10-12,NFL,BAL,@,ARI,W 26-18,5,6,Sun,0,1,0,0,0,DougMa20
Greg Favors,SLB,29.012,2003-10-12,NFL,CAR,@,IND,W 23-20,5,6,Sun,,1,0,,,FavoGr20
Jason Ferguson,NT,28.318,2003-10-12,NFL,NYJ,,BUF,W 30-3,5,6,Sun,0,1,0,0,0,FergJa21
Nick Ferguson,SS,28.319,2003-10-12,NFL,DEN,,PIT,W 17-14,6,6,Sun,,1,0,,,FergNi20
Dwight Freeney,RDE,23.235,2003-10-12,NFL,IND,,CAR,L 20-23,6,6,Sun,0,1,0,0,0,FreeDw00
Charles Grant,LB,25.039,2003-10-12,NFL,NOR,,CHI,W 20-13,6,6,Sun,0,2,0,0,0,GranCh21
Bobby Gray,SS,25.165,2003-10-12,NFL,CHI,@,NOR,L 13-20,5,6,Sun,,1,0,,,GrayBo20
Ed Hartwell,LILB,25.138,2003-10-12,NFL,BAL,@,ARI,W 26-18,5,6,Sun,,1,0,,,HartEd20
John Henderson,RDT,24.276,2003-10-12,NFL,JAX,,MIA,L 10-24,6,6,Sun,,1,0,,,HendJo99
Tebucky Jones,FS,29.006,2003-10-12,NFL,NOR,,CHI,W 20-13,6,6,Sun,,1,0,,,JoneTe20
Sammy Knight,SS,28.032,2003-10-12,NFL,MIA,@,JAX,W 24-10,5,6,Sun,,1,0,,,KnigSa00
Clint Kriewaldt,LB,27.209,2003-10-12,NFL,PIT,@,DEN,L 14-17,6,6,Sun,,1,0,,,KrieCl20
Ricky Manning,CB,22.328,2003-10-12,NFL,CAR,@,IND,W 23-20,5,6,Sun,0,1,0,0,0,MannRi20
Ahmad Merritt,WR,26.249,2003-10-12,NFL,CHI,@,NOR,L 13-20,5,6,Sun,0,1,0,0,0,MerrAh00
Quintin Mikell,S,23.026,2003-10-12,NFL,PHI,@,DAL,L 21-23,5,6,Sun,,1,0,,,MikeQu20
Adewale Ogunleye,LDE,26.064,2003-10-12,NFL,MIA,@,JAX,W 24-10,5,6,Sun,0,1,0,0,0,OgunAd00
Tyrone Poole,RCB,31.251,2003-10-12,NFL,NWE,,NYG,W 17-6,6,6,Sun,0,1,0,0,0,PoolTy20
Simeon Rice,RDE,29.230,2003-10-12,NFL,TAM,@,WAS,W 35-13,5,6,Sun,0,1,1,0,0,RiceSi00
Daleroy Stewart,DT,24.345,2003-10-12,NFL,DAL,,PHI,W 23-21,5,6,Sun,,1,0,,,StewDa20
Donald Strickland,DB,22.322,2003-10-12,NFL,IND,,CAR,L 20-23,6,6,Sun,,1,0,,,StriDo20
Jason Taylor*,RDE,29.041,2003-10-12,NFL,MIA,@,JAX,W 24-10,5,6,Sun,0,2,1,0,0,TaylJa03
Fred Thomas,RCB,30.031,2003-10-12,NFL,NOR,,CHI,W 20-13,6,6,Sun,0,1,0,0,0,ThomFr20
Regan Upshaw,DE,28.061,2003-10-12,NFL,WAS,,TAM,L 13-35,6,6,Sun,,1,0,,,UpshRe20
Kimo von Oelhoffen,DE,32.255,2003-10-12,NFL,PIT,@,DEN,L 14-17,6,6,Sun,0,1,0,0,0,vonOKi20
Jerome Woods,FS,30.209,2003-10-12,NFL,KAN,@,GNB,W 40-34,6,6,Sun,0,1,0,0,0,WoodJe00
Charles Woodson,CB,27.005,2003-10-12,NFL,OAK,@,CLE,L 7-13,6,6,Sun,,1,0,,,WoodCh00
Travis Jervey,RB,31.161,2003-10-13,NFL,ATL,@,STL,L 0-36,6,6,Mon,,1,0,,,JervTr00
Bryan Scott,CB,22.183,2003-10-13,NFL,ATL,@,STL,L 0-36,6,6,Mon,,1,0,,,ScotBr20
Aeneas Williams*,FS,35.257,2003-10-13,NFL,STL,,ATL,W 36-0,5,6,Mon,0,1,1,0,0,WillAe00
LaVar Arrington,SLB,25.121,2003-10-19,NFL,WAS,@,BUF,L 7-24,7,7,Sun,,1,1,,,ArriLa00
Micheal Barrow,MLB,33.183,2003-10-19,NFL,NYG,,PHI,L 10-14,6,7,Sun,,2,0,,,BarrMi20
Tedy Bruschi,MLB,30.132,2003-10-19,NFL,NWE,@,MIA,W 19-13,7,7,Sun,,1,0,,,BrusTe99
Dwaine Carpenter,S,26.349,2003-10-19,NFL,SFO,,TAM,W 24-7,7,7,Sun,,1,0,,,CarpDw20
Andre Carter,RDE,24.160,2003-10-19,NFL,SFO,,TAM,W 24-7,7,7,Sun,0,1,0,0,0,CartAn20
Chris Claiborne,WLB,25.085,2003-10-19,NFL,MIN,,DEN,W 28-20,6,7,Sun,0,1,0,0,0,ClaiCh20
Bryce Fisher,DE,26.160,2003-10-19,NFL,STL,,GNB,W 34-24,6,7,Sun,,1,0,,,FishBr20
Barry Gardner,LB,26.310,2003-10-19,NFL,CLE,,SDG,L 20-26,7,7,Sun,,1,0,,,GardBa20
Corey Harris,SS,33.359,2003-10-19,NFL,DET,,DAL,L 7-38,6,7,Sun,0,1,0,0,0,HarrCo20
Kelly Herndon,RCB,26.350,2003-10-19,NFL,DEN,@,MIN,L 20-28,7,7,Sun,,1,0,,,HernKe20
Reggie Howard,RCB,26.155,2003-10-19,NFL,CAR,,TEN,L 17-37,6,7,Sun,,1,0,,,HowaRe21
Jevon Kearse,RDE,27.046,2003-10-19,NFL,TEN,@,CAR,W 37-17,7,7,Sun,0,1,0,0,0,KearJe00
Kwamie Lassiter,SS,33.320,2003-10-19,NFL,SDG,@,CLE,W 26-20,6,7,Sun,0,1,0,0,0,LassKw20
Brock Marion,FS,33.130,2003-10-19,NFL,MIA,,NWE,L 13-19,6,7,Sun,,1,0,,,MariBr00
Tod McBride,CB,27.266,2003-10-19,NFL,ATL,,NOR,L 17-45,7,7,Sun,,1,0,,,McBrTo20
Dat Nguyen,MLB,28.024,2003-10-19,NFL,DAL,@,DET,W 38-7,6,7,Sun,,1,0,,,NguyDa20
Juqua Parker,DE,25.157,2003-10-19,NFL,TEN,@,CAR,W 37-17,7,7,Sun,0,1,0,0,0,ThomJu20
Julius Peppers,LDE,23.274,2003-10-19,NFL,CAR,,TEN,L 17-37,6,7,Sun,0,1,0,0,0,PeppJu99
Roman Phifer,OLB,35.228,2003-10-19,NFL,NWE,@,MIA,W 19-13,7,7,Sun,,1,0,,,PhifRo20
Jeff Posey,SLB,28.066,2003-10-19,NFL,BUF,,WAS,W 24-7,7,7,Sun,0,1,0,0,0,PoseJe20
Carl Powell,DE,29.288,2003-10-19,NFL,CIN,,BAL,W 34-26,6,7,Sun,0,1,1,0,0,PoweCa20
Adrian Ross,SLB,28.242,2003-10-19,NFL,CIN,,BAL,W 34-26,6,7,Sun,,1,0,,,RossAd20
Darren Sharper,FS,27.350,2003-10-19,NFL,GNB,@,STL,L 24-34,7,7,Sun,,2,0,,,SharDa00
Mark Simoneau,MLB,26.276,2003-10-19,NFL,PHI,@,NYG,W 14-10,6,7,Sun,0,1,0,0,0,SimoMa20
Matt Stewart,OLB,24.049,2003-10-19,NFL,ATL,,NOR,L 17-45,7,7,Sun,0,1,1,0,0,StewMa21
Michael Strahan*,LDE,31.332,2003-10-19,NFL,NYG,,PHI,L 10-14,6,7,Sun,0,1,0,0,0,StraMi02
Jason Taylor*,RDE,29.048,2003-10-19,NFL,MIA,,NWE,L 13-19,6,7,Sun,0,1,0,0,0,TaylJa03
Charles Tillman,RCB,22.238,2003-10-19,NFL,CHI,@,SEA,L 17-24,6,7,Sun,,1,0,,,TillCh20
Pisa Tinoisamoa,SLB,22.096,2003-10-19,NFL,STL,,GNB,W 34-24,6,7,Sun,,1,0,,,TinoPi20
Bracy Walker,S,32.356,2003-10-19,NFL,DET,,DAL,L 7-38,6,7,Sun,,1,0,,,WalkBr20
Nate Wayne,WLB,28.280,2003-10-19,NFL,PHI,@,NYG,W 14-10,6,7,Sun,,1,0,,,WaynNa20
Chad Williams,S,24.270,2003-10-19,NFL,BAL,@,CIN,L 26-34,6,7,Sun,,1,0,,,WillCh20
Jamie Winborn,LB,24.158,2003-10-19,NFL,SFO,,TAM,W 24-7,7,7,Sun,,1,1,,,WinbJa20
Shawn Barber,ROLB,28.279,2003-10-20,NFL,KAN,@,OAK,W 17-10,7,7,Mon,0,1,0,0,0,BarbSh20
Ronde Barber,LCB,28.202,2003-10-26,NFL,TAM,,DAL,W 16-0,7,8,Sun,0,2,0,0,0,BarbRo00
Peter Boulware,ROLB,28.312,2003-10-26,NFL,BAL,,DEN,W 26-6,7,8,Sun,0,1,0,0,0,BoulPe00
Greg Ellis,LDE,28.073,2003-10-26,NFL,DAL,@,TAM,L 0-16,7,8,Sun,0,1,0,0,0,ElliGr20
Carlos Emmons,SAM,30.053,2003-10-26,NFL,PHI,,NYJ,W 24-17,7,8,Sun,,1,0,,,EmmoCa20
Sam Garnes,SS,29.106,2003-10-26,NFL,NYJ,@,PHI,L 17-24,7,8,Sun,,1,0,,,GarnSa20
Kevin Hardy,MLB,30.094,2003-10-26,NFL,CIN,,SEA,W 27-24,7,8,Sun,,1,0,,,HardKe00
Michael Jameson,DB,24.104,2003-10-26,NFL,CLE,@,NWE,L 3-9,8,8,Sun,,1,0,,,JameMi20
