Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fantasy Pts,PPR,DK Pts,FD Pts,Pass_cmp,Pass_att,Pass_yds,Pass_td,Pass_int,Run_att,Run_yds,Run_td,Rec,Rec_yds,Rec_td,Fmb,FGM,FGA,XPM,XPA,unique_id
Macey Brooks,WR,24.222,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,2.80,4.8,4.8,3.8,0,0,0,0,0,0,0,0,2,28,0,0,,,,,BrooMa00
Luther Broughton,TE,24.286,1999-09-12,NFL,PHI,,ARI,L 24-25,1,1,Sun,8.90,11.9,11.9,10.4,0,0,0,0,0,0,0,0,3,29,1,0,,,,,BrouLu00
Kris Brown,K,22.263,1999-09-12,NFL,PIT,@,CLE,W 43-0,1,1,Sun,13.00,13.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,brownkri01
Reggie Brown,TE,26.078,1999-09-12,NFL,SEA,,DET,L 20-28,1,1,Sun,2.80,7.8,7.8,5.3,0,0,0,0,0,1,3,0,5,25,0,0,,,,,BrowRe00
Tim Brown*,WR,33.052,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,5.10,9.1,9.1,7.1,0,0,0,0,0,0,0,0,4,51,0,0,,,,,BrowTi00
Troy Brown,WR,28.072,1999-09-12,NFL,NWE,@,NYJ,W 30-28,1,1,Sun,3.30,5.3,5.3,4.3,0,0,0,0,0,0,0,0,2,33,0,0,,,,,BrowTr00
Isaac Bruce,WR,26.306,1999-09-12,NFL,STL,,BAL,W 27-10,1,1,Sun,15.20,23.2,23.2,19.2,0,0,0,0,0,0,0,0,8,92,1,0,,,,,BrucIs00
Mark Brunell,QB,28.360,1999-09-12,NFL,JAX,,SFO,W 41-3,1,1,Sun,15.80,15.8,15.8,15.8,22,30,265,1,0,2,12,0,0,0,0,0,,,,,BrunMa00
Chris Calloway,WR,31.167,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,14.40,19.4,19.4,16.9,0,0,0,0,0,0,0,0,5,84,1,0,,,,,CallCh00
Rae Carruth,WR,25.235,1999-09-12,NFL,CAR,@,NOR,L 10-19,1,1,Sun,6.30,11.3,11.3,8.8,0,0,0,0,0,0,0,0,5,63,0,0,,,,,CarrRa00
Cris Carter*,WR,33.291,1999-09-12,NFL,MIN,@,ATL,W 17-14,1,1,Sun,13.00,20.0,20.0,16.5,0,0,0,0,0,0,0,0,7,70,1,0,,,,,CartCr00
Ki-Jana Carter,RB,26.000,1999-09-12,NFL,CIN,@,TEN,L 35-36,1,1,Sun,8.60,9.6,9.6,9.1,0,0,0,0,0,6,15,1,1,11,0,0,,,,,CartKi00
Larry Centers,FB,31.103,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,4.40,10.4,10.4,7.4,0,0,0,0,0,1,2,0,6,42,0,0,,,,,CentLa00
Chris Chandler,QB,33.335,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,14.42,14.4,15.4,14.4,17,30,258,1,0,3,21,0,0,0,0,0,,,,,ChanCh00
Mark Chmura,TE,30.202,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,4.40,8.4,8.4,6.4,0,0,0,0,0,0,0,0,4,44,0,0,,,,,ChmuMa00
Bob Christian,RB,30.302,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,7.50,8.5,8.5,8.0,0,0,0,0,0,1,1,1,1,14,0,0,,,,,ChriBo00
Steve Christie,K,31.303,1999-09-12,NFL,BUF,@,IND,L 14-31,1,1,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,,chrisste01
Ben Coates,TE,30.027,1999-09-12,NFL,NWE,@,NYJ,W 30-28,1,1,Sun,5.10,8.1,8.1,6.6,0,0,0,0,0,0,0,0,3,51,0,0,,,,,CoatBe00
Albert Connell,WR,25.122,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,20.50,24.5,27.5,22.5,0,0,0,0,0,1,8,0,4,137,1,0,,,,,ConnAl00
Brett Conway,K,24.188,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,9.00,9.0,,10.0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,conwabre01
Curtis Conway,WR,28.242,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,8.80,17.8,17.8,13.3,0,0,0,0,0,0,0,0,9,88,0,0,,,,,ConwCu00
Aaron Craver,FB,30.268,1999-09-12,NFL,NOR,,CAR,W 19-10,1,1,Sun,3.90,7.9,7.9,5.9,0,0,0,0,0,5,16,0,4,23,0,0,,,,,CravAa00
Germane Crowell,WR,22.364,1999-09-12,NFL,DET,@,SEA,W 28-20,1,1,Sun,26.10,33.1,36.1,29.6,0,0,0,0,0,0,0,0,7,141,2,0,,,,,CrowGe00
Randall Cunningham,QB,36.169,1999-09-12,NFL,MIN,@,ATL,W 17-14,1,1,Sun,12.56,12.6,12.6,12.6,22,33,184,1,0,3,12,0,0,0,0,0,,,,,CunnRa00
Brad Daluiso,K,31.255,1999-09-12,NFL,NYG,@,TAM,W 17-13,1,1,Sun,5.00,5.0,,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,daluibra01
Stephen Davis,RB,25.195,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,21.40,22.4,26.4,21.9,0,0,0,0,0,24,109,2,1,5,0,0,,,,,DaviSt00
Troy Davis,RB,23.363,1999-09-12,NFL,NOR,,CAR,W 19-10,1,1,Sun,1.80,1.8,1.8,1.8,0,0,0,0,0,9,18,0,0,0,0,0,,,,,DaviTr00
Tyrone Davis,TE,27.074,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,5.00,7.0,7.0,6.0,0,0,0,0,0,0,0,0,2,50,0,0,,,,,DaviTy00
Sean Dawkins,WR,28.221,1999-09-12,NFL,SEA,,DET,L 20-28,1,1,Sun,18.50,25.5,26.5,22.0,0,0,0,0,0,0,0,0,7,85,2,0,,,,,DawkSe00
Al Del Greco,K,37.194,1999-09-12,NFL,TEN,,CIN,W 36-35,1,1,Sun,12.00,12.0,,12.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,delgralx01
Trent Dilfer,QB,27.183,1999-09-12,NFL,TAM,,NYG,L 13-17,1,1,Sun,3.36,3.4,7.4,6.4,15,31,174,1,3,1,4,0,0,0,0,0,,,,,DilfTr00
Ken Dilger,TE,28.222,1999-09-12,NFL,IND,,BUF,W 31-14,1,1,Sun,1.90,3.9,3.9,2.9,0,0,0,0,0,0,0,0,2,19,0,0,,,,,DilgKe00
Corey Dillon,RB,24.323,1999-09-12,NFL,CIN,@,TEN,L 35-36,1,1,Sun,13.70,15.7,15.7,14.7,0,0,0,0,0,21,66,1,2,11,0,0,,,,,DillCo00
Warrick Dunn,RB,24.250,1999-09-12,NFL,TAM,,NYG,L 13-17,1,1,Sun,7.20,10.2,10.2,8.7,0,0,0,0,0,15,46,0,3,26,0,0,,,,,DunnWa00
Kevin Dyson,WR,24.081,1999-09-12,NFL,TEN,,CIN,W 36-35,1,1,Sun,28.20,37.2,40.2,32.7,0,0,0,0,0,0,0,0,9,162,2,0,,,,,DysoKe00
Troy Edwards,WR,22.158,1999-09-12,NFL,PIT,@,CLE,W 43-0,1,1,Sun,4.50,8.5,8.5,6.5,0,0,0,0,0,0,0,0,4,45,0,0,,,,,EdwaTr00
Bert Emanuel,WR,28.321,1999-09-12,NFL,TAM,,NYG,L 13-17,1,1,Sun,5.30,8.3,8.3,6.8,0,0,0,0,0,0,0,0,3,53,0,0,,,,,EmanBe00
Bobby Engram,WR,26.248,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,6.20,12.2,12.2,9.2,0,0,0,0,0,1,9,0,6,53,0,0,,,,,EngrBo00
Curtis Enis,RB,23.089,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,19.30,24.3,24.3,21.8,0,0,0,0,0,22,64,0,5,69,1,0,,,,,EnisCu00
Charles Evans,FB,32.149,1999-09-12,NFL,BAL,@,STL,L 10-27,1,1,Sun,3.50,7.5,7.5,5.5,0,0,0,0,0,3,8,0,4,27,0,0,,,,,EvanCh00
Kevin Faulk,RB,23.099,1999-09-12,NFL,NWE,@,NYJ,W 30-28,1,1,Sun,2.50,3.5,3.5,3.0,0,0,0,0,0,10,17,0,1,8,0,0,,,,,FaulKe00
Marshall Faulk*,FB,26.198,1999-09-12,NFL,STL,,BAL,W 27-10,1,1,Sun,12.60,19.6,19.6,16.1,0,0,0,0,0,19,54,0,7,72,0,0,,,,,FaulMa00
Brett Favre*,QB,29.337,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,24.62,24.6,30.6,27.6,28,47,333,4,3,2,13,0,0,0,0,0,,,,,FavrBr00
Brian Finneran,WR,23.224,1999-09-12,NFL,PHI,,ARI,L 24-25,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,FinnBr00
Doug Flutie,QB,36.324,1999-09-12,NFL,BUF,@,IND,L 14-31,1,1,Sun,12.40,12.4,18.4,14.4,22,42,300,1,2,4,24,0,0,0,0,0,,,,,FlutDo00
Antonio Freeman,WR,27.108,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,17.10,24.1,27.1,20.6,0,0,0,0,0,0,0,0,7,111,1,0,,,,,FreeAn00
Irving Fryar,WR,36.349,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,3.40,6.4,6.4,4.9,0,0,0,0,0,0,0,0,3,34,0,0,,,,,FryaIr00
Rich Gannon,QB,33.266,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,7.68,7.7,8.7,8.7,16,31,227,0,1,1,6,0,0,0,0,0,,,,,GannRi00
Charlie Garner,RB,27.211,1999-09-12,NFL,SFO,@,JAX,L 3-41,1,1,Sun,7.50,8.5,8.5,8.0,0,0,0,0,0,11,61,0,1,14,0,0,,,,,GarnCh00
Sam Gash,FB,30.189,1999-09-12,NFL,BUF,@,IND,L 14-31,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,GashSa00
Eddie George,RB,25.353,1999-09-12,NFL,TEN,,CIN,W 36-35,1,1,Sun,11.90,14.9,15.9,13.4,0,0,0,0,0,12,42,0,3,37,1,0,,,,,GeorEd00
Terry Glenn,WR,25.051,1999-09-12,NFL,NWE,@,NYJ,W 30-28,1,1,Sun,11.30,18.3,21.3,14.8,0,0,0,0,0,0,0,0,7,113,0,0,,,,,GlenTe00
Andrew Glover,TE,32.031,1999-09-12,NFL,MIN,@,ATL,W 17-14,1,1,Sun,3.70,6.7,6.7,5.2,0,0,0,0,0,0,0,0,3,37,0,0,,,,,GlovAn00
Brian Gowins,K,23.101,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,8.00,8.0,,8.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,gowinbri01
Kent Graham,QB,30.315,1999-09-12,NFL,NYG,@,TAM,W 17-13,1,1,Sun,3.84,3.8,3.8,3.8,12,24,91,0,0,6,2,0,0,0,0,0,,,,,GrahKe00
Martin Gramatica,K,23.289,1999-09-12,NFL,TAM,,NYG,L 13-17,1,1,Sun,7.00,7.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,gramamar01
Tony Graziani,QB,25.263,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,1.28,1.3,1.3,1.3,1,1,32,0,0,0,0,0,0,0,0,0,,,,,GrazTo00
Elvis Grbac,QB,29.030,1999-09-12,NFL,KAN,@,CHI,L 17-20,1,1,Sun,13.32,13.3,14.3,14.3,20,42,283,1,1,0,0,0,0,0,0,0,,,,,GrbaEl00
E.G. Green,WR,24.076,1999-09-12,NFL,IND,,BUF,W 31-14,1,1,Sun,12.40,17.4,20.4,14.9,0,0,0,0,0,0,0,0,5,124,0,0,,,,,GreeE.00
Jacquez Green,WR,23.240,1999-09-12,NFL,TAM,,NYG,L 13-17,1,1,Sun,4.20,7.2,7.2,5.7,0,0,0,0,0,1,15,0,3,27,0,0,,,,,GreeJa00
Az-Zahir Hakim,WR,22.101,1999-09-12,NFL,STL,,BAL,W 27-10,1,1,Sun,6.30,11.3,11.3,8.8,0,0,0,0,0,0,0,0,5,63,0,0,,,,,HakiAz00
Jason Hanson,K,29.087,1999-09-12,NFL,DET,@,SEA,W 28-20,1,1,Sun,10.00,10.0,,11.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,hansojas01
Terry Hardy,TE,23.104,1999-09-12,NFL,ARI,@,PHI,W 25-24,1,1,Sun,4.90,9.9,9.9,7.4,0,0,0,0,0,0,0,0,5,49,0,0,,,,,HardTe00
Ronnie Harris,WR,29.100,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,4.30,7.3,8.3,5.8,0,0,0,0,0,0,0,0,3,63,0,0,,,,,HarrRo00
Marvin Harrison*,WR,27.018,1999-09-12,NFL,IND,,BUF,W 31-14,1,1,Sun,24.10,32.1,35.1,28.1,0,0,0,0,0,0,0,0,8,121,2,0,,,,,HarrMa00
Andre Hastings,WR,28.309,1999-09-12,NFL,NOR,,CAR,W 19-10,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,HastAn00
Courtney Hawkins,WR,29.274,1999-09-12,NFL,PIT,@,CLE,W 43-0,1,1,Sun,2.70,5.7,5.7,4.2,0,0,0,0,0,0,0,0,3,27,0,0,,,,,HawkCo00
William Henderson,FB,28.205,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,1.20,3.2,3.2,2.2,0,0,0,0,0,0,0,0,2,12,0,0,,,,,HendWi00
Greg Hill,RB,27.201,1999-09-12,NFL,DET,@,SEA,W 28-20,1,1,Sun,2.40,2.4,2.4,2.4,0,0,0,0,0,7,24,0,0,0,0,0,,,,,HillGr00
Ike Hilliard,WR,23.160,1999-09-12,NFL,NYG,@,TAM,W 17-13,1,1,Sun,1.80,3.8,3.8,2.8,0,0,0,0,0,0,0,0,2,18,0,0,,,,,HillIk00
Leroy Hoard,RB,31.120,1999-09-12,NFL,MIN,@,ATL,W 17-14,1,1,Sun,13.40,15.4,15.4,14.4,0,0,0,0,0,12,50,1,2,24,0,0,,,,,HoarLe00
Billy Joe Hobert,QB,28.247,1999-09-12,NFL,NOR,,CAR,W 19-10,1,1,Sun,9.98,10.0,10.0,10.0,11,22,132,1,0,4,7,0,0,0,0,0,,,,,HobeBi00
Mike Hollis,K,27.113,1999-09-12,NFL,JAX,,SFO,W 41-3,1,1,Sun,17.00,17.0,,19.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,hollimik01
Priest Holmes,RB,25.340,1999-09-12,NFL,BAL,@,STL,L 10-27,1,1,Sun,5.50,7.5,7.5,6.5,0,0,0,0,0,12,52,0,2,3,0,0,,,,,HolmPr00
Torry Holt,WR,23.099,1999-09-12,NFL,STL,,BAL,W 27-10,1,1,Sun,9.60,12.6,12.6,11.1,0,0,0,0,0,0,0,0,3,36,1,0,,,,,HoltTo00
Joe Horn,WR,27.239,1999-09-12,NFL,KAN,@,CHI,L 17-20,1,1,Sun,1.00,2.0,2.0,1.5,0,0,0,0,0,0,0,0,1,10,0,0,,,,,HornJo00
Richard Huntley,RB,26.359,1999-09-12,NFL,PIT,@,CLE,W 43-0,1,1,Sun,28.80,33.8,33.8,31.3,0,0,0,0,0,10,41,1,5,67,2,0,,,,,HuntRi00
Michael Husted,K,29.088,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,6.00,6.0,,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,hustemic01
Michael Irvin*,WR,33.191,1999-09-12,NFL,DAL,@,WAS,W 41-35,1,1,Sun,24.20,29.2,32.2,26.7,0,0,0,0,0,0,0,0,5,122,2,0,,,,,IrviMi00
Qadry Ismail,WR,28.308,1999-09-12,NFL,BAL,@,STL,L 10-27,1,1,Sun,4.60,8.6,8.6,6.6,0,0,0,0,0,0,0,0,4,46,0,0,,,,,IsmaQa00
Rocket Ismail,WR,29.298,1999-09-12,NFL,DAL,@,WAS,W 41-35,1,1,Sun,22.40,30.4,33.4,26.4,0,0,0,0,0,1,15,0,8,149,1,0,,,,,IsmaRa00
Chris Jacke,K,33.184,1999-09-12,NFL,ARI,@,PHI,W 25-24,1,1,Sun,13.00,13.0,,13.0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,jackechr01
Willie Jackson,WR,28.027,1999-09-12,NFL,CIN,@,TEN,L 35-36,1,1,Sun,12.00,17.0,17.0,14.5,0,0,0,0,0,0,0,0,5,60,1,0,,,,,JackWi00
Edgerrin James,RB,21.042,1999-09-12,NFL,IND,,BUF,W 31-14,1,1,Sun,16.60,20.6,24.6,18.6,0,0,0,0,0,26,112,1,4,14,0,0,,,,,JameEd00
Shawn Jefferson,WR,30.202,1999-09-12,NFL,NWE,@,NYJ,W 30-28,1,1,Sun,6.70,10.7,10.7,8.7,0,0,0,0,0,0,0,0,4,67,0,0,,,,,JeffSh00
James Jett,WR,28.258,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,8.80,11.8,11.8,10.3,0,0,0,0,0,0,0,0,3,88,0,0,,,,,JettJa00
Brad Johnson,QB,30.364,1999-09-12,NFL,WAS,,DAL,L 35-41,1,1,Sun,21.28,21.3,25.3,21.3,20,33,382,2,0,0,0,0,0,0,0,0,,,,,JohnBr00
Charles Johnson,WR,27.252,1999-09-12,NFL,PHI,,ARI,L 24-25,1,1,Sun,2.40,5.4,5.4,3.9,0,0,0,0,0,0,0,0,3,24,0,0,,,,,JohnCh00
Kevin Johnson,WR,23.059,1999-09-12,NFL,CLE,,PIT,L 0-43,1,1,Sun,1.30,3.3,3.3,2.3,0,0,0,0,0,0,0,0,2,13,0,0,,,,,JohnKe01
Keyshawn Johnson,WR,27.052,1999-09-12,NFL,NYJ,,NWE,L 28-30,1,1,Sun,25.40,33.4,36.4,29.4,0,0,0,0,0,1,0,0,8,194,1,0,,,,,JohnKe00
Lonnie Johnson,TE,28.210,1999-09-12,NFL,KAN,@,CHI,L 17-20,1,1,Sun,4.10,7.1,7.1,5.6,0,0,0,0,0,0,0,0,3,41,0,0,,,,,JohnLo00
Norm Johnson,K,39.104,1999-09-12,NFL,PHI,,ARI,L 24-25,1,1,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,johnsnor01
Damon Jones,TE,24.359,1999-09-12,NFL,JAX,,SFO,W 41-3,1,1,Sun,6.40,7.4,7.4,6.9,0,0,0,0,0,0,0,0,1,4,1,0,,,,,JoneDa00
Randy Jordan,RB,29.098,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,17.20,20.2,20.2,18.7,0,0,0,0,0,3,3,2,3,49,0,0,,,,,JordRa00
John Kasay,K,29.320,1999-09-12,NFL,CAR,@,NOR,L 10-19,1,1,Sun,6.00,6.0,,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,kasayjoh01
Napoleon Kaufman,RB,26.097,1999-09-12,NFL,OAK,@,GNB,L 24-28,1,1,Sun,9.30,10.3,10.3,9.8,0,0,0,0,0,11,87,0,1,6,0,0,,,,,KaufNa00
Terry Kirby,RB,29.235,1999-09-12,NFL,CLE,,PIT,L 0-43,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,5,10,0,1,2,0,0,,,,,KirbTe00
Jon Kitna,QB,26.356,1999-09-12,NFL,SEA,,DET,L 20-28,1,1,Sun,16.78,16.8,16.8,16.8,20,30,202,2,0,1,7,0,0,0,0,0,,,,,KitnJo00
David LaFleur,TE,25.226,1999-09-12,NFL,DAL,@,WAS,W 41-35,1,1,Sun,16.10,20.1,20.1,18.1,0,0,0,0,0,0,0,0,4,41,2,0,,,,,LaFlDa00
Fred Lane,RB,24.006,1999-09-12,NFL,CAR,@,NOR,L 10-19,1,1,Sun,6.60,8.6,8.6,7.6,0,0,0,0,0,6,30,0,2,36,0,0,,,,,LaneFr00
Dorsey Levens,RB,29.114,1999-09-12,NFL,GNB,,OAK,W 28-24,1,1,Sun,10.40,16.4,17.4,13.4,0,0,0,0,0,18,78,0,6,46,0,0,,,,,LeveDo00
Chad Lewis,TE,27.342,1999-09-12,NFL,STL,,BAL,W 27-10,1,1,Sun,1.20,2.2,2.2,1.7,0,0,0,0,0,0,0,0,1,12,0,0,,,,,LewiCh00
Jonathan Linton,FB,24.309,1999-09-12,NFL,BUF,@,IND,L 14-31,1,1,Sun,5.80,8.8,8.8,7.3,0,0,0,0,0,5,16,0,3,42,0,0,,,,,LintJo00
Peyton Manning,QB,23.172,1999-09-12,NFL,IND,,BUF,W 31-14,1,1,Sun,15.06,15.1,17.1,17.1,21,33,284,2,2,3,-3,0,0,0,0,0,,,,,MannPe00
Curtis Martin*,RB,26.134,1999-09-12,NFL,NYJ,,NWE,L 28-30,1,1,Sun,9.70,13.7,13.7,11.7,0,0,0,0,0,19,80,0,4,17,0,0,,,,,MartCu00
Terance Mathis,WR,32.097,1999-09-12,NFL,ATL,,MIN,L 14-17,1,1,Sun,4.00,8.0,8.0,6.0,0,0,0,0,0,0,0,0,4,40,0,0,,,,,MathTe00
Shane Matthews,QB,29.103,1999-09-12,NFL,CHI,,KAN,W 20-17,1,1,Sun,15.50,15.5,16.5,15.5,25,38,245,2,0,3,-3,0,0,0,0,0,,,,,MattSh00
Derrick Mayes,WR,25.227,1999-09-12,NFL,SEA,,DET,L 20-28,1,1,Sun,5.40,8.4,8.4,6.9,0,0,0,0,0,0,0,0,3,54,0,0,,,,,MayeDe00
