Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Jason Tucker,WR,24.071,2000-09-03,NFL,DAL,,PHI,L 14-41,1,1,Sun,5,118,23.60,0,TuckJa00
Darrick Vaughn,CB,21.337,2000-09-03,NFL,ATL,,SFO,W 36-28,1,1,Sun,1,57,57.00,0,VaugDa20
Hines Ward,WR,24.179,2000-09-03,NFL,PIT,,BAL,L 0-16,1,1,Sun,1,23,23.00,0,WardHi00
Chris Watson,DB,23.065,2000-09-03,NFL,BUF,,TEN,W 16-13,1,1,Sun,3,35,11.67,0,WatsCh20
Jamel White,RB,23.205,2000-09-03,NFL,CLE,,JAX,L 7-27,1,1,Sun,3,51,17.00,0,WhitJa00
Karl Williams,WR,29.146,2000-09-03,NFL,TAM,@,NWE,W 21-16,1,1,Sun,3,88,29.33,0,WillKa00
Kevin Williams,WR/K,29.222,2000-09-03,NFL,SFO,@,ATL,L 28-36,1,1,Sun,4,67,16.75,0,WillKe00
Payton Williams,DB,21.289,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,2,33,16.50,0,WillPa21
Tony Horne,WR,24.167,2000-09-04,NFL,STL,,DEN,W 41-36,1,1,Mon,8,145,18.13,0,HornTo00
Deltha O'Neal,CB,23.218,2000-09-04,NFL,DEN,@,STL,L 36-41,1,1,Mon,5,98,19.60,0,ONeaDe00
Reggie Barlow,WR/K,27.232,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,3,58,19.33,0,BarlRe00
Tyrone Carter,DB,24.163,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,1,25,25.00,0,CartTy20
Mac Cody,WR,28.034,2000-09-10,NFL,ARI,,DAL,W 32-31,2,2,Sun,1,18,18.00,0,CodyMa00
Chris Cole,WR,22.303,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,1,17,17.00,0,ColeCh00
Ron Dixon,WR,24.105,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,4,117,29.25,0,DixoRo00
Tim Dwight,WR/K,25.059,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,6,149,24.83,0,DwigTi00
Hunter Goodwin,TE,27.336,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,1,6,6.00,0,GoodHu00
Corey Harris,S,30.321,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,7,153,21.86,0,HarrCo20
Chris Hetherington,FB,27.288,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,1,10,10.00,0,HethCh00
Priest Holmes,RB,26.339,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,1,7,7.00,0,HolmPr00
Tony Horne,WR,24.173,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,6,134,22.33,0,HornTo00
Desmond Howard,WR,30.118,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,2,61,30.50,0,HowaDe00
Qadry Ismail,WR,29.307,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,1,13,13.00,0,IsmaQa00
MarTay Jenkins,WR,25.195,2000-09-10,NFL,ARI,,DAL,W 32-31,2,2,Sun,4,111,27.75,0,JenkMa00
Ronney Jenkins,RB,23.108,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,6,221,36.83,1,JenkRo00
Henry Jones,SS,32.256,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,1,4,4.00,0,JoneHe00
Napoleon Kaufman,RB,27.095,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,4,77,19.25,0,KaufNa00
Brian Kozlowski,TE,29.342,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,1,8,8.00,0,KozlBr00
Jonathan Linton,RB,25.308,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,1,17,17.00,0,LintJo00
Nick Luchey,FB,23.164,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,1,0,0.00,0,WillNi00
Tremain Mack,FS,25.294,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,4,124,31.00,0,MackTr00
Brock Marion,FS,30.091,2000-09-10,NFL,MIA,@,MIN,L 7-13,2,2,Sun,3,82,27.33,0,MariBr00
Derrick Mason,WR,26.237,2000-09-10,NFL,TEN,,KAN,W 17-14,2,2,Sun,3,92,30.67,0,MasoDe00
Glyn Milburn,RB/K,29.204,2000-09-10,NFL,CHI,@,TAM,L 0-41,2,2,Sun,7,166,23.71,0,MilbGl00
Brian Mitchell,RB/K,32.023,2000-09-10,NFL,PHI,,NYG,L 18-33,2,2,Sun,5,106,21.20,0,MitcBr00
Chad Morton,RB,23.159,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,6,138,23.00,0,MortCh00
Mustafah Muhammad,DB,26.327,2000-09-10,NFL,IND,,OAK,L 31-38,2,2,Sun,2,45,22.50,0,MuhaMu20
Deltha O'Neal,CB,23.224,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,1,21,21.00,0,ONeaDe00
Larry Parker,WR,24.058,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,3,63,21.00,0,ParkLa00
David Patten,WR,26.022,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,1,22,22.00,0,PattDa00
Stanley Pritchett,RB,26.263,2000-09-10,NFL,PHI,,NYG,L 18-33,2,2,Sun,1,15,15.00,0,PritSt00
Charlie Rogers,WR,24.083,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,7,192,27.43,0,RogeCh00
Allen Rossum,CB/K,24.324,2000-09-10,NFL,GNB,@,BUF,L 18-27,2,2,Sun,4,94,23.50,0,RossAl99
Jason Sehorn,RCB,29.148,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,1,-7,-7.00,0,SehoJa20
Aaron Stecker,RB,24.302,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,1,31,31.00,0,StecAa00
Shyrone Stith,RB,22.161,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,2,60,30.00,0,StitSh00
Orlando Thomas,FS,27.325,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,1,15,15.00,0,ThomOr20
James Thrash,WR,25.135,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,4,132,33.00,0,ThraJa00
Jason Tucker,WR,24.078,2000-09-10,NFL,DAL,@,ARI,L 31-32,2,2,Sun,6,97,16.17,0,TuckJa00
Darrick Vaughn,CB,21.344,2000-09-10,NFL,ATL,@,DEN,L 14-42,2,2,Sun,1,100,100.00,1,VaugDa20
Chris Watson,DB,23.072,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,2,62,31.00,0,WatsCh20
Jamel White,RB,23.212,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,1,20,20.00,0,WhitJa00
Kevin Williams,WR/K,29.229,2000-09-10,NFL,SFO,,CAR,L 22-38,2,2,Sun,6,84,14.00,0,WillKe00
Payton Williams,DB,21.296,2000-09-10,NFL,IND,,OAK,L 31-38,2,2,Sun,2,35,17.50,0,WillPa21
Anthony Becht,TE,23.034,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,1,0,0.00,0,BechAn00
Damon Dunn,WR,24.180,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,2,35,17.50,0,DunnDa01
Kevin Faulk,RB,24.098,2000-09-11,NFL,NWE,@,NYJ,L 19-20,2,2,Mon,3,75,25.00,0,FaulKe00
Kevin Williams,RS,25.038,2000-09-11,NFL,NYJ,,NWE,W 20-19,2,2,Mon,3,73,24.33,0,WillKe25
Reggie Barlow,WR/K,27.239,2000-09-17,NFL,JAX,,CIN,W 13-0,3,3,Sun,1,22,22.00,0,BarlRe00
Michael Bates,RB,30.273,2000-09-17,NFL,CAR,,ATL,L 10-15,3,3,Sun,2,57,28.50,0,BateMi00
Anthony Becht,TE,23.040,2000-09-17,NFL,NYJ,,BUF,W 27-14,3,3,Sun,1,0,0.00,0,BechAn00
Gary Berry,S,22.329,2000-09-17,NFL,GNB,,PHI,W 6-3,3,3,Sun,1,22,22.00,0,BerrGa20
Kenny Bynum,RB,26.111,2000-09-17,NFL,SDG,@,KAN,L 10-42,3,3,Sun,1,16,16.00,0,BynuKe00
Isaac Byrd,WR,25.306,2000-09-17,NFL,CAR,,ATL,L 10-15,3,3,Sun,1,30,30.00,0,ByrdIs00
Dwayne Carswell,TE,28.243,2000-09-17,NFL,DEN,@,OAK,W 33-24,3,3,Sun,1,0,0.00,0,CarsDw00
Tyrone Carter,DB,24.170,2000-09-17,NFL,MIN,@,NWE,W 21-13,3,3,Sun,1,24,24.00,0,CartTy20
Chris Cole,WR,22.310,2000-09-17,NFL,DEN,@,OAK,W 33-24,3,3,Sun,3,84,28.00,0,ColeCh00
Greg Comella,FB,25.050,2000-09-17,NFL,NYG,@,CHI,W 14-7,3,3,Sun,1,9,9.00,0,ComeGr00
Shockmain Davis,WR,23.028,2000-09-17,NFL,NWE,,MIN,L 13-21,3,3,Sun,1,32,32.00,0,DaviSh00
David Dunn,WR,28.099,2000-09-17,NFL,OAK,,DEN,L 24-33,3,3,Sun,4,88,22.00,0,DunnDa00
Kevin Faulk,RB,24.104,2000-09-17,NFL,NWE,,MIN,L 13-21,3,3,Sun,2,56,28.00,0,FaulKe00
London Fletcher,MLB,25.121,2000-09-17,NFL,STL,,SFO,W 41-24,3,3,Sun,1,17,17.00,0,FletLo20
Corey Harris,S,30.328,2000-09-17,NFL,BAL,@,MIA,L 6-19,3,3,Sun,4,79,19.75,0,HarrCo20
Tony Horne,WR,24.180,2000-09-17,NFL,STL,,SFO,W 41-24,3,3,Sun,3,59,19.67,0,HornTo00
Desmond Howard,WR,30.125,2000-09-17,NFL,DET,,TAM,L 10-31,3,3,Sun,6,218,36.33,0,HowaDe00
Lenzie Jackson,WR,23.092,2000-09-17,NFL,CLE,,PIT,W 23-20,3,3,Sun,2,31,15.50,0,JackLe00
Ronney Jenkins,RB,23.115,2000-09-17,NFL,SDG,@,KAN,L 10-42,3,3,Sun,6,156,26.00,0,JenkRo00
Travis Jervey,RB,28.135,2000-09-17,NFL,SFO,@,STL,L 24-41,3,3,Sun,3,73,24.33,0,JervTr00
Napoleon Kaufman,RB,27.102,2000-09-17,NFL,OAK,,DEN,L 24-33,3,3,Sun,3,73,24.33,0,KaufNa00
Kevin Lockett,WR,26.009,2000-09-17,NFL,KAN,,SDG,W 42-10,3,3,Sun,1,25,25.00,0,LockKe00
Tremain Mack,FS,25.301,2000-09-17,NFL,CIN,@,JAX,L 0-13,2,3,Sun,4,82,20.50,0,MackTr00
Brock Marion,FS,30.098,2000-09-17,NFL,MIA,,BAL,W 19-6,3,3,Sun,2,42,21.00,0,MariBr00
Glyn Milburn,RB/K,29.211,2000-09-17,NFL,CHI,,NYG,L 7-14,3,3,Sun,3,68,22.67,0,MilbGl00
John Milem,DE,25.100,2000-09-17,NFL,SFO,@,STL,L 24-41,3,3,Sun,1,13,13.00,0,MileJo20
Billy Miller,TE,23.146,2000-09-17,NFL,DEN,@,OAK,W 33-24,3,3,Sun,1,13,13.00,0,MillBi00
Brian Mitchell,RB/K,32.030,2000-09-17,NFL,PHI,@,GNB,L 3-6,3,3,Sun,2,47,23.50,0,MitcBr00
Sammy Morris,RB,23.178,2000-09-17,NFL,BUF,@,NYJ,L 14-27,3,3,Sun,1,17,17.00,0,MorrSa00
Chad Morton,RB,23.166,2000-09-17,NFL,NOR,@,SEA,L 10-20,3,3,Sun,5,125,25.00,0,MortCh00
Winslow Oliver,RB,27.198,2000-09-17,NFL,ATL,@,CAR,W 15-10,3,3,Sun,1,11,11.00,0,OlivWi00
Larry Parker,WR,24.065,2000-09-17,NFL,KAN,,SDG,W 42-10,3,3,Sun,2,44,22.00,0,ParkLa00
David Patten,WR,26.029,2000-09-17,NFL,CLE,,PIT,W 23-20,3,3,Sun,3,114,38.00,0,PattDa00
Hank Poteat,CB,23.018,2000-09-17,NFL,PIT,@,CLE,L 20-23,2,3,Sun,4,81,20.25,0,PoteHa20
Allen Rossum,CB/K,24.331,2000-09-17,NFL,GNB,,PHI,W 6-3,3,3,Sun,1,24,24.00,0,RossAl99
Aaron Stecker,RB,24.309,2000-09-17,NFL,TAM,@,DET,W 31-10,3,3,Sun,1,15,15.00,0,StecAa00
Darrick Vaughn,CB,21.351,2000-09-17,NFL,ATL,@,CAR,W 15-10,3,3,Sun,3,66,22.00,0,VaugDa20
Hines Ward,WR,24.193,2000-09-17,NFL,PIT,@,CLE,L 20-23,2,3,Sun,1,57,57.00,0,WardHi00
Keith Washington,DE,27.274,2000-09-17,NFL,BAL,@,MIA,L 6-19,3,3,Sun,1,17,17.00,0,WashKe20
Chris Watson,DB,23.079,2000-09-17,NFL,BUF,@,NYJ,L 14-27,3,3,Sun,4,77,19.25,0,WatsCh20
James Williams,WR,22.195,2000-09-17,NFL,SEA,,NOR,W 20-10,3,3,Sun,3,76,25.33,0,WillJa01
Kevin Williams,RS,25.044,2000-09-17,NFL,NYJ,,BUF,W 27-14,3,3,Sun,2,117,58.50,1,WillKe25
Moe Williams,RB,26.053,2000-09-17,NFL,MIN,@,NWE,W 21-13,3,3,Sun,1,27,27.00,0,WillMo00
James Thrash,WR,25.143,2000-09-18,NFL,WAS,,DAL,L 21-27,3,3,Mon,5,111,22.20,0,ThraJa00
Michael Wiley,RB,22.257,2000-09-18,NFL,DAL,@,WAS,W 27-21,3,3,Mon,4,89,22.25,0,WileMi00
Kenny Bynum,RB,26.118,2000-09-24,NFL,SDG,,SEA,L 12-20,4,4,Sun,2,51,25.50,0,BynuKe00
Mark Campbell,TE,24.293,2000-09-24,NFL,CLE,@,OAK,L 10-36,4,4,Sun,1,12,12.00,0,CampMa00
Chris Cole,WR,22.317,2000-09-24,NFL,DEN,,KAN,L 22-23,4,4,Sun,5,122,24.40,0,ColeCh00
Shockmain Davis,WR,23.035,2000-09-24,NFL,NWE,@,MIA,L 3-10,4,4,Sun,1,13,13.00,0,DaviSh00
Ron Dixon,WR,24.119,2000-09-24,NFL,NYG,,WAS,L 6-16,4,4,Sun,4,64,16.00,0,DixoRo00
David Dunn,WR,28.106,2000-09-24,NFL,OAK,,CLE,W 36-10,4,4,Sun,1,14,14.00,0,DunnDa00
Troy Edwards,WR,23.170,2000-09-24,NFL,PIT,,TEN,L 20-23,3,4,Sun,3,77,25.67,0,EdwaTr00
Kevin Faulk,RB,24.111,2000-09-24,NFL,NWE,@,MIA,L 3-10,4,4,Sun,1,14,14.00,0,FaulKe00
Damon Griffin,WR,24.102,2000-09-24,NFL,CIN,@,BAL,L 0-37,3,4,Sun,5,85,17.00,0,GrifDa00
Dante Hall,RB/K,22.023,2000-09-24,NFL,KAN,@,DEN,W 23-22,4,4,Sun,5,108,21.60,0,HallDa00
Corey Harris,S,30.335,2000-09-24,NFL,BAL,,CIN,W 37-0,4,4,Sun,1,26,26.00,0,HarrCo20
Rodney Heath,CB,25.331,2000-09-24,NFL,CIN,@,BAL,L 0-37,3,4,Sun,1,22,22.00,0,HeatRo20
Tony Horne,WR,24.187,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,2,58,29.00,0,HornTo00
Desmond Howard,WR,30.132,2000-09-24,NFL,DET,@,CHI,W 21-14,4,4,Sun,3,47,15.67,0,HowaDe00
MarTay Jenkins,WR,25.209,2000-09-24,NFL,ARI,,GNB,L 3-29,3,4,Sun,7,177,25.29,0,JenkMa00
Ronney Jenkins,RB,23.122,2000-09-24,NFL,SDG,,SEA,L 12-20,4,4,Sun,3,49,16.33,0,JenkRo00
Tremain Mack,FS,25.308,2000-09-24,NFL,CIN,@,BAL,L 0-37,3,4,Sun,2,40,20.00,0,MackTr00
Brock Marion,FS,30.105,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,1,25,25.00,0,MariBr00
Derrick Mason,WR,26.251,2000-09-24,NFL,TEN,@,PIT,W 23-20,3,4,Sun,4,102,25.50,0,MasoDe00
Glyn Milburn,RB/K,29.218,2000-09-24,NFL,CHI,,DET,L 14-21,4,4,Sun,3,63,21.00,0,MilbGl00
Brian Mitchell,RB/K,32.037,2000-09-24,NFL,PHI,@,NOR,W 21-7,4,4,Sun,2,53,26.50,0,MitcBr00
Chad Morton,RB,23.173,2000-09-24,NFL,NOR,,PHI,L 7-21,4,4,Sun,4,68,17.00,0,MortCh00
Adrian Murrell,RB,29.344,2000-09-24,NFL,WAS,@,NYG,W 16-6,4,4,Sun,1,0,0.00,0,MurrAd00
Lorenzo Neal,FB,29.272,2000-09-24,NFL,TEN,@,PIT,W 23-20,3,4,Sun,1,15,15.00,0,NealLo00
Brandon Noble,DT,26.167,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,1,8,8.00,0,NoblBr20
David Patten,WR,26.036,2000-09-24,NFL,CLE,@,OAK,L 10-36,4,4,Sun,4,53,13.25,0,PattDa00
Charlie Rogers,WR,24.097,2000-09-24,NFL,SEA,@,SDG,W 20-12,4,4,Sun,4,95,23.75,0,RogeCh00
Allen Rossum,CB/K,24.338,2000-09-24,NFL,GNB,@,ARI,W 29-3,4,4,Sun,2,39,19.50,0,RossAl99
Aaron Stecker,RB,24.316,2000-09-24,NFL,TAM,,NYJ,L 17-21,4,4,Sun,2,56,28.00,0,StecAa00
Jason Tucker,WR,24.092,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,2,55,27.50,0,TuckJa00
Rex Tucker,OL,23.279,2000-09-24,NFL,CHI,,DET,L 14-21,4,4,Sun,1,0,0.00,0,TuckRe20
Darrick Vaughn,CB,21.358,2000-09-24,NFL,ATL,,STL,L 20-41,4,4,Sun,4,90,22.50,0,VaugDa20
Hines Ward,WR,24.200,2000-09-24,NFL,PIT,,TEN,L 20-23,3,4,Sun,3,69,23.00,0,WardHi00
Michael Wiley,RB,22.263,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,3,64,21.33,0,WileMi00
Kevin Williams,RS,25.051,2000-09-24,NFL,NYJ,@,TAM,W 21-17,4,4,Sun,3,93,31.00,0,WillKe25
Kevin Williams,WR/K,29.243,2000-09-24,NFL,SFO,@,DAL,W 41-24,4,4,Sun,4,69,17.25,0,WillKe00
Reggie Barlow,WR/K,27.247,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,3,50,16.67,0,BarlRe00
Stacey Mack,FB,25.091,2000-09-25,NFL,JAX,@,IND,L 14-43,4,4,Mon,4,86,21.50,0,MackSt00
Jerome Pathon,WR,24.284,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,1,48,48.00,0,PathJe00
Payton Williams,DB,21.311,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,2,42,21.00,0,WillPa21
Michael Bates,RB,30.287,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,3,67,22.33,0,BateMi00
David Bowens,DE,23.090,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,1,12,12.00,0,BoweDa20
Kenny Bynum,RB,26.125,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,1,22,22.00,0,BynuKe00
Tyrone Carter,S,24.184,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,4,82,20.50,0,CartTy20
Chris Cole,WR,22.324,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,2,41,20.50,0,ColeCh00
Ron Dixon,WR,24.126,2000-10-01,NFL,NYG,@,TEN,L 14-28,5,5,Sun,5,135,27.00,0,DixoRo00
Dameane Douglas,WR,24.200,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,1,41,41.00,0,DougDa00
Tim Dwight,WR,25.080,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,5,102,20.40,0,DwigTi00
Troy Edwards,WR,23.177,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,2,42,21.00,0,EdwaTr00
Kevin Faulk,RB,24.118,2000-10-01,NFL,NWE,@,DEN,W 28-19,5,5,Sun,3,73,24.33,0,FaulKe00
Tony Horne,WR,24.194,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,5,108,21.60,0,HornTo00
Desmond Howard,WR,30.139,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,4,82,20.50,0,HowaDe00
Lenzie Jackson,WR,23.106,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,2,55,27.50,0,JackLe00
MarTay Jenkins,WR,25.216,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,5,114,22.80,0,JenkMa00
Ronney Jenkins,RB,23.129,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,8,187,23.38,0,JenkRo00
Travis Jervey,RB,28.149,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,1,18,18.00,0,JervTr00
Brian Kozlowski,TE,29.363,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,1,21,21.00,0,KozlBr00
Tremain Mack,FS,25.315,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,4,70,17.50,0,MackTr00
David Macklin,DB,22.079,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,1,0,0.00,0,MackDa20
Brock Marion,FS,30.112,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,3,63,21.00,0,MariBr00
Derrick Mason,WR,26.258,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,1,27,27.00,0,MasoDe00
Glyn Milburn,RB/K,29.225,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,2,65,32.50,0,MilbGl00
Brian Mitchell,RB,32.044,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,2,135,67.50,1,MitcBr00
Deltha O'Neal,CB,23.245,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,2,112,56.00,1,ONeaDe00
Brock Olivo,FB,24.099,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,2,25,12.50,0,OlivBr00
Jerome Pathon,WR,24.290,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,4,54,13.50,0,PathJe00
David Patten,WR,26.043,2000-10-01,NFL,CLE,,BAL,L 0-12,5,5,Sun,3,61,20.33,0,PattDa00
Ahmed Plummer,LCB,24.189,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,1,0,0.00,0,PlumAh20
Hank Poteat,CB,23.032,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,1,31,31.00,0,PoteHa20
Allen Rossum,CB/K,24.345,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,5,136,27.20,0,RossAl99
O.J. Santiago,TE,26.211,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,1,13,13.00,0,SantO.00
Aaron Stecker,RB,24.323,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,4,101,25.25,0,StecAa00
Shyrone Stith,RB,22.182,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,3,91,30.33,0,StitSh00
James Thrash,WR,25.156,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,2,64,32.00,0,ThraJa00
Jason Tucker,WR,24.099,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,4,60,15.00,0,TuckJa00
