Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Jeff Reed,K,26.155,2005-09-11,NFL,PIT,,TEN,W 34-7,1,1,Sun,4,4,100.0,2,2,100.0,,,0,10,reedxjef01
Josh Scobee,PK,23.080,2005-09-11,NFL,JAX,,SEA,W 26-14,1,1,Sun,2,2,100.0,4,5,80.0,,,0,14,scobejos01
Matt Stover,K,37.227,2005-09-11,NFL,BAL,,IND,L 7-24,1,1,Sun,1,1,100.0,,3,0.0,,,0,1,stovemat01
Lawrence Tynes,K,27.131,2005-09-11,NFL,KAN,,NYJ,W 27-7,1,1,Sun,3,3,100.0,2,3,66.7,,,0,9,tyneslaw01
Mike Vanderjagt,K,35.171,2005-09-11,NFL,IND,@,BAL,W 24-7,1,1,Sun,3,3,100.0,1,1,100.0,,,0,6,vandemik01
Jeff Wilkins,K,33.145,2005-09-11,NFL,STL,@,SFO,L 25-28,1,1,Sun,1,1,100.0,4,4,100.0,,,0,13,wilkijef01
David Akers,K,30.277,2005-09-12,NFL,PHI,@,ATL,L 10-14,1,1,Mon,1,1,100.0,1,3,33.3,,,0,4,akersdav01
Todd Peterson,K,35.220,2005-09-12,NFL,ATL,,PHI,W 14-10,1,1,Mon,2,2,100.0,,,,,,0,2,petertod01
David Akers,K,30.283,2005-09-18,NFL,PHI,,SFO,W 42-3,2,2,Sun,5,5,100.0,,1,0.0,,,0,5,akersdav01
Rob Bironas,K,27.232,2005-09-18,NFL,TEN,,BAL,W 25-10,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,bironrob01
Doug Brien,K,34.298,2005-09-18,NFL,CHI,,DET,W 38-6,2,2,Sun,5,5,100.0,1,3,33.3,,,0,8,briendou01
Josh Brown,K,26.142,2005-09-18,NFL,SEA,,ATL,W 21-18,2,2,Sun,3,3,100.0,,,,,,0,3,brownjos01
Kris Brown,K,28.269,2005-09-18,NFL,HOU,,PIT,L 7-27,2,2,Sun,1,1,100.0,,,,,,0,1,brownkri01
Matt Bryant,K,30.112,2005-09-18,NFL,TAM,,BUF,W 19-3,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,bryanmat01
Phil Dawson,K,30.238,2005-09-18,NFL,CLE,@,GNB,W 26-24,2,2,Sun,2,3,66.7,2,2,100.0,,,0,8,dawsophi01
Jason Elam,K,35.194,2005-09-18,NFL,DEN,,SDG,W 20-17,2,2,Sun,2,2,100.0,2,4,50.0,,,0,8,elamxjas01
Shayne Graham,K,27.283,2005-09-18,NFL,CIN,,MIN,W 37-8,2,2,Sun,4,4,100.0,3,3,100.0,,,0,13,grahasha01
Remy Hamilton,K,31.019,2005-09-18,NFL,DET,@,CHI,L 6-38,2,2,Sun,,1,0.0,,,,,,0,0,hamilrem01
Sebastian Janikowski,K,27.200,2005-09-18,NFL,OAK,,KAN,L 17-23,2,2,Sun,2,2,100.0,1,2,50.0,,,0,5,janikseb01
Nate Kaeding,K,23.176,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,kaedinat01
John Kasay,K,35.326,2005-09-18,NFL,CAR,,NWE,W 27-17,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,kasayjoh01
Ryan Longwell,K,31.033,2005-09-18,NFL,GNB,,CLE,L 24-26,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
Olindo Mare,K,32.104,2005-09-18,NFL,MIA,@,NYJ,L 7-17,2,2,Sun,1,1,100.0,,1,0.0,,,0,1,marexoli01
Mike Nugent,K,23.200,2005-09-18,NFL,NYJ,,MIA,W 17-7,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Todd Peterson,K,35.226,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,petertod01
Jeff Reed,K,26.162,2005-09-18,NFL,PIT,@,HOU,W 27-7,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,reedxjef01
Mark Simoneau,LB,28.245,2005-09-18,NFL,PHI,,SFO,W 42-3,2,2,Sun,1,1,100.0,,,,,,0,1,SimoMa20
Matt Stover,K,37.234,2005-09-18,NFL,BAL,@,TEN,L 10-25,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,stovemat01
Lawrence Tynes,K,27.138,2005-09-18,NFL,KAN,@,OAK,W 23-17,2,2,Sun,2,2,100.0,3,4,75.0,,,0,11,tyneslaw01
Mike Vanderjagt,K,35.178,2005-09-18,NFL,IND,,JAX,W 10-3,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,vandemik01
Adam Vinatieri,K,32.264,2005-09-18,NFL,NWE,@,CAR,L 17-27,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,vinatada01
Jeff Wilkins,K,33.152,2005-09-18,NFL,STL,@,ARI,W 17-12,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,wilkijef01
John Carney,K,41.152,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,1,1,100.0,1,2,50.0,,,0,4,carnejoh01
Jose Cortez,K,30.115,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,1,1,100.0,2,3,66.7,,,0,7,cortejos01
Jay Feely,PK,29.119,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,3,3,100.0,2,2,100.0,,,0,9,feelyjay01
Nick Novak,K,24.029,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,2,2,100.0,,,,,,0,2,novaknic01
David Akers,K,30.290,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,akersdav01
Rob Bironas,K,27.239,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,bironrob01
Doug Brien,K,34.305,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,1,1,100.0,,1,0.0,,,0,1,briendou01
Josh Brown,K,26.149,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,4,4,100.0,3,3,100.0,,,0,13,brownjos01
Matt Bryant,K,30.119,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,bryanmat01
John Carney,K,41.158,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,carnejoh01
Jose Cortez,K,30.121,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,2,3,66.7,,,,,,0,2,cortejos01
Paul Edinger,K,27.251,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,3,3,100.0,4,5,80.0,,,0,15,edingpau01
Jay Feely,PK,29.125,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,feelyjay01
Shayne Graham,K,27.290,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,grahasha01
Sebastian Janikowski,K,27.207,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,2,2,100.0,2,4,50.0,,,0,8,janikseb01
Nate Kaeding,K,23.183,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,6,6,100.0,1,1,100.0,,,0,9,kaedinat01
John Kasay,K,35.333,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,kasayjoh01
Rian Lindell,K,28.248,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,1,1,100.0,3,3,100.0,,,0,10,linderia01
Ryan Longwell,K,31.040,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,1,2,50.0,1,2,50.0,,,0,4,longwrya01
Olindo Mare,K,32.111,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,marexoli01
Joe Nedney,K,32.187,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,nednejoe01
Mike Nugent,K,23.207,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,nugenmik01
Todd Peterson,K,35.233,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,petertod01
Jeff Reed,K,26.169,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,2,2,100.0,2,3,66.7,,,0,8,reedxjef01
Josh Scobee,PK,23.094,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,scobejos01
Mark Simoneau,LB,28.252,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,,1,0.0,,,,,,0,0,SimoMa20
Mike Vanderjagt,K,35.185,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,vandemik01
Adam Vinatieri,K,32.271,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,2,2,100.0,3,4,75.0,,,0,11,vinatada01
Jeff Wilkins,K,33.159,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,wilkijef01
Jason Elam,K,35.202,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,3,3,100.0,3,4,75.0,,,0,12,elamxjas01
Lawrence Tynes,K,27.146,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,1,1,100.0,1,1,100.0,,,0,4,tyneslaw01
Rob Bironas,K,27.246,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,bironrob01
Josh Brown,K,26.156,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,2,2,100.0,1,3,33.3,,,0,5,brownjos01
Kris Brown,PK,28.283,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,1,1,100.0,1,1,100.0,,,0,4,brownkri01
Matt Bryant,K,30.126,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,bryanmat01
John Carney,K,41.165,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,1,1,100.0,4,5,80.0,,,0,13,carnejoh01
Jose Cortez,K,30.128,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,cortejos01
Paul Edinger,K,27.258,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,edingpau01
Jason Elam,K,35.208,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,2,2,100.0,2,4,50.0,,,0,8,elamxjas01
Jay Feely,PK,29.132,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,5,5,100.0,3,3,100.0,,,0,14,feelyjay01
Todd France,K,25.231,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,2,2,100.0,3,4,75.0,,,0,11,franctod01
Shayne Graham,K,27.297,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,1,1,100.0,3,4,75.0,,,0,10,grahasha01
Jason Hanson,K,35.107,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Sebastian Janikowski,K,27.214,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,1,1,100.0,4,4,100.0,,,0,13,janikseb01
Nate Kaeding,K,23.190,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,5,5,100.0,2,2,100.0,,,0,11,kaedinat01
Rian Lindell,K,28.255,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,linderia01
Joe Nedney,K,32.194,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,2,2,100.0,,,,,,0,2,nednejoe01
Nick Novak,K,24.042,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,2,2,100.0,2,3,66.7,,,0,8,novaknic01
Todd Peterson,K,35.240,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,petertod01
Neil Rackers,K,29.047,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,1,1,100.0,6,6,100.0,,,0,19,rackenei01
Josh Scobee,PK,23.101,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,1,100.0,,,,,,0,1,scobejos01
Matt Stover,K,37.248,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,1,1,100.0,2,2,100.0,,,0,7,stovemat01
Lawrence Tynes,K,27.152,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,tyneslaw01
Mike Vanderjagt,K,35.192,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,vandemik01
Adam Vinatieri,K,32.278,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,vinatada01
Jeff Wilkins,K,33.166,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,3,3,100.0,1,2,50.0,,,0,6,wilkijef01
John Kasay,K,35.341,2005-10-03,NFL,CAR,,GNB,W 32-29,4,4,Mon,2,3,66.7,2,2,100.0,,,0,8,kasayjoh01
Ryan Longwell,K,31.048,2005-10-03,NFL,GNB,@,CAR,L 29-32,4,4,Mon,1,1,100.0,,,,,,0,1,longwrya01
Rob Bironas,K,27.253,2005-10-09,NFL,TEN,@,HOU,W 34-20,5,5,Sun,4,4,100.0,2,3,66.7,,,0,10,bironrob01
Josh Brown,K,26.163,2005-10-09,NFL,SEA,@,STL,W 37-31,5,5,Sun,4,4,100.0,3,3,100.0,,,0,13,brownjos01
Jose Cortez,K,30.135,2005-10-09,NFL,DAL,,PHI,W 33-10,5,5,Sun,3,3,100.0,4,4,100.0,,,0,15,cortejos01
Phil Dawson,K,30.259,2005-10-09,NFL,CLE,,CHI,W 20-10,4,5,Sun,2,2,100.0,2,2,100.0,,,0,8,dawsophi01
Jason Elam,K,35.215,2005-10-09,NFL,DEN,,WAS,W 21-19,5,5,Sun,3,3,100.0,,,,,,0,3,elamxjas01
Todd France,K,25.238,2005-10-09,NFL,PHI,@,DAL,L 10-33,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,franctod01
Robbie Gould,K,22.307,2005-10-09,NFL,CHI,@,CLE,L 10-20,4,5,Sun,1,1,100.0,1,2,50.0,,,0,4,gouldrob01
Shayne Graham,K,27.304,2005-10-09,NFL,CIN,@,JAX,L 20-23,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,grahasha01
Jason Hanson,K,35.114,2005-10-09,NFL,DET,,BAL,W 35-17,4,5,Sun,5,5,100.0,,,,,,0,5,hansojas01
John Kasay,K,35.347,2005-10-09,NFL,CAR,@,ARI,W 24-20,5,5,Sun,3,3,100.0,1,3,33.3,,,0,6,kasayjoh01
Rian Lindell,K,28.262,2005-10-09,NFL,BUF,,MIA,W 20-14,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,linderia01
Ryan Longwell,K,31.054,2005-10-09,NFL,GNB,,NOR,W 52-3,5,5,Sun,7,7,100.0,1,1,100.0,,,0,10,longwrya01
Olindo Mare,K,32.125,2005-10-09,NFL,MIA,@,BUF,L 14-20,4,5,Sun,2,2,100.0,,,,,,0,2,marexoli01
Nick Novak,K,24.049,2005-10-09,NFL,WAS,@,DEN,L 19-21,4,5,Sun,1,1,100.0,2,3,66.7,,,0,7,novaknic01
Mike Nugent,K,23.221,2005-10-09,NFL,NYJ,,TAM,W 14-12,5,5,Sun,2,2,100.0,,2,0.0,,,0,2,nugenmik01
Todd Peterson,K,35.247,2005-10-09,NFL,ATL,,NWE,L 28-31,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,petertod01
Neil Rackers,K,29.054,2005-10-09,NFL,ARI,,CAR,L 20-24,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,rackenei01
Josh Scobee,PK,23.108,2005-10-09,NFL,JAX,,CIN,W 23-20,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,scobejos01
Matt Stover,K,37.255,2005-10-09,NFL,BAL,@,DET,L 17-35,4,5,Sun,2,2,100.0,1,1,100.0,,,0,5,stovemat01
Mike Vanderjagt,K,35.199,2005-10-09,NFL,IND,@,SFO,W 28-3,5,5,Sun,4,4,100.0,,,,,,0,4,vandemik01
Adam Vinatieri,K,32.285,2005-10-09,NFL,NWE,@,ATL,W 31-28,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
Jeff Wilkins,K,33.173,2005-10-09,NFL,STL,,SEA,L 31-37,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,wilkijef01
Nate Kaeding,K,23.198,2005-10-10,NFL,SDG,,PIT,L 22-24,5,5,Mon,1,1,100.0,3,3,100.0,,,0,10,kaedinat01
Jeff Reed,K,26.184,2005-10-10,NFL,PIT,@,SDG,W 24-22,4,5,Mon,3,3,100.0,1,1,100.0,,,0,6,reedxjef01
Rob Bironas,K,27.260,2005-10-16,NFL,TEN,,CIN,L 23-31,6,6,Sun,2,2,100.0,3,3,100.0,,,0,11,bironrob01
Josh Brown,K,26.170,2005-10-16,NFL,SEA,,HOU,W 42-10,6,6,Sun,6,6,100.0,,,,,,0,6,brownjos01
Kris Brown,PK,28.297,2005-10-16,NFL,HOU,@,SEA,L 10-42,5,6,Sun,1,1,100.0,1,2,50.0,,,0,4,brownkri01
Matt Bryant,K,30.140,2005-10-16,NFL,TAM,,MIA,W 27-13,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,bryanmat01
John Carney,K,41.179,2005-10-16,NFL,NOR,,ATL,L 31-34,6,6,Sun,4,4,100.0,1,2,50.0,,,0,7,carnejoh01
Jose Cortez,K,30.142,2005-10-16,NFL,DAL,,NYG,W 16-13,6,6,Sun,1,1,100.0,3,5,60.0,,,0,10,cortejos01
Jason Elam,K,35.222,2005-10-16,NFL,DEN,,NWE,W 28-20,6,6,Sun,4,4,100.0,,,,,,0,4,elamxjas01
Jay Feely,PK,29.146,2005-10-16,NFL,NYG,@,DAL,L 13-16,5,6,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Robbie Gould,K,22.314,2005-10-16,NFL,CHI,,MIN,W 28-3,5,6,Sun,4,4,100.0,,,,,,0,4,gouldrob01
Shayne Graham,K,27.311,2005-10-16,NFL,CIN,@,TEN,W 31-23,6,6,Sun,4,4,100.0,1,2,50.0,,,0,7,grahasha01
Jason Hanson,K,35.121,2005-10-16,NFL,DET,,CAR,L 20-21,5,6,Sun,2,2,100.0,2,3,66.7,,,0,8,hansojas01
Sebastian Janikowski,K,27.228,2005-10-16,NFL,OAK,,SDG,L 14-27,5,6,Sun,2,2,100.0,,,,,,0,2,janikseb01
Nate Kaeding,K,23.204,2005-10-16,NFL,SDG,@,OAK,W 27-14,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,kaedinat01
John Kasay,K,35.354,2005-10-16,NFL,CAR,@,DET,W 21-20,6,6,Sun,3,3,100.0,,1,0.0,,,0,3,kasayjoh01
Rian Lindell,K,28.269,2005-10-16,NFL,BUF,,NYJ,W 27-17,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,linderia01
Olindo Mare,K,32.132,2005-10-16,NFL,MIA,@,TAM,L 13-27,5,6,Sun,1,1,100.0,2,2,100.0,,,0,7,marexoli01
Nick Novak,K,24.056,2005-10-16,NFL,WAS,@,KAN,L 21-28,5,6,Sun,3,3,100.0,,,,,,0,3,novaknic01
Mike Nugent,K,23.228,2005-10-16,NFL,NYJ,@,BUF,L 17-27,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,nugenmik01
Todd Peterson,K,35.254,2005-10-16,NFL,ATL,@,NOR,W 34-31,6,6,Sun,4,4,100.0,2,2,100.0,,,0,10,petertod01
Jeff Reed,K,26.190,2005-10-16,NFL,PIT,,JAX,L 17-23,5,6,Sun,2,2,100.0,1,2,50.0,,,0,5,reedxjef01
Josh Scobee,PK,23.115,2005-10-16,NFL,JAX,@,PIT,W 23-17,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,scobejos01
Matt Stover,K,37.262,2005-10-16,NFL,BAL,,CLE,W 16-3,5,6,Sun,1,1,100.0,3,3,100.0,,,0,10,stovemat01
Lawrence Tynes,K,27.166,2005-10-16,NFL,KAN,,WAS,W 28-21,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,tyneslaw01
Adam Vinatieri,K,32.292,2005-10-16,NFL,NWE,@,DEN,L 20-28,6,6,Sun,2,2,100.0,2,3,66.7,,,0,8,vinatada01
Mike Vanderjagt,K,35.207,2005-10-17,NFL,IND,,STL,W 45-28,6,6,Mon,6,6,100.0,1,2,50.0,,,0,9,vandemik01
Jeff Wilkins,K,33.181,2005-10-17,NFL,STL,@,IND,L 28-45,6,6,Mon,2,2,100.0,2,2,100.0,,,0,8,wilkijef01
Olindo Mare,K,32.137,2005-10-21,NFL,MIA,,KAN,L 20-30,6,7,Fri,2,2,100.0,2,2,100.0,,,0,8,marexoli01
Lawrence Tynes,K,27.171,2005-10-21,NFL,KAN,@,MIA,W 30-20,6,7,Fri,3,3,100.0,3,3,100.0,,,0,12,tyneslaw01
Rob Bironas,K,27.267,2005-10-23,NFL,TEN,@,ARI,L 10-20,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,bironrob01
Josh Brown,K,26.177,2005-10-23,NFL,SEA,,DAL,W 13-10,7,7,Sun,1,1,100.0,2,2,100.0,,,0,7,brownjos01
Kris Brown,PK,28.304,2005-10-23,NFL,HOU,,IND,L 20-38,6,7,Sun,2,2,100.0,,,,,,0,2,brownkri01
John Carney,K,41.186,2005-10-23,NFL,NOR,@,STL,L 17-28,7,7,Sun,2,2,100.0,1,2,50.0,,,0,5,carnejoh01
Jose Cortez,K,30.149,2005-10-23,NFL,DAL,@,SEA,L 10-13,7,7,Sun,1,1,100.0,1,2,50.0,,,0,4,cortejos01
Phil Dawson,K,30.273,2005-10-23,NFL,CLE,,DET,L 10-13,6,7,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Paul Edinger,K,27.279,2005-10-23,NFL,MIN,,GNB,W 23-20,6,7,Sun,2,2,100.0,3,3,100.0,,,0,11,edingpau01
Jason Elam,K,35.229,2005-10-23,NFL,DEN,@,NYG,L 23-24,7,7,Sun,2,2,100.0,3,4,75.0,,,0,11,elamxjas01
Jay Feely,PK,29.153,2005-10-23,NFL,NYG,,DEN,W 24-23,6,7,Sun,3,3,100.0,1,1,100.0,,,0,6,feelyjay01
Todd France,K,25.252,2005-10-23,NFL,PHI,,SDG,W 20-17,6,7,Sun,2,2,100.0,2,2,100.0,,,0,8,franctod01
Robbie Gould,K,22.321,2005-10-23,NFL,CHI,,BAL,W 10-6,6,7,Sun,1,1,100.0,1,2,50.0,,,0,4,gouldrob01
Shayne Graham,K,27.318,2005-10-23,NFL,CIN,,PIT,L 13-27,7,7,Sun,1,1,100.0,2,3,66.7,,,0,7,grahasha01
Jason Hanson,K,35.128,2005-10-23,NFL,DET,@,CLE,W 13-10,6,7,Sun,1,1,100.0,2,3,66.7,,,0,7,hansojas01
Sebastian Janikowski,K,27.235,2005-10-23,NFL,OAK,,BUF,W 38-17,6,7,Sun,5,5,100.0,1,1,100.0,,,0,8,janikseb01
Nate Kaeding,K,23.211,2005-10-23,NFL,SDG,@,PHI,L 17-20,7,7,Sun,2,2,100.0,1,2,50.0,,,0,5,kaedinat01
Rian Lindell,K,28.276,2005-10-23,NFL,BUF,@,OAK,L 17-38,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,linderia01
Ryan Longwell,K,31.068,2005-10-23,NFL,GNB,@,MIN,L 20-23,6,7,Sun,2,2,100.0,2,4,50.0,,,0,8,longwrya01
