Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Reggie Tongue,SS,31.154,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,,,,1,TongRe20
Deshea Townsend,RCB,29.004,2004-09-12,NFL,PIT,,OAK,W 24-21,1,1,Sun,1,0,0,1,TownDe20
Marcus Trufant,LCB,23.262,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,,,,2,TrufMa20
Kenechi Udeze,LDE,21.191,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,,,,1,UdezKe20
Jeff Ulbrich,RILB,27.208,2004-09-12,NFL,SFO,,ATL,L 19-21,1,1,Sun,1,19,0,1,UlbrJe20
Brian Urlacher*,MLB,26.110,2004-09-12,NFL,CHI,,DET,L 16-20,1,1,Sun,0,0,0,1,UrlaBr00
Bracy Walker,SS,33.320,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,1,0,0,1,WalkBr20
Jason Webster,RCB,27.004,2004-09-12,NFL,ATL,@,SFO,W 21-19,1,1,Sun,,,,2,WebsJa20
Aeneas Williams*,FS,36.227,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,,,,1,WillAe00
Brian Williams,RCB,25.072,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,,,,2,WillBr22
D.J. Williams,WLB,22.054,2004-09-12,NFL,DEN,,KAN,W 34-24,1,1,Sun,,,,1,WillD.20
Jimmy Williams,CB,25.186,2004-09-12,NFL,SFO,,ATL,L 19-21,1,1,Sun,0,0,0,1,WillJi22
Madieu Williams,LCB,22.330,2004-09-12,NFL,CIN,@,NYJ,L 24-31,1,1,Sun,,,,1,WillMa20
Shaun Williams,SS,27.338,2004-09-12,NFL,NYG,@,PHI,L 17-31,1,1,Sun,,,,1,WillSh20
Adrian Wilson,SS,24.336,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,,,,1,WilsAd99
Al Wilson,MLB,27.083,2004-09-12,NFL,DEN,,KAN,W 34-24,1,1,Sun,,,,2,WilsAl00
Jerry Wilson,FS,31.057,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,1,0,0,1,WilsJe22
Jamie Winborn,LB,25.121,2004-09-12,NFL,SFO,,ATL,L 19-21,1,1,Sun,0,0,0,1,WinbJa20
Antoine Winfield,LCB,27.080,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,,,,1,WinfAn20
Grant Wistrom,RDE,28.071,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,0,0,0,2,WistGr20
Kailee Wong,RLB,28.112,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0,0,0,1,WongKa20
Charles Woodson,CB,27.341,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,,,,1,WoodCh00
Dexter Wynn,CB,23.200,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,,,,2,WynnDe20
Nick Barnett,ILB,23.109,2004-09-13,NFL,GNB,@,CAR,W 24-14,1,1,Mon,1,16,0,1,BarnNi20
Ahmad Carroll,CB,21.041,2004-09-13,NFL,GNB,@,CAR,W 24-14,1,1,Mon,,,,2,CarrAh20
Michael Hawthorne,LCB,27.231,2004-09-13,NFL,GNB,@,CAR,W 24-14,1,1,Mon,,,,2,HawtMi20
Bhawoh Jue,S/CB,25.112,2004-09-13,NFL,GNB,@,CAR,W 24-14,1,1,Mon,,,,2,JuexBh20
Ricky Manning,LCB,23.300,2004-09-13,NFL,CAR,,GNB,L 14-24,1,1,Mon,,,,1,MannRi20
Mike Rucker,RDE,29.198,2004-09-13,NFL,CAR,,GNB,L 14-24,1,1,Mon,,,,1,RuckMi20
Brent Alexander,FS,33.071,2004-09-19,NFL,NYG,,WAS,W 20-14,2,2,Sun,2,1,0,2,AlexBr20
Will Allen,LCB,26.045,2004-09-19,NFL,NYG,,WAS,W 20-14,2,2,Sun,,,,1,AlleWi20
Ashley Ambrose,LCB,34.002,2004-09-19,NFL,NOR,,SFO,W 30-27,2,2,Sun,1,19,0,3,AmbrAs00
LaVar Arrington,WLB,26.091,2004-09-19,NFL,WAS,@,NYG,L 14-20,2,2,Sun,,,,1,ArriLa00
Champ Bailey*,LCB,26.089,2004-09-19,NFL,DEN,@,JAX,L 6-7,2,2,Sun,,,,1,BailCh00
Aaron Beasley,CB,31.074,2004-09-19,NFL,ATL,,STL,W 34-17,2,2,Sun,1,0,0,1,BeasAa20
Rocky Bernard,DT,25.153,2004-09-19,NFL,SEA,@,TAM,W 10-6,2,2,Sun,0,0,0,2,BernRo20
Michael Boulware,SS,23.002,2004-09-19,NFL,SEA,@,TAM,W 10-6,2,2,Sun,1,6,0,1,BoulMi20
Lance Briggs,WLB,23.312,2004-09-19,NFL,CHI,@,GNB,W 21-10,2,2,Sun,,,,1,BrigLa99
Derrick Brooks*,WLB,31.154,2004-09-19,NFL,TAM,,SEA,L 6-10,2,2,Sun,1,3,0,1,BrooDe00
Alex Brown,RDE,25.107,2004-09-19,NFL,CHI,@,GNB,W 21-10,2,2,Sun,,,,1,BrowAl20
Fakhir Brown,CB,26.364,2004-09-19,NFL,NOR,,SFO,W 30-27,2,2,Sun,,,,1,BrowFa20
Tony Brown,DT,23.356,2004-09-19,NFL,SFO,@,NOR,L 27-30,2,2,Sun,,,,1,BrowTo25
Fernando Bryant,LCB,27.177,2004-09-19,NFL,DET,,HOU,W 28-16,2,2,Sun,,,,2,BryaFe20
Ray Buchanan,FS,32.356,2004-09-19,NFL,OAK,,BUF,W 13-10,2,2,Sun,1,27,0,1,BuchRa00
Kevin Carter,LDT,30.364,2004-09-19,NFL,TEN,,IND,L 17-31,2,2,Sun,0,0,0,1,CartKe00
Chris Cash,RCB,24.068,2004-09-19,NFL,DET,,HOU,W 28-16,2,2,Sun,,,,2,CashCh20
Ricardo Colclough,CB,20.359,2004-09-19,NFL,PIT,@,BAL,L 13-30,2,2,Sun,0,0,0,1,ColcRi20
Erik Coleman,FS,22.136,2004-09-19,NFL,NYJ,@,SDG,W 34-28,2,2,Sun,1,1,0,1,ColeEr21
Deke Cooper,S,26.337,2004-09-19,NFL,JAX,,DEN,W 7-6,2,2,Sun,,,,1,CoopDe20
James Darling,WLB,29.265,2004-09-19,NFL,ARI,,NWE,L 12-23,2,2,Sun,1,65,0,1,DarlJa20
Jason David,DB,22.099,2004-09-19,NFL,IND,@,TEN,W 31-17,2,2,Sun,,,,1,DaviJa20
Andra Davis,MLB,25.271,2004-09-19,NFL,CLE,@,DAL,L 12-19,2,2,Sun,,,,1,DaviAn20
Sammy Davis,RCB,24.164,2004-09-19,NFL,SDG,,NYJ,L 28-34,2,2,Sun,,,,1,DaviSa21
Andre Dyson,LCB,25.117,2004-09-19,NFL,TEN,,IND,L 17-31,2,2,Sun,,,,2,DysoAn20
Antuan Edwards,FS,27.116,2004-09-19,NFL,MIA,@,CIN,L 13-16,2,2,Sun,0,0,0,2,EdwaAn21
Shaun Ellis,DE,27.087,2004-09-19,NFL,NYJ,@,SDG,W 34-28,2,2,Sun,0,0,0,1,ElliSh00
John Engelberger,LDE,27.337,2004-09-19,NFL,SFO,@,NOR,L 27-30,2,2,Sun,0,0,0,1,EngeJo20
Jamar Fletcher,CB,25.022,2004-09-19,NFL,SDG,,NYJ,L 28-34,2,2,Sun,,,,1,FletJa20
Anthony Floyd,DB,23.231,2004-09-19,NFL,IND,@,TEN,W 31-17,2,2,Sun,,,,1,FloyAn20
Chris Gamble,RCB,21.192,2004-09-19,NFL,CAR,@,KAN,W 28-17,2,2,Sun,1,13,0,2,GambCh20
Aaron Glenn,LCB,32.065,2004-09-19,NFL,HOU,@,DET,L 16-28,2,2,Sun,1,23,0,1,GlenAa00
Ian Gold,SLB,26.027,2004-09-19,NFL,TAM,,SEA,L 6-10,2,2,Sun,,,,1,GoldIa00
Charles Grant,LDE,26.016,2004-09-19,NFL,NOR,,SFO,W 30-27,2,2,Sun,0,0,0,1,GranCh21
Bobby Gray,DB,26.142,2004-09-19,NFL,CHI,@,GNB,W 21-10,2,2,Sun,1,31,0,1,GrayBo20
Barrett Green,WLB,26.326,2004-09-19,NFL,NYG,,WAS,W 20-14,2,2,Sun,,,,1,GreeBa20
Michael Green,SS,27.288,2004-09-19,NFL,CHI,@,GNB,W 21-10,2,2,Sun,1,0,0,2,GreeMi20
Nick Greisen,LB,25.040,2004-09-19,NFL,NYG,,WAS,W 20-14,2,2,Sun,,,,2,GreiNi20
Robert Griffith,SS,33.294,2004-09-19,NFL,CLE,@,DAL,L 12-19,2,2,Sun,1,18,0,1,GrifRo00
James Hall,RDE,27.228,2004-09-19,NFL,DET,,HOU,W 28-16,2,2,Sun,0,0,0,1,HallJa21
Kevin Hardy,SLB,31.057,2004-09-19,NFL,CIN,,MIA,W 16-13,2,2,Sun,,,,1,HardKe00
Nick Harper,LCB,30.009,2004-09-19,NFL,IND,@,TEN,W 31-17,2,2,Sun,1,0,0,1,HarpNi20
Al Harris,RCB,29.287,2004-09-19,NFL,GNB,,CHI,L 10-21,2,2,Sun,,,,1,HarrAl21
Rodney Harrison,SS,31.279,2004-09-19,NFL,NWE,@,ARI,W 23-12,2,2,Sun,0,0,0,1,HarrRo01
John Henderson,RDT,25.254,2004-09-19,NFL,JAX,,DEN,W 7-6,2,2,Sun,,,,1,HendJo99
Anthony Henry,LCB,27.321,2004-09-19,NFL,CLE,@,DAL,L 12-19,2,2,Sun,1,51,0,1,HenrAn20
Pete Hunter,RCB,24.117,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,1,2,0,1,HuntPe20
Tory James,RCB,31.124,2004-09-19,NFL,CIN,,MIA,W 16-13,2,2,Sun,1,0,0,1,JameTo99
Keyshawn Johnson,WR,32.059,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,0,0,0,1,JohnKe00
Nate Jones,CB,22.096,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,,,,1,JoneNa20
Kevin Kaesviharn,FS,28.021,2004-09-19,NFL,CIN,,MIA,W 16-13,2,2,Sun,,,,2,KaesKe20
Brian Kelly,LCB,28.249,2004-09-19,NFL,TAM,,SEA,L 6-10,2,2,Sun,,,,3,KellBr21
Patrick Kerney,LDE,27.264,2004-09-19,NFL,ATL,,STL,W 34-17,2,2,Sun,0,0,0,1,KernPa99
Terrence Kiel,SS,23.300,2004-09-19,NFL,SDG,,NYJ,L 28-34,2,2,Sun,,,,1,KielTe20
Ty Law*,LCB,30.222,2004-09-19,NFL,NWE,@,ARI,W 23-12,2,2,Sun,,,,1,LawxTy00
Earl Little,FS,31.193,2004-09-19,NFL,CLE,@,DAL,L 12-19,2,2,Sun,,,,1,LittEa20
John Lynch,FS,32.360,2004-09-19,NFL,DEN,@,JAX,L 6-7,2,2,Sun,,,,1,LyncJo00
David Macklin,RCB,26.067,2004-09-19,NFL,ARI,,NWE,L 12-23,2,2,Sun,1,0,0,1,MackDa20
Kevin Mathis,LCB,30.143,2004-09-19,NFL,ATL,,STL,W 34-17,2,2,Sun,,,,1,MathKe20
Chris McAlister,LCB,27.097,2004-09-19,NFL,BAL,,PIT,W 30-13,2,2,Sun,1,51,1,2,McAlCh00
Dexter McCleon,RCB,30.346,2004-09-19,NFL,KAN,,CAR,L 17-28,2,2,Sun,,,,1,McClDe21
Daylon McCutcheon,RCB,27.285,2004-09-19,NFL,CLE,@,DAL,L 12-19,2,2,Sun,1,2,0,2,McCuDa22
Willie McGinest,OLB,32.283,2004-09-19,NFL,NWE,@,ARI,W 23-12,2,2,Sun,0,0,0,2,McGiWi00
Jon McGraw,FS,25.170,2004-09-19,NFL,NYJ,@,SDG,W 34-28,2,2,Sun,1,0,0,2,McGrJo21
Mike McKenzie,CB,28.146,2004-09-19,NFL,GNB,,CHI,L 10-21,2,2,Sun,,,,1,McKeMi20
Rob Meier,DT,27.021,2004-09-19,NFL,JAX,,DEN,W 7-6,2,2,Sun,,,,1,MeieRo20
Dan Morgan,MLB,25.275,2004-09-19,NFL,CAR,@,KAN,W 28-17,2,2,Sun,0,0,0,1,MorgDa99
Terence Newman,LCB,26.015,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,1,21,0,1,NewmTe20
Dat Nguyen,MLB,28.360,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,1,19,0,2,NguyDa20
Deltha O'Neal,LCB,27.233,2004-09-19,NFL,CIN,,MIA,W 16-13,2,2,Sun,,,,2,ONeaDe00
Adewale Ogunleye,LDE,27.041,2004-09-19,NFL,CHI,@,GNB,W 21-10,2,2,Sun,,,,1,OgunAd00
Antonio Pierce,MLB,25.329,2004-09-19,NFL,WAS,@,NYG,L 14-20,2,2,Sun,,,,2,PierAn20
Willie Pile,SS,24.117,2004-09-19,NFL,KAN,,CAR,L 17-28,2,2,Sun,,,,1,PileWi20
Ahmed Plummer,LCB,28.177,2004-09-19,NFL,SFO,@,NOR,L 27-30,2,2,Sun,,,,3,PlumAh20
Tyrone Poole,RCB,32.229,2004-09-19,NFL,NWE,@,ARI,W 23-12,2,2,Sun,,,,1,PoolTy20
Jacques Reeves,CB,21.347,2004-09-19,NFL,DAL,,CLE,W 19-12,2,2,Sun,0,0,0,1,ReevJa20
Fred Robbins,RDT,27.178,2004-09-19,NFL,NYG,,WAS,W 20-14,2,2,Sun,1,13,0,1,RobbFr20
Terrell Roberts,CB,23.165,2004-09-19,NFL,CIN,,MIA,W 16-13,2,2,Sun,,,,1,RobeTe20
Derrick Rodgers,WLB,32.341,2004-09-19,NFL,NOR,,SFO,W 30-27,2,2,Sun,,,,1,RodgDe20
