Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Jimmy Smith,RCB,25.041,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,0.0,6,0,6,0,0,SmitJi03
Marcus Spears,DE,30.181,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,0.0,1,0,1,0,0,SpeaMa21
Terrell Suggs,RUSH,30.329,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,1.0,4,2,6,1,3,SuggTe99
Brynden Trawick,S,23.317,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,0.0,1,0,1,0,0,TrawBr00
Danny Trevathan,WLB,23.165,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,4,0,4,0,0,TrevDa00
Mitch Unrein,DT,26.164,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,0,1,1,0,0,UnreMi00
Courtney Upshaw,OLB,23.266,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,0.0,1,0,1,0,0,UpshCo00
Kevin Vickerson,DT,30.240,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,2,0,2,1,0,VickKe99
Lardarius Webb,LCB,27.328,2013-09-05,NFL,BAL,@,DEN,L 27-49,1,1,Thu,0.0,1,0,1,0,0,WebbLa99
Kayvon Webster,CB,22.216,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,1,0,1,0,0,WebsKa00
Wes Welker,WR,32.127,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,1,0,1,0,0,WelkWe00
Sylvester Williams,DT,24.288,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,1,0,1,1,0,WillSy00
Derek Wolfe,LDE,23.193,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.0,3,1,4,2,0,WolfDe00
Wesley Woodyard,MLB,27.046,2013-09-05,NFL,DEN,,BAL,W 49-27,1,1,Thu,0.5,5,5,10,1,2,WoodWe20
Sam Acho,SAM,25.002,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,2,0,2,0,0,AchoSa00
Michael Adams,CB,28.083,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,1,0,1,0,0,AdamMi98
Mario Addison,DE,26.002,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0.0,1,1,2,0,0,AddiMa00
Lorenzo Alexander,WILL,30.100,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,4,0,4,0,0,AlexLo99
Robert Alford,CB,24.311,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,0,1,1,0,0,AlfoRo00
Antonio Allen,S,24.350,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,4,2,6,0,0,AlleAn02
Cortez Allen,LCB,24.314,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,1,1,2,0,0,AlleCo00
Jared Allen,RDE,31.158,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,2,2,4,1,2,AlleJa22
Russell Allen,OLB,27.126,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,2,0,2,0,0,AlleRu00
Will Allen,SS,31.083,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,2,1,3,0,0,AlleWi21
Kiko Alonso,MLB,23.025,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,5,4,9,0,0,AlonKi00
Prince Amukamara,RCB,24.094,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0.0,4,0,4,0,0,AmukPr00
James Anderson,SLB,29.347,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,3,2,5,0,0,AndeJa21
Ezekiel Ansah,DE,24.102,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0.5,1,2,3,0,1,AnsaEz00
Javier Arenas,CB,25.315,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,1,0,1,0,0,ArenJa99
Ray-Ray Armstrong,LB,22.187,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,1,0,1,0,0,ArmsRa01
Kyle Arrington,DB,27.027,2013-09-08,NFL,NWE,@,BUF,W 23-21,1,1,Sun,0.0,4,1,5,1,0,ArriKy00
Jason Babin,DE,33.107,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,1.0,3,0,3,1,2,BabiJa20
Jonathan Babineaux,LDE,31.331,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,1,0,1,0,0,BabiJo20
Johnson Bademosi,DB,23.047,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0.0,1,1,2,0,0,BadeJo00
Patrick Bailey,LB,27.293,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0.0,2,0,2,0,0,BailPa99
Alan Ball,RCB,28.163,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,4,0,4,0,0,BallAl99
Johnthan Banks,CB,23.340,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,3,0,3,0,0,BankJo00
Antwan Barnes,LB,28.324,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,1.0,1,1,2,1,1,BarnAn99
Mark Barron,SS,23.316,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,3,1,4,0,0,BarrMa00
Daren Bates,LB,22.285,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,1,0,1,0,0,BateDa00
Jon Beason,WLB,28.237,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0.0,3,3,6,0,0,BeasJo99
Yeremiah Bell,SS,35.189,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,4,0,4,0,0,BellYe20
Bill Bentley,CB,24.115,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0.0,2,1,3,,,BentBi00
Eric Berry,SS,24.253,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.5,6,1,7,1,1,BerrEr99
Antoine Bethea,SS,29.043,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,6,5,11,0,0,BethAn20
Justin Bethel,CB,23.083,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,1,0,1,0,0,BethJu00
Kroy Biermann,OLB,27.361,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,3,2,5,1,0,BierKr99
Will Blackmon,CB,28.316,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,1,0,1,0,0,BlacWi20
Robert Blanton,S,24.001,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,1,0,1,0,0,BlanRo00
Kyle Bosworth,LB,26.291,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,0,1,1,0,0,BoswKy00
Da'Quan Bowers,DE,23.197,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,1,0,1,0,1,BoweDa00
NaVorro Bowman,ILB,25.164,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,7,1,8,0,0,BowmNa99
Nigel Bradham,OLB,24.004,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,1,0,1,0,0,BradNi00
Alan Branch,DT,28.253,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,1,1,2,0,2,BranAl99
Tyvon Branch,SS,26.271,2013-09-08,NFL,OAK,@,IND,L 17-21,1,1,Sun,1.0,4,1,5,1,2,BranTy99
Lance Briggs,WLB,32.300,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,4,3,7,1,0,BrigLa99
Jasper Brinkley,ILB,28.058,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,8,0,8,1,2,BrinJa99
Tramaine Brock,CB,25.019,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,1,0,1,0,0,BrocTr00
Michael Brockers,RDT,22.261,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,5,0,5,0,0,BrocMi00
Ahmad Brooks,OLB,29.178,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,1,0,1,0,0,BrooAh21
Ron Brooks,CB,24.327,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,2,1,3,0,1,BrooRo01
Curtis Brown,CB,24.349,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,1,0,1,0,0,BrowCu01
Donald Brown,RB,26.150,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,1,0,1,0,0,BrowDo00
Tarell Brown,RCB,28.245,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,1,0,1,0,0,BrowTa99
Zach Brown,WLB,23.320,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,2.0,8,0,8,2,2,BrowZa00
Desmond Bryant,RDE,27.267,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,2.0,2,1,3,2,5,BryaDe00
Red Bryant,LDE,29.143,2013-09-08,NFL,SEA,@,CAR,W 12-7,1,1,Sun,0.0,1,0,1,0,0,BryaRe99
Vontaze Burfict,WLB,22.349,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0.0,6,2,8,1,0,BurfVo00
Kevin Burnett,SLB,30.258,2013-09-08,NFL,OAK,@,IND,L 17-21,1,1,Sun,0.0,3,3,6,0,0,BurnKe20
Brandon Burton,CB,24.039,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,1,0,1,0,0,BurtBr00
Josh Bush,S,24.186,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,2,0,2,0,0,BushJo00
Rafael Bush,S,26.119,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,0.0,1,1,2,0,0,BushRa00
Darius Butler,CB,27.174,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,1,0,1,0,1,ButlDa99
Calais Campbell,DE,27.007,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,3,0,3,1,1,CampCa99
Don Carey,S,26.206,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0.0,1,0,1,0,0,CareDo00
Brandon Carr,LCB,27.112,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,4,0,4,0,0,CarrBr99
Alex Carrington,LDE,26.081,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,2,2,4,1,0,CarrAl99
Nolan Carroll,CB,26.235,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0.0,3,0,3,0,0,CarrNo00
Bruce Carter,WLB,25.201,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,1.0,6,3,9,1,1,CartBr00
Chris Carter,LB,24.155,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,1,0,1,0,0,CartCh00
Jurrell Casey,DT,23.277,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,2.0,3,0,3,2,2,CaseJu00
Jonathan Casillas,LB,26.097,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,4,2,6,0,0,CasiJo99
Antoine Cason,CB,27.061,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,1,0,1,0,0,CasoAn99
Kam Chancellor,SS,25.158,2013-09-08,NFL,SEA,@,CAR,W 12-7,1,1,Sun,0.0,6,0,6,0,0,ChanKa99
Barry Church,FS,25.209,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,7,1,8,0,0,ChurBa99
Morris Claiborne,RCB,23.213,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,3,0,3,0,0,ClaiMo00
Ryan Clark,FS,33.331,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,7,6,13,0,0,ClarRy20
Adrian Clayborn,RDE,25.064,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,2,1,3,1,2,ClayAd00
Chris Clemons,S,27.358,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0.0,2,2,4,0,0,ClemCh97
Landon Cohen,DT,27.036,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,1,0,1,0,0,CoheLa99
Audie Cole,LB,24.099,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,1,0,1,0,0,ColeAu00
Nate Collins,DT,25.268,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,0,1,1,0,0,CollNa20
Jon Condo,LS,32.013,2013-09-08,NFL,OAK,@,IND,L 17-21,1,1,Sun,0.0,0,1,1,0,0,CondJo20
Dan Connor,LB,27.310,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0.0,1,1,2,0,0,ConnDa99
Matt Conrath,DT,24.028,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,2,0,2,0,0,ConrMa00
Chris Conte,FS,24.197,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,1,0,1,0,0,ContCh00
Chris Cook,RCB,26.205,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,5,0,5,1,0,CookCh99
Marcus Cooper,CB,23.219,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.0,1,0,1,0,0,CoopMa00
Jack Crawford,DE,25.001,2013-09-08,NFL,OAK,@,IND,L 17-21,1,1,Sun,0.0,1,0,1,0,0,CrawJa00
Antonio Cromartie,CB,29.146,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,0,1,1,0,0,CromAn20
Jermelle Cudjo,DT,26.345,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,1,0,1,1,0,CudjJe00
Johnathan Cyprien,SS,23.041,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,3,0,3,0,1,CyprJo00
Craig Dahl,S,28.083,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,1,0,1,0,0,DahlCr99
Karlos Dansby,ILB,31.309,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,8,0,8,0,1,DansKa20
Marcell Dareus,DT,23.179,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.5,4,1,5,0,2,DareMa00
Lavonte David,WLB,23.228,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,2.0,4,5,9,3,2,DaviLa00
Demario Davis,WILL,24.240,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,3,4,7,0,1,DaviDe00
Drew Davis,WR,24.247,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,2,0,2,0,0,DaviDr00
Thomas Davis,SLB,30.170,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0.0,5,4,9,0,0,DaviTh20
Vontae Davis,RCB,25.104,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,2,0,2,0,0,DaviVo99
Brandon Deaderick,DE,26.020,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,1,0,1,0,0,DeadBr99
Thomas DeCoud,S,28.173,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,5,2,7,1,0,DeCoTh99
Louis Delmas,FS,26.149,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0.0,1,2,3,0,0,DelmLo99
Quintin Demps,S,28.071,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.0,2,0,2,0,0,DempQu99
Alfonzo Dennard,RCB,23.364,2013-09-08,NFL,NWE,@,BUF,W 23-21,1,1,Sun,0.0,3,0,3,0,0,DennAl00
John Denney,LS,34.269,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0.0,1,0,1,0,0,DennJo20
Akeem Dent,MLB,25.346,2013-09-08,NFL,ATL,@,NOR,L 17-23,1,1,Sun,0.0,5,6,11,2,0,DentAk00
Zak DeOssie,LS,29.107,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0.0,1,0,1,0,0,DeOsZa99
Mike DeVito,RDE,29.090,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.0,1,0,1,0,0,DeViMi99
Darnell Dockett,DT,32.104,2013-09-08,NFL,ARI,@,STL,L 24-27,1,1,Sun,0.0,1,0,1,0,0,DockDa20
Larry Donnell,TE,24.311,2013-09-08,NFL,NYG,@,DAL,L 31-36,1,1,Sun,0.0,0,1,1,0,0,DonnLa00
Glenn Dorsey,DL,28.038,2013-09-08,NFL,SFO,,GNB,W 34-28,1,1,Sun,0.0,1,0,1,0,0,DorsGl99
Marcus Dowtin,OLB,24.229,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,1,0,1,0,0,DowtMa00
Carlos Dunlap,LDE,24.192,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0.0,2,1,3,0,2,DunlCa99
Justin Durant,SLB,27.353,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,0,3,3,0,0,DuraJu99
Kris Durham,WR,25.175,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,0.0,0,1,1,0,0,DurhKr00
Marcus Easley,WR,25.310,2013-09-08,NFL,BUF,,NWE,L 21-23,1,1,Sun,0.0,1,0,1,0,0,EaslMa00
Dwan Edwards,LDT,32.115,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0.0,1,0,1,0,0,EdwaDw20
Dannell Ellerbe,LB,27.283,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0.0,4,2,6,0,2,ElleDa99
Kenrick Ellis,DT,25.272,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,1,1,2,0,0,ElliKe01
Fred Evans,NT,29.306,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,5,1,6,1,0,EvanFr21
Josh Evans,S,22.095,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,3,0,3,0,0,EvanJo00
Nick Fairley,DT,25.228,2013-09-08,NFL,DET,,MIN,W 34-24,1,1,Sun,1.5,2,3,5,1,2,FairNi00
Heath Farwell,LB,31.251,2013-09-08,NFL,SEA,@,CAR,W 12-7,1,1,Sun,0.0,0,1,1,0,0,FarwHe20
Cortland Finnegan,LCB,29.218,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,7,0,7,0,0,FinnCo20
Brandon Flowers,LCB,27.202,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.0,4,0,4,0,0,FlowBr99
Moise Fokou,MLB,28.011,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0.0,4,2,6,1,0,FokoMo99
Larry Foote,LILB,33.088,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,3,5,8,0,0,FootLa20
Mason Foster,MLB,24.191,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,2.0,7,1,8,1,2,FostMa00
Aubrayo Franklin,NT,33.012,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,0,2,2,0,0,FranAu20
Jerrell Freeman,WILL,27.130,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,5,5,10,0,0,FreeJe00
Isaiah Frey,CB,23.155,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,3,1,4,0,0,FreyIs00
Junior Galette,LB,25.165,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,1.0,1,0,1,1,1,GaleJu00
William Gay,CB,28.250,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,3,0,3,0,0,GayxWi99
Matt Giordano,S,30.327,2013-09-08,NFL,STL,,ARI,W 27-24,1,1,Sun,0.0,1,0,1,0,0,GiorMa20
Tashaun Gipson,FS,23.032,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0.0,3,0,3,0,0,GipsTa00
Charles Godfrey,FS,27.297,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,1.0,7,2,9,0,1,GodfCh99
Robert Golden,S,22.360,2013-09-08,NFL,PIT,,TEN,L 9-16,1,1,Sun,0.0,2,0,2,0,0,GoldRo00
Dashon Goldson,FS,28.355,2013-09-08,NFL,TAM,@,NYJ,L 17-18,1,1,Sun,0.0,5,2,7,0,0,GoldDa99
Dwayne Gratz,LCB,23.184,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,3,0,3,0,0,GratDw00
Khaseem Greene,LB,24.216,2013-09-08,NFL,CHI,,CIN,W 24-21,1,1,Sun,0.0,1,0,1,0,0,GreeKh00
Chad Greenway,SLB,30.239,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,5,3,8,0,0,GreeCh99
Jabari Greer,LCB,31.209,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,0.0,2,1,3,0,0,GreeJa22
Steve Gregory,S,30.243,2013-09-08,NFL,NWE,@,BUF,W 23-21,1,1,Sun,0.0,7,2,9,0,0,GregSt20
Michael Griffin,FS,28.247,2013-09-08,NFL,TEN,@,PIT,W 16-9,1,1,Sun,0.0,1,2,3,0,0,GrifMi99
Brent Grimes,CB,30.051,2013-09-08,NFL,MIA,@,CLE,W 23-10,1,1,Sun,0.0,2,0,2,0,0,GrimBr20
Quentin Groves,LB,29.065,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,1.0,1,0,1,1,1,GrovQu99
Letroy Guion,NT,26.079,2013-09-08,NFL,MIN,@,DET,L 24-34,1,1,Sun,0.0,0,2,2,0,0,GuioLe99
Joe Haden,LCB,24.147,2013-09-08,NFL,CLE,,MIA,L 10-23,1,1,Sun,0.0,1,0,1,0,0,HadeJo99
Tamba Hali,ROLB,29.309,2013-09-08,NFL,KAN,@,JAX,W 28-2,1,1,Sun,0.0,2,0,2,0,1,HaliTa20
Leon Hall,RCB,28.273,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0.0,6,1,7,1,0,HallLe98
Parys Haralson,OLB,29.227,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,1.0,1,3,4,1,1,HaraPa20
Greg Hardy,RDE,25.042,2013-09-08,NFL,CAR,,SEA,L 7-12,1,1,Sun,0.0,1,2,3,0,0,HardGr99
Roman Harper,S,30.271,2013-09-08,NFL,NOR,,ATL,W 23-17,1,1,Sun,0.0,2,1,3,0,0,HarpRo21
David Harris,MIKE,29.230,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,3,4,7,0,0,HarrDa99
Dwayne Harris,WR,25.357,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,0.0,3,0,3,0,0,HarrDw00
Mike Harris,CB,24.246,2013-09-08,NFL,JAX,,KAN,L 2-28,1,1,Sun,0.0,2,0,2,0,0,HarrMi00
Damon Harrison,NT,24.283,2013-09-08,NFL,NYJ,,TAM,W 18-17,1,1,Sun,0.0,4,2,6,1,0,HarrDa03
James Harrison,SLB,35.127,2013-09-08,NFL,CIN,@,CHI,L 21-24,1,1,Sun,0.0,1,0,1,0,0,HarrJa23
Mario Harvey,ILB,26.029,2013-09-08,NFL,IND,,OAK,W 21-17,1,1,Sun,0.0,1,1,2,0,0,HarvMa00
Jason Hatcher,DT,31.057,2013-09-08,NFL,DAL,,NYG,W 36-31,1,1,Sun,1.0,1,1,2,1,1,HatcJa20
