Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Robbie Gould,K,25.297,2008-09-28,NFL,CHI,,PHI,W 24-20,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,gouldrob01
Martin Gramatica,K,32.306,2008-09-28,NFL,NOR,,SFO,W 31-17,4,4,Sun,4,4,100.0,1,1,100.0,,,0,7,gramamar01
Sebastian Janikowski,K,30.210,2008-09-28,NFL,OAK,,SDG,L 18-28,4,4,Sun,1,1,100.0,3,4,75.0,,,0,10,janikseb01
Nate Kaeding,K,26.186,2008-09-28,NFL,SDG,@,OAK,W 28-18,4,4,Sun,2,2,100.0,2,4,50.0,,,0,8,kaedinat01
John Kasay,K,38.337,2008-09-28,NFL,CAR,,ATL,W 24-9,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,kasayjoh01
Rian Lindell,K,31.252,2008-09-28,NFL,BUF,@,STL,W 31-14,4,4,Sun,2,2,100.0,3,3,100.0,,,0,11,linderia01
Ryan Longwell,K,34.043,2008-09-28,NFL,MIN,@,TEN,L 17-30,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,longwrya01
Nick Novak,K,27.038,2008-09-28,NFL,KAN,,DEN,W 33-19,4,4,Sun,3,3,100.0,4,5,80.0,,,0,15,novaknic01
Matt Prater,K,24.049,2008-09-28,NFL,DEN,@,KAN,L 19-33,4,4,Sun,1,1,100.0,4,5,80.0,,,0,13,PratMa20
Neil Rackers,K,32.043,2008-09-28,NFL,ARI,@,NYJ,L 35-56,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,rackenei01
Josh Scobee,PK,26.097,2008-09-28,NFL,JAX,,HOU,W 30-27,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,scobejos01
Shaun Suisham,K,26.274,2008-09-28,NFL,WAS,@,DAL,W 26-24,4,4,Sun,2,2,100.0,4,4,100.0,,,0,14,suishsha01
Jeff Reed,K,29.173,2008-09-29,NFL,PIT,,BAL,W 23-20,4,4,Mon,2,2,100.0,3,3,100.0,,,0,11,reedxjef01
Matt Stover,K,40.246,2008-09-29,NFL,BAL,@,PIT,L 20-23,3,4,Mon,2,2,100.0,2,2,100.0,,,0,8,stovemat01
David Akers,K,33.301,2008-10-05,NFL,PHI,,WAS,L 17-23,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,akersdav01
Rob Bironas,K,30.250,2008-10-05,NFL,TEN,@,BAL,W 13-10,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,bironrob01
Kris Brown,PK,31.287,2008-10-05,NFL,HOU,,IND,L 27-31,4,5,Sun,3,3,100.0,2,2,100.0,,,0,9,brownkri01
Matt Bryant,K,33.129,2008-10-05,NFL,TAM,@,DEN,L 13-16,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,bryanmat01
John Carney,K,44.168,2008-10-05,NFL,NYG,,SEA,W 44-6,4,5,Sun,5,5,100.0,3,3,100.0,,,0,14,carnejoh01
Dan Carpenter,K,22.315,2008-10-05,NFL,MIA,,SDG,W 17-10,4,5,Sun,2,2,100.0,1,2,50.0,,,0,5,CarpDa44
Mason Crosby,K,24.032,2008-10-05,NFL,GNB,,ATL,L 24-27,5,5,Sun,3,3,100.0,1,2,50.0,,,0,6,CrosMa20
Jason Elam,K,38.211,2008-10-05,NFL,ATL,@,GNB,W 27-24,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,elamxjas01
Nick Folk,K,23.335,2008-10-05,NFL,DAL,,CIN,W 31-22,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,FolkNi20
Stephen Gostkowski,K,24.251,2008-10-05,NFL,NWE,@,SFO,W 30-21,4,5,Sun,3,3,100.0,3,3,100.0,,,0,12,GostSt20
Robbie Gould,K,25.304,2008-10-05,NFL,CHI,@,DET,W 34-7,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,gouldrob01
Shayne Graham,K,30.301,2008-10-05,NFL,CIN,@,DAL,L 22-31,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,grahasha01
Jason Hanson,K,38.110,2008-10-05,NFL,DET,,CHI,L 7-34,4,5,Sun,1,1,100.0,,,,,,0,1,hansojas01
Nate Kaeding,K,26.193,2008-10-05,NFL,SDG,@,MIA,L 10-17,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,kaedinat01
John Kasay,K,38.344,2008-10-05,NFL,CAR,,KAN,W 34-0,5,5,Sun,4,4,100.0,2,2,100.0,,,0,10,kasayjoh01
Rian Lindell,K,31.259,2008-10-05,NFL,BUF,@,ARI,L 17-41,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,linderia01
Joe Nedney,K,35.197,2008-10-05,NFL,SFO,,NWE,L 21-30,5,5,Sun,3,3,100.0,,,,,,0,3,nednejoe01
Matt Prater,K,24.056,2008-10-05,NFL,DEN,,TAM,W 16-13,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,PratMa20
Neil Rackers,K,32.050,2008-10-05,NFL,ARI,,BUF,W 41-17,5,5,Sun,5,5,100.0,2,2,100.0,,,0,11,rackenei01
Jeff Reed,PK,29.179,2008-10-05,NFL,PIT,@,JAX,W 26-21,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,reedxjef01
Josh Scobee,PK,26.104,2008-10-05,NFL,JAX,,PIT,L 21-26,5,5,Sun,3,3,100.0,,,,,,0,3,scobejos01
Matt Stover,K,40.252,2008-10-05,NFL,BAL,,TEN,L 10-13,4,5,Sun,1,1,100.0,1,2,50.0,,,0,4,stovemat01
Shaun Suisham,K,26.281,2008-10-05,NFL,WAS,@,PHI,W 23-17,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,suishsha01
Adam Vinatieri,K,35.282,2008-10-05,NFL,IND,@,HOU,W 31-27,4,5,Sun,4,4,100.0,1,2,50.0,,,0,7,vinatada01
Martin Gramatica,K,32.314,2008-10-06,NFL,NOR,,MIN,L 27-30,5,5,Mon,3,3,100.0,2,4,50.0,,,0,9,gramamar01
Ryan Longwell,K,34.051,2008-10-06,NFL,MIN,@,NOR,W 30-27,5,5,Mon,3,3,100.0,3,3,100.0,,,0,12,longwrya01
David Akers,K,33.308,2008-10-12,NFL,PHI,@,SFO,W 40-26,6,6,Sun,4,4,100.0,4,5,80.0,,,0,16,akersdav01
Josh Brown,K,29.166,2008-10-12,NFL,STL,@,WAS,W 19-17,5,6,Sun,1,1,100.0,4,4,100.0,,,0,13,brownjos01
Kris Brown,PK,31.294,2008-10-12,NFL,HOU,,MIA,W 29-28,5,6,Sun,2,2,100.0,3,3,100.0,,,0,11,brownkri01
Matt Bryant,K,33.136,2008-10-12,NFL,TAM,,CAR,W 27-3,6,6,Sun,3,3,100.0,2,3,66.7,,,0,9,bryanmat01
Dan Carpenter,K,22.322,2008-10-12,NFL,MIA,@,HOU,L 28-29,5,6,Sun,4,4,100.0,,,,,,0,4,CarpDa44
Mason Crosby,K,24.039,2008-10-12,NFL,GNB,@,SEA,W 27-17,6,6,Sun,3,3,100.0,2,2,100.0,,,0,9,CrosMa20
Jason Elam,K,38.218,2008-10-12,NFL,ATL,,CHI,W 22-20,6,6,Sun,1,1,100.0,5,6,83.3,,,0,16,elamxjas01
Jay Feely,K,32.142,2008-10-12,NFL,NYJ,,CIN,W 26-14,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,feelyjay01
Nick Folk,K,23.342,2008-10-12,NFL,DAL,@,ARI,L 24-30,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,FolkNi20
Stephen Gostkowski,K,24.258,2008-10-12,NFL,NWE,@,SDG,L 10-30,5,6,Sun,1,1,100.0,1,2,50.0,,,0,4,GostSt20
Robbie Gould,K,25.311,2008-10-12,NFL,CHI,@,ATL,L 20-22,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,gouldrob01
Jason Hanson,K,38.117,2008-10-12,NFL,DET,@,MIN,L 10-12,5,6,Sun,1,1,100.0,1,1,100.0,,,0,4,hansojas01
Nate Kaeding,K,26.200,2008-10-12,NFL,SDG,,NWE,W 30-10,6,6,Sun,3,3,100.0,3,4,75.0,,,0,12,kaedinat01
Ryan Longwell,K,34.057,2008-10-12,NFL,MIN,,DET,W 12-10,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,longwrya01
Olindo Mare,K,35.128,2008-10-12,NFL,SEA,,GNB,L 17-27,5,6,Sun,2,2,100.0,1,1,100.0,,,0,5,marexoli01
Taylor Mehlhaff,K,23.048,2008-10-12,NFL,NOR,,OAK,W 34-3,6,6,Sun,4,4,100.0,2,3,66.7,,,0,10,MehlTa99
Joe Nedney,K,35.204,2008-10-12,NFL,SFO,,PHI,L 26-40,6,6,Sun,2,2,100.0,4,4,100.0,,,0,14,nednejoe01
Matt Prater,K,24.063,2008-10-12,NFL,DEN,,JAX,L 17-24,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,PratMa20
Neil Rackers,K,32.057,2008-10-12,NFL,ARI,,DAL,W 30-24,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,rackenei01
Dave Rayner,K,25.352,2008-10-12,NFL,CIN,@,NYJ,L 14-26,6,6,Sun,2,2,100.0,,,,,,0,2,raynedav01
Josh Scobee,PK,26.111,2008-10-12,NFL,JAX,@,DEN,W 24-17,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,scobejos01
Shaun Suisham,K,26.288,2008-10-12,NFL,WAS,,STL,L 17-19,6,6,Sun,2,2,100.0,1,1,100.0,,,0,5,suishsha01
Adam Vinatieri,K,35.289,2008-10-12,NFL,IND,,BAL,W 31-3,5,6,Sun,4,4,100.0,1,1,100.0,,,0,7,vinatada01
John Carney,K,44.176,2008-10-13,NFL,NYG,@,CLE,L 14-35,5,6,Mon,2,2,100.0,,,,,,0,2,carnejoh01
Phil Dawson,K,33.264,2008-10-13,NFL,CLE,,NYG,W 35-14,5,6,Mon,3,3,100.0,2,3,66.7,,,0,9,dawsophi01
Rob Bironas,K,30.264,2008-10-19,NFL,TEN,@,KAN,W 34-10,6,7,Sun,4,4,100.0,2,2,100.0,,,0,10,bironrob01
Josh Brown,K,29.173,2008-10-19,NFL,STL,,DAL,W 34-14,6,7,Sun,4,4,100.0,2,3,66.7,,,0,10,brownjos01
Kris Brown,PK,31.301,2008-10-19,NFL,HOU,,DET,W 28-21,6,7,Sun,4,4,100.0,,,,,,0,4,brownkri01
Matt Bryant,K,33.143,2008-10-19,NFL,TAM,,SEA,W 20-10,7,7,Sun,2,2,100.0,2,3,66.7,,,0,8,bryanmat01
John Carney,K,44.182,2008-10-19,NFL,NYG,,SFO,W 29-17,6,7,Sun,3,3,100.0,2,3,66.7,,,0,9,carnejoh01
Dan Carpenter,K,22.329,2008-10-19,NFL,MIA,,BAL,L 13-27,6,7,Sun,1,1,100.0,2,2,100.0,,,0,7,CarpDa44
Mason Crosby,K,24.046,2008-10-19,NFL,GNB,,IND,W 34-14,7,7,Sun,4,4,100.0,2,3,66.7,,,0,10,CrosMa20
Jay Feely,K,32.149,2008-10-19,NFL,NYJ,@,OAK,L 13-16,6,7,Sun,1,1,100.0,2,2,100.0,,,0,7,feelyjay01
Nick Folk,K,23.349,2008-10-19,NFL,DAL,@,STL,L 14-34,7,7,Sun,2,2,100.0,,1,0.0,,,0,2,FolkNi20
Robbie Gould,K,25.318,2008-10-19,NFL,CHI,,MIN,W 48-41,7,7,Sun,6,6,100.0,2,3,66.7,,,0,12,gouldrob01
Jason Hanson,K,38.124,2008-10-19,NFL,DET,@,HOU,L 21-28,6,7,Sun,1,1,100.0,2,2,100.0,,,0,7,hansojas01
Sebastian Janikowski,K,30.231,2008-10-19,NFL,OAK,,NYJ,W 16-13,6,7,Sun,1,1,100.0,3,4,75.0,,,0,10,janikseb01
Nate Kaeding,K,26.207,2008-10-19,NFL,SDG,@,BUF,L 14-23,7,7,Sun,2,2,100.0,,,,,,0,2,kaedinat01
John Kasay,K,38.358,2008-10-19,NFL,CAR,,NOR,W 30-7,7,7,Sun,3,3,100.0,3,3,100.0,,,0,12,kasayjoh01
Rian Lindell,K,31.273,2008-10-19,NFL,BUF,,SDG,W 23-14,6,7,Sun,2,2,100.0,3,4,75.0,,,0,11,linderia01
Ryan Longwell,K,34.064,2008-10-19,NFL,MIN,@,CHI,L 41-48,7,7,Sun,5,5,100.0,2,2,100.0,,,0,11,longwrya01
Olindo Mare,K,35.135,2008-10-19,NFL,SEA,@,TAM,L 10-20,6,7,Sun,1,1,100.0,1,2,50.0,,,0,4,marexoli01
Taylor Mehlhaff,K,23.055,2008-10-19,NFL,NOR,@,CAR,L 7-30,7,7,Sun,1,1,100.0,,,,,,0,1,MehlTa99
Joe Nedney,K,35.211,2008-10-19,NFL,SFO,@,NYG,L 17-29,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,nednejoe01
Nick Novak,K,27.059,2008-10-19,NFL,KAN,,TEN,L 10-34,6,7,Sun,1,1,100.0,1,3,33.3,,,0,4,novaknic01
