Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Jeff Tarpinian,LB,26.354,2014-10-05,NFL,HOU,@,DAL,L 17-20,5,5,Sun,0,1,0,0,0,TarpJe00
Eric Weems,WR,29.093,2014-10-05,NFL,ATL,@,NYG,L 20-30,5,5,Sun,0,1,1,0,0,WeemEr00
Willie Young,DE,29.016,2014-10-05,NFL,CHI,@,CAR,L 24-31,5,5,Sun,0,1,0,0,0,YounWi99
K.J. Wright,OLB,25.075,2014-10-06,NFL,SEA,@,WAS,W 27-17,4,5,Mon,0,1,0,0,0,WrigK.00
Vontae Davis,RCB,26.135,2014-10-09,NFL,IND,@,HOU,W 33-28,6,6,Thu,0,1,0,0,0,DaviVo99
Bjoern Werner,LB,24.040,2014-10-09,NFL,IND,@,HOU,W 33-28,6,6,Thu,0,1,0,0,0,WernBj00
Ezekiel Ansah,DE,25.136,2014-10-12,NFL,DET,@,MIN,W 17-3,6,6,Sun,0,1,0,0,0,AnsaEz00
Connor Barwin,OLB,27.362,2014-10-12,NFL,PHI,,NYG,W 27-0,6,6,Sun,0,1,0,0,0,BarwCo99
Will Blackmon,CB,29.350,2014-10-12,NFL,JAX,@,TEN,L 14-16,6,6,Sun,0,1,0,0,0,BlacWi20
Elvis Dumervil,OLB,30.266,2014-10-12,NFL,BAL,@,TAM,W 48-17,6,6,Sun,0,1,0,0,0,DumeEl20
Bradley Fletcher,CB,28.109,2014-10-12,NFL,PHI,,NYG,W 27-0,6,6,Sun,0,1,0,0,0,FletBr99
Kyle Fuller,CB,22.238,2014-10-12,NFL,CHI,@,ATL,W 27-13,6,6,Sun,0,1,0,0,0,FullKy00
Brandon Graham,LB,26.192,2014-10-12,NFL,PHI,,NYG,W 27-0,6,6,Sun,0,1,0,0,0,GrahBr99
Chandler Jones,RE,24.227,2014-10-12,NFL,NWE,@,BUF,W 37-22,6,6,Sun,0,1,1,0,0,JoneCh03
Ryan Kerrigan,LOLB,26.057,2014-10-12,NFL,WAS,@,ARI,L 20-30,6,6,Sun,0,1,0,0,0,KerrRy00
Clay Matthews,ROLB,28.151,2014-10-12,NFL,GNB,@,MIA,W 27-24,6,6,Sun,0,1,0,0,0,MattCl99
Devin McCourty,S,27.060,2014-10-12,NFL,NWE,@,BUF,W 37-22,6,6,Sun,0,1,0,0,0,McCoDe99
Jason McCourty,CB,27.060,2014-10-12,NFL,TEN,,JAX,W 16-14,6,6,Sun,0,1,0,0,0,McCoJa99
Mike Mitchell,FS,27.124,2014-10-12,NFL,PIT,@,CLE,L 10-31,6,6,Sun,0,1,0,0,0,MitcMi99
Jerraud Powers,DB,27.085,2014-10-12,NFL,ARI,,WAS,W 30-20,5,6,Sun,0,1,0,0,0,PoweJe99
Sheldon Richardson,DT,23.317,2014-10-12,NFL,NYJ,,DEN,L 17-31,6,6,Sun,0,1,0,0,0,RichSh00
Olivier Vernon,RE,24.005,2014-10-12,NFL,MIA,,GNB,L 24-27,5,6,Sun,0,1,0,0,0,VernOl00
Rodney McLeod,FS,24.112,2014-10-13,NFL,STL,,SFO,L 17-31,5,6,Mon,0,1,0,0,0,McLeRo00
Dan Skuta,OLB,28.175,2014-10-13,NFL,SFO,@,STL,W 31-17,6,6,Mon,0,1,0,0,0,SkutDa00
Dwayne Allen,TE,24.237,2014-10-19,NFL,IND,,CIN,W 27-0,7,7,Sun,0,1,0,0,0,AlleDw00
Jasper Brinkley,MLB,29.099,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,0,1,0,0,0,BrinJa99
Barry Church,SS,26.250,2014-10-19,NFL,DAL,,NYG,W 31-21,7,7,Sun,0,1,0,0,0,ChurBa99
Carlos Dunlap,LDE,25.233,2014-10-19,NFL,CIN,@,IND,L 0-27,6,7,Sun,0,1,1,0,0,DunlCa99
Justin Durant,WLB,29.029,2014-10-19,NFL,DAL,,NYG,W 31-21,7,7,Sun,0,1,1,0,0,DuraJu99
Cortland Finnegan,CB,30.259,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,0,1,0,0,0,FinnCo20
Chad Greenway,WLB,31.280,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,0,1,0,0,0,GreeCh99
Everson Griffen,RE,26.301,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,0,1,0,0,0,GrifEv99
Tamba Hali,ROLB,30.350,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,0,1,0,0,0,HaliTa20
Charles Johnson,LDE,28.101,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,0,1,0,0,0,JohnCh98
Pernell McPhee,OLB,25.306,2014-10-19,NFL,BAL,,ATL,W 29-7,7,7,Sun,0,1,0,0,0,McPhPe00
Derrick Morgan,OLB,25.286,2014-10-19,NFL,TEN,@,WAS,L 17-19,7,7,Sun,0,1,0,0,0,MorgDe99
C.J. Mosley,DT,31.074,2014-10-19,NFL,DET,,NOR,W 24-23,7,7,Sun,0,1,0,0,0,MoslC.20
Harrison Smith,FS,25.259,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,0,1,0,0,0,SmitHa00
Malcolm Smith,LB,25.106,2014-10-19,NFL,SEA,@,STL,L 26-28,6,7,Sun,0,1,0,0,0,SmitMa02
Telvin Smith,LB,23.191,2014-10-19,NFL,JAX,,CLE,W 24-6,7,7,Sun,0,1,0,0,0,SmitTe01
Cameron Wake,LDE,32.262,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,0,1,1,0,0,WakeCa00
Whitney Mercilus,LB,24.091,2014-10-20,NFL,HOU,@,PIT,L 23-30,7,7,Mon,0,1,0,0,0,MercWh00
Mike Mitchell,FS,27.132,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,0,1,0,0,0,MitcMi99
Jason Worilds,LOLB,26.231,2014-10-20,NFL,PIT,,HOU,W 30-23,7,7,Mon,0,1,0,0,0,WoriJa99
Eric Weddle,FS,29.292,2014-10-23,NFL,SDG,@,DEN,L 21-35,8,8,Thu,0,1,0,0,0,WeddEr99
Nate Allen,S,26.330,2014-10-26,NFL,PHI,@,ARI,L 20-24,7,8,Sun,0,1,1,0,0,AlleNa99
Ezekiel Ansah,DE,25.150,2014-10-26,NFL,DET,@,ATL,W 22-21,8,8,Sun,0,1,0,0,0,AnsaEz00
Geno Atkins,DT,26.212,2014-10-26,NFL,CIN,,BAL,W 27-24,7,8,Sun,0,1,0,0,0,AtkiGe99
Anthony Barr,SLB,22.222,2014-10-26,NFL,MIN,@,TAM,W 19-13,8,8,Sun,0,1,1,27,1,BarrAn00
Nigel Bradham,SLB,25.052,2014-10-26,NFL,BUF,@,NYJ,W 43-23,8,8,Sun,0,1,0,0,0,BradNi00
Corbin Bryant,DT,26.295,2014-10-26,NFL,BUF,@,NYJ,W 43-23,8,8,Sun,0,1,0,0,0,BryaCo00
Darius Butler,CB,28.222,2014-10-26,NFL,IND,@,PIT,L 34-51,8,8,Sun,0,1,0,0,0,ButlDa99
Aaron Donald,LDT,23.156,2014-10-26,NFL,STL,@,KAN,L 7-34,7,8,Sun,0,1,0,0,0,DonaAa00
Kasim Edebali,OLB,25.070,2014-10-26,NFL,NOR,,GNB,W 44-23,7,8,Sun,0,1,0,0,0,EdebKa00
Letroy Guion,NT,27.127,2014-10-26,NFL,GNB,@,NOR,L 23-44,8,8,Sun,0,1,0,0,0,GuioLe99
Jelani Jenkins,LB,22.227,2014-10-26,NFL,MIA,@,JAX,W 27-13,7,8,Sun,0,1,0,0,0,JenkJe00
Jason Jones,DE,28.156,2014-10-26,NFL,DET,@,ATL,W 22-21,8,8,Sun,0,1,0,0,0,JoneJa99
Paul Kruger,OLB,28.253,2014-10-26,NFL,CLE,,OAK,W 23-13,7,8,Sun,0,1,0,0,0,KrugPa99
Rashean Mathis,RCB,34.060,2014-10-26,NFL,DET,@,ATL,W 22-21,8,8,Sun,0,1,0,0,0,MathRa99
Zach Moore,DL,24.051,2014-10-26,NFL,NWE,,CHI,W 51-23,8,8,Sun,0,1,0,0,0,MoorZa00
Haloti Ngata,DT,30.278,2014-10-26,NFL,BAL,@,CIN,L 24-27,8,8,Sun,0,1,0,0,0,NgatHa20
Jamize Olawale,FB,25.192,2014-10-26,NFL,OAK,@,CLE,L 13-23,7,8,Sun,0,1,0,0,0,OlawJa00
Troy Polamalu,FS,33.190,2014-10-26,NFL,PIT,,IND,W 51-34,8,8,Sun,0,1,0,0,0,PolaTr99
Robert Quinn,RDE,24.161,2014-10-26,NFL,STL,@,KAN,L 7-34,7,8,Sun,0,1,0,0,0,QuinRo00
Frostee Rucker,DT,31.042,2014-10-26,NFL,ARI,,PHI,W 24-20,7,8,Sun,0,1,0,0,0,RuckFr99
Daryl Smith,ILB,32.226,2014-10-26,NFL,BAL,@,CIN,L 24-27,8,8,Sun,0,1,1,39,0,SmitDa24
Malcolm Smith,LB,25.113,2014-10-26,NFL,SEA,@,CAR,W 13-9,7,8,Sun,0,1,0,0,0,SmitMa02
Andy Studebaker,OLB,29.040,2014-10-26,NFL,IND,@,PIT,L 34-51,8,8,Sun,0,1,1,0,0,StudAn99
J.J. Watt,RDE,25.218,2014-10-26,NFL,HOU,@,TEN,W 30-16,8,8,Sun,0,1,0,0,0,WattJ.00
Donte Whitner,SS,29.094,2014-10-26,NFL,CLE,,OAK,W 23-13,7,8,Sun,0,1,0,0,0,WhitDo20
Mario Williams,LDE,29.268,2014-10-26,NFL,BUF,@,NYJ,W 43-23,8,8,Sun,0,1,0,0,0,WillMa22
Paul Worrilow,LB,24.178,2014-10-26,NFL,ATL,,DET,L 21-22,8,8,Sun,0,1,0,0,0,WorrPa00
Bashaud Breeland,LCB,22.270,2014-10-27,NFL,WAS,@,DAL,W 20-17,8,8,Mon,0,1,0,0,0,BreeBa00
Brandon Meriweather,SS,30.286,2014-10-27,NFL,WAS,@,DAL,W 20-17,8,8,Mon,0,2,1,0,0,MeriBr99
Jeremy Mincey,RDE,30.317,2014-10-27,NFL,DAL,,WAS,L 17-20,8,8,Mon,0,1,0,0,0,MincJe99
Antoine Cason,LCB,28.113,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,0,1,0,0,0,CasoAn99
Junior Galette,OLB,26.217,2014-10-30,NFL,NOR,@,CAR,W 28-10,8,9,Thu,0,1,0,0,0,GaleJu00
Wes Horton,RE,24.317,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,0,1,0,0,0,HortWe00
Charles Johnson,LDE,28.112,2014-10-30,NFL,CAR,,NOR,L 10-28,9,9,Thu,0,1,0,0,0,JohnCh98
Antonio Allen,CB,26.040,2014-11-02,NFL,NYJ,@,KAN,L 10-24,9,9,Sun,0,1,0,0,0,AlleAn02
Cliff Avril,RDE,28.208,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,0,1,0,0,0,AvriCl99
Chris Davis,CB,23.363,2014-11-02,NFL,SDG,@,MIA,L 0-37,9,9,Sun,0,1,0,0,0,DaviCh05
Ryan Davis,DE,25.251,2014-11-02,NFL,JAX,@,CIN,L 23-33,9,9,Sun,0,1,0,0,0,DaviRy00
Jermaine Kearse,WR,24.269,2014-11-02,NFL,SEA,,OAK,W 30-24,8,9,Sun,0,1,0,0,0,KearJe01
Mychal Kendricks,ILB,24.035,2014-11-02,NFL,PHI,@,HOU,W 31-21,8,9,Sun,0,1,0,0,0,KendMy00
