Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id 
Julius Peppers,RDE,28.240,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0.0,2,1,3,1,0,PeppJu99
Julian Peterson,OLB,30.048,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,1.0,5,0,5,0,1,PeteJu00
Mike Peterson,MLB,32.089,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,7,1,8,0,0,PeteMi20
Jermaine Phillips,SS,29.171,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,5,1,6,0,0,PhilJe20
Kenny Phillips,S,21.295,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,0.0,2,0,2,0,0,PhilKe99
Shaun Phillips,OLB,27.124,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,2,1,3,1,0,PhilSh20
Ryan Pickett,LDT,28.342,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,2,3,5,0,0,PickRy20
Antonio Pierce,MLB,29.324,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,1.0,3,0,3,1,1,PierAn20
Sabby Piscitelli,S,25.021,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,2,0,2,0,0,PiscSa99
Adam Podlesh,P,25.034,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,2,0,2,0,0,PodlAd20
Troy Polamalu,SS,27.148,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,0.0,4,0,4,1,0,PolaTr99
Bernard Pollard,SS,23.266,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0.0,5,1,6,0,0,PollBe20
Brodney Pool,FS,24.113,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,3,0,3,0,0,PoolBr20
Brady Poppinga,LB,28.359,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,2,0,2,0,0,PoppBr20
Joey Porter,WLB,31.176,2008-09-14,NFL,MIA,@,ARI,L 10-31,2,2,Sun,0.0,1,1,2,0,0,PortJo00
Tracy Porter,RCB,22.034,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0.0,8,1,9,0,0,PortTr99
Paul Posluszny,MLB,23.340,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,5,1,6,0,1,PoluPa99
Sione Pouha,DT,29.224,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,2,0,2,0,0,PouhSi20
Pierson Prioleau,S,31.039,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,2,0,2,0,0,PrioPi20
LaJuan Ramsey,DT,24.179,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,0,1,1,0,0,RamsLa20
Keiwan Ratliff,DB,27.148,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,1,1,2,0,0,RatlKe20
Cory Redding,UT,27.304,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,0.0,3,0,3,2,0,ReddCo20
Darrell Reid,DT,26.086,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,1.0,1,1,2,1,1,ReidDa20
Chris Reis,S,24.361,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,1.0,2,1,3,1,1,ReisCh99
Darrelle Revis,LCB,23.062,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,4,0,4,0,0,ReviDa99
Kerry Rhodes,S,26.043,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,4,1,5,2,0,RhodKe20
Jay Richardson,RDE,24.231,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0.0,2,0,2,0,0,RichJa99
Keith Rivers,WLB,22.132,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0.0,4,4,8,2,0,RiveKe99
Nick Roach,LB,23.090,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,1,0,1,0,0,RoacNi99
Fred Robbins,DT,31.173,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,2.0,4,0,4,2,2,RobbFr20
Bryan Robinson,NT,34.084,2008-09-14,NFL,ARI,,MIA,W 31-10,2,2,Sun,1.0,1,0,1,1,1,RobiBr20
Michael Robinson,RB,25.221,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,1,0,1,0,0,RobiMi00
Dominique Rodgers-Cromartie,CB,22.160,2008-09-14,NFL,ARI,,MIA,W 31-10,2,2,Sun,0.0,3,0,3,0,0,RodgDo99
Carlos Rogers,RCB,27.074,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,3,0,3,0,0,RogeCa20
Shaun Rogers,NT,29.186,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,1.0,5,1,6,2,3,RogeSh99
Antrel Rolle,FS,25.273,2008-09-14,NFL,ARI,,MIA,W 31-10,2,2,Sun,0.0,2,0,2,0,0,RollAn20
Mark Roman,FS,31.172,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,3,2,5,0,0,RomaMa20
Aaron Ross,LCB,25.365,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,0.0,4,0,4,0,0,RossAa99
Matt Roth,LB,25.336,2008-09-14,NFL,MIA,@,ARI,L 10-31,2,2,Sun,0.0,3,0,3,0,0,RothMa20
Aaron Rouse,S,24.250,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,2,0,2,0,0,RousAa99
Frostee Rucker,RDE,25.000,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0.0,3,2,5,0,0,RuckFr99
Brian Russell,FS,30.222,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,3,1,4,0,0,RussBr20
Barrett Ruud,MLB,25.117,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,5,3,8,0,0,RuudBa20
Clifton Ryan,DT,24.209,2008-09-14,NFL,STL,,NYG,L 13-41,2,2,Sun,0.0,1,1,2,0,0,RyanCl99
Bob Sanders,SS,27.203,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,2,2,4,0,0,SandBo99
James Sanders,FS,24.308,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,2,4,6,0,0,SandJa21
Lewis Sanders,CB,30.084,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,2,0,2,0,0,SandLe20
Terdell Sands,DT,28.319,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0.0,1,0,1,0,0,SandTe20
Tony Scheffler,TE,25.212,2008-09-14,NFL,DEN,,SDG,W 39-38,2,2,Sun,0.0,1,0,1,0,0,ScheTo00
Owen Schmitt,FB,23.214,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,1,0,1,0,0,SchmOw00
Aaron Schobel,RDE,31.013,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,2,0,2,0,0,SchoAa99
Bryan Scott,S,27.154,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,3,0,3,0,0,ScotBr20
Gerald Sensabaugh,S,25.093,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,3,0,3,0,0,SensGe20
Clint Session,SLB,23.358,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,5,2,7,0,0,SessCl99
Adam Seward,LB,26.091,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0.0,1,0,1,0,0,SewaAd20
Richard Seymour,RDE,28.344,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,1.0,2,1,3,2,1,SeymRi00
Scott Shanle,WLB,28.296,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0.0,3,2,5,1,1,ShanSc20
Darren Sharper,SS,32.316,2008-09-14,NFL,MIN,,IND,L 15-18,2,2,Sun,0.0,4,0,4,0,0,SharDa00
Brandon Siler,ILB,22.284,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,0,1,1,0,0,SileBr99
Ko Simpson,FS,24.310,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,4,0,4,0,0,SimpKo20
Ernie Sims,WLB,23.266,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,0.0,3,2,5,0,0,SimsEr20
Aaron Smith,DE,32.148,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,2.0,4,0,4,2,2,SmitAa99
Alex Smith,TE,26.115,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,0,1,1,0,0,SmitAl02
Anthony Smith,S,24.360,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,0.0,1,0,1,0,0,SmitAn21
Brad Smith,WR,24.277,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,1,0,1,0,0,SmitBr01
Daryl Smith,OLB,26.184,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,2,0,2,0,0,SmitDa24
Derek Smith,ILB,33.240,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,3,2,5,0,0,SmitDe21
Dwight Smith,SS,30.032,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,0.0,4,1,5,0,0,SmitDw20
Eric Smith,S,25.181,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,5,5,10,1,0,SmitEr22
Justin Smith,DE,28.350,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,4,0,4,0,0,SmitJu20
Keith Smith,CB,28.178,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,0.0,1,2,3,0,0,SmitKe20
Robaire Smith,RDE,30.304,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,3,0,3,0,0,SmitRo21
Shaun Smith,DL,27.026,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,5,0,5,0,0,SmitSh20
Will Smith,RDE,27.072,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,1.0,3,1,4,1,2,SmitWi99
Fred Smoot,CB,28.055,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,3,1,4,0,0,SmooFr20
Jason Snelling,RB,24.260,2008-09-14,NFL,ATL,@,TAM,L 9-24,2,2,Sun,0.0,3,0,3,0,0,SnelJa00
Isaac Sopoaga,DT,27.010,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,2,0,2,0,0,SopoIs20
Nick Sorensen,DB,30.045,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.5,1,1,2,1,1,SoreNi20
Cody Spencer,LB,27.075,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,1,1,2,0,0,SpenCo20
Shawntae Spencer,CB,26.205,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,1,0,1,0,0,SpenSh20
Paul Spicer,DE,33.027,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,2,2,4,0,0,SpicPa20
Takeo Spikes,LB,31.272,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,4,1,5,0,1,SpikTa00
Shawn Springs,LCB,33.187,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,4,2,6,0,0,SpriSh00
Brad St. Louis,LS/T,32.026,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0.0,1,0,1,0,0,StLoBr00
Randy Starks,DE,24.275,2008-09-14,NFL,MIA,@,ARI,L 10-31,2,2,Sun,1.0,4,0,4,2,1,StarRa20
Tony Stewart,TE,29.036,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0.0,1,0,1,0,0,StewTo00
Byron Storer,FB,24.136,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,2,0,2,0,0,StorBy00
Shaun Suisham,K,26.260,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,1,0,1,0,0,suishsha01
Naufahu Tahi,FB,26.320,2008-09-14,NFL,MIN,,IND,L 15-18,2,2,Sun,0.0,1,0,1,0,0,TahiNa00
Darryl Tapp,DE,24.001,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,1,0,1,,,TappDa20
Lofa Tatupu,MLB,25.304,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,4,1,5,0,0,TatuLo99
Ike Taylor,LCB,28.132,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,0.0,6,0,6,0,0,TaylIk20
Jason Taylor*,DE,34.013,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,1.0,2,2,4,1,1,TaylJa03
Quinton Teal,S,24.190,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0.0,0,1,1,0,0,TealQu99
Adalius Thomas,OLB,31.027,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,1.0,3,0,3,1,1,ThomAd00
Bryan Thomas,OLB,29.099,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,1.0,3,5,8,1,2,ThomBr21
Devin Thomas,WR,21.304,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,1,1,2,0,0,ThomDe02
Josh Thomas,DE,27.080,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,1,0,1,0,0,ThomJo25
Pat Thomas,MLB,25.232,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0.0,3,1,4,1,0,ThomPa20
Pierre Thomas,RB,23.271,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0.0,1,0,1,0,0,ThomPi00
David Thornton,LLB,29.318,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0.0,2,1,3,1,0,ThorDa20
John Thornton,RDT,31.348,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0.0,1,2,3,0,1,ThorJo21
Charles Tillman,LCB,27.204,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,6,0,6,0,0,TillCh20
Lawrence Timmons,LB,22.123,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,0.0,1,1,2,0,0,TimmLa99
Pisa Tinoisamoa,WLB,27.061,2008-09-14,NFL,STL,,NYG,L 13-41,2,2,Sun,0.0,4,1,5,1,0,TinoPi20
Mike Tolbert,FB,22.296,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,1,0,1,,,TolbMi00
Reggie Torbor,LB,27.233,2008-09-14,NFL,MIA,@,ARI,L 10-31,2,2,Sun,0.0,0,1,1,0,0,TorbRe20
Leigh Torrence,CB,26.254,2008-09-14,NFL,WAS,,NOR,W 29-24,2,2,Sun,0.0,2,0,2,0,0,TorrLe20
Marcus Trufant,LCB,27.264,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,2,0,2,0,0,TrufMa20
Justin Tuck,LDE,25.169,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,2.0,2,0,2,1,2,TuckJu20
Jyles Tucker,OLB,24.362,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,1,1,2,0,0,TuckJy99
Stephen Tulloch,LB,23.257,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0.0,0,1,1,0,0,TullSt20
Tank Tyler,LDT,23.213,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0.0,6,2,8,0,0,TyleTa99
Jeff Ulbrich,ILB,31.210,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,2,0,2,0,0,UlbrJe20
Brian Urlacher*,MLB,30.112,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,2,1,3,0,0,UrlaBr00
Kyle Vanden Bosch,RDE,29.302,2008-09-14,NFL,TEN,@,CIN,W 24-7,2,2,Sun,0.5,3,2,5,0,1,VandKy99
Nathan Vasher,RCB,26.302,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,1,1,2,0,0,VashNa99
Raymond Ventrone,DB,25.329,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,1,0,1,0,0,VentRa20
Lawrence Vickers,FB,25.129,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,1,0,1,0,0,VickLa00
Jonathan Vilma,MLB,26.151,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0.0,10,6,16,0,1,VilmJo99
Adam Vinatieri,K,35.261,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,1,0,1,0,0,vinatada01
Mike Vrabel,OLB,33.031,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,1,0,1,0,0,VrabMi20
Jonathan Wade,CB,24.171,2008-09-14,NFL,STL,,NYG,L 13-41,2,2,Sun,0.0,1,0,1,0,0,WadeJo99
Erik Walden,LB,23.024,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0.0,3,0,3,0,0,WaldEr99
Gerard Warren,RDT,30.051,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,1.0,3,2,5,1,1,WarrGe20
Ty Warren,LDE,27.221,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,2,0,2,0,0,WarrTy20
Corey Webster,RCB,26.196,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,0.0,2,0,2,0,0,WebsCo20
Nate Webster,MLB,30.290,2008-09-14,NFL,DEN,,SDG,W 39-38,2,2,Sun,0.0,3,0,3,0,0,WebsNa20
Eric Weddle,FS,23.254,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,3,1,4,0,0,WeddEr99
Dante Wesley,CB,29.162,2008-09-14,NFL,CAR,,CHI,W 20-17,2,2,Sun,0.0,0,1,1,0,0,WeslDa20
Philip Wheeler,LB,23.277,2008-09-14,NFL,IND,@,MIN,W 18-15,2,2,Sun,0.0,2,1,3,0,0,WheePh99
Dewayne White,RDE,28.331,2008-09-14,NFL,DET,,GNB,L 25-48,2,2,Sun,1.0,3,1,4,2,0,WhitDe20
Marvin White,FS,24.284,2008-09-14,NFL,CIN,,TEN,L 7-24,2,2,Sun,0.0,5,3,8,0,0,WhitMa99
Stylez G. White,DE,29.051,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,1.5,1,1,2,,,WhitGr99
Tracy White,LB,27.153,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,1,0,1,0,0,WhitTr20
Donte Whitner,SS,23.052,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,6,0,6,0,1,WhitDo20
Vince Wilfork,NT,26.315,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,1,1,2,0,0,WilfVi20
Matt Wilhelm,ILB,27.225,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,6,1,7,0,0,WilhMa20
Jonathan Wilhite,CB,24.204,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,1,0,1,,,WilhJo99
Jimmy Wilkerson,DE/D,27.254,2008-09-14,NFL,TAM,,ATL,W 24-9,2,2,Sun,0.0,4,0,4,1,1,WilkJi20
Gerris Wilkinson,WLB,25.162,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,0.0,1,0,1,0,0,WilkGe20
Brian Williams,SS,29.074,2008-09-14,NFL,JAX,,BUF,L 16-20,2,2,Sun,0.0,8,0,8,1,0,WillBr22
Corey Williams,LDE,28.028,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.5,4,4,8,0,1,WillCo21
D.J. Williams,WLB,26.056,2008-09-14,NFL,DEN,,SDG,W 39-38,2,2,Sun,0.0,4,1,5,3,0,WillD.20
Demorrio Williams,LB,28.070,2008-09-14,NFL,KAN,,OAK,L 8-23,2,2,Sun,0.0,5,0,5,0,0,WillDe22
Jamal Williams,DT,32.139,2008-09-14,NFL,SDG,@,DEN,L 38-39,2,2,Sun,0.0,1,0,1,0,0,WillJa99
Jamar Williams,LB,24.092,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,1,0,1,0,0,WillJa21
Kevin Williams,UT,28.029,2008-09-14,NFL,MIN,,IND,L 15-18,2,2,Sun,0.0,1,0,1,0,0,WillKe98
Kyle Williams,RDT,25.096,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,1.0,4,1,5,1,1,WillKy20
Leon Williams,LB,25.046,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,2,3,5,0,0,WillLe20
Pat Williams,NT,35.326,2008-09-14,NFL,MIN,,IND,L 15-18,2,2,Sun,0.0,2,1,3,0,0,WillPa20
Tramon Williams,RCB,25.182,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,4,0,4,0,0,WillTr99
Patrick Willis,ILB,23.233,2008-09-14,NFL,SFO,@,SEA,W 33-30,2,2,Sun,0.0,8,0,8,1,0,WillPa98
Adrian Wilson,SS,28.338,2008-09-14,NFL,ARI,,MIA,W 31-10,2,2,Sun,0.0,4,0,4,1,0,WilsAd99
George Wilson,S,27.184,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,0.0,1,0,1,0,0,WilsGe01
Gibril Wilson,SS,26.307,2008-09-14,NFL,OAK,@,KAN,W 23-8,2,2,Sun,0.0,2,2,4,0,0,WilsGi20
Josh Wilson,CB,23.187,2008-09-14,NFL,SEA,,SFO,L 30-33,2,2,Sun,0.0,3,0,3,0,0,WilsJo99
Kamerion Wimbley,ROLB,24.337,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,1,2,3,0,0,WimbKa20
Antoine Winfield,LCB,31.082,2008-09-14,NFL,MIN,,IND,L 15-18,2,2,Sun,0.0,4,0,4,0,0,WinfAn20
Will Witherspoon,MLB,28.026,2008-09-14,NFL,STL,,NYG,L 13-41,2,2,Sun,0.0,6,1,7,0,0,WithWi20
Garrett Wolfe,RB,24.028,2008-09-14,NFL,CHI,@,CAR,L 17-20,2,2,Sun,0.0,1,0,1,0,0,WolfGa00
LaMarr Woodley,LOLB,23.316,2008-09-14,NFL,PIT,@,CLE,W 10-6,2,2,Sun,0.0,3,0,3,0,1,WoodLa99
Pierre Woods,LB,26.252,2008-09-14,NFL,NWE,@,NYJ,W 19-10,2,2,Sun,0.0,2,0,2,0,0,WoodPi20
Charles Woodson,MCB,31.343,2008-09-14,NFL,GNB,@,DET,W 48-25,2,2,Sun,0.0,2,0,2,0,0,WoodCh00
Wesley Woodyard,LB,22.055,2008-09-14,NFL,DEN,,SDG,W 39-38,2,2,Sun,0.0,2,0,2,0,0,WoodWe20
Eric Wright,LCB,23.052,2008-09-14,NFL,CLE,,PIT,L 6-10,2,2,Sun,0.0,5,0,5,0,0,WrigEr99
Wallace Wright,WR,24.226,2008-09-14,NFL,NYJ,,NWE,L 10-19,2,2,Sun,0.0,2,2,4,0,0,WrigWa00
Renaldo Wynn,DE,34.011,2008-09-14,NFL,NYG,@,STL,W 41-13,2,2,Sun,0.0,3,0,3,0,0,WynnRe20
Ashton Youboty,CB,24.069,2008-09-14,NFL,BUF,@,JAX,W 20-16,2,2,Sun,1.0,3,0,3,1,1,YoubAs20
Usama Young,CB,23.129,2008-09-14,NFL,NOR,@,WAS,L 24-29,2,2,Sun,0.0,4,3,7,0,0,YounUs99
Stewart Bradley,MLB,24.318,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,2,2,4,0,0,BradSt99
Sheldon Brown,RCB,29.180,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,8,0,8,1,0,BrowSh20
Brodrick Bunkley,RDT,24.297,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,3,1,4,0,1,BunkBr20
Kevin Burnett,LB,25.266,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,6,0,6,0,0,BurnKe20
Chris Canty,RDE,25.310,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,1,1,2,1,0,CantCh21
Bobby Carpenter,LB,25.045,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,1,0,1,0,0,CarpBo20
Chris Clemons,DE,26.320,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,1,0,1,0,0,ClemCh23
Trent Cole,RDE,25.346,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,1,0,1,0,0,ColeTr20
Sean Considine,S,25.273,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,1,2,3,0,0,ConsSe20
Torrance Daniels,LB,26.263,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,0,1,1,0,0,DaniTo20
Keith Davis,S,29.260,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,0,1,1,0,0,DaviKe21
Brian Dawkins*,FS,34.338,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,4,2,6,2,0,DawkBr00
Greg Ellis,SLB,33.032,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,2.0,2,2,4,2,2,ElliGr20
Omar Gaither,WILL,24.181,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,4,1,5,0,0,GaitOm20
Chris Gocong,SAM,24.304,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,2,1,3,0,0,GocoCh99
Ken Hamlin,FS,27.239,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,5,2,7,0,0,HamlKe20
Joselio Hanson,CB,27.033,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,2,0,2,0,0,HansJo20
Jason Hatcher,DE,26.064,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,1,1,2,1,0,HatcJa20
Anthony Henry,RCB,31.317,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,0,1,1,0,0,HenrAn20
Darren Howard,DE,31.301,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,1,1,2,0,0,HowaDa21
Bradie James,MILB,27.242,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,2,1,3,0,0,JameBr20
Mike Jenkins,CB,23.177,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,1,0,1,0,0,JenkMi99
Adam Jones,CB,24.351,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,4,0,4,0,0,JonePa20
Akeem Jordan,LB,23.029,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,1,0,1,0,0,JordAk99
Quintin Mikell,SS,27.365,2008-09-15,NFL,PHI,@,DAL,L 37-41,2,2,Mon,0.0,4,2,6,0,0,MikeQu20
Terence Newman,LCB,30.011,2008-09-15,NFL,DAL,,PHI,W 41-37,2,2,Mon,0.0,1,0,1,0,0,NewmTe20
