Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Duke Riley,LB,24.028,2018-09-06,NFL,ATL,@,PHI,L 12-18,1,1,Thu,0.0,1,1,2,0,0,RileDu00
Eric Saubert,TE,24.128,2018-09-06,NFL,ATL,@,PHI,L 12-18,1,1,Thu,0.0,0,1,1,0,0,SaubEr00
Deadrin Senat,NT,24.046,2018-09-06,NFL,ATL,@,PHI,L 12-18,1,1,Thu,0.0,2,1,3,0,0,SenaDe00
Derrick Shelby,DE,29.186,2018-09-06,NFL,ATL,@,PHI,L 12-18,1,1,Thu,0.0,2,0,2,0,0,ShelDe00
Wendell Smallwood,RB,24.220,2018-09-06,NFL,PHI,,ATL,W 18-12,1,1,Thu,0.0,0,1,1,0,0,SmalWe00
Desmond Trufant,CB,27.361,2018-09-06,NFL,ATL,@,PHI,L 12-18,1,1,Thu,0.0,6,0,6,0,0,TrufDe00
Destiny Vaeao,DT,24.234,2018-09-06,NFL,PHI,,ATL,W 18-12,1,1,Thu,0.0,1,0,1,0,1,VaeaDe01
Mike Adams,FS,37.169,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,0.0,2,3,5,0,0,AdamMi21
Montravius Adams,DL,23.047,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0.0,1,0,1,0,0,AdamMo00
Jahleel Addae,S,28.228,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0.0,3,2,5,0,0,AddaJa00
Mario Addison,DE,31.003,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,1.5,1,2,3,0,2,AddiMa00
Walt Aikens,CB,27.082,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,1,0,1,0,0,AikeWa00
Jaire Alexander,CB,21.212,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0.0,3,0,3,0,0,AlexJa00
Kwon Alexander,MLB,24.037,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,5,4,9,1,0,AlexKw00
Lorenzo Alexander,SLB,35.101,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0.0,8,0,8,0,0,AlexLo99
Chase Allen,LB,25.011,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,0,1,1,0,0,AlleCh02
Jonathan Allen,DE,23.236,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0.0,0,1,1,0,2,AlleJo01
Kiko Alonso,LB,28.026,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,6,0,6,0,0,AlonKi00
Tyson Alualu,DE,31.120,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0.0,0,1,1,0,0,AluaTy99
Adrian Amos,S,25.133,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,6,0,6,0,0,AmosAd00
Prince Amukamara,CB,29.095,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,4,1,5,0,0,AmukPr00
Ryan Anderson,LB,24.028,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,1.0,1,0,1,1,1,AndeRy00
Alex Anzalone,LB,23.352,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,3,1,4,0,0,AnzaAl00
Troy Apke,S,23.151,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0.0,1,0,1,0,0,ApkeTr00
Eli Apple,LCB,23.031,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,3,0,3,0,0,ApplEl00
Arik Armstead,RDE,24.298,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.0,3,2,5,1,1,ArmsAr01
Dorance Armstrong,DE,21.091,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,0,2,2,0,0,ArmsDo00
Ray-Ray Armstrong,LB,27.188,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,4,2,6,0,0,ArmsRa01
Geno Atkins,DT,30.165,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,1.0,3,1,4,2,3,AtkiGe99
Denico Autry,DT,28.056,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0.0,1,0,1,0,0,AutrDe00
Anthony Averett,CB,23.283,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,2,0,2,0,0,AverAn00
Genard Avery,LB,23.136,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,1.0,3,1,4,0,2,AverGe00
Chidobe Awuzie,CB,23.108,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,4,0,4,0,0,AwuzCh00
Budda Baker,SS,22.242,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,8,3,11,0,0,BakeBu00
Jerome Baker,LB,21.258,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,3,3,6,0,0,BakeJe00
Chris Banjo,SS,28.195,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,2,0,2,0,0,BanjCh00
Anthony Barr,SLB,26.175,2018-09-09,NFL,MIN,,SFO,W 24-16,1,1,Sun,0.0,1,1,2,1,0,BarrAn00
Shaquil Barrett,OLB,25.296,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,1.0,2,0,2,1,1,BarrSh00
Daren Bates,LB,27.286,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,1,1,2,0,0,BateDa00
Jessie Bates,FS,21.195,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,8,0,8,0,0,BateJe00
Vonn Bell,SS,23.271,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,3,1,4,0,0,BellVo00
Ja'Whaun Bentley,RDE,22.016,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0.0,4,3,7,1,1,BentJa00
Bene Benwikere,CB,27.006,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,2,0,2,0,0,BenwBe00
Antoine Bethea,FS,34.044,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,9,1,10,1,0,BethAn20
Andrew Billings,NT,23.187,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,0,1,1,0,0,BillAn00
Angelo Blackson,DE,25.299,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,2,1,3,0,0,BlacAn00
Ronald Blair,DL,25.229,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.5,1,1,2,0,1,BlaiRo00
Chris Board,LB,23.048,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,1,0,1,0,0,BoarCh00
Briean Boddy-Calhoun,DB,25.231,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0.0,4,1,5,0,0,BoddBr01
Brandon Bolden,RB,28.226,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,1,0,1,0,0,BoldBr00
Jonathan Bostic,LILB,27.127,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,1.0,4,5,9,2,1,BostJo00
Tre Boston,S,26.076,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,5,1,6,0,1,BostTr00
A.J. Bouye,RCB,27.024,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0.0,2,2,4,0,0,BouyA.00
Tyus Bowser,OLB,23.109,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,2,0,2,1,0,BowsTy00
James Bradberry,LCB,25.036,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,0.0,1,0,1,0,0,BradJa00
Hunter Bradley,LS,24.111,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0.0,1,0,1,0,0,BradHu00
Andre Branch,DE,29.057,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,1,0,1,0,0,BranAn00
Kentrell Brice,S,24.029,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,1.0,8,1,9,0,0,BricKe00
Anthony Brown,DB,24.268,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,2,1,3,0,0,BrowAn02
Jatavis Brown,LB,24.203,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0.0,0,2,2,0,0,BrowJa05
Jayon Brown,LB,23.195,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,3,1,4,0,0,BrowJa06
Malcom Brown,DT,24.219,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0.0,1,1,2,0,1,BrowMa01
Preston Brown,MLB,25.317,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,4,0,4,0,0,BrowPr00
Zach Brown,MLB,28.321,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0.0,5,0,5,0,0,BrowZa00
Taven Bryan,DL,22.182,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0.0,0,1,1,0,0,BryaTa00
Deone Bucannon,WLB,26.010,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,5,2,7,0,1,BucaDe00
DeForest Buckner,RDT,24.176,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,2.5,3,4,7,3,3,BuckDe00
Jonathan Bullard,DE,24.322,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,1,0,1,0,0,BullJo00
Morgan Burnett,S,29.239,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0.0,1,1,2,0,0,BurnMo99
Artie Burns,RCB,23.131,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0.0,0,2,2,0,0,BurnAr00
Deon Bush,DB,25.026,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,1,0,1,0,0,BushDe00
Rafael Bush,S,31.120,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0.0,4,3,7,0,0,BushRa00
Adam Butler,DL,24.150,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0.0,1,4,5,0,0,ButlAd00
Malcolm Butler,CB,28.191,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,4,1,5,1,0,ButlMa01
Vernon Butler,DT,24.087,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,0.0,0,3,3,0,0,ButlVe00
Kevin Byard,FS,25.023,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,3,0,3,0,0,ByarKe01
Josh Bynes,MLB,29.016,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,8,3,11,0,0,ByneJo00
Austin Calitro,LB,24.242,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,0.0,5,0,5,0,0,CaliAu00
Bryce Callahan,CB,26.321,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,8,0,8,0,0,CallBr00
Calais Campbell,DE,32.008,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,1.0,3,0,3,2,2,CampCa99
Maurice Canady,CB,24.106,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,4,0,4,0,0,CanaMa00
Brandon Carr,LCB,32.113,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,3,0,3,0,0,CarrBr99
Tra Carson,HB,25.320,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,1,0,1,0,0,CarsTr01
Lorenzo Carter,LB,22.273,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,0,1,1,0,0,CartLo01
Jurrell Casey,DT,28.278,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,2,4,6,2,1,CaseJu00
Garrett Celek,TE,30.103,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.0,1,0,1,0,0,CeleGa00
DJ Chark,WR,21.351,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0.0,1,0,1,0,0,CharDJ00
Orson Charles,TE,27.225,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0.0,1,1,2,0,0,CharOr00
Taco Charlton,DT,23.306,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,1,2,3,0,0,CharTa00
Bradley Chubb,SLB,22.077,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,0.5,1,2,3,0,1,ChubBr00
Nick Chubb,RB,22.256,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0.0,1,0,1,0,0,ChubNi00
Patrick Chung,S,31.021,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0.0,3,1,4,0,0,ChunPa99
Barry Church,SS,30.210,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0.0,6,0,6,2,0,ChurBa99
Jack Cichy,LB,22.127,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,2,0,2,0,0,CichJa00
Chuck Clark,S,23.143,2018-09-09,NFL,BAL,,BUF,W 47-3,1,1,Sun,0.0,1,1,2,0,0,ClarCh00
Frank Clark,RDE,25.087,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,1.0,1,0,1,1,1,ClarFr01
Kenny Clark,NT,22.340,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0.0,2,1,3,0,1,ClarKe01
Kaelin Clay,WR,26.249,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,1,0,1,0,0,ClayKa00
Ha Ha Clinton-Dix,S,25.262,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,0.0,7,0,7,0,0,ClinHa00
Jadeveon Clowney,LB,25.207,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,1,1,2,0,0,ClowJa00
Adrian Colbert,FS,24.338,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.0,4,1,5,0,0,ColbAd00
Dylan Cole,ILB,24.113,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,5,0,5,0,0,ColeDy00
Derrick Coleman,FB,27.326,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,1,0,1,0,0,ColeDe00
Justin Coleman,CB,25.166,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,0.0,1,0,1,0,0,ColeJu01
Kurt Coleman,SS,30.070,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,1,2,3,0,0,ColeKu99
Trevon Coley,DT,24.058,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0.0,1,2,3,0,0,ColeTr01
Jamie Collins,SAM,28.324,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,0.0,4,2,6,0,0,CollJa00
Landon Collins,SS,24.242,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,4,1,5,0,0,CollLa00
Maliek Collins,DT,23.154,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,1.0,1,0,1,1,1,CollMa00
Aaron Colvin,CB,26.342,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,2,2,4,0,0,ColvAa00
William Compton,ILB,28.355,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,0,2,2,0,0,CompWi00
Chris Conte,S,29.198,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,5,2,7,0,0,ContCh00
Kamalei Correa,OLB,24.135,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,1.0,1,2,3,1,1,CorrKa00
Christian Covington,DE,24.328,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,0,1,1,0,0,CoviCh00
Bryan Cox,DE,24.076,2018-09-09,NFL,CAR,,DAL,W 16-8,1,1,Sun,0.0,1,1,2,0,0,CoxxBr01
Brock Coyle,WILL,27.332,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.0,4,2,6,0,0,CoylBr00
Tyrone Crawford,DE,28.291,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,2,1,3,0,0,CrawTy00
Ken Crawley,RCB,25.213,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,4,1,5,0,0,CrawKe02
Dane Cruikshank,DB,23.135,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,1,0,1,0,0,CruiDa00
Benny Cunningham,RB,28.064,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,1,0,1,0,0,CunnBe01
Zach Cunningham,WILL,23.271,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,3,4,7,0,0,CunnZa00
Vinny Curry,DE,30.071,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,1.0,1,0,1,1,2,CurrVi00
Jordan Dangerfield,S,27.258,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0.0,1,0,1,0,0,DangJo00
Mike Daniels,DL,29.127,2018-09-09,NFL,GNB,,CHI,W 24-23,1,1,Sun,1.0,3,0,3,0,1,DaniMi00
Marcell Dareus,NT,28.180,2018-09-09,NFL,JAX,@,NYG,W 20-15,1,1,Sun,0.0,3,2,5,0,0,DareMa00
Marcus Davenport,DE,22.005,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,0,1,1,0,1,DaveMa00
Lavonte David,WLB,28.229,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,6,3,9,0,0,DaviLa00
Carlton Davis,CB,21.252,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,3,1,4,0,0,DaviCa02
Demario Davis,LB,29.241,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,5,3,8,1,0,DaviDe00
Sean Davis,FS,24.321,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,0.0,4,1,5,0,0,DaviSe00
Todd Davis,ILB,26.115,2018-09-09,NFL,DEN,,SEA,W 27-24,1,1,Sun,0.0,8,0,8,0,1,DaviTo01
Tyeler Davison,RDT,25.351,2018-09-09,NFL,NOR,,TAM,L 40-48,1,1,Sun,0.0,1,3,4,1,1,DaviTy01
Sheldon Day,DL,24.070,2018-09-09,NFL,SFO,@,MIN,L 16-24,1,1,Sun,0.0,1,0,1,0,0,DayxSh00
Darqueze Dennard,CB,26.334,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,2,1,3,0,0,DennDa00
Patrick DiMarco,FB,29.132,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0.0,1,0,1,0,0,DiMaPa00
Quinton Dunbar,CB,26.049,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0.0,4,1,5,0,0,DunbQu00
Carlos Dunlap,LDE,29.193,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,1.0,2,0,2,1,1,DunlCa99
Brandon Dunn,NT,26.004,2018-09-09,NFL,HOU,@,NWE,L 20-27,1,1,Sun,0.0,2,1,3,0,0,DunnBr00
Bud Dupree,ROLB,25.209,2018-09-09,NFL,PIT,@,CLE,T 21-21,1,1,Sun,1.0,4,1,5,1,2,DuprAl00
Nate Ebner,DB,29.269,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,0.0,1,0,1,0,0,EbneNa00
Tremaine Edmunds,MLB,20.130,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,1.0,3,4,7,0,1,EdmuTr01
Mario Edwards,DL,24.143,2018-09-09,NFL,NYG,,JAX,L 15-20,1,1,Sun,0.0,2,0,2,0,0,EdwaMa01
Kyle Emanuel,LB,27.024,2018-09-09,NFL,LAC,,KAN,L 28-38,1,1,Sun,0.0,4,1,5,1,0,EmanKy00
Jordan Evans,WLB,23.225,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,2,1,3,0,0,EvanJo01
Justin Evans,S,23.014,2018-09-09,NFL,TAM,@,NOR,W 48-40,1,1,Sun,0.0,4,1,5,0,0,EvanJu00
Matthias Farley,S,26.056,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0.0,2,1,3,0,0,FarlMa00
Clayton Fejedelem,S,25.099,2018-09-09,NFL,CIN,@,IND,W 34-23,1,1,Sun,0.0,9,1,10,0,0,FejeCl00
Minkah Fitzpatrick,S,21.309,2018-09-09,NFL,MIA,,TEN,W 27-20,1,1,Sun,0.0,3,3,6,0,0,FitzMi00
Tre Flowers,RCB,23.099,2018-09-09,NFL,SEA,@,DEN,L 24-27,1,1,Sun,0.0,7,1,8,0,0,FlowTr01
Trey Flowers,LDE,25.024,2018-09-09,NFL,NWE,,HOU,W 27-20,1,1,Sun,1.5,2,3,5,1,3,FlowTr00
Leonard Floyd,OLB,26.001,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,1,1,2,1,0,FloyLe00
David Fluellen,RB,26.223,2018-09-09,NFL,TEN,@,MIA,L 20-27,1,1,Sun,0.0,1,0,1,0,0,FlueDa00
Dee Ford,ROLB,27.174,2018-09-09,NFL,KAN,@,LAC,W 38-28,1,1,Sun,1.0,4,0,4,1,4,FordDe00
Rudy Ford,S,23.312,2018-09-09,NFL,ARI,,WAS,L 6-24,1,1,Sun,0.0,2,0,2,0,0,FordRu00
Mason Foster,MLB,29.192,2018-09-09,NFL,WAS,@,ARI,W 24-6,1,1,Sun,0.0,3,2,5,0,0,FostMa00
Zaire Franklin,LB,22.069,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0.0,1,0,1,0,0,FranZa00
Kavon Frazier,FS,24.029,2018-09-09,NFL,DAL,@,CAR,L 8-16,1,1,Sun,0.0,4,4,8,1,0,FrazKa00
Kendall Fuller,LCB,23.208,2018-09-09,NFL,KAN,@,LAC,W 38-28,1,1,Sun,0.0,3,3,6,0,0,FullKe00
Kyle Fuller,CB,26.205,2018-09-09,NFL,CHI,@,GNB,L 23-24,1,1,Sun,0.0,2,0,2,0,0,FullKy00
Phillip Gaines,RCB,27.158,2018-09-09,NFL,BUF,@,BAL,L 3-47,1,1,Sun,0.0,3,1,4,0,0,GainPh00
Myles Garrett,DE,22.254,2018-09-09,NFL,CLE,,PIT,T 21-21,1,1,Sun,2.0,5,1,6,1,2,GarrMy00
Clayton Geathers,SS,26.100,2018-09-09,NFL,IND,,CIN,L 23-34,1,1,Sun,0.0,7,0,7,0,0,GeatCl00
