Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Chris Givens,WR,24.289,2014-09-21,NFL,STL,,DAL,L 31-34,3,3,Sun,2,53,26.50,0,GiveCh00
DuJuan Harris,RB,26.018,2014-09-21,NFL,GNB,@,DET,L 7-19,3,3,Sun,2,51,25.50,0,HarrDu01
Dwayne Harris,WR,27.005,2014-09-21,NFL,DAL,@,STL,W 34-31,3,3,Sun,3,74,24.67,0,HarrDw00
Percy Harvin,WR,26.116,2014-09-21,NFL,SEA,,DEN,W 26-20,3,3,Sun,1,13,13.00,0,HarvPe00
Damaris Johnson,WR,24.303,2014-09-21,NFL,HOU,@,NYG,L 17-30,3,3,Sun,3,67,22.33,0,JohnDa04
Jarvis Landry,WR,21.297,2014-09-21,NFL,MIA,,KAN,L 15-34,3,3,Sun,5,174,34.80,0,LandJa00
Leodis McKelvin,LCB,29.020,2014-09-21,NFL,BUF,,SDG,L 10-22,3,3,Sun,1,15,15.00,0,McKeLe99
Joe McKnight,RB,26.158,2014-09-21,NFL,KAN,@,MIA,W 34-15,3,3,Sun,3,65,21.67,0,McKnJo00
Marlon Moore,WR,27.018,2014-09-21,NFL,CLE,,BAL,L 21-23,3,3,Sun,1,31,31.00,0,MoorMa02
Cordarrelle Patterson,WR,23.188,2014-09-21,NFL,MIN,@,NOR,L 9-20,3,3,Sun,4,120,30.00,0,PattCo00
Chris Polk,RB,24.279,2014-09-21,NFL,PHI,,WAS,W 37-34,3,3,Sun,2,137,68.50,1,PolkCh00
Andre Roberts,WR,26.255,2014-09-21,NFL,WAS,@,PHI,L 34-37,3,3,Sun,2,36,18.00,0,RobeAn00
Jeremy Ross,WR,26.189,2014-09-21,NFL,DET,,GNB,W 19-7,3,3,Sun,2,56,28.00,0,RossJe01
Emmanuel Sanders,WR,27.188,2014-09-21,NFL,DEN,@,SEA,L 20-26,3,3,Sun,1,22,22.00,0,SandEm00
Matthew Slater,WR,29.012,2014-09-21,NFL,NWE,,OAK,W 16-9,3,3,Sun,1,26,26.00,0,SlatMa00
C.J. Spiller,RB,27.047,2014-09-21,NFL,BUF,,SDG,L 10-22,3,3,Sun,1,18,18.00,0,SpilC.00
Brandon Tate,WR,26.351,2014-09-21,NFL,CIN,,TEN,W 33-7,3,3,Sun,1,18,18.00,0,TateBr00
Jordan Todman,RB,24.209,2014-09-21,NFL,JAX,,IND,L 17-44,3,3,Sun,1,26,26.00,0,TodmJo00
Leon Washington,RB,32.023,2014-09-21,NFL,TEN,@,CIN,L 7-33,3,3,Sun,2,56,28.00,0,WashLe00
Damien Williams,RB,22.171,2014-09-21,NFL,MIA,,KAN,L 15-34,3,3,Sun,1,25,25.00,0,WillDa05
Darrel Young,FB,27.166,2014-09-21,NFL,WAS,@,PHI,L 34-37,3,3,Sun,1,10,10.00,0,YounDa01
Saalim Hakim,WR,24.233,2014-09-22,NFL,NYJ,,CHI,L 19-27,3,3,Mon,3,57,19.00,0,HakiSa00
Bilal Powell,RB,25.330,2014-09-22,NFL,NYJ,,CHI,L 19-27,3,3,Mon,1,25,25.00,0,PoweBi00
Dante Rosario,TE,29.332,2014-09-22,NFL,CHI,@,NYJ,W 27-19,3,3,Mon,1,10,10.00,0,RosaDa00
Rashad Ross,WR,24.232,2014-09-22,NFL,CHI,@,NYJ,W 27-19,3,3,Mon,3,63,21.00,0,RossRa00
Preston Parker,WR,27.224,2014-09-25,NFL,NYG,@,WAS,W 45-14,4,4,Thu,1,34,34.00,0,ParkPr00
Andre Roberts,WR,26.259,2014-09-25,NFL,WAS,,NYG,L 14-45,4,4,Thu,2,33,16.50,0,RobeAn00
LeGarrette Blount,RB,27.297,2014-09-28,NFL,PIT,,TAM,L 24-27,4,4,Sun,1,25,25.00,0,BlouLe00
Corey Brown,WR,22.286,2014-09-28,NFL,CAR,@,BAL,L 10-38,4,4,Sun,1,23,23.00,0,BrowPh00
Ryan Davis,DE,25.216,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,1,15,15.00,0,DaviRy00
Bruce Ellington,WR,23.037,2014-09-28,NFL,SFO,,PHI,W 26-21,4,4,Sun,2,45,22.50,0,ElliBr00
Saalim Hakim,WR,24.239,2014-09-28,NFL,NYJ,,DET,L 17-24,4,4,Sun,1,32,32.00,0,HakiSa00
DuJuan Harris,RB,26.025,2014-09-28,NFL,GNB,@,CHI,W 38-17,4,4,Sun,1,20,20.00,0,HarrDu01
Dwayne Harris,WR,27.012,2014-09-28,NFL,DAL,,NOR,W 38-17,4,4,Sun,1,30,30.00,0,HarrDw00
Devin Hester,WR,31.328,2014-09-28,NFL,ATL,@,MIN,L 28-41,4,4,Sun,3,62,20.67,0,HestDe99
Micah Hyde,FS,23.271,2014-09-28,NFL,GNB,@,CHI,W 38-17,4,4,Sun,2,47,23.50,0,HydeMi00
Jarvis Landry,WR,21.304,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,1,35,35.00,0,LandJa00
Danieal Manning,FS,32.050,2014-09-28,NFL,HOU,,BUF,W 23-17,4,4,Sun,1,41,41.00,0,MannDa21
Latavius Murray,RB,24.253,2014-09-28,NFL,OAK,,MIA,L 14-38,4,4,Sun,5,112,22.40,0,MurrLa00
Branden Oliver,RB,23.144,2014-09-28,NFL,SDG,,JAX,W 33-14,4,4,Sun,1,22,22.00,0,OlivBr01
Cordarrelle Patterson,WR,23.195,2014-09-28,NFL,MIN,,ATL,W 41-28,4,4,Sun,2,86,43.00,0,PattCo00
Solomon Patton,WR,23.346,2014-09-28,NFL,TAM,@,PIT,W 27-24,4,4,Sun,2,45,22.50,0,PattSo01
Chris Polk,RB,24.286,2014-09-28,NFL,PHI,@,SFO,L 21-26,4,4,Sun,3,65,21.67,0,PolkCh00
Jeremy Ross,FB,26.196,2014-09-28,NFL,DET,@,NYJ,W 24-17,4,4,Sun,2,35,17.50,0,RossJe01
Rashad Ross,WR,24.238,2014-09-28,NFL,CHI,,GNB,L 17-38,4,4,Sun,2,43,21.50,0,RossRa00
C.J. Spiller,RB,27.054,2014-09-28,NFL,BUF,@,HOU,L 17-23,4,4,Sun,3,82,27.33,0,SpilC.00
Jordan Todman,RB,24.216,2014-09-28,NFL,JAX,@,SDG,L 14-33,4,4,Sun,6,174,29.00,0,TodmJo00
Griff Whalen,WR,24.211,2014-09-28,NFL,IND,,TEN,W 41-17,4,4,Sun,2,61,30.50,0,WhalGr00
Damien Williams,RB,22.178,2014-09-28,NFL,MIA,@,OAK,W 38-14,4,4,Sun,1,26,26.00,0,WillDa05
Patrick Chung,S,27.041,2014-09-29,NFL,NWE,@,KAN,L 14-41,4,4,Mon,2,45,22.50,0,ChunPa99
Knile Davis,RB,22.359,2014-09-29,NFL,KAN,,NWE,W 41-14,4,4,Mon,2,36,18.00,0,DaviKn00
Cordarrelle Patterson,WR,23.199,2014-10-02,NFL,MIN,@,GNB,L 10-42,5,5,Thu,3,59,19.67,0,PattCo00
Marcus Sherels,CB,27.002,2014-10-02,NFL,MIN,@,GNB,L 10-42,5,5,Thu,2,75,37.50,0,SherMa20
Dri Archer,WR,23.057,2014-10-05,NFL,PIT,@,JAX,W 17-9,5,5,Sun,2,36,18.00,0,ArchDr00
Travis Benjamin,WR,24.280,2014-10-05,NFL,CLE,@,TEN,W 29-28,4,5,Sun,1,20,20.00,0,BenjTr00
Corey Brown,WR,22.293,2014-10-05,NFL,CAR,,CHI,W 31-24,5,5,Sun,1,18,18.00,0,BrowPh00
Mike Brown,WR,25.238,2014-10-05,NFL,JAX,,PIT,L 9-17,5,5,Sun,1,11,11.00,0,BrowMi00
Travaris Cadet,RB,25.246,2014-10-05,NFL,NOR,,TAM,W 37-31,5,5,Sun,3,76,25.33,0,CadeTr00
Patrick Chung,S,27.047,2014-10-05,NFL,NWE,,CIN,W 43-17,5,5,Sun,1,16,16.00,0,ChunPa99
Brandin Cooks,WR,21.010,2014-10-05,NFL,NOR,,TAM,W 37-31,5,5,Sun,1,12,12.00,0,CookBr00
Benny Cunningham,RB,24.090,2014-10-05,NFL,STL,@,PHI,L 28-34,4,5,Sun,5,126,25.20,0,CunnBe01
Knile Davis,RB,23.000,2014-10-05,NFL,KAN,@,SFO,L 17-22,5,5,Sun,5,119,23.80,0,DaviKn00
Quintin Demps,FS,29.098,2014-10-05,NFL,NYG,,ATL,W 30-20,5,5,Sun,3,60,20.00,0,DempQu99
Bruce Ellington,WR,23.044,2014-10-05,NFL,SFO,,KAN,W 22-17,5,5,Sun,4,108,27.00,0,ElliBr00
Saalim Hakim,WR,24.246,2014-10-05,NFL,NYJ,@,SDG,L 0-31,5,5,Sun,5,104,20.80,0,HakiSa00
Dwayne Harris,WR,27.019,2014-10-05,NFL,DAL,,HOU,W 20-17,5,5,Sun,2,53,26.50,0,HarrDw00
Devin Hester,WR,31.335,2014-10-05,NFL,ATL,@,NYG,L 20-30,5,5,Sun,3,60,20.00,0,HestDe99
Jacoby Jones,WR,30.086,2014-10-05,NFL,BAL,@,IND,L 13-20,5,5,Sun,2,51,25.50,0,JoneJa03
Danieal Manning,FS,32.057,2014-10-05,NFL,HOU,@,DAL,L 17-20,5,5,Sun,1,21,21.00,0,MannDa21
Marlon Moore,WR,27.032,2014-10-05,NFL,CLE,@,TEN,W 29-28,4,5,Sun,2,45,22.50,0,MoorMa02
Preston Parker,WR,27.234,2014-10-05,NFL,NYG,,ATL,W 30-20,5,5,Sun,2,23,11.50,0,ParkPr00
Solomon Patton,WR,23.353,2014-10-05,NFL,TAM,@,NOR,L 31-37,5,5,Sun,3,75,25.00,0,PattSo01
Jordan Poyer,DB,23.163,2014-10-05,NFL,CLE,@,TEN,W 29-28,4,5,Sun,1,14,14.00,0,PoyeJo00
Jacquizz Rodgers,RB,24.241,2014-10-05,NFL,ATL,@,NYG,L 20-30,5,5,Sun,1,10,10.00,0,RodgJa00
Darren Sproles,RB,31.107,2014-10-05,NFL,PHI,,STL,W 34-28,5,5,Sun,1,15,15.00,0,SproDa00
Brandon Tate,WR,27.000,2014-10-05,NFL,CIN,@,NWE,L 17-43,4,5,Sun,7,141,20.14,0,TateBr00
Jordan Todman,RB,24.223,2014-10-05,NFL,JAX,,PIT,L 9-17,5,5,Sun,2,55,27.50,0,TodmJo00
Leon Washington,RB,32.037,2014-10-05,NFL,TEN,,CLE,L 28-29,5,5,Sun,2,31,15.50,0,WashLe00
Griff Whalen,WR,24.218,2014-10-05,NFL,IND,,BAL,W 20-13,5,5,Sun,1,25,25.00,0,WhalGr00
Chris Williams,WR,27.019,2014-10-05,NFL,CHI,@,CAR,L 24-31,5,5,Sun,2,45,22.50,0,WillCh06
Doug Baldwin,WR,26.015,2014-10-06,NFL,SEA,@,WAS,W 27-17,4,5,Mon,1,17,17.00,0,BaldDo00
Cooper Helfet,TE,25.126,2014-10-06,NFL,SEA,@,WAS,W 27-17,4,5,Mon,1,0,0.00,0,HelfCo00
Akeem Jordan,LB,29.050,2014-10-06,NFL,WAS,,SEA,L 17-27,5,5,Mon,1,5,5.00,0,JordAk99
Luke Willson,TE,24.264,2014-10-06,NFL,SEA,@,WAS,W 27-17,4,5,Mon,1,20,20.00,0,WillLu00
Griff Whalen,WR,24.222,2014-10-09,NFL,IND,@,HOU,W 33-28,6,6,Thu,3,79,26.33,0,WhalGr00
Dri Archer,WR,23.064,2014-10-12,NFL,PIT,@,CLE,L 10-31,6,6,Sun,3,64,21.33,0,ArchDr00
Corey Brown,WR,22.300,2014-10-12,NFL,CAR,@,CIN,T 37-37,6,6,Sun,6,134,22.33,0,BrowPh00
Andre Caldwell,WR,29.180,2014-10-12,NFL,DEN,@,NYJ,W 31-17,5,6,Sun,2,32,16.00,0,CaldAn00
T.J. Carrie,LCB,24.076,2014-10-12,NFL,OAK,,SDG,L 28-31,5,6,Sun,3,85,28.33,0,CarrTr00
Patrick Chung,S,27.054,2014-10-12,NFL,NWE,@,BUF,W 37-22,6,6,Sun,2,29,14.50,0,ChunPa99
Michael Cox,RB,25.332,2014-10-12,NFL,NYG,@,PHI,L 0-27,6,6,Sun,2,53,26.50,0,CoxxMi00
Jerome Felton,FB,28.101,2014-10-12,NFL,MIN,,DET,L 3-17,6,6,Sun,1,14,14.00,0,FeltJe00
Ted Ginn,WR,29.183,2014-10-12,NFL,ARI,,WAS,W 30-20,5,6,Sun,1,21,21.00,0,GinnTe00
DuJuan Harris,RB,26.039,2014-10-12,NFL,GNB,@,MIA,W 27-24,6,6,Sun,1,33,33.00,0,HarrDu01
Dwayne Harris,WR,27.026,2014-10-12,NFL,DAL,@,SEA,W 30-23,6,6,Sun,3,70,23.33,0,HarrDw00
Percy Harvin,WR,26.137,2014-10-12,NFL,SEA,,DAL,L 23-30,5,6,Sun,5,142,28.40,0,HarvPe00
Devin Hester,WR,31.342,2014-10-12,NFL,ATL,,CHI,L 13-27,6,6,Sun,2,44,22.00,0,HestDe99
Adam Jones,CB,31.012,2014-10-12,NFL,CIN,,CAR,T 37-37,5,6,Sun,1,97,97.00,0,JonePa20
Jacoby Jones,WR,30.093,2014-10-12,NFL,BAL,@,TAM,W 48-17,6,6,Sun,2,81,40.50,0,JoneJa03
Jarvis Landry,WR,21.318,2014-10-12,NFL,MIA,,GNB,L 24-27,5,6,Sun,2,91,45.50,0,LandJa00
Cordarrelle Patterson,WR,23.209,2014-10-12,NFL,MIN,,DET,L 3-17,6,6,Sun,1,15,15.00,0,PattCo00
Solomon Patton,WR,23.360,2014-10-12,NFL,TAM,,BAL,L 17-48,6,6,Sun,3,72,24.00,0,PattSo01
Walt Powell,WR,22.323,2014-10-12,NFL,NYJ,,DEN,L 17-31,6,6,Sun,6,153,25.50,0,PoweWa00
Andre Roberts,WR,26.276,2014-10-12,NFL,WAS,@,ARI,L 20-30,6,6,Sun,1,23,23.00,0,RobeAn00
Craig Robertson,LB,26.243,2014-10-12,NFL,CLE,,PIT,W 31-10,5,6,Sun,1,3,3.00,0,RobeCr00
C.J. Spiller,RB,27.068,2014-10-12,NFL,BUF,,NWE,L 22-37,6,6,Sun,2,52,26.00,0,SpilC.00
Brandon Tate,WR,27.007,2014-10-12,NFL,CIN,,CAR,T 37-37,5,6,Sun,1,29,29.00,0,TateBr00
Jordan Todman,RB,24.230,2014-10-12,NFL,JAX,@,TEN,L 14-16,6,6,Sun,1,25,25.00,0,TodmJo00
Levine Toilolo,TE,23.074,2014-10-12,NFL,ATL,,CHI,L 13-27,6,6,Sun,1,0,0.00,0,ToilLe00
Leon Washington,RB,32.044,2014-10-12,NFL,TEN,,JAX,W 16-14,6,6,Sun,1,50,50.00,0,WashLe00
Chris Williams,WR,27.026,2014-10-12,NFL,CHI,@,ATL,W 27-13,6,6,Sun,2,35,17.50,0,WillCh06
Benny Cunningham,RB,24.098,2014-10-13,NFL,STL,,SFO,L 17-31,5,6,Mon,2,54,27.00,0,CunnBe01
Danny Amendola,WR,28.348,2014-10-16,NFL,NWE,,NYJ,W 27-25,7,7,Thu,4,105,26.25,0,AmenDa00
Walt Powell,WR,22.327,2014-10-16,NFL,NYJ,@,NWE,L 25-27,7,7,Thu,2,80,40.00,0,PoweWa00
Tavon Austin,WR,24.218,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,1,8,8.00,0,AustTa00
Corey Brown,WR,22.307,2014-10-19,NFL,CAR,@,GNB,L 17-38,7,7,Sun,2,55,27.50,0,BrowPh00
Isaiah Burse,WR,22.315,2014-10-19,NFL,DEN,,SFO,W 42-17,6,7,Sun,1,7,7.00,0,BursIs01
T.J. Carrie,CB,24.083,2014-10-19,NFL,OAK,,ARI,L 13-24,6,7,Sun,3,61,20.33,0,CarrTr00
Michael Cox,RB,25.339,2014-10-19,NFL,NYG,@,DAL,L 21-31,7,7,Sun,3,87,29.00,0,CoxxMi00
Benny Cunningham,RB,24.104,2014-10-19,NFL,STL,,SEA,W 28-26,6,7,Sun,2,104,52.00,0,CunnBe01
Knile Davis,RB,23.014,2014-10-19,NFL,KAN,@,SDG,W 23-20,6,7,Sun,3,56,18.67,0,DaviKn00
Shaun Draughn,RB,26.316,2014-10-19,NFL,SDG,,KAN,L 20-23,7,7,Sun,3,58,19.33,0,DrauSh00
Bruce Ellington,WR,23.058,2014-10-19,NFL,SFO,@,DEN,L 17-42,7,7,Sun,1,33,33.00,0,ElliBr00
Jerome Felton,FB,28.108,2014-10-19,NFL,MIN,@,BUF,L 16-17,7,7,Sun,1,9,9.00,0,FeltJe00
DuJuan Harris,RB,26.046,2014-10-19,NFL,GNB,,CAR,W 38-17,7,7,Sun,1,9,9.00,0,HarrDu01
Devin Hester,WR,31.349,2014-10-19,NFL,ATL,@,BAL,L 7-29,7,7,Sun,3,55,18.33,0,HestDe99
Adam Jones,CB,31.019,2014-10-19,NFL,CIN,@,IND,L 0-27,6,7,Sun,2,60,30.00,0,JonePa20
Jacoby Jones,WR,30.100,2014-10-19,NFL,BAL,,ATL,W 29-7,7,7,Sun,2,56,28.00,0,JoneJa03
Karl Klug,DL,26.202,2014-10-19,NFL,TEN,@,WAS,L 17-19,7,7,Sun,1,12,12.00,0,KlugKa00
Jarvis Landry,WR,21.325,2014-10-19,NFL,MIA,@,CHI,W 27-14,6,7,Sun,2,55,27.50,0,LandJa00
Leodis McKelvin,LCB,29.048,2014-10-19,NFL,BUF,,MIN,W 17-16,7,7,Sun,1,30,30.00,0,McKeLe99
