Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,unique_id 
Bobby Engram,WR,31.277,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,4,1,2,2.00,0,25.0%,0.50,EngrBo00
Tim Euhus,TE,24.008,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,2,2,20,10.00,0,100.0%,10.00,EuhuTi00
Lee Evans,WR,23.213,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,1,1,46,46.00,1,100.0%,46.00,EvanLe00
Kevin Faulk,RB,28.127,2004-10-10,NFL,NWE,,MIA,W 24-10,4,5,Sun,1,1,14,14.00,0,100.0%,14.00,FaulKe00
Marshall Faulk*,RB,31.227,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,4,1,4,4.00,0,25.0%,1.00,FaulMa00
Jay Feely,K,28.140,2004-10-10,NFL,ATL,,DET,L 10-17,5,5,Sun,1,1,-2,-2.00,0,100.0%,-2.00,feelyjay01
Brian Finneran,WR,28.253,2004-10-10,NFL,ATL,,DET,L 10-17,5,5,Sun,3,3,45,15.00,0,100.0%,15.00,FinnBr00
Larry Fitzgerald,H-WR,21.040,2004-10-10,NFL,ARI,@,SFO,L 28-31,5,5,Sun,6,5,94,18.80,1,83.3%,15.67,FitzLa00
Casey Fitzsimmons,TE,24.000,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,1,1,7,7.00,0,100.0%,7.00,FitzCa00
DeShaun Foster,RB,24.274,2004-10-10,NFL,CAR,@,DEN,L 17-20,4,5,Sun,2,2,0,0.00,0,100.0%,0.00,FostDe00
Chris Fuamatu-Ma'afala,RB,27.220,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,3,3,20,6.67,0,100.0%,6.67,FuamCh00
Doug Gabriel,WR,24.044,2004-10-10,NFL,OAK,@,IND,L 14-35,5,5,Sun,7,1,24,24.00,0,14.3%,3.43,GabrDo00
Jabar Gaffney,WR,23.314,2004-10-10,NFL,HOU,,MIN,L 28-34,5,5,Sun,2,2,30,15.00,0,100.0%,15.00,GaffJa00
Michael Gaines,TE,24.194,2004-10-10,NFL,CAR,@,DEN,L 17-20,4,5,Sun,2,2,18,9.00,0,100.0%,9.00,GainMi00
Rod Gardner,WR,26.350,2004-10-10,NFL,WAS,,BAL,L 10-17,5,5,Sun,5,1,9,9.00,0,20.0%,1.80,GardRo00
Antonio Gates,TE,24.114,2004-10-10,NFL,SDG,,JAX,W 34-21,5,5,Sun,11,8,93,11.63,2,72.7%,8.45,GateAn00
Bryan Gilmore,WR,26.081,2004-10-10,NFL,MIA,@,NWE,L 10-24,5,5,Sun,2,1,11,11.00,0,50.0%,5.50,GilmBr00
David Givens,WR,24.055,2004-10-10,NFL,NWE,,MIA,W 24-10,4,5,Sun,10,4,33,8.25,1,40.0%,3.30,GiveDa00
Terry Glenn,WR,30.079,2004-10-10,NFL,DAL,,NYG,L 10-26,4,5,Sun,3,2,24,12.00,0,66.7%,8.00,GlenTe00
Nick Goings,RB,26.258,2004-10-10,NFL,CAR,@,DEN,L 17-20,4,5,Sun,1,1,-4,-4.00,0,100.0%,-4.00,GoinNi00
Joey Goodspeed,FB,26.231,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,1,1,4,4.00,0,100.0%,4.00,GoodJo00
Daniel Graham,TE,25.329,2004-10-10,NFL,NWE,,MIA,W 24-10,4,5,Sun,2,1,1,1.00,1,50.0%,0.50,GrahDa00
William Green,RB,24.298,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,1,1,3,3.00,0,100.0%,3.00,GreeWi01
Justin Griffith,FB,24.081,2004-10-10,NFL,ATL,,DET,L 10-17,5,5,Sun,1,1,-1,-1.00,0,100.0%,-1.00,GrifJu00
Az-Zahir Hakim,WR,27.129,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,5,3,64,21.33,1,60.0%,12.80,HakiAz00
Troy Hambrick,RB,27.339,2004-10-10,NFL,ARI,@,SFO,L 28-31,5,5,Sun,2,2,11,5.50,1,100.0%,5.50,HambTr00
Cortez Hankton,WR,23.264,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,1,1,7,7.00,1,100.0%,7.00,HankCo00
Marvin Harrison*,WR,32.046,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,3,3,44,14.67,0,100.0%,14.67,HarrMa00
Verron Haynes,RB,25.236,2004-10-10,NFL,PIT,,CLE,W 34-23,5,5,Sun,1,1,-1,-1.00,0,100.0%,-1.00,HaynVe00
Will Heller,TE,23.225,2004-10-10,NFL,TAM,@,NOR,W 20-17,5,5,Sun,2,1,11,11.00,0,50.0%,5.50,HellWi00
Ike Hilliard,WR,28.188,2004-10-10,NFL,NYG,@,DAL,W 26-10,5,5,Sun,5,2,31,15.50,0,40.0%,6.20,HillIk00
Torry Holt,WR,28.127,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,9,5,53,10.60,0,55.6%,5.89,HoltTo00
Joe Horn,WR,32.268,2004-10-10,NFL,NOR,,TAM,L 17-20,5,5,Sun,7,4,40,10.00,1,57.1%,5.71,HornJo00
Keenan Howry,WR,23.115,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,1,1,3,3.00,0,100.0%,3.00,HowrKe00
Randy Hymes,WR,25.064,2004-10-10,NFL,BAL,@,WAS,W 17-10,5,5,Sun,4,2,34,17.00,0,50.0%,8.50,HymeRa00
Darrell Jackson,WR,25.309,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,7,5,91,18.20,1,71.4%,13.00,JackDa00
Nate Jackson,WR,25.128,2004-10-10,NFL,DEN,,CAR,W 20-17,5,5,Sun,1,1,6,6.00,0,100.0%,6.00,JackNa00
Steven Jackson,RB,21.080,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,2,2,11,5.50,0,100.0%,5.50,JackSt00
Terry Jackson,FB,28.274,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,1,1,8,8.00,0,100.0%,8.00,JackTe00
Taylor Jacobs,HB,23.133,2004-10-10,NFL,WAS,,BAL,L 10-17,5,5,Sun,3,2,18,9.00,0,66.7%,6.00,JacoTa00
Edgerrin James,RB,26.070,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,3,2,19,9.50,0,66.7%,6.33,JameEd00
Andre Johnson,WR,23.091,2004-10-10,NFL,HOU,,MIN,L 28-34,5,5,Sun,17,12,170,14.17,2,70.6%,10.00,JohnAn02
Bryant Johnson,Z-WR,23.217,2004-10-10,NFL,ARI,@,SFO,L 28-31,5,5,Sun,8,3,45,15.00,0,37.5%,5.63,JohnBr02
Eric Johnson,TE,28.163,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,16,13,162,12.46,1,81.3%,10.13,JohnEr00
Kevin Johnson,WR,28.087,2004-10-10,NFL,BAL,@,WAS,W 17-10,5,5,Sun,3,1,21,21.00,0,33.3%,7.00,JohnKe01
Keyshawn Johnson,WR,32.080,2004-10-10,NFL,DAL,,NYG,L 10-26,4,5,Sun,6,4,43,10.75,1,66.7%,7.17,JohnKe00
Kyle Johnson,FB,25.300,2004-10-10,NFL,DEN,,CAR,W 20-17,5,5,Sun,2,1,31,31.00,0,50.0%,15.50,JohnKy00
Doug Jolley,TE,25.282,2004-10-10,NFL,OAK,@,IND,L 14-35,5,5,Sun,1,1,12,12.00,0,100.0%,12.00,JollDo00
Brian Jones,TE,23.048,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,2,1,10,10.00,0,50.0%,5.00,JoneBr01
Freddie Jones,TE,30.024,2004-10-10,NFL,ARI,@,SFO,L 28-31,5,5,Sun,5,2,20,10.00,1,40.0%,4.00,JoneFr00
Greg Jones,FB,23.154,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,2,1,1,1.00,0,50.0%,0.50,JoneGr01
Terry Jones,TE,24.312,2004-10-10,NFL,BAL,@,WAS,W 17-10,5,5,Sun,2,2,8,4.00,0,100.0%,4.00,JoneTe00
Rob Konrad,FB,27.333,2004-10-10,NFL,MIA,@,NWE,L 10-24,5,5,Sun,1,1,1,1.00,0,100.0%,1.00,KonrRo00
Charles Lee,WR,26.326,2004-10-10,NFL,TAM,@,NOR,W 20-17,5,5,Sun,6,4,76,19.00,0,66.7%,12.67,LeexCh00
Ashley Lelie,WR,24.237,2004-10-10,NFL,DEN,,CAR,W 20-17,5,5,Sun,5,2,52,26.00,1,40.0%,10.40,LeliAs00
Brandon Lloyd,WR,23.097,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,11,5,56,11.20,1,45.5%,5.09,LloyBr00
Dane Looker,WR,28.188,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,2,1,16,16.00,0,50.0%,8.00,LookDa00
Brandon Manumaleuna,TE,24.280,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,3,3,33,11.00,1,100.0%,11.00,ManuBr00
Curtis Martin*,RB,31.162,2004-10-10,NFL,NYJ,,BUF,W 16-14,4,5,Sun,7,6,23,3.83,0,85.7%,3.29,MartCu00
Lee Mays,WR,26.022,2004-10-10,NFL,PIT,,CLE,W 34-23,5,5,Sun,1,1,6,6.00,0,100.0%,6.00,MaysLe00
Justin McCareins,SE,25.314,2004-10-10,NFL,NYJ,,BUF,W 16-14,4,5,Sun,4,2,32,16.00,0,50.0%,8.00,McCaJu00
Shaun McDonald,WR,23.119,2004-10-10,NFL,STL,@,SEA,W 33-27,5,5,Sun,6,2,76,38.00,1,33.3%,12.67,McDoSh00
Willis McGahee,RB,22.355,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,1,1,2,2.00,0,100.0%,2.00,McGaWi00
Randy McMichael,TE,25.104,2004-10-10,NFL,MIA,@,NWE,L 10-24,5,5,Sun,7,4,62,15.50,0,57.1%,8.86,McMiRa01
Itula Mili,TE,31.173,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,2,2,20,10.00,0,100.0%,10.00,MiliIt00
Clarence Moore,WR,22.016,2004-10-10,NFL,BAL,@,WAS,W 17-10,5,5,Sun,4,2,9,4.50,0,50.0%,2.25,MoorCl00
Mewelde Moore,RB,22.078,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,14,12,90,7.50,0,85.7%,6.43,MoorMe00
Quincy Morgan,WR,27.017,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,3,1,15,15.00,0,33.3%,5.00,MorgQu00
Randy Moss*,WR,27.240,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,9,5,90,18.00,2,55.6%,10.00,MossRa00
Santana Moss,FL,25.131,2004-10-10,NFL,NYJ,,BUF,W 16-14,4,5,Sun,6,2,62,31.00,0,33.3%,10.33,MossSa00
Eric Moulds,WR,31.085,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,10,6,54,9.00,0,60.0%,5.40,MoulEr00
Muhsin Muhammad,WR,31.158,2004-10-10,NFL,CAR,@,DEN,L 17-20,4,5,Sun,3,1,9,9.00,0,33.3%,3.00,MuhaMu00
James Mungro,RB,26.240,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,1,1,1,1.00,1,100.0%,1.00,MungJa00
Lorenzo Neal,FB,33.288,2004-10-10,NFL,SDG,,JAX,W 34-21,5,5,Sun,1,1,3,3.00,0,100.0%,3.00,NealLo00
Larry Ned,RB,26.048,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,1,1,9,9.00,0,100.0%,9.00,NedxLa00
Dennis Northcutt,WR,26.293,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,8,4,33,8.25,0,50.0%,4.13,NortDe00
Richard Owens,TE,23.341,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,3,3,17,5.67,0,100.0%,5.67,OwenRi00
David Patten,WR,30.052,2004-10-10,NFL,NWE,,MIA,W 24-10,4,5,Sun,3,1,28,28.00,0,33.3%,9.33,PattDa00
Artose Pinner,HB,26.279,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,1,1,11,11.00,0,100.0%,11.00,PinnAr00
Michael Pittman,RB,29.057,2004-10-10,NFL,TAM,@,NOR,W 20-17,5,5,Sun,5,5,29,5.80,0,100.0%,5.80,PittMi00
Jerry Porter,WR,26.088,2004-10-10,NFL,OAK,@,IND,L 14-35,5,5,Sun,7,4,35,8.75,0,57.1%,5.00,PortJe00
Clinton Portis,RB,23.039,2004-10-10,NFL,WAS,,BAL,L 10-17,5,5,Sun,6,4,16,4.00,0,66.7%,2.67,PortCl00
Peerless Price,WR,27.349,2004-10-10,NFL,ATL,,DET,L 10-17,5,5,Sun,7,5,84,16.80,0,71.4%,12.00,PricPe00
Ricky Proehl,WR,36.217,2004-10-10,NFL,CAR,@,DEN,L 17-20,4,5,Sun,5,3,35,11.67,0,60.0%,7.00,ProeRi00
Antwaan Randle El,WR,25.054,2004-10-10,NFL,PIT,,CLE,W 34-23,5,5,Sun,5,2,29,14.50,0,40.0%,5.80,RandAn00
J.R. Redmond,RB,27.012,2004-10-10,NFL,OAK,@,IND,L 14-35,5,5,Sun,4,2,11,5.50,0,50.0%,2.75,RedmJ.00
Dominic Rhodes,RB,25.267,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,1,1,20,20.00,0,100.0%,20.00,RhodDo00
Jamal Robertson,RB,27.274,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,4,3,24,8.00,0,75.0%,6.00,RobeJa00
Koren Robinson,WR,24.205,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,9,5,59,11.80,0,55.6%,6.56,RobiKo00
Marcus Robinson,WR,29.226,2004-10-10,NFL,MIN,@,HOU,W 34-28,4,5,Sun,15,9,150,16.67,2,60.0%,10.00,RobiMa00
Bobby Shaw,WR,29.170,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,7,3,37,12.33,0,42.9%,5.29,ShawBo00
Aaron Shea,TE,27.310,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,2,1,35,35.00,0,50.0%,17.50,SheaAa00
Daimon Shelton,FB,32.025,2004-10-10,NFL,BUF,@,NYJ,L 14-16,4,5,Sun,2,2,22,11.00,0,100.0%,11.00,ShelDa00
Jeremy Shockey,TE,24.053,2004-10-10,NFL,NYG,@,DAL,W 26-10,5,5,Sun,7,5,44,8.80,1,71.4%,6.29,ShocJe00
Jimmy Smith,WR,35.244,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,11,8,113,14.13,0,72.7%,10.27,SmitJi00
Rod Smith,WR,34.148,2004-10-10,NFL,DEN,,CAR,W 20-17,5,5,Sun,6,4,60,15.00,0,66.7%,10.00,SmitRo01
Terrelle Smith,FB,26.212,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,1,1,3,3.00,0,100.0%,3.00,SmitTe00
Jerald Sowell,FB,30.263,2004-10-10,NFL,NYJ,,BUF,W 16-14,4,5,Sun,9,7,31,4.43,0,77.8%,3.44,SoweJe00
Donte' Stallworth,WR,23.335,2004-10-10,NFL,NOR,,TAM,L 17-20,5,5,Sun,4,1,27,27.00,0,25.0%,6.75,StalDo00
Aaron Stecker,RB,28.332,2004-10-10,NFL,NOR,,TAM,L 17-20,5,5,Sun,4,4,15,3.75,0,100.0%,3.75,StecAa00
Jerramy Stevens,TE,24.332,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,5,3,35,11.67,1,60.0%,7.00,StevJe00
Brandon Stokley,WR,28.109,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,7,3,41,13.67,0,42.9%,5.86,StokBr00
Tai Streets,WR,27.173,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,5,2,7,3.50,0,40.0%,1.40,StreTa00
Mack Strong,FB,33.029,2004-10-10,NFL,SEA,,STL,L 27-33,4,5,Sun,4,3,5,1.67,0,75.0%,1.25,StroMa00
Lee Suggs,RB,24.060,2004-10-10,NFL,CLE,@,PIT,L 23-34,5,5,Sun,8,3,20,6.67,0,37.5%,2.50,SuggLe00
Fred Taylor,RB,28.257,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,10,7,44,6.29,0,70.0%,4.40,TaylFr00
Derrius Thompson,WR,27.097,2004-10-10,NFL,MIA,@,NWE,L 10-24,5,5,Sun,5,2,23,11.50,0,40.0%,4.60,ThomDe00
LaBrandon Toefield,RB,24.016,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,3,3,22,7.33,0,100.0%,7.33,ToefLa00
LaDainian Tomlinson*,RB,25.109,2004-10-10,NFL,SDG,,JAX,W 34-21,5,5,Sun,6,4,78,19.50,0,66.7%,13.00,TomlLa00
Amani Toomer,WR,30.032,2004-10-10,NFL,NYG,@,DAL,W 26-10,5,5,Sun,9,6,66,11.00,0,66.7%,7.33,ToomAm00
Stephen Trejo,FB,26.325,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,1,1,11,11.00,0,100.0%,11.00,TrejSt00
Aaron Walker,TE,24.210,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,3,3,41,13.67,0,100.0%,13.67,WalkAa00
Hines Ward,FL,28.216,2004-10-10,NFL,PIT,,CLE,W 34-23,5,5,Sun,6,6,61,10.17,0,100.0%,10.17,WardHi00
Darius Watts,WR,22.296,2004-10-10,NFL,DEN,,CAR,W 20-17,5,5,Sun,3,1,14,14.00,0,33.3%,4.67,WattDa00
Reggie Wayne,WR,25.328,2004-10-10,NFL,IND,,OAK,W 35-14,5,5,Sun,8,5,69,13.80,1,62.5%,8.63,WaynRe00
Dez White,WR,25.048,2004-10-10,NFL,ATL,,DET,L 10-17,5,5,Sun,4,3,26,8.67,0,75.0%,6.50,WhitDe00
Daniel Wilcox,TE,27.201,2004-10-10,NFL,BAL,@,WAS,W 17-10,5,5,Sun,3,2,9,4.50,0,66.7%,3.00,WilcDa01
Ernest Wilford,WR,25.270,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,3,2,49,24.50,0,66.7%,16.33,WilfEr00
Boo Williams,TE,25.110,2004-10-10,NFL,NOR,,TAM,L 17-20,5,5,Sun,6,2,24,12.00,1,33.3%,4.00,WillBo00
Domanick Williams,RB,24.009,2004-10-10,NFL,HOU,,MIN,L 28-34,5,5,Sun,7,4,31,7.75,0,57.1%,4.43,DaviDo01
Karl Williams,TE,33.183,2004-10-10,NFL,ARI,@,SFO,L 28-31,5,5,Sun,6,4,38,9.50,0,66.7%,6.33,WillKa00
Reggie Williams,WR,21.146,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,9,3,24,8.00,0,33.3%,2.67,WillRe00
Roy Williams,WR,22.295,2004-10-10,NFL,DET,@,ATL,W 17-10,4,5,Sun,5,3,18,6.00,0,60.0%,3.60,WillRo04
Cedrick Wilson,WR,25.298,2004-10-10,NFL,SFO,,ARI,W 31-28,5,5,Sun,8,4,45,11.25,0,50.0%,5.63,WilsCe00
Jason Witten,TE,22.157,2004-10-10,NFL,DAL,,NYG,L 10-26,4,5,Sun,8,5,35,7.00,0,62.5%,4.38,WittJa00
Todd Yoder,TE,26.206,2004-10-10,NFL,JAX,@,SDG,L 21-34,5,5,Sun,4,3,21,7.00,0,75.0%,5.25,YodeTo00
Amos Zereoue,RB,28.002,2004-10-10,NFL,OAK,@,IND,L 14-35,5,5,Sun,7,7,53,7.57,0,100.0%,7.57,ZereAm00
Drew Bennett,WR,26.046,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,8,2,47,23.50,0,25.0%,5.88,BennDr00
Eddie Berlin,WR,26.271,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,4,3,53,17.67,1,75.0%,13.25,BerlEd00
Chris Brown,RB,23.177,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,4,3,24,8.00,0,75.0%,6.00,BrowCh03
Antonio Chatman,WR/K,25.242,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,4,2,32,16.00,0,50.0%,8.00,ChatAn00
Donald Driver,WR,29.252,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,12,10,150,15.00,0,83.3%,12.50,DrivDo00
Robert Ferguson,WR,24.299,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,3,1,11,11.00,0,33.3%,3.67,FergRo00
Tony Fisher,RB,24.365,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,4,3,22,7.33,0,75.0%,5.50,FishTo00
Troy Fleming,FB,24.010,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,3,3,38,12.67,1,100.0%,12.67,FlemTr00
Bubba Franks,TE,26.279,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,5,2,12,6.00,2,40.0%,2.40,FranBu00
Ahman Green,RB,27.238,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,3,2,5,2.50,0,66.7%,1.67,GreeAh00
William Henderson,FB,33.235,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,4,3,11,3.67,0,75.0%,2.75,HendWi00
Robert Holcombe,FB,28.305,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,2,1,7,7.00,0,50.0%,3.50,HolcRo00
Derrick Mason,WR,30.268,2004-10-11,NFL,TEN,@,GNB,W 48-27,5,5,Mon,6,4,63,15.75,1,66.7%,10.50,MasoDe00
Javon Walker,WR,25.363,2004-10-11,NFL,GNB,,TEN,L 27-48,5,5,Mon,15,8,159,19.88,1,53.3%,10.60,WalkJa00
Rabih Abdullah,RB,29.173,2004-10-17,NFL,NWE,,SEA,W 30-20,5,6,Sun,1,1,9,9.00,0,100.0%,9.00,AbduRa00
Shaun Alexander,RB,27.048,2004-10-17,NFL,SEA,@,NWE,L 20-30,5,6,Sun,5,2,30,15.00,0,40.0%,6.00,AlexSh00
Stephen Alexander,TE,28.345,2004-10-17,NFL,DET,,GNB,L 10-38,5,6,Sun,3,1,4,4.00,0,33.3%,1.33,AlexSt00
Courtney Anderson,TE,23.333,2004-10-17,NFL,OAK,,DEN,L 3-31,6,6,Sun,2,2,34,17.00,0,100.0%,17.00,AndeCo00
Richie Anderson,FB,33.034,2004-10-17,NFL,DAL,,PIT,L 20-24,5,6,Sun,5,3,18,6.00,0,60.0%,3.60,AndeRi00
Derick Armstrong,WR,25.198,2004-10-17,NFL,HOU,@,TEN,W 20-10,6,6,Sun,5,3,37,12.33,0,60.0%,7.40,ArmsDe00
Chris Baker,TE,24.334,2004-10-17,NFL,NYJ,,SFO,W 22-14,5,6,Sun,1,1,11,11.00,0,100.0%,11.00,BakeCh00
Alex Bannister,WR,25.177,2004-10-17,NFL,SEA,@,NWE,L 20-30,5,6,Sun,2,2,10,5.00,0,100.0%,5.00,BannAl00
Kevan Barlow,RB,25.284,2004-10-17,NFL,SFO,@,NYJ,L 14-22,6,6,Sun,2,1,9,9.00,0,50.0%,4.50,BarlKe00
Arnaz Battle,WR,24.238,2004-10-17,NFL,SFO,@,NYJ,L 14-22,6,6,Sun,2,2,87,43.50,0,100.0%,43.50,BattAr00
Fred Beasley,FB,30.029,2004-10-17,NFL,SFO,@,NYJ,L 14-22,6,6,Sun,1,1,9,9.00,0,100.0%,9.00,BeasFr00
Anthony Becht,TE,27.070,2004-10-17,NFL,NYJ,,SFO,W 22-14,5,6,Sun,4,4,47,11.75,0,100.0%,11.75,BechAn00
Drew Bennett,WR,26.052,2004-10-17,NFL,TEN,,HOU,L 10-20,6,6,Sun,10,5,59,11.80,1,50.0%,5.90,BennDr00
Eddie Berlin,WR,26.277,2004-10-17,NFL,TEN,,HOU,L 10-20,6,6,Sun,8,4,50,12.50,0,50.0%,6.25,BerlEd00
Bernard Berrian,WR,23.295,2004-10-17,NFL,CHI,,WAS,L 10-13,5,6,Sun,1,1,6,6.00,0,100.0%,6.00,BerrBe00
Dwayne Blakley,TE,25.068,2004-10-17,NFL,ATL,,SDG,W 21-20,6,6,Sun,1,1,4,4.00,0,100.0%,4.00,BlakDw00
Derrick Blaylock,RB,25.055,2004-10-17,NFL,KAN,@,JAX,L 16-22,5,6,Sun,1,1,2,2.00,0,100.0%,2.00,BlayDe00
Marty Booker,WR,28.078,2004-10-17,NFL,MIA,@,BUF,L 13-20,6,6,Sun,3,1,10,10.00,0,33.3%,3.33,BookMa00
Corey Bradford,WR,28.314,2004-10-17,NFL,HOU,@,TEN,W 20-10,6,6,Sun,2,2,65,32.50,0,100.0%,32.50,BradCo00
Kyle Brady,TE,32.277,2004-10-17,NFL,JAX,,KAN,W 22-16,6,6,Sun,5,3,18,6.00,0,60.0%,3.60,BradKy00
Chris Brown,RB,23.183,2004-10-17,NFL,TEN,,HOU,L 10-20,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,BrowCh03
Antonio Bryant,WR,23.222,2004-10-17,NFL,DAL,,PIT,L 20-24,5,6,Sun,2,1,22,22.00,0,50.0%,11.00,BryaAn00
Shawn Bryson,RB,27.332,2004-10-17,NFL,DET,,GNB,L 10-38,5,6,Sun,3,3,4,1.33,0,100.0%,1.33,BrysSh00
Nate Burleson,WR,23.059,2004-10-17,NFL,MIN,@,NOR,W 38-31,5,6,Sun,9,6,134,22.33,0,66.7%,14.89,BurlNa00
Plaxico Burress,SE,27.066,2004-10-17,NFL,PIT,@,DAL,W 24-20,6,6,Sun,4,3,48,16.00,1,75.0%,12.00,BurrPl00
Reche Caldwell,WR,25.203,2004-10-17,NFL,SDG,@,ATL,L 20-21,6,6,Sun,1,1,9,9.00,0,100.0%,9.00,CaldRe00
Kelly Campbell,WR,24.086,2004-10-17,NFL,MIN,@,NOR,W 38-31,5,6,Sun,1,1,23,23.00,0,100.0%,23.00,CampKe00
Mark Campbell,TE,28.316,2004-10-17,NFL,BUF,,MIA,W 20-13,5,6,Sun,7,4,36,9.00,1,57.1%,5.14,CampMa00
Dwayne Carswell,TE,32.273,2004-10-17,NFL,DEN,@,OAK,W 31-3,6,6,Sun,3,2,30,15.00,1,66.7%,10.00,CarsDw00
Jonathan Carter,WR-K,25.211,2004-10-17,NFL,NYJ,,SFO,W 22-14,5,6,Sun,1,1,19,19.00,0,100.0%,19.00,CartJo01
Chris Chambers,TE,26.066,2004-10-17,NFL,MIA,@,BUF,L 13-20,6,6,Sun,5,3,23,7.67,0,60.0%,4.60,ChamCh00
Antonio Chatman,WR,25.248,2004-10-17,NFL,GNB,@,DET,W 38-10,6,6,Sun,9,5,50,10.00,0,55.6%,5.56,ChatAn00
Wayne Chrebet,FL,31.064,2004-10-17,NFL,NYJ,,SFO,W 22-14,5,6,Sun,6,1,25,25.00,0,16.7%,4.17,ChreWa00
Keary Colbert,WR,22.149,2004-10-17,NFL,CAR,@,PHI,L 8-30,5,6,Sun,7,2,39,19.50,0,28.6%,5.57,ColbKe00
Laveranues Coles,WR,26.293,2004-10-17,NFL,WAS,@,CHI,W 13-10,6,6,Sun,9,4,52,13.00,0,44.4%,5.78,ColeLa00
Curtis Conway,WR,33.278,2004-10-17,NFL,SFO,@,NYJ,L 14-22,6,6,Sun,1,1,5,5.00,0,100.0%,5.00,ConwCu00
Ernie Conwell,TE,32.061,2004-10-17,NFL,NOR,,MIN,L 31-38,6,6,Sun,3,2,11,5.50,0,66.7%,3.67,ConwEr00
Jerricho Cotchery,WR,22.123,2004-10-17,NFL,NYJ,,SFO,W 22-14,5,6,Sun,1,1,7,7.00,0,100.0%,7.00,CotcJe00
