Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,unique_id
Will Blackmon,S,31.321,2016-09-12,NFL,WAS,,PIT,L 16-38,1,1,Mon,1,29,29.00,0,BlacWi20
Benny Cunningham,RB,26.067,2016-09-12,NFL,LAR,@,SFO,L 0-28,1,1,Mon,2,59,29.50,0,CunnBe01
Fitzgerald Toussaint,RB,26.131,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,1,18,18.00,0,TousFi00
Julian Howsare,FB,24.004,2016-09-15,NFL,NYJ,@,BUF,W 37-31,2,2,Thu,1,15,15.00,0,HowsJu00
Jalin Marshall,WR,21.056,2016-09-15,NFL,NYJ,@,BUF,W 37-31,2,2,Thu,3,39,13.00,0,MarsJa01
Brandon Tate,WR,28.346,2016-09-15,NFL,BUF,,NYJ,L 31-37,2,2,Thu,5,125,25.00,0,TateBr00
Antonio Andrews,RB,24.032,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,1,15,15.00,0,AndrAn00
George Atkinson,RB,23.294,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,1,13,13.00,0,AtkiGe01
Quan Bray,WR,23.143,2016-09-18,NFL,IND,@,DEN,L 20-34,2,2,Sun,2,47,23.50,0,BrayQu00
Travaris Cadet,RB,27.230,2016-09-18,NFL,NOR,@,NYG,L 13-16,2,2,Sun,2,24,12.00,0,CadeTr00
Chris Davis,CB,25.319,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,2,49,24.50,0,DaviCh05
Knile Davis,RB,24.349,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,3,75,25.00,0,DaviKn00
Mike Davis,RB,23.212,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,1,6,6.00,0,DaviMi01
Kenyan Drake,RB,22.236,2016-09-18,NFL,MIA,@,NWE,L 24-31,2,2,Sun,1,15,15.00,0,DrakKe00
Tyler Ervin,RB,22.347,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,2,39,19.50,0,ErviTy00
Ted Ginn,WR,31.159,2016-09-18,NFL,CAR,,SFO,W 46-27,2,2,Sun,6,130,21.67,0,GinnTe00
Corey Grant,RB,24.274,2016-09-18,NFL,JAX,@,SDG,L 14-38,2,2,Sun,3,67,22.33,0,GranCo00
Mark Herzlich,LB,29.017,2016-09-18,NFL,NYG,,NOR,W 16-13,2,2,Sun,1,2,2.00,0,HerzMa00
Devin Hester,WR,33.319,2016-09-18,NFL,BAL,@,CLE,W 25-20,2,2,Sun,2,80,40.00,0,HestDe99
Tyreek Hill,WR,22.201,2016-09-18,NFL,KAN,@,HOU,L 12-19,2,2,Sun,3,83,27.67,0,HillTy00
Duke Johnson,RB,22.361,2016-09-18,NFL,CLE,,BAL,L 20-25,2,2,Sun,1,19,19.00,0,JohnDu00
Taiwan Jones,RB,28.054,2016-09-18,NFL,OAK,,ATL,L 28-35,2,2,Sun,2,21,10.50,0,JoneTa00
Marc Mariani,WR,29.139,2016-09-18,NFL,TEN,@,DET,W 16-15,2,2,Sun,1,19,19.00,0,MariMa00
Ty Montgomery,WR,23.240,2016-09-18,NFL,GNB,@,MIN,L 14-17,2,2,Sun,1,21,21.00,0,MontTy01
Cordarrelle Patterson,WR,25.185,2016-09-18,NFL,MIN,,GNB,W 17-14,2,2,Sun,2,62,31.00,0,PattCo00
Quinton Patton,WR,26.040,2016-09-18,NFL,SFO,@,CAR,L 27-46,2,2,Sun,1,11,11.00,0,PattQu00
Niles Paul,TE,27.040,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,1,14,14.00,0,PaulNi00
Jalen Richard,RB,22.339,2016-09-18,NFL,OAK,,ATL,L 28-35,2,2,Sun,1,24,24.00,0,RichJa01
Paul Richardson,WR,24.158,2016-09-18,NFL,SEA,@,LAR,L 3-9,2,2,Sun,1,20,20.00,0,RichPa01
Andre Roberts,WR,28.253,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,1,10,10.00,0,RobeAn00
Aldrick Robinson,WR,27.360,2016-09-18,NFL,ATL,@,OAK,W 35-28,2,2,Sun,1,11,11.00,0,RobiAl00
Cecil Shorts,WR,28.271,2016-09-18,NFL,TAM,@,ARI,L 7-40,2,2,Sun,1,19,19.00,0,ShorCe00
Matthew Slater,WR,31.009,2016-09-18,NFL,NWE,,MIA,W 31-24,2,2,Sun,1,18,18.00,0,SlatMa00
Rod Smith,FB,24.252,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,1,19,19.00,0,SmitRo06
Chris Thompson,RB,25.334,2016-09-18,NFL,WAS,,DAL,L 23-27,2,2,Sun,1,28,28.00,0,ThomCh03
Fitzgerald Toussaint,RB,26.137,2016-09-18,NFL,PIT,,CIN,W 24-16,2,2,Sun,1,22,22.00,0,TousFi00
Dwayne Washington,RB,22.147,2016-09-18,NFL,DET,,TEN,L 15-16,2,2,Sun,1,25,25.00,0,WashDw00
Lucky Whitehead,WR,24.108,2016-09-18,NFL,DAL,@,WAS,W 27-23,2,2,Sun,1,33,33.00,0,WhitLu00
Josh Bellamy,WR,27.124,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,1,15,15.00,0,BellJo02
Bryce Callahan,DB,24.332,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,1,17,17.00,0,CallBr00
Ka'Deem Carey,RB,23.325,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,1,16,16.00,0,CareKa00
Josh Huff,WR,24.341,2016-09-19,NFL,PHI,@,CHI,W 29-14,2,2,Mon,1,27,27.00,0,HuffJo00
Wendell Smallwood,RB,22.234,2016-09-19,NFL,PHI,@,CHI,W 29-14,2,2,Mon,1,30,30.00,0,SmalWe00
Deonte Thompson,WR,27.218,2016-09-19,NFL,CHI,,PHI,L 14-29,2,2,Mon,2,42,21.00,0,ThomDe04
Tyler Ervin,RB,22.351,2016-09-22,NFL,HOU,@,NWE,L 0-27,3,3,Thu,2,33,16.50,0,ErviTy00
Charles James,DB,26.131,2016-09-22,NFL,HOU,@,NWE,L 0-27,3,3,Thu,1,18,18.00,0,JameCh00
Cyrus Jones,DB,22.298,2016-09-22,NFL,NWE,,HOU,W 27-0,3,3,Thu,1,24,24.00,0,JoneCy00
George Atkinson,RB,23.301,2016-09-25,NFL,CLE,@,MIA,L 24-30,3,3,Sun,1,21,21.00,0,AtkiGe01
Tavon Austin,WR,26.194,2016-09-25,NFL,LAR,@,TAM,W 37-32,3,3,Sun,1,5,5.00,0,AustTa00
Arrelious Benn,WR,28.017,2016-09-25,NFL,JAX,,BAL,L 17-19,3,3,Sun,1,0,0.00,0,BennAr00
Quan Bray,WR,23.150,2016-09-25,NFL,IND,,SDG,W 26-22,3,3,Sun,1,18,18.00,0,BrayQu00
John Brown,WR,26.175,2016-09-25,NFL,ARI,@,BUF,L 18-33,3,3,Sun,1,51,51.00,0,BrowJo02
Rex Burkhead,HB,26.085,2016-09-25,NFL,CIN,,DEN,L 17-29,3,3,Sun,2,40,20.00,0,BurkRe00
Sammie Coates,WR,23.178,2016-09-25,NFL,PIT,@,PHI,L 3-34,3,3,Sun,2,38,19.00,0,CoatSa00
Benny Cunningham,RB,26.080,2016-09-25,NFL,LAR,@,TAM,W 37-32,3,3,Sun,1,44,44.00,0,CunnBe01
Chris Davis,C,25.326,2016-09-25,NFL,SFO,@,SEA,L 18-37,3,3,Sun,1,26,26.00,0,DaviCh05
Andre Ellington,RB,27.235,2016-09-25,NFL,ARI,@,BUF,L 18-33,3,3,Sun,2,35,17.50,0,ElliAn00
Quincy Enunwa,WR,24.117,2016-09-25,NFL,NYJ,@,KAN,L 3-24,3,3,Sun,1,54,54.00,0,EnunQu00
Jerome Felton,FB,30.084,2016-09-25,NFL,BUF,,ARI,W 33-18,3,3,Sun,2,18,9.00,0,FeltJe00
Ted Ginn,WR,31.166,2016-09-25,NFL,CAR,,MIN,L 10-22,3,3,Sun,2,44,22.00,0,GinnTe00
Corey Grant,RB,24.281,2016-09-25,NFL,JAX,,BAL,L 17-19,3,3,Sun,3,58,19.33,0,GranCo00
Jakeem Grant,WR,23.361,2016-09-25,NFL,MIA,,CLE,W 30-24,3,3,Sun,1,27,27.00,0,GranJa00
Dwayne Harris,WR,29.009,2016-09-25,NFL,NYG,,WAS,L 27-29,3,3,Sun,1,15,15.00,0,HarrDw00
Tyreek Hill,WR,22.208,2016-09-25,NFL,KAN,,NYJ,W 24-3,3,3,Sun,2,21,10.50,0,HillTy00
Tracy Howard,DB,22.149,2016-09-25,NFL,CLE,@,MIA,L 24-30,3,3,Sun,2,30,15.00,0,HowaTr02
Josh Huff,WR,24.347,2016-09-25,NFL,PHI,,PIT,W 34-3,3,3,Sun,1,23,23.00,0,HuffJo00
Taiwan Jones,RB,28.061,2016-09-25,NFL,OAK,@,TEN,W 17-10,3,3,Sun,1,16,16.00,0,JoneTa00
Cody Latimer,WR,23.351,2016-09-25,NFL,DEN,@,CIN,W 29-17,3,3,Sun,3,83,27.67,0,LatiCo00
Craig Mager,CB,24.106,2016-09-25,NFL,SDG,@,IND,L 22-26,3,3,Sun,1,20,20.00,0,MageCr00
Jalin Marshall,WR,21.066,2016-09-25,NFL,NYJ,@,KAN,L 3-24,3,3,Sun,3,82,27.33,0,MarsJa01
Dexter McCluster,RB,27.031,2016-09-25,NFL,SDG,@,IND,L 22-26,3,3,Sun,2,39,19.50,0,McClDe00
Ty Montgomery,WR,23.247,2016-09-25,NFL,GNB,,DET,W 34-27,3,3,Sun,1,24,24.00,0,MontTy01
Cordarrelle Patterson,WR,25.192,2016-09-25,NFL,MIN,@,CAR,W 22-10,3,3,Sun,2,40,20.00,0,PattCo00
Paul Richardson,WR,24.165,2016-09-25,NFL,SEA,,SFO,W 37-18,3,3,Sun,1,19,19.00,0,RichPa01
Andre Roberts,WR,28.260,2016-09-25,NFL,DET,@,GNB,L 27-34,3,3,Sun,3,68,22.67,0,RobeAn00
Marcus Sherels,CB,28.361,2016-09-25,NFL,MIN,@,CAR,W 22-10,3,3,Sun,1,18,18.00,0,SherMa20
Brandon Tate,WR,28.356,2016-09-25,NFL,BUF,,ARI,W 33-18,3,3,Sun,1,20,20.00,0,TateBr00
Chris Thompson,RB,25.341,2016-09-25,NFL,WAS,@,NYG,W 29-27,3,3,Sun,1,25,25.00,0,ThomCh03
Deonte Thompson,WR,27.224,2016-09-25,NFL,CHI,@,DAL,L 17-31,3,3,Sun,1,22,22.00,0,ThomDe04
Jordan Todman,RB,26.214,2016-09-25,NFL,IND,,SDG,W 26-22,3,3,Sun,1,15,15.00,0,TodmJo00
Fitzgerald Toussaint,RB,26.144,2016-09-25,NFL,PIT,@,PHI,L 3-34,3,3,Sun,1,20,20.00,0,TousFi00
Dwayne Washington,RB,22.154,2016-09-25,NFL,DET,@,GNB,L 27-34,3,3,Sun,1,21,21.00,0,WashDw00
Lucky Whitehead,WR,24.115,2016-09-25,NFL,DAL,,CHI,W 31-17,3,3,Sun,1,25,25.00,0,WhitLu00
Luke Willson,TE,26.254,2016-09-25,NFL,SEA,,SFO,W 37-18,3,3,Sun,1,0,0.00,0,WillLu00
Eric Weems,WR,31.084,2016-09-26,NFL,ATL,@,NOR,W 45-32,3,3,Mon,2,54,27.00,0,WeemEr00
Kenyan Drake,RB,22.247,2016-09-29,NFL,MIA,@,CIN,L 7-22,4,4,Thu,1,17,17.00,0,DrakKe00
Jakeem Grant,WR,23.365,2016-09-29,NFL,MIA,@,CIN,L 7-22,4,4,Thu,1,18,18.00,0,GranJa00
Adam Jones,CB,32.365,2016-09-29,NFL,CIN,,MIA,W 22-7,4,4,Thu,1,21,21.00,0,JonePa20
Damien Williams,RB,24.179,2016-09-29,NFL,MIA,@,CIN,L 7-22,4,4,Thu,1,15,15.00,0,WillDa05
Antonio Andrews,RB,24.046,2016-10-02,NFL,TEN,@,HOU,L 20-27,4,4,Sun,1,17,17.00,0,AndrAn00
George Atkinson,RB,23.308,2016-10-02,NFL,CLE,@,WAS,L 20-31,4,4,Sun,1,17,17.00,0,AtkiGe01
Quan Bray,WR,23.157,2016-10-02,NFL,IND,@,JAX,L 27-30,4,4,Sun,1,39,39.00,0,BrayQu00
Travaris Cadet,RB,27.244,2016-10-02,NFL,NOR,@,SDG,W 35-34,4,4,Sun,2,49,24.50,0,CadeTr00
Benny Cunningham,RB,26.087,2016-10-02,NFL,LAR,@,ARI,W 17-13,4,4,Sun,1,26,26.00,0,CunnBe01
Chris Davis,CB,25.333,2016-10-02,NFL,SFO,,DAL,L 17-24,4,4,Sun,1,23,23.00,0,DaviCh05
Knile Davis,RB,24.363,2016-10-02,NFL,KAN,@,PIT,L 14-43,4,4,Sun,3,51,17.00,0,DaviKn00
Mike Davis,RB,23.226,2016-10-02,NFL,SFO,,DAL,L 17-24,4,4,Sun,1,12,12.00,0,DaviMi01
Andre Ellington,RB,27.242,2016-10-02,NFL,ARI,,LAR,L 13-17,4,4,Sun,2,38,19.00,0,ElliAn00
Tyler Ervin,RB,22.361,2016-10-02,NFL,HOU,,TEN,W 27-20,4,4,Sun,1,28,28.00,0,ErviTy00
Ted Ginn,WR,31.173,2016-10-02,NFL,CAR,@,ATL,L 33-48,4,4,Sun,2,65,32.50,0,GinnTe00
Corey Grant,RB,24.288,2016-10-02,NFL,JAX,,IND,W 30-27,4,4,Sun,4,80,20.00,0,GranCo00
Justin Hardy,WR,24.289,2016-10-02,NFL,ATL,,CAR,W 48-33,4,4,Sun,1,32,32.00,0,HardJu00
Devin Hester,WR,33.333,2016-10-02,NFL,BAL,,OAK,L 27-28,4,4,Sun,4,123,30.75,0,HestDe99
Tyreek Hill,WR,22.215,2016-10-02,NFL,KAN,@,PIT,L 14-43,4,4,Sun,2,54,27.00,0,HillTy00
Cyrus Jones,DB,22.308,2016-10-02,NFL,NWE,,BUF,L 0-16,4,4,Sun,2,30,15.00,0,JoneCy00
Marc Mariani,WR,29.153,2016-10-02,NFL,TEN,@,HOU,L 20-27,4,4,Sun,4,99,24.75,0,MariMa00
Cassius Marsh,DE,24.087,2016-10-02,NFL,SEA,@,NYJ,W 27-17,4,4,Sun,1,7,7.00,0,MarsCa00
Dexter McCluster,RB,27.038,2016-10-02,NFL,SDG,,NOR,L 34-35,4,4,Sun,2,51,25.50,0,McClDe00
Jalen Richard,RB,22.353,2016-10-02,NFL,OAK,@,BAL,W 28-27,4,4,Sun,3,66,22.00,0,RichJa01
Andre Roberts,WR,28.267,2016-10-02,NFL,DET,@,CHI,L 14-17,4,4,Sun,3,71,23.67,0,RobeAn00
Jeremy Ross,WR,28.200,2016-10-02,NFL,NYJ,,SEA,L 17-27,4,4,Sun,1,27,27.00,0,RossJe01
Ryan Smith,DB,23.025,2016-10-02,NFL,TAM,,DEN,L 7-27,4,4,Sun,2,27,13.50,0,SmitRy00
C.J. Spiller,RB,29.058,2016-10-02,NFL,SEA,@,NYJ,W 27-17,4,4,Sun,1,22,22.00,0,SpilC.00
Chris Thompson,RB,25.348,2016-10-02,NFL,WAS,,CLE,W 31-20,4,4,Sun,1,26,26.00,0,ThomCh03
Deonte Thompson,WR,27.231,2016-10-02,NFL,CHI,,DET,W 17-14,4,4,Sun,1,29,29.00,0,ThomDe04
Jordan Todman,RB,26.221,2016-10-02,NFL,IND,@,JAX,L 27-30,4,4,Sun,1,28,28.00,0,TodmJo00
Eric Weems,WR,31.090,2016-10-02,NFL,ATL,,CAR,W 48-33,4,4,Sun,1,0,0.00,0,WeemEr00
Lucky Whitehead,WR,24.122,2016-10-02,NFL,DAL,@,SFO,W 24-17,4,4,Sun,1,28,28.00,0,WhitLu00
Dwayne Harris,WR,29.017,2016-10-03,NFL,NYG,@,MIN,L 10-24,4,4,Mon,3,94,31.33,0,HarrDw00
Cordarrelle Patterson,WR,25.200,2016-10-03,NFL,MIN,,NYG,W 24-10,4,4,Mon,1,29,29.00,0,PattCo00
Laquon Treadwell,WR,21.111,2016-10-03,NFL,MIN,,NYG,W 24-10,4,4,Mon,1,0,0.00,0,TreaLa00
Chris Davis,CB,25.337,2016-10-06,NFL,SFO,,ARI,L 21-33,5,5,Thu,2,31,15.50,0,DaviCh05
JJ Nelson,WR,24.165,2016-10-06,NFL,ARI,@,SFO,W 33-21,5,5,Thu,2,53,26.50,0,NelsJJ00
Will Blackmon,FS,31.348,2016-10-09,NFL,WAS,@,BAL,W 16-10,5,5,Sun,1,45,45.00,0,BlacWi20
Quan Bray,QB,23.164,2016-10-09,NFL,IND,,CHI,W 29-23,5,5,Sun,2,52,26.00,0,BrayQu00
Rex Burkhead,HB,26.099,2016-10-09,NFL,CIN,@,DAL,L 14-28,5,5,Sun,1,23,23.00,0,BurkRe00
Sammie Coates,WR,23.192,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,1,23,23.00,0,CoatSa00
Pharoh Cooper,WR,21.216,2016-10-09,NFL,LAR,,BUF,L 19-30,5,5,Sun,1,23,23.00,0,CoopPh00
Julian Edelman,WR,30.140,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,1,9,9.00,0,EdelJu00
Alex Erickson,WR,23.338,2016-10-09,NFL,CIN,@,DAL,L 14-28,5,5,Sun,2,46,23.00,0,EricAl01
Tyler Ervin,RB,23.002,2016-10-09,NFL,HOU,@,MIN,L 13-31,5,5,Sun,2,53,26.50,0,ErviTy00
Jakeem Grant,WR,24.009,2016-10-09,NFL,MIA,,TEN,L 17-30,5,5,Sun,2,47,23.50,0,GranJa00
Dwayne Harris,WR,29.023,2016-10-09,NFL,NYG,@,GNB,L 16-23,5,5,Sun,3,103,34.33,0,HarrDw00
Devin Hester,WR,33.340,2016-10-09,NFL,BAL,,WAS,L 10-16,5,5,Sun,1,19,19.00,0,HestDe99
Tracy Howard,DB,22.163,2016-10-09,NFL,CLE,,NWE,L 13-33,5,5,Sun,4,63,15.75,0,HowaTr02
Josh Huff,WR,24.361,2016-10-09,NFL,PHI,@,DET,L 23-24,4,5,Sun,1,17,17.00,0,HuffJo00
Jeff Janis,WR,25.122,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,1,18,18.00,0,JaniJe00
Charles Johnson,WR,27.225,2016-10-09,NFL,MIN,,HOU,W 31-13,5,5,Sun,1,16,16.00,0,JohnCh08
Cody Latimer,WR,23.365,2016-10-09,NFL,DEN,,ATL,L 16-23,5,5,Sun,3,65,21.67,0,LatiCo00
Marc Mariani,WR,29.160,2016-10-09,NFL,TEN,@,MIA,W 30-17,5,5,Sun,1,20,20.00,0,MariMa00
Dexter McCluster,RB,27.045,2016-10-09,NFL,SDG,@,OAK,L 31-34,5,5,Sun,4,75,18.75,0,McClDe00
Devin McCourty,S,29.057,2016-10-09,NFL,NWE,@,CLE,W 33-13,5,5,Sun,1,9,9.00,0,McCoDe99
Braxton Miller,WR,23.314,2016-10-09,NFL,HOU,@,MIN,L 13-31,5,5,Sun,1,15,15.00,0,MillBr03
Ty Montgomery,WR,23.261,2016-10-09,NFL,GNB,,NYG,W 23-16,4,5,Sun,1,24,24.00,0,MontTy01
Cordarrelle Patterson,WR,25.206,2016-10-09,NFL,MIN,,HOU,W 31-13,5,5,Sun,1,17,17.00,0,PattCo00
Bobby Rainey,RB,28.359,2016-10-09,NFL,NYG,@,GNB,L 16-23,5,5,Sun,1,37,37.00,0,RainBo00
Andre Roberts,WR,28.274,2016-10-09,NFL,DET,,PHI,W 24-23,5,5,Sun,2,33,16.50,0,RobeAn00
Jeremy Ross,WR,28.207,2016-10-09,NFL,NYJ,@,PIT,L 13-31,5,5,Sun,1,25,25.00,0,RossJe01
Marcus Sherels,CB,29.009,2016-10-09,NFL,MIN,,HOU,W 31-13,5,5,Sun,1,17,17.00,0,SherMa20
Brandon Tate,WR,29.004,2016-10-09,NFL,BUF,@,LAR,W 30-19,5,5,Sun,4,90,22.50,0,TateBr00
Mike Thomas,WR,22.054,2016-10-09,NFL,LAR,,BUF,L 19-30,5,5,Sun,3,62,20.67,0,ThomMi04
Deonte Thompson,WR,27.238,2016-10-09,NFL,CHI,@,IND,L 23-29,5,5,Sun,3,73,24.33,0,ThomDe04
Jordan Todman,RB,26.228,2016-10-09,NFL,IND,,CHI,W 29-23,5,5,Sun,1,21,21.00,0,TodmJo00
Eric Weems,WR,31.097,2016-10-09,NFL,ATL,@,DEN,W 23-16,5,5,Sun,1,17,17.00,0,WeemEr00
Lucky Whitehead,WR,24.129,2016-10-09,NFL,DAL,,CIN,W 28-14,5,5,Sun,2,45,22.50,0,WhitLu00
Ted Ginn,WR,31.181,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,1,21,21.00,0,GinnTe00
Jordan Norwood,WR,30.014,2016-10-13,NFL,DEN,@,SDG,L 13-21,6,6,Thu,2,46,23.00,0,NorwJo00
Griff Whalen,WR,26.226,2016-10-13,NFL,SDG,,DEN,W 21-13,6,6,Thu,1,12,12.00,0,WhalGr00
Kenny Wiggins,G,28.066,2016-10-13,NFL,SDG,,DEN,W 21-13,6,6,Thu,1,0,0.00,0,WiggKe00
George Atkinson,RB,23.322,2016-10-16,NFL,CLE,@,TEN,L 26-28,6,6,Sun,1,19,19.00,0,AtkiGe01
Will Blackmon,FS,31.355,2016-10-16,NFL,WAS,,PHI,W 27-20,6,6,Sun,1,18,18.00,0,BlacWi20
Austin Blythe,C,24.122,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,1,10,10.00,0,BlytAu00
Quan Bray,WR,23.171,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,2,50,25.00,0,BrayQu00
Rex Burkhead,HB,26.106,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,1,15,15.00,0,BurkRe00
Travaris Cadet,RB,27.258,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,1,13,13.00,0,CadeTr00
Benny Cunningham,RB,26.101,2016-10-16,NFL,LAR,@,DET,L 28-31,6,6,Sun,2,39,19.50,0,CunnBe01
Julian Edelman,WR,30.147,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,1,16,16.00,0,EdelJu00
Alex Erickson,WR,23.345,2016-10-16,NFL,CIN,@,NWE,L 17-35,6,6,Sun,2,42,21.00,0,EricAl01
Josh Ferguson,RB,23.146,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,1,23,23.00,0,FergJo02
D.J. Foster,RB,22.329,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,1,30,30.00,0,FostD.01
Justin Gilbert,CB,24.344,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,2,37,18.50,0,GilbJu00
Ted Ginn,WR,31.187,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,3,66,22.00,0,GinnTe00
Tim Hightower,RB,30.146,2016-10-16,NFL,NOR,,CAR,W 41-38,5,6,Sun,1,16,16.00,0,HighTi00
Tyreek Hill,WR,22.229,2016-10-16,NFL,KAN,@,OAK,W 26-10,5,6,Sun,1,30,30.00,0,HillTy00
T.Y. Hilton,WR,26.337,2016-10-16,NFL,IND,@,HOU,L 23-26,6,6,Sun,1,5,5.00,0,HiltT.00
Josh Huff,WR,25.002,2016-10-16,NFL,PHI,@,WAS,L 20-27,5,6,Sun,1,25,25.00,0,HuffJo00
Jeremy Kerley,WR,27.343,2016-10-16,NFL,SFO,@,BUF,L 16-45,6,6,Sun,1,20,20.00,0,KerlJe00
Marqise Lee,WR,24.326,2016-10-16,NFL,JAX,@,CHI,W 17-16,5,6,Sun,1,26,26.00,0,LeexMa00
Tyler Lockett,WR,24.018,2016-10-16,NFL,SEA,,ATL,W 26-24,5,6,Sun,4,85,21.25,0,LockTy00
