Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Rush Att,Rush Yard,Rush Avg,Rush TD,unique_id
LaDainian Tomlinson*,RB,26.087,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,19,52,2.74,2,TomlLa00
Michael Turner,RB,23.217,2005-09-18,NFL,SDG,@,DEN,L 17-20,2,2,Sun,1,6,6.00,0,TurnMi00
Michael Vick,QB,25.084,2005-09-18,NFL,ATL,@,SEA,L 18-21,2,2,Sun,8,43,5.38,0,VickMi00
Kurt Warner*,QB,34.088,2005-09-18,NFL,ARI,,STL,L 12-17,2,2,Sun,1,0,0.00,0,WarnKu00
Jonathan Wells,RB,26.059,2005-09-18,NFL,HOU,,PIT,L 7-27,2,2,Sun,3,8,2.67,0,WellJo00
Brian Westbrook,RB,26.016,2005-09-18,NFL,PHI,,SFO,W 42-3,2,2,Sun,15,89,5.93,0,WestBr00
Cadillac Williams,RB,23.150,2005-09-18,NFL,TAM,,BUF,W 19-3,2,2,Sun,24,128,5.33,1,WillCa02
Domanick Williams,RB,24.352,2005-09-18,NFL,HOU,,PIT,L 7-27,2,2,Sun,15,59,3.93,0,DaviDo01
Moe Williams,RB,31.054,2005-09-18,NFL,MIN,@,CIN,L 8-37,2,2,Sun,1,2,2.00,0,WillMo00
Kris Wilson,TE,24.027,2005-09-18,NFL,KAN,@,OAK,W 23-17,2,2,Sun,1,6,6.00,0,WilsKr00
Tiki Barber,RB,30.165,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,22,83,3.77,1,BarbTi00
Ladell Betts,RB,26.023,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,4,17,4.25,0,BettLa00
Drew Bledsoe,QB,33.217,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,2,5,2.50,0,BledDr00
Aaron Brooks,QB,29.179,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,3,10,3.33,0,BrooAa00
Mark Brunell,QB,35.002,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,4,35,8.75,0,BrunMa00
Brandon Jacobs,RB,23.075,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,3,5,1.67,1,JacoBr00
Julius Jones,RB,24.036,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,22,81,3.68,0,JoneJu01
Eli Manning,QB,24.259,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,3,0,0.00,0,MannEl00
Deuce McAllister,RB,26.266,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,15,47,3.13,0,McAlDe00
Willie Ponder,WR,25.217,2005-09-19,NFL,NYG,@,NOR,W 27-10,2,2,Mon,1,4,4.00,0,PondWi00
Clinton Portis,RB,24.018,2005-09-19,NFL,WAS,@,DAL,W 14-13,2,2,Mon,17,52,3.06,0,PortCl00
Antowain Smith,RB,33.189,2005-09-19,NFL,NOR,,NYG,L 10-27,2,2,Mon,4,15,3.75,0,SmitAn00
Anthony Thomas,RB,27.316,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,2,0,0.00,0,ThomAn01
Tyson Thompson,RB,24.121,2005-09-19,NFL,DAL,,WAS,L 13-14,2,2,Mon,3,4,1.33,0,ThomTy00
Shaun Alexander,RB,28.026,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,22,140,6.36,4,AlexSh00
J.J. Arrington,RB,22.245,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,5,9,1.80,0,ArriJ.00
Tiki Barber,RB,30.171,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,15,60,4.00,0,BarbTi00
Kevan Barlow,HB,26.261,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,12,65,5.42,0,BarlKe00
Arnaz Battle,WR,25.215,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,2,-4,-2.00,0,BattAr00
Michael Bennett,RB,27.043,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,2,4,2.00,0,BennMi00
Derrick Blaylock,RB,26.033,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,3,6,2.00,0,BlayDe00
Drew Bledsoe,QB,33.223,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,3,5,1.67,1,BledDr00
Anquan Boldin,WR,24.357,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,2,18,9.00,0,BoldAn00
Drew Brees,QB,26.253,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,1,-1,-1.00,0,BreeDr00
Aaron Brooks,QB,29.185,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,3,29,9.67,0,BrooAa00
Chris Brown,RB,24.161,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,20,83,4.15,0,BrowCh03
Ronnie Brown,RB,23.287,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,23,132,5.74,1,BrowRo05
Marc Bulger,QB,28.173,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,3,3,1.00,0,BulgMa00
Ran Carthon,RB,24.227,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,3,6,2.00,0,CartRa00
Antonio Chatman,WR/K,26.225,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,1,10,10.00,0,ChatAn00
Kerry Collins,QB,32.269,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,1,-1,-1.00,0,CollKe00
Patrick Crayton,WR,26.171,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,1,0,0.00,0,CrayPa00
Zack Crockett,FB,32.297,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,3,9,3.00,0,CrocZa00
Daunte Culpepper,QB,28.240,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,9,35,3.89,0,CulpDa00
Najeh Davenport,RB,26.229,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,3,5,1.67,0,DaveNa00
Stephen Davis,RB,31.208,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,16,36,2.25,0,DaviSt00
Corey Dillon,RB,30.336,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,22,61,2.77,2,DillCo00
Reuben Droughns,RB,27.035,2005-09-25,NFL,CLE,@,IND,L 6-13,3,3,Sun,22,76,3.45,0,DrouRe00
T.J. Duckett,RB,24.220,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,12,75,6.25,1,DuckT.00
Warrick Dunn,RB,30.263,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,15,97,6.47,0,DunnWa00
Justin Fargas,RB,25.243,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,1,2,2.00,0,FargJu00
Kevin Faulk,RB,29.112,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,7,14,2.00,0,FaulKe00
Marshall Faulk*,RB,32.211,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,6,50,8.33,0,FaulMa00
Brett Favre*,QB,35.350,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,1,7,7.00,0,FavrBr00
Larry Fitzgerald,WR,22.025,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,2,-1,-0.50,0,FitzLa00
DeShaun Foster,RB,25.258,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,8,27,3.38,0,FostDe00
Gus Frerotte,QB,34.056,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,1,-3,-3.00,0,FrerGu00
Lamar Gordon,RB,25.261,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,1,-1,-1.00,0,GordLa00
Frank Gore,RB,22.134,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,7,42,6.00,0,GoreFr00
Ahman Green,RB,28.221,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,19,58,3.05,0,GreeAh00
William Green,RB,25.282,2005-09-25,NFL,CLE,@,IND,L 6-13,3,3,Sun,1,-1,-1.00,0,GreeWi01
Brian Griese,QB,30.191,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,3,0,0.00,0,GrieBr00
Verron Haynes,RB,26.220,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,2,7,3.50,0,HaynVe00
William Henderson,FB,34.218,2005-09-25,NFL,GNB,,TAM,L 16-17,3,3,Sun,1,-5,-5.00,0,HendWi00
Travis Henry,RB,26.331,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,3,0,0.00,0,HenrTr00
Steven Jackson,RB,22.065,2005-09-25,NFL,STL,,TEN,W 31-27,3,3,Sun,12,48,4.00,0,JackSt00
Brandon Jacobs,RB,23.081,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,1,0,0.00,0,JacoBr00
Edgerrin James,RB,27.055,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,27,108,4.00,1,JameEd00
Chad Johnson,WR,27.259,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,1,-1,-1.00,0,JohnCh01
Jeremi Johnson,FB,25.021,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,1,1,1.00,0,JohnJe00
Rudi Johnson,HB,25.359,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,25,84,3.36,0,JohnRu00
Greg Jones,FB,24.139,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,4,7,1.75,0,JoneGr01
Julius Jones,RB,24.042,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,26,85,3.27,2,JoneJu01
Thomas Jones,RB,27.037,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,27,106,3.93,1,JoneTh00
LaMont Jordan,RB,26.318,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,16,19,1.19,0,JordLa00
Byron Leftwich,QB,25.254,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,2,12,6.00,0,LeftBy00
Greg Lewis,WR,25.225,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,1,8,8.00,0,LewiGr01
J.P. Losman,QB,24.197,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,5,20,4.00,0,LosmJ.00
Eli Manning,QB,24.265,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,3,13,4.33,0,MannEl00
Peyton Manning,QB,29.185,2005-09-25,NFL,IND,,CLE,W 13-6,3,3,Sun,3,-3,-1.00,0,MannPe00
Curtis Martin*,RB,32.147,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,18,67,3.72,0,MartCu00
Deuce McAllister,RB,26.272,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,14,63,4.50,1,McAlDe00
Josh McCown,QB,26.083,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,1,10,10.00,0,McCoJo01
Willis McGahee,RB,23.339,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,27,140,5.19,1,McGaWi00
Donovan McNabb,QB,28.304,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,3,8,2.67,0,McNaDo00
Steve McNair,QB,32.223,2005-09-25,NFL,TEN,@,STL,L 27-31,3,3,Sun,1,4,4.00,0,McNaSt00
Mewelde Moore,RB,23.063,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,23,101,4.39,0,MoorMe00
Maurice Morris,RB,25.298,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,11,4,0.36,0,MorrMa00
Sammy Morris,RB,28.186,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,5,10,2.00,0,MorrSa00
Lorenzo Neal,FB,34.272,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,2,14,7.00,0,NealLo00
Kyle Orton,QB,22.315,2005-09-25,NFL,CHI,,CIN,L 7-24,3,3,Sun,1,0,0.00,0,OrtoKy00
Carson Palmer,QB,25.272,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,6,-3,-0.50,0,PalmCa00
Eric Parker,WR,26.164,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,1,30,30.00,0,ParkEr00
Willie Parker,HB,24.318,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,17,55,3.24,0,ParkWi00
Patrick Pass,FB,27.268,2005-09-25,NFL,NWE,@,PIT,W 23-20,3,3,Sun,1,5,5.00,0,PassPa00
Alvin Pearman,RB,23.046,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,4,22,5.50,0,PearAl00
Chad Pennington,QB,29.091,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,3,15,5.00,0,PennCh01
Chris Perry,HB,23.272,2005-09-25,NFL,CIN,@,CHI,W 24-7,3,3,Sun,1,2,2.00,0,PerrCh00
Michael Pittman,RB,30.042,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,1,3,3.00,0,PittMi00
Lousaka Polite,FB,24.011,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,1,2,2.00,0,PoliLo00
Jerry Porter,WR,27.073,2005-09-25,NFL,OAK,@,PHI,L 20-23,3,3,Sun,1,-8,-8.00,0,PortJe00
Tim Rattay,QB,28.194,2005-09-25,NFL,SFO,,DAL,L 31-34,3,3,Sun,4,21,5.25,0,RattTi00
Koren Robinson,WR,25.190,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,1,4,4.00,0,RobiKo00
Ben Roethlisberger,QB,23.207,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,3,17,5.67,0,RoetBe00
Marcel Shipp,RB,27.048,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,10,41,4.10,0,ShipMa00
Antowain Smith,RB,33.195,2005-09-25,NFL,NOR,@,MIN,L 16-33,3,3,Sun,3,22,7.33,0,SmitAn00
Jonathan Smith,WR,23.301,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,1,1,1.00,0,SmitJo00
Steve Smith,WR,26.136,2005-09-25,NFL,CAR,@,MIA,L 24-27,3,3,Sun,2,-2,-1.00,0,SmitSt01
Jerald Sowell,FB,31.247,2005-09-25,NFL,NYJ,,JAX,L 20-26,3,3,Sun,1,1,1.00,1,SoweJe00
Darren Sproles,RB/K,22.097,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,1,21,21.00,0,SproDa00
Mack Strong,FB,34.014,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,2,11,5.50,0,StroMa00
Fred Taylor,RB,29.241,2005-09-25,NFL,JAX,@,NYJ,W 26-20,3,3,Sun,37,98,2.65,1,TaylFr00
Tyson Thompson,RB,24.127,2005-09-25,NFL,DAL,@,SFO,W 34-31,3,3,Sun,1,3,3.00,0,ThomTy00
LaDainian Tomlinson*,RB,26.094,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,21,192,9.14,3,TomlLa00
Michael Turner,RB,23.224,2005-09-25,NFL,SDG,,NYG,W 45-23,3,3,Sun,7,12,1.71,0,TurnMi00
Michael Vick,QB,25.091,2005-09-25,NFL,ATL,@,BUF,W 24-16,3,3,Sun,9,64,7.11,0,VickMi00
Derrick Ward,RB,25.026,2005-09-25,NFL,NYG,@,SDG,L 23-45,3,3,Sun,4,13,3.25,0,WardDe01
Kurt Warner*,QB,34.095,2005-09-25,NFL,ARI,@,SEA,L 12-37,3,3,Sun,1,13,13.00,0,WarnKu00
Leonard Weaver,FB,23.002,2005-09-25,NFL,SEA,,ARI,W 37-12,3,3,Sun,2,8,4.00,0,WeavLe00
Wes Welker,WR,24.147,2005-09-25,NFL,MIA,,CAR,W 27-24,3,3,Sun,1,5,5.00,0,WelkWe00
Brian Westbrook,RB,26.023,2005-09-25,NFL,PHI,,OAK,W 23-20,3,3,Sun,13,68,5.23,1,WestBr00
Cadillac Williams,RB,23.157,2005-09-25,NFL,TAM,@,GNB,W 17-16,3,3,Sun,37,158,4.27,0,WillCa02
Moe Williams,RB,31.061,2005-09-25,NFL,MIN,,NOR,W 33-16,3,3,Sun,4,2,0.50,0,WillMo00
Shaud Williams,RB,24.358,2005-09-25,NFL,BUF,,ATL,L 16-24,3,3,Sun,2,11,5.50,0,WillSh01
Cedrick Wilson,WR,26.282,2005-09-25,NFL,PIT,,NWE,L 20-23,3,3,Sun,1,0,0.00,0,WilsCe00
Mike Anderson,,32.005,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,20,98,4.90,1,AndeMi00
Tatum Bell,RB,24.208,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,5,47,9.40,0,BellTa00
Ron Dayne,RB,27.196,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,3,6,2.00,0,DaynRo00
Priest Holmes,RB,31.354,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,14,61,4.36,0,HolmPr00
Kyle Johnson,FB,26.285,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,2,5,2.50,0,JohnKy00
Larry Johnson,RB,25.311,2005-09-26,NFL,KAN,@,DEN,L 10-30,3,3,Mon,8,13,1.63,0,JohnLa00
Ashley Lelie,WR,25.222,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,2,56,28.00,0,LeliAs00
Jake Plummer,QB,30.281,2005-09-26,NFL,DEN,,KAN,W 30-10,3,3,Mon,5,9,1.80,1,PlumJa00
Charlie Adams,WR,25.344,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,1,13,13.00,0,AdamCh00
Shaun Alexander,RB,28.033,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,20,98,4.90,1,AlexSh00
Mike Anderson,,32.011,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,23,115,5.00,0,AndeMi00
J.J. Arrington,RB,22.252,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,7,13,1.86,0,ArriJ.00
Obafemi Ayanbadejo,FB,30.211,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,4,9,2.25,0,AyanOb00
Marion Barber,RB,22.114,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,2,1,0.50,0,BarbMa01
Tiki Barber,RB,30.178,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,24,128,5.33,1,BarbTi00
Kevan Barlow,HB,26.268,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,10,45,4.50,0,BarlKe00
Tatum Bell,RB,24.214,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,15,60,4.00,0,BellTa00
Michael Bennett,RB,27.050,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,1,-4,-4.00,0,BennMi00
Ladell Betts,RB,26.036,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,12,35,2.92,0,BettLa00
Derrick Blaylock,RB,26.040,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,2,-2,-1.00,0,BlayDe00
Drew Bledsoe,QB,33.230,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,1,7,7.00,0,BledDr00
Anquan Boldin,WR,24.364,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,1,1,1.00,0,BoldAn00
Tom Brady,QB,28.060,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,2,4,2.00,0,BradTo00
Drew Brees,QB,26.260,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,1,-1,-1.00,0,BreeDr00
Aaron Brooks,QB,29.192,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,7,33,4.71,1,BrooAa00
Chris Brown,RB,24.168,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,10,31,3.10,0,BrowCh03
Mark Brunell,QB,35.015,2005-10-02,NFL,WAS,,SEA,W 20-17,3,4,Sun,2,16,8.00,0,BrunMa00
Shawn Bryson,RB,28.316,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,3,13,4.33,0,BrysSh00
Marc Bulger,QB,28.180,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,1,9,9.00,0,BulgMa00
David Carr,QB,26.073,2005-10-02,NFL,HOU,@,CIN,L 10-16,3,4,Sun,3,35,11.67,0,CarrDa00
Tim Carter,WR,26.011,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,1,22,22.00,0,CartTi00
Ran Carthon,RB,24.234,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,4,7,1.75,0,CartRa00
Matt Cassel,QB,23.138,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,1,-1,-1.00,0,CassMa00
Kerry Collins,QB,32.276,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,2,-1,-0.50,0,CollKe00
Zack Crockett,FB,32.304,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,1,2,2.00,0,CrocZa00
Daunte Culpepper,QB,28.247,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,1,10,10.00,0,CulpDa00
Ron Dayne,RB,27.202,2005-10-02,NFL,DEN,@,JAX,W 20-7,4,4,Sun,2,3,1.50,0,DaynRo00
Corey Dillon,RB,30.343,2005-10-02,NFL,NWE,,SDG,L 17-41,4,4,Sun,14,63,4.50,1,DillCo00
T.J. Duckett,RB,24.227,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,14,40,2.86,1,DuckT.00
Warrick Dunn,RB,30.270,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,18,126,7.00,1,DunnWa00
Justin Fargas,RB,25.250,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,1,2,2.00,0,FargJu00
Marshall Faulk*,RB,32.218,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,3,16,5.33,0,FaulMa00
Joey Galloway,WR,33.316,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,1,4,4.00,0,GallJo00
Lamar Gordon,RB,25.268,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,4,14,3.50,0,GordLa00
Frank Gore,RB,22.141,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,2,4,2.00,0,GoreFr00
Earnest Graham,RB,25.260,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,4,15,3.75,0,GrahEa00
Trent Green,QB,35.085,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,1,3,3.00,0,GreeTr00
Brian Griese,QB,30.198,2005-10-02,NFL,TAM,,DET,W 17-13,4,4,Sun,1,7,7.00,0,GrieBr00
Justin Griffith,FB,25.073,2005-10-02,NFL,ATL,,MIN,W 30-10,4,4,Sun,1,5,5.00,0,GrifJu00
Joey Harrington,QB,26.346,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,4,12,3.00,0,HarrJo00
Matt Hasselbeck,QB,30.007,2005-10-02,NFL,SEA,@,WAS,L 17-20,4,4,Sun,2,16,8.00,0,HassMa00
Madison Hedgecock,FB,24.036,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,1,0,0.00,0,HedgMa00
Chris Hetherington,FB,32.309,2005-10-02,NFL,SFO,@,ARI,L 14-31,4,4,Sun,1,3,3.00,0,HethCh00
Kelly Holcomb,QB,32.085,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,1,0,0.00,0,HolcKe00
Priest Holmes,RB,31.360,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,18,84,4.67,1,HolmPr00
T.J. Houshmandzadeh,WR,28.006,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,1,5,5.00,0,HousTJ00
Steven Jackson,RB,22.072,2005-10-02,NFL,STL,@,NYG,L 24-44,4,4,Sun,10,17,1.70,1,JackSt00
Brandon Jacobs,RB,23.088,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,2,16,8.00,0,JacoBr00
Edgerrin James,RB,27.062,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,21,90,4.29,0,JameEd00
Larry Johnson,RB,25.317,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,7,34,4.86,0,JohnLa00
Rudi Johnson,HB,26.001,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,19,88,4.63,0,JohnRu00
Brandon Jones,WR,23.196,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,1,1,1.00,0,JoneBr02
Greg Jones,FB,24.146,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,2,2.00,0,JoneGr01
Julius Jones,RB,24.049,2005-10-02,NFL,DAL,@,OAK,L 13-19,4,4,Sun,22,76,3.45,0,JoneJu01
Kevin Jones,RB,23.042,2005-10-02,NFL,DET,@,TAM,L 13-17,3,4,Sun,12,38,3.17,1,JoneKe02
Matt Jones,WR,22.163,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,-7,-7.00,0,JoneMa00
LaMont Jordan,RB,26.325,2005-10-02,NFL,OAK,,DAL,W 19-13,4,4,Sun,26,126,4.85,1,JordLa00
Mike Karney,FB,24.088,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,3,6,2.00,0,KarnMi00
Eddie Kennison,WR,32.255,2005-10-02,NFL,KAN,,PHI,L 31-37,4,4,Sun,1,23,23.00,0,KennEd00
Byron Leftwich,QB,25.261,2005-10-02,NFL,JAX,,DEN,L 7-20,4,4,Sun,1,3,3.00,0,LeftBy00
Jamal Lewis,RB,26.034,2005-10-02,NFL,BAL,,NYJ,W 13-3,3,4,Sun,29,81,2.79,1,LewiJa00
J.P. Losman,QB,24.204,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,4,38,9.50,0,LosmJ.00
Eli Manning,QB,24.272,2005-10-02,NFL,NYG,,STL,W 44-24,4,4,Sun,2,-2,-1.00,0,MannEl00
Peyton Manning,QB,29.192,2005-10-02,NFL,IND,@,TEN,W 31-10,4,4,Sun,1,3,3.00,0,MannPe00
Curtis Martin*,RB,32.154,2005-10-02,NFL,NYJ,@,BAL,L 3-13,4,4,Sun,13,30,2.31,0,MartCu00
Deuce McAllister,RB,26.279,2005-10-02,NFL,NOR,,BUF,W 19-7,4,4,Sun,27,130,4.81,0,McAlDe00
Josh McCown,QB,26.090,2005-10-02,NFL,ARI,,SFO,W 31-14,4,4,Sun,6,32,5.33,0,McCoJo01
Willis McGahee,RB,23.346,2005-10-02,NFL,BUF,@,NOR,L 7-19,4,4,Sun,16,84,5.25,1,McGaWi00
Donovan McNabb,QB,28.311,2005-10-02,NFL,PHI,@,KAN,W 37-31,4,4,Sun,4,-1,-0.25,0,McNaDo00
Steve McNair,QB,32.230,2005-10-02,NFL,TEN,,IND,L 10-31,4,4,Sun,4,40,10.00,0,McNaSt00
Mewelde Moore,RB,23.070,2005-10-02,NFL,MIN,@,ATL,L 10-30,4,4,Sun,14,57,4.07,0,MoorMe00
Carson Palmer,QB,25.279,2005-10-02,NFL,CIN,,HOU,W 16-10,4,4,Sun,1,-1,-1.00,0,PalmCa00
Eric Parker,WR,26.171,2005-10-02,NFL,SDG,@,NWE,W 41-17,4,4,Sun,1,-2,-2.00,0,ParkEr00
