Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Jared Allen,OLB,33.163,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,3,0,3,0,0,AlleJa22
Nate Allen,S,27.287,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,0,1,1,0,0,AlleNa99
Tyson Alualu,DT,28.124,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,2,0,2,0,0,AluaTy99
David Amerson,CB,23.279,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,0.0,2,0,2,0,0,AmerDa00
Adrian Amos,S,22.137,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,5,0,5,1,0,AmosAd00
Prince Amukamara,RCB,26.099,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,6,2,8,0,0,AmukPr00
Henry Anderson,DT,24.041,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,8,1,9,3,0,AndeHe00
Bryan Anger,P,26.342,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,1,0,1,0,0,AngeBr00
Ezekiel Ansah,DE,26.107,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,1.0,2,0,2,2,2,AnsaEz00
Stephone Anthony,MLB,23.047,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,0.0,3,1,4,1,0,AnthSt00
Ray-Ray Armstrong,OLB,24.192,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,2,1,3,0,0,ArmsRa01
Kyle Arrington,DB,29.032,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,0.0,4,0,4,0,1,ArriKy00
Larry Asante,S,27.190,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,7,1,8,1,0,AsanLa99
Geno Atkins,DT,27.169,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,1.0,2,0,2,0,2,AtkiGe99
Cliff Avril,RDE,29.158,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,0.0,2,0,2,0,3,AvriCl99
Akeem Ayers,RLB,26.065,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,0.0,2,0,2,0,0,AyerAk00
Robert Ayers,RDE,30.007,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,2,1,3,0,1,AyerRo99
Allen Bailey,RDE,26.172,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,2.0,3,1,4,2,2,BailAl00
Dion Bailey,SS,23.195,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,0.0,3,1,4,0,0,BailDi00
Chris Baker,DL,27.340,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,0.5,0,3,3,0,2,BakeCh99
Alan Ball,CB,30.168,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,3,0,3,0,0,BallAl99
Neiron Ball,LB,23.024,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,1,0,1,0,0,BallNe00
Johnthan Banks,CB,25.345,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,2,0,2,0,0,BankJo00
T.J. Barnes,NT,25.091,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,0.0,1,1,2,0,0,BarnT.00
Shaquil Barrett,OLB,22.300,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,0.0,1,1,2,0,0,BarrSh00
Sam Barrington,BLB,24.343,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,0.0,1,0,1,0,0,BarrSa00
Mark Barron,S,25.321,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,0.0,2,3,5,0,1,BarrMa00
Lamin Barrow,LB,24.288,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,1,0,1,0,0,BarrLa00
Michael Bennett,DT,22.201,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,0,1,1,0,0,BennMi01
Michael Bennett,LDE,29.304,2015-09-13,NFL,SEA,@,STL,L 31-34,1,1,Sun,1.0,4,0,4,4,1,BennMi99
Bene Benwikere,CB,24.010,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,0.0,5,1,6,0,0,BenwBe00
Eric Berry,S,26.258,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,0.0,2,0,2,0,0,BerrEr99
Angelo Blackson,DE,22.303,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,1.0,3,0,3,1,1,BlacAn00
Tre Boston,S,23.080,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,0.0,1,0,1,0,0,BostTr00
A.J. Bouye,DB,24.028,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,1,0,1,0,0,BouyA.00
Zackary Bowman,CB,30.303,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,0.0,0,1,1,0,0,BowmZa20
Josh Boyd,DT,26.041,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,0.0,1,0,1,0,0,BoydJo00
Nigel Bradham,WLB,26.009,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,1.0,7,1,8,1,2,BradNi00
Tyvon Branch,S,28.276,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,0.0,0,1,1,0,0,BranTy99
Delvin Breaux,LCB,25.323,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,0.0,4,1,5,0,0,BreaDe00
Michael Brockers,RDT,24.266,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,0.0,1,6,7,0,0,BrocMi00
Ron Brooks,CB,26.332,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,1,0,1,0,0,BrooRo01
Jalil Brown,CB,27.334,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,2,0,2,0,0,BrowJa00
Jaron Brown,WR,25.248,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,0.0,1,0,1,0,0,BrowJa03
Preston Brown,MLB,22.321,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,2,4,6,0,0,BrowPr00
Sergio Brown,FS,27.114,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,4,0,4,0,0,BrowSe00
Zach Brown,ILB,25.325,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,0.0,6,1,7,0,0,BrowZa00
Brandon Browner,RCB,31.042,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,0.0,1,0,1,0,0,BrowBr00
David Bruton,SS,28.052,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,0.0,3,1,4,0,0,BrutDa99
Armonty Bryant,DL,25.116,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,0.0,1,2,3,0,0,BryaAr00
Corbin Bryant,DT,27.252,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,3,2,5,0,0,BryaCo00
Desmond Bryant,LDE,29.272,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,0.0,0,4,4,0,1,BryaDe00
Deone Bucannon,SS,23.014,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,0.0,6,1,7,0,0,BucaDe00
Rafael Bush,FS,28.124,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,0.0,2,0,2,0,0,BushRa00
Darius Butler,LCB,29.179,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,4,4,8,0,0,ButlDa99
Donald Butler,ILB,26.331,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,0.0,4,2,6,0,0,ButlDo99
Mario Butler,CB,26.328,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,0,1,1,0,0,ButlMa00
Josh Bynes,OLB,26.020,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,0.0,6,2,8,0,0,ByneJo00
Calais Campbell,DE,29.012,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,0.0,5,1,6,1,0,CampCa99
Chris Canty,DE,32.307,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,1.0,2,0,2,1,1,CantCh21
Don Carey,S,28.211,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,0.0,1,0,1,0,0,CareDo00
Brandon Carr,LCB,29.117,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,0.0,5,0,5,0,0,CarrBr99
T.J. Carrie,CB,25.047,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,5,1,6,0,0,CarrTr00
Bruce Carter,LB,27.206,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,1,0,1,0,0,CartBr00
Chris Carter,LB,26.160,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,0.0,3,1,4,0,0,CartCh00
Jurrell Casey,DT,25.282,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,1.0,3,0,3,3,1,CaseJu00
Jonathan Casillas,LB,28.102,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,1,0,1,0,0,CasiJo99
Stefan Charles,DT,27.096,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,2,0,2,0,0,CharSt00
Barry Church,SS,27.214,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,0.0,4,4,8,0,0,ChurBa99
Morris Claiborne,RCB,25.218,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,0.0,2,0,2,0,0,ClaiMo00
Chris Clemons,LDE,33.317,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,1.0,2,0,2,1,1,ClemCh23
Ha Ha Clinton-Dix,FS,22.266,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,0.0,6,1,7,0,0,ClinHa00
Jadeveon Clowney,DE,22.211,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,3,1,4,1,0,ClowJa00
Trent Cole,LB,32.343,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,0,1,1,0,0,ColeTr20
Kurt Coleman,FS,27.074,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,0.0,3,0,3,0,0,ColeKu99
Landon Collins,FS,21.246,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,2,2,4,1,0,CollLa00
Aaron Colvin,RCB,23.346,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,1,1,2,0,0,ColvAa00
Jon Condo,LS,34.018,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,2,0,2,0,0,CondJo20
Chris Conte,DB,26.202,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,5,0,5,0,0,ContCh00
Quinton Coples,OLB,25.083,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,0.0,0,1,1,0,1,CoplQu00
Perrish Cox,CB,28.246,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,0.0,2,0,2,0,0,CoxxPe99
Jack Crawford,DE,27.006,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,0.0,0,1,1,0,0,CrawJa00
Tyrone Crawford,DT,25.295,2015-09-13,NFL,DAL,,NYG,W 27-26,1,1,Sun,1.0,3,0,3,2,1,CrawTy00
Jared Crick,LDE,26.023,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,3,0,3,0,0,CricJa00
Jermelle Cudjo,DT,28.350,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,0.0,0,1,1,0,1,CudjJe00
Chris Culliver,CB,27.027,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,0.0,0,1,1,0,0,CullCh00
Brian Cushing,MIKE,28.232,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,6,4,10,0,0,CushBr99
Johnathan Cyprien,SS,25.046,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,3,1,4,0,0,CyprJo00
Craig Dahl,SS,30.088,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,1,0,1,0,0,DahlCr99
Mike Daniels,DT,26.131,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,0.0,0,1,1,0,0,DaniMi00
Karlos Dansby,MIKE,33.314,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,0.0,4,3,7,2,0,DansKa20
Ronald Darby,LCB,21.254,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,5,1,6,0,0,DarbRo00
Orleans Darkwa,RB,23.197,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,2,0,2,0,0,DarkOr00
Lavonte David,WLB,25.233,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,3,2,5,0,0,DaviLa00
Carl Davis,DT,23.195,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,0.0,2,1,3,0,0,DaviCa01
Demario Davis,ILB,26.245,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,0.0,2,2,4,0,1,DaviDe00
Ryan Davis,DE,26.201,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,1,0,1,0,0,DaviRy00
Thomas Davis,WLB,32.175,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,1.0,7,0,7,2,1,DaviTh20
Paul Dawson,LB,22.243,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,0.0,0,1,1,0,0,DawsPa00
Quintin Demps,S,30.076,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,4,1,5,0,0,DempQu99
Darqueze Dennard,CB,23.338,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,0.0,5,0,5,0,0,DennDa00
Akeem Dent,WILL,27.351,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,4,1,5,0,0,DentAk00
Andrew DePaola,LS,28.047,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,1,0,1,0,0,DePaAn00
Quandre Diggs,CB,22.234,2015-09-13,NFL,DET,@,SDG,L 28-33,1,1,Sun,0.0,2,0,2,0,0,DiggQu00
Anthony Dixon,RB,27.354,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,1,0,1,0,0,DixoAn00
Aaron Donald,LDT,24.113,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,2.0,5,4,9,3,3,DonaAa00
Elvis Dumervil,SAM,31.237,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,0.0,2,0,2,0,0,DumeEl20
Carlos Dunlap,LDE,26.197,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,1.0,1,1,2,1,2,DunlCa99
Jayrone Elliott,LB,23.306,2015-09-13,NFL,GNB,@,CHI,W 31-23,1,1,Sun,0.0,3,0,3,0,1,ElliJa02
Kyle Emanuel,OLB,24.028,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,1.0,2,1,3,2,1,EmanKy00
Nick Fairley,DT,27.233,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,0.0,0,1,1,0,0,FairNi00
Terrence Fede,DE,23.298,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,0.0,4,2,6,0,0,FedeTe00
Jamell Fleming,CB,26.131,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,0.0,7,0,7,0,0,FlemJa00
Brandon Flowers,LCB,29.207,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,0.0,1,0,1,0,0,FlowBr99
Dee Ford,LB,24.178,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,0.0,2,0,2,0,0,FordDe00
Bennie Fowler,WR,24.095,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,0.0,1,0,1,0,0,FowlBe00
Jerrell Freeman,WILL,29.135,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,4,2,6,0,0,FreeJe00
Alani Fua,LB,23.255,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,0.0,1,0,1,0,0,FuaxAl00
Kyle Fuller,CB,23.209,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,1,1,2,0,0,FullKy00
Clayton Geathers,S,23.104,2015-09-13,NFL,IND,@,BUF,L 14-27,1,1,Sun,0.0,2,0,2,0,0,GeatCl00
William Gholston,DE,24.044,2015-09-13,NFL,TAM,,TEN,L 14-42,1,1,Sun,0.0,1,0,1,0,0,GholWi00
Marcus Gilchrist,SS,26.279,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,0.0,6,0,6,0,0,GilcMa00
Stephon Gilmore,RCB,24.359,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,6,0,6,0,0,GilmSt00
Tashaun Gipson,FS,25.037,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,0.0,2,3,5,0,0,GipsTa00
Eddie Goldman,DL,21.250,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,2,0,2,1,0,GoldEd00
Dashon Goldson,FS,30.360,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,0.0,6,0,6,0,0,GoldDa99
Robbie Gould,K,32.281,2015-09-13,NFL,CHI,,GNB,L 23-31,1,1,Sun,0.0,1,0,1,0,0,gouldrob01
Corey Graham,S,30.050,2015-09-13,NFL,BUF,,IND,W 27-14,1,1,Sun,0.0,1,0,1,0,0,GrahCo99
Dwayne Gratz,CB,25.189,2015-09-13,NFL,JAX,,CAR,L 9-20,1,1,Sun,0.0,2,0,2,0,0,GratDw00
Ladarius Green,TE,25.107,2015-09-13,NFL,SDG,,DET,W 33-28,1,1,Sun,0.0,1,0,1,0,0,GreeLa00
Michael Griffin,FS,30.252,2015-09-13,NFL,TEN,@,TAM,W 42-14,1,1,Sun,0.0,4,1,5,0,0,GrifMi99
Brent Grimes,CB,32.056,2015-09-13,NFL,MIA,@,WAS,W 17-10,1,1,Sun,0.0,1,1,2,0,0,GrimBr20
Rodney Gunter,DE,23.237,2015-09-13,NFL,ARI,,NOR,W 31-19,1,1,Sun,0.0,1,0,1,0,0,GuntRo00
Lawrence Guy,DE,25.180,2015-09-13,NFL,BAL,@,DEN,L 13-19,1,1,Sun,0.0,3,0,3,1,0,GuyxLa00
Joe Haden,LCB,26.152,2015-09-13,NFL,CLE,@,NYJ,L 10-31,1,1,Sun,0.0,4,2,6,0,0,HadeJo99
Bryce Hager,LB,23.132,2015-09-13,NFL,STL,,SEA,W 34-31,1,1,Sun,0.0,0,1,1,0,0,HageBr00
Andre Hal,DB,23.106,2015-09-13,NFL,HOU,,KAN,L 20-27,1,1,Sun,0.0,1,0,1,0,0,HalxAn00
Tamba Hali,ROLB,31.314,2015-09-13,NFL,KAN,@,HOU,W 27-20,1,1,Sun,0.0,2,1,3,0,0,HaliTa20
DeAngelo Hall,CB,31.298,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,0.0,6,2,8,1,0,HallDe99
Leon Hall,CB,30.278,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,0.0,2,1,3,1,0,HallLe98
Johnathan Hankins,RDT,23.168,2015-09-13,NFL,NYG,@,DAL,L 26-27,1,1,Sun,0.0,1,2,3,0,0,HankJo00
Roman Harper,SS,32.276,2015-09-13,NFL,CAR,@,JAX,W 20-9,1,1,Sun,0.0,1,0,1,0,0,HarpRo21
Chris Harris,RCB,26.087,2015-09-13,NFL,DEN,,BAL,W 19-13,1,1,Sun,0.0,3,0,3,1,0,HarrCh01
David Harris,ILB,31.235,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,1.0,6,2,8,1,1,HarrDa99
Damon Harrison,NT,26.288,2015-09-13,NFL,NYJ,,CLE,W 31-10,1,1,Sun,0.0,4,1,5,2,0,HarrDa03
Jason Hatcher,RDE,33.062,2015-09-13,NFL,WAS,,MIA,L 10-17,1,1,Sun,1.0,3,1,4,1,1,HatcJa20
A.J. Hawk,SLB,31.250,2015-09-13,NFL,CIN,@,OAK,W 33-13,1,1,Sun,0.0,1,3,4,0,0,HawkA.20
David Hawthorne,WILL,30.122,2015-09-13,NFL,NOR,@,ARI,L 19-31,1,1,Sun,0.0,1,1,2,0,0,HawtDa20
D.J. Hayden,CB,25.078,2015-09-13,NFL,OAK,,CIN,L 13-33,1,1,Sun,0.0,3,1,4,0,0,HaydDJ00
