Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Shawntae Spencer,LCB,24.207,2006-09-17,NFL,SFO,,STL,W 20-13,2,2,Sun,,,,1,SpenSh20
Omar Stoutmire,S,32.070,2006-09-17,NFL,NOR,@,GNB,W 34-27,2,2,Sun,1,0,0,1,StouOm20
Adalius Thomas,LLB,29.030,2006-09-17,NFL,BAL,,OAK,W 28-6,2,2,Sun,1,7,0,1,ThomAd00
Fred Thomas,RCB,33.006,2006-09-17,NFL,NOR,@,GNB,W 34-27,2,2,Sun,,,,2,ThomFr20
John Thornton,RDT,29.350,2006-09-17,NFL,CIN,,CLE,W 34-17,2,2,Sun,,,,1,ThorJo21
Jeremiah Trotter,MLB,29.240,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,1,17,0,1,TrotJe00
Marcus Trufant,RCB,25.266,2006-09-17,NFL,SEA,,ARI,W 21-10,2,2,Sun,,,,1,TrufMa20
Darwin Walker,RDT,29.094,2006-09-17,NFL,PHI,,NYG,L 24-30,2,2,Sun,0,0,0,1,WalkDa21
Lenny Walls,CB,26.356,2006-09-17,NFL,KAN,@,DEN,L 6-9,2,2,Sun,,,,1,WallLe20
Pat Watkins,FS,23.273,2006-09-17,NFL,DAL,,WAS,W 27-10,2,2,Sun,,,,1,WatkPa20
Anthony Weaver,RDT,26.020,2006-09-17,NFL,HOU,@,IND,L 24-43,2,2,Sun,,,,1,WeavAn20
Corey Webster,LCB,24.199,2006-09-17,NFL,NYG,@,PHI,W 30-24,2,2,Sun,,,,1,WebsCo20
Jason Webster,CB,29.009,2006-09-17,NFL,ATL,,TAM,W 14-3,2,2,Sun,1,3,0,1,WebsJa20
Greg Wesley,FS,28.182,2006-09-17,NFL,KAN,@,DEN,L 6-9,2,2,Sun,1,0,0,1,WeslGr20
Matt Wilhelm,LB,25.227,2006-09-17,NFL,SDG,,TEN,W 40-7,2,2,Sun,,,,1,WilhMa20
Corey Williams,DT,26.031,2006-09-17,NFL,GNB,,NOR,L 27-34,2,2,Sun,,,,1,WillCo21
Jamar Williams,LB,22.095,2006-09-17,NFL,CHI,,DET,W 34-7,2,2,Sun,,,,1,WillJa21
Jimmy Williams,RCB,22.198,2006-09-17,NFL,ATL,,TAM,W 14-3,2,2,Sun,,,,1,WillJi23
Madieu Williams,FS,24.334,2006-09-17,NFL,CIN,,CLE,W 34-17,2,2,Sun,,,,1,WillMa20
Roy Williams,SS,26.034,2006-09-17,NFL,DAL,,WAS,W 27-10,2,2,Sun,1,0,0,1,WillRo03
Shaun Williams,SS,29.342,2006-09-17,NFL,CAR,@,MIN,L 13-16,2,2,Sun,,,,1,WillSh20
Adrian Wilson,SS,26.340,2006-09-17,NFL,ARI,@,SEA,L 10-21,2,2,Sun,1,0,0,1,WilsAd99
Eugene Wilson,FS,26.031,2006-09-17,NFL,NWE,@,NYJ,W 24-17,2,2,Sun,,,,1,WilsEu20
Gibril Wilson,SS,24.309,2006-09-17,NFL,NYG,@,PHI,W 30-24,2,2,Sun,,,,1,WilsGi20
Antoine Winfield,LCB,29.085,2006-09-17,NFL,MIN,,CAR,W 16-13,2,2,Sun,,,,1,WinfAn20
Charles Woodson,LCB,29.345,2006-09-17,NFL,GNB,,NOR,L 27-34,2,2,Sun,0,0,0,1,WoodCh00
Tyrone Carter,S,30.171,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,,,,1,CartTy20
Terry Cousin,CB,31.191,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,,,,1,CousTe20
James Farrior,LILB,31.255,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,,,,1,FarrJa99
Deon Grant,FS,27.188,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,,,,1,GranDe21
Clark Haggans,LOLB,29.251,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,1,0,0,1,HaggCl20
Rashean Mathis,LCB,26.022,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,2,40,0,4,MathRa99
Troy Polamalu,SS,25.152,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,,,,2,PolaTr99
Deshea Townsend,RCB,31.010,2006-09-18,NFL,PIT,@,JAX,L 0-9,2,2,Mon,,,,1,TownDe20
Brian Williams,RCB,27.078,2006-09-18,NFL,JAX,,PIT,W 9-0,2,2,Mon,,,,2,WillBr22
Will Allen,FS,24.099,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,,,,1,AlleWi21
Adam Archuleta,SS,28.301,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,,,,1,ArchAd20
O.J. Atogwe,FS,25.093,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,1,0,0,2,AtogO.20
Ronde Barber,RCB,31.170,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,0,0,0,1,BarbRo00
Shawn Barber,LB,31.253,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,,,,1,BarbSh20
David Barrett,RCB,28.276,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,1,0,0,1,BarrDa22
Antoine Bethea,FS,22.059,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,,,,1,BethAn20
Dre' Bly,RCB,29.125,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,,,,1,BlyxDr00
Leigh Bodden,LCB,25.000,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,,,,2,BoddLe20
Michael Boulware,SS,25.007,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,1,0,0,2,BoulMi20
Derrick Brooks*,OLB,33.159,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,,,,1,BrooDe00
Fakhir Brown,RCB,29.003,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,1,0,0,1,BrowFa20
Ralph Brown,DB,28.008,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,,,,1,BrowRa20
Tedy Bruschi,MLB,33.107,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,,,,1,BrusTe99
Daniel Bullocks,SS,23.208,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,,,,1,BullDa20
Corey Chavous,SS,30.252,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,,,,1,ChavCo00
Ryan Clark,FS,26.347,2006-09-24,NFL,PIT,,CIN,L 20-28,3,3,Sun,,,,1,ClarRy20
Nate Clements,RCB,26.286,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,,,,1,ClemNa99
Dexter Coakley,LB,33.339,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,1,0,0,1,CoakDe00
Nick Collins,FS,23.039,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,,,,3,CollNi20
Terry Cousin,CB,31.197,2006-09-24,NFL,JAX,@,IND,L 14-21,3,3,Sun,,,,1,CousTe20
Torrie Cox,CB,25.330,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,,,,1,CoxxTo21
Angelo Crowell,WLB,25.039,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,,,,1,CrowAn20
Travis Daniels,CB,24.016,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,1,-2,0,1,DaniTr20
Jason David,RCB,24.104,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,1,16,0,1,DaviJa20
Thomas Davis,SLB,23.186,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,,,,2,DaviTh20
Mike Doss,SS,25.184,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,1,16,0,2,DossMi20
Nick Ferguson,SS,31.301,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,,,,1,FergNi20
Jamar Fletcher,LCB,27.027,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,,,,2,FletJa20
London Fletcher,MLB,31.128,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,,,,2,FletLo20
Domonique Foxworth,CB,23.181,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,,,,1,FoxwDo20
Chris Gamble,LCB,23.197,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,1,11,0,2,GambCh20
Gilbert Gardner,SLB,24.138,2006-09-24,NFL,IND,,JAX,W 21-14,3,3,Sun,,,,1,GardGi20
Andre' Goodman,RCB,28.044,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,,,,1,GoodAn20
Jabari Greer,CB,24.225,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,,,,1,GreeJa22
Cornelius Griffin,LDT,29.295,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,,,,1,GrifCo20
Robert Griffith,FS,35.298,2006-09-24,NFL,ARI,,STL,L 14-16,3,3,Sun,,,,1,GrifRo00
Ken Hamlin,FS,25.247,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,2,63,0,2,HamlKe20
Al Harris,RCB,31.291,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,,,,1,HarrAl21
John Henderson,RDT,27.258,2006-09-24,NFL,JAX,@,IND,L 14-21,3,3,Sun,0,0,0,1,HendJo99
Kelly Herndon,LCB,29.325,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,,,,1,HernKe20
Chris Hope,SS,25.360,2006-09-24,NFL,TEN,@,MIA,L 10-13,3,3,Sun,,,,1,HopeCh21
Darren Howard,LDE,29.309,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,0,0,0,1,HowaDa21
Corey Ivy,CB,29.179,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,,,,1,IvyxCo20
Travis Johnson,LDT,24.151,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,,,,1,JohnTr20
Sean Jones,SS,24.206,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,,,,2,JoneSe20
Johnathan Joseph,CB,22.161,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,,,,3,JoseJo20
Kevin Kaesviharn,SS,30.026,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,1,22,0,1,KaesKe20
Ben Leber,SLB,27.291,2006-09-24,NFL,MIN,,CHI,L 16-19,3,3,Sun,,,,1,LebeBe20
John Lynch,FS,34.364,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,,,,1,LyncJo00
Marquand Manuel,SS,27.075,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,1,29,1,1,ManuMa20
Lemar Marshall,MLB,29.281,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,0,0,0,1,MarsLe20
Richard Marshall,CB,21.286,2006-09-24,NFL,CAR,@,TAM,W 26-24,3,3,Sun,,,,1,MarsRi20
Rashean Mathis,LCB,26.028,2006-09-24,NFL,JAX,@,IND,L 14-21,3,3,Sun,,,,2,MathRa99
Chris McAlister,LCB,29.102,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,1,0,0,2,McAlCh00
Willie McGinest,LB,34.287,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,0,0,0,1,McGiWi00
R.W. McQuarters,CB,29.277,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,1,27,1,1,McQuR.20
Deltha O'Neal,LCB,29.237,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,1,42,0,3,ONeaDe00
Juqua Parker,DE,28.132,2006-09-24,NFL,PHI,@,SFO,W 38-24,3,3,Sun,,,,1,ThomJu20
Jermaine Phillips,SS,27.181,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,,,,1,PhilJe20
Antonio Pierce,MLB,27.333,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,,,,1,PierAn20
Brodney Pool,DB,22.123,2006-09-24,NFL,CLE,,BAL,L 14-15,3,3,Sun,,,,1,PoolBr20
Joey Porter,ROLB,29.186,2006-09-24,NFL,PIT,,CIN,L 20-28,3,3,Sun,,,,1,PortJo00
Shelton Quarles,OLB,35.013,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,,,,1,QuarSh20
Keiwan Ratliff,CB,25.158,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,,,,1,RatlKe20
Fred Robbins,DT,29.183,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,1,1,0,1,RobbFr20
Carlos Rogers,RCB,25.084,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,,,,1,RogeCa20
Asante Samuel,LCB,25.261,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,,,,1,SamuAs20
Lewis Sanders,RCB,28.094,2006-09-24,NFL,HOU,,WAS,L 15-31,3,3,Sun,,,,1,SandLe20
Bart Scott,RLB,26.037,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,0,0,0,1,ScotBa20
Junior Seau*,MLB,37.248,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,,,,1,SeauJu00
Darren Sharper,SS,30.325,2006-09-24,NFL,MIN,,CHI,L 16-19,3,3,Sun,,,,1,SharDa00
Ernie Sims,WLB,21.275,2006-09-24,NFL,DET,,GNB,L 24-31,3,3,Sun,,,,1,SimsEr20
Aaron Smith,LDE,30.158,2006-09-24,NFL,PIT,,CIN,L 20-28,3,3,Sun,0,0,0,1,SmitAa99
Dwight Smith,FS,28.042,2006-09-24,NFL,MIN,,CHI,L 16-19,3,3,Sun,1,30,0,2,SmitDw20
Justin Smith,RDE,26.359,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,0,0,0,1,SmitJu20
Isaac Sopoaga,DT,25.020,2006-09-24,NFL,SFO,,PHI,L 24-38,3,3,Sun,0,0,0,1,SopoIs20
Marcus Stroud,LDT,28.091,2006-09-24,NFL,JAX,@,IND,L 14-21,3,3,Sun,,,,1,StroMa01
Terrell Suggs,RDE,23.348,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,0,0,0,1,SuggTe99
Lofa Tatupu,MLB,23.313,2006-09-24,NFL,SEA,,NYG,W 42-30,3,3,Sun,,,,1,TatuLo99
Ike Taylor,LCB,26.142,2006-09-24,NFL,PIT,,CIN,L 20-28,3,3,Sun,1,34,0,1,TaylIk20
Jason Taylor*,OE,32.023,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,,,,1,TaylJa03
Adalius Thomas,LLB,29.037,2006-09-24,NFL,BAL,@,CLE,W 15-14,3,3,Sun,0,0,0,1,ThomAd00
Kiwaukee Thomas,DB,29.097,2006-09-24,NFL,BUF,,NYJ,L 20-28,3,3,Sun,,,,1,ThomKi20
Zach Thomas,MLB,33.023,2006-09-24,NFL,MIA,,TEN,W 13-10,3,3,Sun,1,-4,0,2,ThomZa01
David Thornton,LLB,27.327,2006-09-24,NFL,TEN,@,MIA,L 10-13,3,3,Sun,,,,1,ThorDa20
Pisa Tinoisamoa,WLB,25.071,2006-09-24,NFL,STL,@,ARI,W 16-14,3,3,Sun,,,,1,TinoPi20
Deshea Townsend,RCB,31.016,2006-09-24,NFL,PIT,,CIN,L 20-28,3,3,Sun,1,0,0,2,TownDe20
Kimo von Oelhoffen,DT,35.237,2006-09-24,NFL,NYJ,@,BUF,W 28-20,3,3,Sun,,,,1,vonOKi20
Matt Ware,RCB,23.296,2006-09-24,NFL,ARI,,STL,L 14-16,3,3,Sun,,,,1,WareMa20
Ty Warren,LDE,25.230,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,,,,1,WarrTy20
Marcus Washington,SLB,28.342,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,0,0,0,2,WashMa99
Corey Webster,LCB,24.206,2006-09-24,NFL,NYG,@,SEA,L 30-42,3,3,Sun,1,0,0,2,WebsCo20
Dewayne White,DE,26.340,2006-09-24,NFL,TAM,,CAR,L 24-26,3,3,Sun,0,0,0,1,WhitDe20
D.J. Williams,SLB,24.066,2006-09-24,NFL,DEN,@,NWE,W 17-7,3,3,Sun,,,,1,WillD.20
Madieu Williams,FS,24.341,2006-09-24,NFL,CIN,@,PIT,W 28-20,3,3,Sun,1,9,0,2,WillMa20
Pat Williams,NT,33.335,2006-09-24,NFL,MIN,,CHI,L 16-19,3,3,Sun,,,,1,WillPa20
Adrian Wilson,SS,26.347,2006-09-24,NFL,ARI,,STL,L 14-16,3,3,Sun,,,,1,WilsAd99
Eugene Wilson,FS,26.038,2006-09-24,NFL,NWE,,DEN,L 7-17,3,3,Sun,,,,1,WilsEu20
Antoine Winfield,LCB,29.092,2006-09-24,NFL,MIN,,CHI,L 16-19,3,3,Sun,1,7,1,1,WinfAn20
Charles Woodson,LCB,29.352,2006-09-24,NFL,GNB,@,DET,W 31-24,3,3,Sun,0,0,0,2,WoodCh00
Kenny Wright,LCB,29.010,2006-09-24,NFL,WAS,@,HOU,W 31-15,3,3,Sun,1,0,0,1,WrigKe20
Michael Boley,BLB,24.032,2006-09-25,NFL,ATL,@,NOR,L 3-23,3,3,Mon,,,,1,BoleMi20
Josh Bullocks,FS,23.209,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,,,,1,BullJo20
Roderick Coleman,UT,30.040,2006-09-25,NFL,ATL,@,NOR,L 3-23,3,3,Mon,,,,1,ColeRo99
Jason Craft,CB,30.224,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,,,,1,CrafJa20
Scott Fujita,SLB,27.150,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,0,0,0,1,FujiSc20
Roman Harper,SS,23.288,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,,,,1,HarpRo21
Josh Mallard,DE,27.188,2006-09-25,NFL,ATL,@,NOR,L 3-23,3,3,Mon,,,,1,MallJo20
Mike McKenzie,LCB,30.152,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,,,,2,McKeMi20
Darrell Shropshire,DT,23.191,2006-09-25,NFL,ATL,@,NOR,L 3-23,3,3,Mon,,,,1,ShroDa20
Will Smith,RDE,25.083,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,0,0,0,1,SmitWi99
Fred Thomas,RCB,33.014,2006-09-25,NFL,NOR,,ATL,W 23-3,3,3,Mon,,,,3,ThomFr20
Will Allen,LCB,28.057,2006-10-01,NFL,MIA,@,HOU,L 15-17,4,4,Sun,1,11,0,3,AlleWi20
James Anderson,LB,23.005,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,,,,1,AndeJa21
Nnamdi Asomugha,CB,25.087,2006-10-01,NFL,OAK,,CLE,L 21-24,3,4,Sun,2,0,0,2,AsomNn20
O.J. Atogwe,FS,25.100,2006-10-01,NFL,STL,,DET,W 41-34,4,4,Sun,1,1,0,2,AtogO.20
Dre' Bly,RCB,29.132,2006-10-01,NFL,DET,@,STL,L 34-41,4,4,Sun,0,0,0,4,BlyxDr00
Rocky Boiman,LB,26.250,2006-10-01,NFL,IND,@,NYJ,W 31-28,4,4,Sun,1,0,0,1,BoimRo20
Michael Boley,BLB,24.038,2006-10-01,NFL,ATL,,ARI,W 32-10,4,4,Sun,1,4,0,2,BoleMi20
Michael Boulware,SS,25.014,2006-10-01,NFL,SEA,@,CHI,L 6-37,4,4,Sun,,,,1,BoulMi20
Ralph Brown,DB,28.015,2006-10-01,NFL,CLE,@,OAK,W 24-21,4,4,Sun,,,,1,BrowRa20
Daniel Bullocks,SS,23.215,2006-10-01,NFL,DET,@,STL,L 34-41,4,4,Sun,,,,1,BullDa20
Josh Bullocks,FS,23.215,2006-10-01,NFL,NOR,@,CAR,L 18-21,4,4,Sun,,,,1,BullJo20
Jerome Carter,S,23.341,2006-10-01,NFL,STL,,DET,W 41-34,4,4,Sun,1,3,0,1,CartJe20
Nate Clements,RCB,26.293,2006-10-01,NFL,BUF,,MIN,W 17-12,4,4,Sun,,,,3,ClemNa99
Erik Coleman,S,24.148,2006-10-01,NFL,NYJ,,IND,L 28-31,4,4,Sun,,,,1,ColeEr21
Rosevelt Colvin,LB,29.026,2006-10-01,NFL,NWE,@,CIN,W 38-13,4,4,Sun,,,,1,ColvRo20
Terry Cousin,OLB,31.204,2006-10-01,NFL,JAX,@,WAS,L 30-36,4,4,Sun,,,,1,CousTe20
Angelo Crowell,WLB,25.046,2006-10-01,NFL,BUF,,MIN,W 17-12,4,4,Sun,1,0,0,1,CrowAn20
Phillip Daniels,LDE,33.211,2006-10-01,NFL,WAS,,JAX,W 36-30,4,4,Sun,1,0,0,2,DaniPh20
Jason David,RCB,24.111,2006-10-01,NFL,IND,@,NYJ,W 31-28,4,4,Sun,,,,2,DaviJa20
Thomas Davis,SLB,23.193,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,,,,1,DaviTh20
Ryan Denney,DE,29.108,2006-10-01,NFL,BUF,,MIN,W 17-12,4,4,Sun,,,,2,DennRy20
Mike Doss,SS,25.191,2006-10-01,NFL,IND,@,NYJ,W 31-28,4,4,Sun,,,,1,DossMi20
Donnie Edwards,ILB,33.178,2006-10-01,NFL,SDG,@,BAL,L 13-16,3,4,Sun,1,5,0,1,EdwaDo20
London Fletcher,MLB,31.135,2006-10-01,NFL,BUF,,MIN,W 17-12,4,4,Sun,1,12,0,1,FletLo20
Drayton Florence,RCB,25.286,2006-10-01,NFL,SDG,@,BAL,L 13-16,3,4,Sun,,,,1,FlorDr20
Scott Fujita,SLB,27.156,2006-10-01,NFL,NOR,@,CAR,L 18-21,4,4,Sun,,,,1,FujiSc20
Chris Gamble,LCB,23.204,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,0,0,0,1,GambCh20
Aaron Glenn,CB,34.077,2006-10-01,NFL,DAL,@,TEN,W 45-14,3,4,Sun,1,7,0,2,GlenAa00
Randall Godfrey,ILB,33.178,2006-10-01,NFL,SDG,@,BAL,L 13-16,3,4,Sun,,,,1,GodfRa20
Kedric Golston,RDT,23.124,2006-10-01,NFL,WAS,,JAX,W 36-30,4,4,Sun,,,,1,GolsKe20
Deon Grant,FS,27.201,2006-10-01,NFL,JAX,@,WAS,L 30-36,4,4,Sun,,,,1,GranDe21
Steve Gregory,CB,23.266,2006-10-01,NFL,SDG,@,BAL,L 13-16,3,4,Sun,,,,1,GregSt20
DeAngelo Hall,LCB,22.316,2006-10-01,NFL,ATL,,ARI,W 32-10,4,4,Sun,1,37,1,2,HallDe99
Kelvin Hayden,LCB,23.070,2006-10-01,NFL,IND,@,NYJ,W 31-28,4,4,Sun,,,,1,HaydKe20
E.J. Henderson,WLB,26.059,2006-10-01,NFL,MIN,@,BUF,L 12-17,4,4,Sun,0,0,0,1,HendE.20
Anthony Henry,RCB,29.332,2006-10-01,NFL,DAL,@,TEN,W 45-14,3,4,Sun,,,,2,HenrAn20
Tye Hill,CB,24.120,2006-10-01,NFL,STL,,DET,W 41-34,4,4,Sun,,,,1,HillTy20
Daven Holly,RCB,24.054,2006-10-01,NFL,CLE,@,OAK,W 24-21,4,4,Sun,,,,1,HollDa22
Chris Hope,SS,26.002,2006-10-01,NFL,TEN,,DAL,L 14-45,4,4,Sun,1,0,0,1,HopeCh21
Bradie James,MLB,25.257,2006-10-01,NFL,DAL,@,TEN,W 45-14,3,4,Sun,1,15,1,1,JameBr20
Tory James,RCB,33.136,2006-10-01,NFL,CIN,,NWE,L 13-38,4,4,Sun,1,2,0,2,JameTo99
Quentin Jammer,LCB,27.104,2006-10-01,NFL,SDG,@,BAL,L 13-16,3,4,Sun,1,11,0,2,JammQu20
Derrick Johnson,LOLB,23.313,2006-10-01,NFL,KAN,,SFO,W 41-0,3,4,Sun,0,0,0,1,JohnDe25
Adam Jones,RCB,23.001,2006-10-01,NFL,TEN,,DAL,L 14-45,4,4,Sun,0,0,0,1,JonePa20
Sean Jones,SS,24.213,2006-10-01,NFL,CLE,@,OAK,W 24-21,4,4,Sun,1,19,0,2,JoneSe20
Kevin Kaesviharn,SS,30.033,2006-10-01,NFL,CIN,,NWE,L 13-38,4,4,Sun,,,,1,KaesKe20
N.D. Kalu,DE,31.059,2006-10-01,NFL,HOU,,MIA,W 17-15,4,4,Sun,,,,1,KaluN.20
Chris Kelsay,LDE,26.335,2006-10-01,NFL,BUF,,MIN,W 17-12,4,4,Sun,,,,1,KelsCh21
Jimmy Kennedy,NT,26.320,2006-10-01,NFL,STL,,DET,W 41-34,4,4,Sun,,,,1,KennJi21
Sammy Knight,SS,31.021,2006-10-01,NFL,KAN,,SFO,W 41-0,3,4,Sun,1,27,0,1,KnigSa00
Ty Law*,LCB,32.233,2006-10-01,NFL,KAN,,SFO,W 41-0,3,4,Sun,1,-5,0,1,LawxTy00
Manny Lawson,LB,22.080,2006-10-01,NFL,SFO,@,KAN,L 0-41,4,4,Sun,,,,1,LawsMa20
Damione Lewis,DT,28.214,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,,,,2,LewiDa20
Ricky Manning,DB,25.317,2006-10-01,NFL,CHI,,SEA,W 37-6,4,4,Sun,2,52,0,4,MannRi20
Richard Marshall,RCB,21.293,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,,,,1,MarsRi20
Rashean Mathis,LCB,26.035,2006-10-01,NFL,JAX,@,WAS,L 30-36,4,4,Sun,1,28,0,2,MathRa99
Mike McKenzie,LCB,30.158,2006-10-01,NFL,NOR,@,CAR,L 18-21,4,4,Sun,,,,1,McKeMi20
Caleb Miller,WLB,26.028,2006-10-01,NFL,CIN,,NWE,L 13-38,4,4,Sun,,,,1,MillCa20
Justin Miller,RCB,22.229,2006-10-01,NFL,NYJ,,IND,L 28-31,4,4,Sun,0,0,0,1,MillJu99
Chike Okeafor,LDE,30.188,2006-10-01,NFL,ARI,@,ATL,L 10-32,4,4,Sun,0,0,0,1,OkeaCh20
Julius Peppers,LDE,26.256,2006-10-01,NFL,CAR,,NOR,W 21-18,4,4,Sun,0,0,0,1,PeppJu99
Hank Poteat,CB,29.032,2006-10-01,NFL,NWE,@,CIN,W 38-13,4,4,Sun,,,,1,PoteHa20
Ed Reed*,FS,28.020,2006-10-01,NFL,BAL,,SDG,W 16-13,4,4,Sun,,,,1,ReedEd00
Kerry Rhodes,S,24.060,2006-10-01,NFL,NYJ,,IND,L 28-31,4,4,Sun,,,,1,RhodKe20
Dunta Robinson,LCB,24.173,2006-10-01,NFL,HOU,,MIA,W 17-15,4,4,Sun,,,,1,RobiDu20
Samari Rolle,RCB,30.052,2006-10-01,NFL,BAL,,SDG,W 16-13,4,4,Sun,,,,1,RollSa00
Mark Roman,S,29.189,2006-10-01,NFL,SFO,@,KAN,L 0-41,4,4,Sun,,,,1,RomaMa20
Mike Rumph,CB,26.327,2006-10-01,NFL,WAS,,JAX,W 36-30,4,4,Sun,,,,2,RumpMi20
Brian Russell,FS,28.238,2006-10-01,NFL,CLE,@,OAK,W 24-21,4,4,Sun,,,,1,RussBr20
Lewis Sanders,RCB,28.101,2006-10-01,NFL,HOU,,MIA,W 17-15,4,4,Sun,,,,2,SandLe20
Bart Scott,RLB,26.044,2006-10-01,NFL,BAL,,SDG,W 16-13,4,4,Sun,1,24,0,1,ScotBa20
Chad Scott,LCB,32.025,2006-10-01,NFL,NWE,@,CIN,W 38-13,4,4,Sun,,,,1,ScotCh20
