Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Jamaal Anderson,LDE,21.215,2007-09-09,NFL,ATL,@,MIN,L 3-24,1,1,Sun,0.0,1,1,2,0,0,AndeJa98
James Anderson,LB,23.348,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,1,0,1,0,0,AndeJa21
Mark Anderson,RDE,24.106,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,1.0,4,0,4,1,1,AndeMa21
Adam Archuleta,SS,29.286,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,0.0,7,0,7,1,0,ArchAd20
B.J. Askew,FB,27.021,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,0,1,1,0,0,AskeB.00
Nnamdi Asomugha,CB,26.065,2007-09-09,NFL,OAK,,DET,L 21-36,1,1,Sun,0.0,2,0,2,0,0,AsomNn20
O.J. Atogwe,FS,26.078,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,10,0,10,0,0,AtogO.20
Miles Austin,WR,23.071,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,1,0,1,0,0,AustMi00
Akin Ayodele,MOLB,27.357,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,6,1,7,0,0,AyodAk20
Jonathan Babineaux,UT,25.332,2007-09-09,NFL,ATL,@,MIN,L 3-24,1,1,Sun,0.0,2,0,2,1,0,BabiJo20
Jordan Babineaux,SS,25.009,2007-09-09,NFL,SEA,,TAM,W 20-6,1,1,Sun,0.0,0,2,2,0,0,BabiJo21
Boss Bailey,LB,27.330,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,0,1,1,0,0,BailBo20
Champ Bailey*,LCB,29.079,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,5,2,7,1,0,BailCh00
Ronde Barber,LCB,32.155,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,4,0,4,0,0,BarbRo00
Shawn Barber,LB,32.238,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,0,2,2,0,0,BarbSh20
Nick Barnett,MIKE,26.105,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,9,4,13,1,0,BarnNi20
David Barrett,RCB,29.261,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,6,0,6,0,0,BarrDa22
Ron Bartell,RCB,25.199,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,4,0,4,0,0,BartRo20
Eric Barton,ILB,29.345,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,2,2,4,0,0,BartEr20
Idrees Bashir,S,28.276,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,5,1,6,0,0,BashId20
Hank Baskett,WR,25.005,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,1,1,2,0,0,BaskHa00
Jon Beason,WLB,22.238,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,3,0,3,0,0,BeasJo99
Yeremiah Bell,S,29.190,2007-09-09,NFL,MIA,@,WAS,L 13-16,1,1,Sun,0.0,4,1,5,0,0,BellYe20
Rocky Bernard,RDT,28.143,2007-09-09,NFL,SEA,,TAM,W 20-6,1,1,Sun,0.5,0,1,1,0,2,BernRo20
Atari Bigby,SS,25.355,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,5,4,9,0,0,BigbAt20
Ryon Bingham,DT,26.095,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,0.0,1,1,2,0,0,BingRy20
Desmond Bishop,LB,23.047,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,1,0,1,0,0,BishDe99
Quincy Black,LB,23.193,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,1,1,2,0,0,BlacQu99
Chase Blackburn,LB,24.091,2007-09-09,NFL,NYG,@,DAL,L 35-45,1,1,Sun,0.0,1,1,2,0,0,BlacCh21
H.B. Blades,LB,22.344,2007-09-09,NFL,WAS,,MIA,W 16-13,1,1,Sun,0.0,2,0,2,0,0,BladH.99
Dre' Bly,RCB,30.110,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,2,2,4,0,0,BlyxDr00
Leigh Bodden,RCB,25.350,2007-09-09,NFL,CLE,,PIT,L 7-34,1,1,Sun,0.0,5,0,5,0,0,BoddLe20
Michael Boley,BLB,25.016,2007-09-09,NFL,ATL,@,MIN,L 3-24,1,1,Sun,0.0,4,1,5,0,0,BoleMi20
Alfonso Boone,RDT,31.241,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,1.0,3,1,4,2,1,BoonAl20
Michael Boulware,SS,25.357,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,1,0,1,0,0,BoulMi20
David Bowens,LB,30.068,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,2,0,2,0,0,BoweDa20
Tyron Brackenridge,CB,23.071,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,0.0,3,0,3,0,0,BracTy99
Stewart Bradley,LB,23.311,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,2,1,3,0,0,BradSt99
Ahmad Bradshaw,RB,21.174,2007-09-09,NFL,NYG,@,DAL,L 35-45,1,1,Sun,0.0,2,0,2,0,0,BradAh00
Lance Briggs,WLB,26.301,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,0.0,7,1,8,1,0,BrigLa99
Keith Brooking,MLB,31.314,2007-09-09,NFL,ATL,@,MIN,L 3-24,1,1,Sun,0.0,3,5,8,0,0,BrooKe00
Derrick Brooks*,WLB,34.144,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,8,0,8,1,0,BrooDe00
Alex Brown,DE,28.097,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,0.0,3,0,3,1,0,BrowAl20
C.C. Brown,FS,24.225,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,2,3,5,0,0,BrowC.20
Kris Brown,K,30.260,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,1,0,1,0,0,brownkri01
Mike Brown,FS,29.208,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,0.0,2,2,4,0,0,BrowMi99
Sheldon Brown,RCB,28.174,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,7,0,7,0,0,BrowSh20
Tony Brown,LDT,26.345,2007-09-09,NFL,TEN,@,JAX,W 13-10,1,1,Sun,1.0,2,0,2,0,3,BrowTo25
Tedy Bruschi,ILB,34.092,2007-09-09,NFL,NWE,@,NYJ,W 38-14,1,1,Sun,0.0,3,1,4,0,0,BrusTe99
Fernando Bryant,LCB,30.167,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,5,1,6,0,0,BryaFe20
Phillip Buchanon,CB,26.355,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,1,0,1,0,0,BuchPh20
Keith Bulluck,RLB,30.158,2007-09-09,NFL,TEN,@,JAX,W 13-10,1,1,Sun,0.0,3,0,3,1,0,BullKe00
Brodrick Bunkley,RDT,23.290,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,0,1,1,0,1,BunkBr20
Derrick Burgess,DE,29.028,2007-09-09,NFL,OAK,,DET,L 21-36,1,1,Sun,0.0,1,0,1,1,0,BurgDe99
Kevin Burnett,LB,24.259,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,1,0,1,0,0,BurnKe20
Jarrett Bush,CB,23.111,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,3,2,5,0,0,BushJa20
James Butler,SS,25.002,2007-09-09,NFL,NYG,@,DAL,L 35-45,1,1,Sun,0.0,6,2,8,0,0,ButlJa20
Anthony Cannon,LB,22.252,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,1,0,1,0,0,CannAn20
Chris Canty,RDE,24.303,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,1,1,2,1,0,CantCh21
Bobby Carpenter,LB,24.039,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,0,1,1,0,0,CarpBo20
Adam Carriker,NT,23.126,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,1,1,2,1,0,CarrAd99
Andre Carter,RDE,28.120,2007-09-09,NFL,WAS,,MIA,W 16-13,1,1,Sun,1.0,2,0,2,1,3,CartAn20
Kevin Carter,RDE,33.353,2007-09-09,NFL,TAM,@,SEA,L 6-20,1,1,Sun,0.0,2,1,3,1,1,CartKe00
Tyrone Carter,S,31.162,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,1,0,1,0,0,CartTy20
Rock Cartwright,RB,27.280,2007-09-09,NFL,WAS,,MIA,W 16-13,1,1,Sun,0.0,1,1,2,0,0,CartRo01
Luis Castillo,DE,24.036,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,0.0,2,2,4,0,0,CastLu20
Brent Celek,TE,22.227,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,1,1,2,0,0,CeleBr00
Jacques Cesaire,DE,27.010,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,1.0,1,1,2,0,0,CesaJa20
Corey Chavous,SS,31.237,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,4,3,7,0,0,ChavCo00
Brandon Chillar,SLB,24.323,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,8,2,10,2,0,ChilBr20
Danny Clark,SLB,30.123,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,4,2,6,0,0,ClarDa21
Ryan Clark,FS,27.332,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,1.0,3,0,3,0,1,ClarRy20
Chris Clemons,DE,25.313,2007-09-09,NFL,OAK,,DET,L 21-36,1,1,Sun,1.0,1,2,3,1,1,ClemCh23
Patrick Cobbs,RB,24.221,2007-09-09,NFL,MIA,@,WAS,L 13-16,1,1,Sun,0.0,0,1,1,0,0,CobbPa00
Earl Cochran,DE,26.143,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,1,0,1,0,0,CochEa20
Shaun Cody,DT,24.230,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,3,0,3,0,0,CodySh20
Barry Cofield,DT,23.174,2007-09-09,NFL,NYG,@,DAL,L 35-45,1,1,Sun,0.0,0,1,1,0,0,CofiBa20
Trent Cole,RDE,24.339,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,1.5,2,3,5,0,2,ColeTr20
Drew Coleman,CB,24.140,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,1,0,1,1,0,ColeDr20
Erik Coleman,S,25.126,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,2,4,6,0,0,ColeEr21
Kenyon Coleman,RDE,28.152,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,10,2,12,0,0,ColeKe20
Nick Collins,FS,24.024,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,3,0,3,0,1,CollNi20
Jon Condo,LS,26.014,2007-09-09,NFL,OAK,,DET,L 21-36,1,1,Sun,0.0,1,0,1,0,0,CondJo20
Sean Considine,SS,24.266,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,2,1,3,0,1,ConsSe20
Jameel Cook,FB,28.213,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,1,0,1,0,0,CookJa00
Deke Cooper,FS,29.326,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,3,1,4,0,0,CoopDe20
Stephen Cooper,ILB,28.082,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,0.0,7,1,8,0,0,CoopSt20
Terry Cousin,CB,32.182,2007-09-09,NFL,JAX,,TEN,L 10-13,1,1,Sun,0.0,4,0,4,0,0,CousTe20
Channing Crowder,LB,23.281,2007-09-09,NFL,MIA,@,WAS,L 13-16,1,1,Sun,0.0,4,4,8,1,0,CrowCh20
Angelo Crowell,WLB,26.024,2007-09-09,NFL,BUF,,DEN,L 14-15,1,1,Sun,0.0,5,5,10,0,0,CrowAn20
Travis Daniels,CB,25.001,2007-09-09,NFL,MIA,@,WAS,L 13-16,1,1,Sun,0.0,4,2,6,0,0,DaniTr20
Chartric Darby,LDT,31.322,2007-09-09,NFL,SEA,,TAM,W 20-6,1,1,Sun,0.5,2,2,4,0,1,DarbCh20
Jean-Phillipe Darche,LS,32.193,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,0.0,1,0,1,0,0,DarcJe20
Najeh Davenport,RB,28.213,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,0,1,1,0,0,DaveNa00
Andra Davis,MLB,28.260,2007-09-09,NFL,CLE,,PIT,L 7-34,1,1,Sun,0.0,6,0,6,0,0,DaviAn20
Carey Davis,FB,26.166,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,2,0,2,0,0,DaviCa00
Chauncey Davis,DE,24.225,2007-09-09,NFL,ATL,@,MIN,L 3-24,1,1,Sun,0.0,1,0,1,0,0,DaviCh22
Thomas Davis,SLB,24.171,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,3,0,3,1,0,DaviTh20
Brian Dawkins*,FS,33.331,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,3,0,3,0,0,DawkBr00
Curtis DeLoatch,CB,25.340,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,1,0,1,0,0,DeLoCu20
John DiGiorgio,LB,24.072,2007-09-09,NFL,BUF,,DEN,L 14-15,1,1,Sun,0.0,1,0,1,0,0,DiGiJo20
Darnell Dinkins,TE,30.232,2007-09-09,NFL,CLE,,PIT,L 7-34,1,1,Sun,0.0,1,0,1,0,0,DinkDa00
Tim Dobbins,LB,24.273,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,0.0,1,0,1,0,0,DobbTi20
Chris Draft,LB,31.195,2007-09-09,NFL,STL,,CAR,L 13-27,1,1,Sun,0.0,2,1,3,0,0,DrafCh20
Reuben Droughns,RB,29.019,2007-09-09,NFL,NYG,@,DAL,L 35-45,1,1,Sun,0.0,0,1,1,0,0,DrouRe00
Eddie Drummond,WR,27.150,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,0.0,1,0,1,0,0,DrumEd00
Elvis Dumervil,RDE,23.233,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,2,0,2,0,1,DumeEl20
Justin Durant,LB,21.354,2007-09-09,NFL,JAX,,TEN,L 10-13,1,1,Sun,0.0,2,0,2,0,0,DuraJu99
Dusty Dvoracek,NT,26.190,2007-09-09,NFL,CHI,@,SDG,L 3-14,1,1,Sun,0.0,1,1,2,1,0,DvorDu99
Nick Eason,DE,27.103,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,2,0,2,0,0,EasoNi20
Donnie Edwards,ROLB,34.156,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,1.0,4,1,5,1,1,EdwaDo20
Kalimba Edwards,RDE,27.257,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,2.0,2,1,3,0,3,EdwaKa20
Ray Edwards,RDE,22.251,2007-09-09,NFL,MIN,,ATL,W 24-3,1,1,Sun,0.0,3,0,3,1,0,EdwaRa21
Ron Edwards,LDT,28.059,2007-09-09,NFL,KAN,@,HOU,L 3-20,1,1,Sun,0.0,3,0,3,0,0,EdwaRo20
Shaun Ellis,LDE,30.077,2007-09-09,NFL,NYJ,,NWE,L 14-38,1,1,Sun,0.0,2,3,5,0,0,ElliSh00
John Engelberger,LDE,30.326,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,2,3,5,0,0,EngeJo20
Hiram Eugene,S,26.289,2007-09-09,NFL,OAK,,DET,L 21-36,1,1,Sun,0.0,2,0,2,0,0,EugeHi99
Demetric Evans,DL,28.006,2007-09-09,NFL,WAS,,MIA,W 16-13,1,1,Sun,0.0,2,0,2,0,0,EvanDe20
Kevin Everett,TE,25.216,2007-09-09,NFL,BUF,,DEN,L 14-15,1,1,Sun,0.0,1,0,1,0,0,EverKe00
Demarcus Faggins,RCB,28.088,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,4,0,4,0,0,FaggDe20
James Farrior,LILB,32.246,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,1.0,3,1,4,1,1,FarrJa99
Heath Farwell,LB,25.252,2007-09-09,NFL,MIN,,ATL,W 24-3,1,1,Sun,0.0,4,1,5,0,0,FarwHe20
Jason Ferguson,NT,32.285,2007-09-09,NFL,DAL,,NYG,W 45-35,1,1,Sun,0.0,0,1,1,0,0,FergJa21
Nick Ferguson,SS,32.286,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,1,2,3,0,0,FergNi20
Cortland Finnegan,RCB,23.219,2007-09-09,NFL,TEN,@,JAX,W 13-10,1,1,Sun,0.0,3,2,5,0,0,FinnCo20
Travis Fisher,SLB,27.362,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,2,0,2,0,0,FishTr20
Jamar Fletcher,CB,28.012,2007-09-09,NFL,HOU,,KAN,W 20-3,1,1,Sun,0.0,6,0,6,0,0,FletJa20
London Fletcher,MLB,32.113,2007-09-09,NFL,WAS,,MIA,W 16-13,1,1,Sun,0.0,10,2,12,1,0,FletLo20
Drayton Florence,CB,26.264,2007-09-09,NFL,SDG,,CHI,W 14-3,1,1,Sun,0.0,3,0,3,0,0,FlorDr20
Larry Foote,RILB,27.089,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,1,2,3,0,0,FootLa20
Ryan Fowler,MLB,25.112,2007-09-09,NFL,TEN,@,JAX,W 13-10,1,1,Sun,0.0,0,1,1,0,0,FowlRy20
Eric Frampton,S,23.215,2007-09-09,NFL,DET,@,OAK,W 36-21,1,1,Sun,0.0,1,0,1,0,0,FramEr99
Simon Fraser,DL,24.166,2007-09-09,NFL,CLE,,PIT,L 7-34,1,1,Sun,0.0,1,0,1,0,0,FrasSi20
Vincent Fuller,S,25.037,2007-09-09,NFL,TEN,@,JAX,W 13-10,1,1,Sun,0.0,2,0,2,0,0,FullVi20
Omar Gaither,MLB,23.175,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,3,1,4,0,0,GaitOm20
Chris Gamble,LCB,24.182,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,6,0,6,1,0,GambCh20
Randall Gay,LCB,25.127,2007-09-09,NFL,NWE,@,NYJ,W 38-14,1,1,Sun,0.0,1,0,1,0,0,GayxRa20
William Gay,CB,22.251,2007-09-09,NFL,PIT,@,CLE,W 34-7,1,1,Sun,0.0,1,0,1,0,0,GayxWi99
Kabeer Gbaja-Biamila,DE,29.350,2007-09-09,NFL,GNB,,PHI,W 16-13,1,1,Sun,0.0,2,0,2,0,1,GbajKa20
Chris Gocong,LB,23.297,2007-09-09,NFL,PHI,@,GNB,L 13-16,1,1,Sun,0.0,2,1,3,1,0,GocoCh99
Nick Goings,RB,29.226,2007-09-09,NFL,CAR,@,STL,W 27-13,1,1,Sun,0.0,1,0,1,0,0,GoinNi00
Ian Gold,WLB,29.017,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,1,0,1,0,0,GoldIa00
Amon Gordon,RDT,25.331,2007-09-09,NFL,DEN,@,BUF,W 15-14,1,1,Sun,0.0,3,0,3,0,0,GordAm20
Charles Gordon,CB,23.053,2007-09-09,NFL,MIN,,ATL,W 24-3,1,1,Sun,0.0,1,0,1,0,0,GordCh20
Deon Grant,SS,28.179,2007-09-09,NFL,SEA,,TAM,W 20-6,1,1,Sun,0.0,3,0,3,0,0,GranDe21
Jarvis Green,RDE,28.240,2007-09-09,NFL,NWE,@,NYJ,W 38-14,1,1,Sun,2.0,5,1,6,3,2,GreeJa21
Michael Green,SS,30.277,2007-09-09,NFL,SEA,,TAM,W 20-6,1,1,Sun,0.0,1,0,1,0,0,GreeMi20
Chad Greenway,WLB,24.240,2007-09-09,NFL,MIN,,ATL,W 24-3,1,1,Sun,0.0,4,6,10,0,0,GreeCh99
