Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Fmb,Fumble Forced,FR,FR Yds,FR TD,unique_id
Kelvin Pritchett,DT,31.320,2001-09-09,NFL,DET,@,GNB,L 6-28,1,1,Sun,,1,0,,,PritKe20
Wali Rainer,MLB,24.143,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,,1,0,,,RainWa20
Ike Reese,LB,27.328,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,,1,0,,,ReesIk99
Bryan Robinson,LDE,27.079,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,,1,1,,,RobiBr20
Orlando Ruff,MLB,24.346,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,0,1,0,0,0,RuffOr20
Dainon Sidney,CB,26.102,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,,1,0,,,SidnDa20
Corey Simon,LDT,24.191,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0,1,0,0,0,SimoCo00
Greg Wesley,SS,23.174,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0,1,0,0,0,WeslGr20
Rod Woodson*,FS,36.183,2001-09-09,NFL,BAL,,CHI,W 17-6,1,1,Sun,,1,0,,,WoodRo01
Amos Zereoue,RB,24.336,2001-09-09,NFL,PIT,@,JAX,L 3-21,1,1,Sun,0,1,0,0,0,ZereAm00
John Abraham,RDE,23.140,2001-09-23,NFL,NYJ,@,NWE,W 10-3,2,2,Sun,0,1,1,0,0,AbraJo00
Blaine Bishop,SS,31.061,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,,1,0,,,BishBl00
Keith Burns,LB,29.130,2001-09-23,NFL,DEN,@,ARI,W 38-17,2,2,Sun,,1,0,,,BurnKe21
Marty Carter,SS,31.280,2001-09-23,NFL,ATL,,CAR,W 24-16,2,2,Sun,,1,0,,,CartMa20
Rosevelt Colvin,SLB,24.018,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,,1,1,,,ColvRo20
Canute Curtis,OLB,27.050,2001-09-23,NFL,CIN,,BAL,W 21-10,2,2,Sun,,1,1,,,CurtCa20
Phillip Daniels,RDE,28.203,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,0,1,0,0,0,DaniPh20
James Darling,LB,26.268,2001-09-23,NFL,NYJ,@,NWE,W 10-3,2,2,Sun,,1,0,,,DarlJa20
John Engelberger,LDE,24.340,2001-09-23,NFL,SFO,,STL,L 26-30,2,2,Sun,0,1,0,0,0,EngeJo20
Steve Foley,LLB,26.012,2001-09-23,NFL,CIN,,BAL,W 21-10,2,2,Sun,,2,0,,,FoleSt21
Johnnie Harris,S,29.033,2001-09-23,NFL,OAK,@,MIA,L 15-18,2,2,Sun,0,1,0,0,0,HarrJo25
Greg Jones,LB,27.124,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,,1,0,,,JoneGr20
Jevon Kearse,RDE,25.020,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,0,1,0,0,0,KearJe00
Patrick Kerney,LDE,24.267,2001-09-23,NFL,ATL,,CAR,W 24-16,2,2,Sun,0,1,0,0,0,KernPa99
Mo Lewis,LLB,31.337,2001-09-23,NFL,NYJ,@,NWE,W 10-3,2,2,Sun,,1,0,,,LewiMo00
Brock Marion,FS,31.104,2001-09-23,NFL,MIA,,OAK,W 18-15,2,2,Sun,0,1,0,0,0,MariBr00
Daylon McCutcheon,RCB,24.288,2001-09-23,NFL,CLE,,DET,W 24-14,2,2,Sun,,1,0,,,McCuDa22
R.W. McQuarters,RCB,24.276,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,0,1,0,0,0,McQuR.20
Michael Myers,DT,25.246,2001-09-23,NFL,DAL,,SDG,L 21-32,2,2,Sun,,1,0,,,MyerMi20
Kavika Pittman,RDE,26.349,2001-09-23,NFL,DEN,@,ARI,W 38-17,2,2,Sun,,1,0,,,PittKa20
Damien Richardson,SS,25.173,2001-09-23,NFL,CAR,@,ATL,L 16-24,2,2,Sun,,1,0,,,RichDa21
Eddie Robinson,RLB,31.163,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,,1,0,,,RobiEd22
Mike Rucker,RDE,26.207,2001-09-23,NFL,CAR,@,ATL,L 16-24,2,2,Sun,0,1,0,0,0,RuckMi20
Markus Steele,LB,22.061,2001-09-23,NFL,DAL,,SDG,L 21-32,2,2,Sun,,1,0,,,SteeMa20
Bobby Taylor,RCB,27.269,2001-09-23,NFL,PHI,@,SEA,W 27-3,2,2,Sun,,1,0,,,TaylBo00
Pat Tillman,SS,24.321,2001-09-23,NFL,ARI,,DEN,L 17-38,1,2,Sun,,1,0,,,TillPa20
Jason Webster,RCB,24.015,2001-09-23,NFL,SFO,,STL,L 26-30,2,2,Sun,,1,0,,,WebsJa20
Antoine Winfield,LCB,24.091,2001-09-23,NFL,BUF,@,IND,L 26-42,2,2,Sun,0,1,0,0,0,WinfAn20
Cedric Woodard,DT,24.018,2001-09-23,NFL,SEA,,PHI,L 3-27,2,2,Sun,,1,0,,,WoodCe20
Kenyatta Wright,LB,23.216,2001-09-23,NFL,BUF,@,IND,L 26-42,2,2,Sun,,1,1,,,WrigKe21
Sam Shade,SS,28.102,2001-09-24,NFL,WAS,@,GNB,L 0-37,2,2,Mon,,1,0,,,ShadSa20
K.D. Williams,LB,28.155,2001-09-24,NFL,GNB,,WAS,W 37-0,2,2,Mon,,1,0,,,WillK.20
Tyrone Williams,RCB,28.116,2001-09-24,NFL,GNB,,WAS,W 37-0,2,2,Mon,,1,0,,,WillTy20
Brent Alexander,FS,30.082,2001-09-30,NFL,PIT,@,BUF,W 20-3,2,3,Sun,,1,0,,,AlexBr20
Elijah Alexander,OLB,31.059,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,,1,0,,,AlexEl20
Eric Barton,LB,24.001,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,,1,0,,,BartEr20
Dorian Boose,DE,27.244,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,,1,0,,,BoosDo20
Mike Caldwell,WILL,30.030,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,,1,0,,,CaldMi20
Dexter Coakley,WLB,28.345,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,,1,0,,,CoakDe00
Hugh Douglas,RDE,30.038,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,0,1,0,0,0,DougHu00
London Fletcher,MLB,26.134,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,0,2,0,0,0,FletLo20
Herbert Goodman,RB,24.030,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,0,1,0,0,0,GoodHe00
Corey Harris,SS,31.340,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,0,1,1,0,0,HarrCo20
Rodney Harrison,SS,28.289,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,,1,0,,,HarrRo01
Earl Holmes,LILB,28.155,2001-09-30,NFL,PIT,@,BUF,W 20-3,2,3,Sun,,1,0,,,HolmEa20
Joe Johnson,RDE,29.081,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,0,1,1,0,0,JohnJo04
Leonard Little,DE,26.346,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,,1,0,,,LittLe00
Kevin Mathis,LCB,27.154,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,,1,0,,,MathKe20
Jamir Miller,SLB,27.315,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,0,1,0,0,0,MillJa01
Roman Phifer,RDE,33.209,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,0,1,0,0,0,PhifRo20
John Randle*,RDT,33.292,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,0,1,0,0,0,RandJo00
Jamie Reader,FB,27.149,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,,1,1,,,ReadJa00
Ike Reese,LB,27.349,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,,2,0,,,ReesIk99
Anthony Simmons,OLB,25.102,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,,1,0,,,SimmAn20
T.J. Slaughter,WLB,24.222,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,,1,0,,,SlauT.20
Michael Strahan*,LDE,29.313,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,0,2,0,0,0,StraMi02
Patrick Surtain,LCB,25.103,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,0,1,0,0,0,SurtPa00
Lester Towns,MLB,24.033,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,,1,0,,,TownLe20
Marcellus Wiley,LDE,26.304,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,0,1,0,0,0,WileMa00
Peppi Zellner,RDE,26.200,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,0,1,0,0,0,ZellPe20
Andre Carter,RDE,22.142,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,0,1,0,0,0,CartAn20
James Farrior,RLB,26.268,2001-10-01,NFL,NYJ,,SFO,L 17-19,3,3,Mon,,1,0,,,FarrJa99
John Abraham,RDE,23.154,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,,1,1,,,AbraJo00
Champ Bailey*,LCB,23.107,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,,1,0,,,BailCh00
Micheal Barrow,MLB,31.171,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,,1,0,,,BarrMi20
Jamal Brooks,LB,24.332,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,,1,0,,,BrooJa20
Tony Bryant,DE,25.034,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,0,1,0,0,0,BryaTo20
Danny Clark,LB,24.151,2001-10-07,NFL,JAX,@,SEA,L 15-24,4,4,Sun,,1,0,,,ClarDa21
Phillip Daniels,RDE,28.217,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,0,1,0,0,0,DaniPh20
Doug Evans,RCB,31.147,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,0,1,0,0,0,EvanDo21
James Farrior,RLB,26.274,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,,2,0,,,FarrJa99
Jay Foreman,WLB,25.231,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,,1,0,,,ForeJa20
Rob Fredrickson,RLB,30.147,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,0,1,0,0,0,FredRo20
Daryl Gardener,RDT,28.224,2001-10-07,NFL,MIA,,NWE,W 30-10,4,4,Sun,0,1,0,0,0,GardDa20
Kabeer Gbaja-Biamila,DE,24.013,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,0,1,0,0,0,GbajKa20
La'Roi Glover,RDT,27.095,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,0,1,0,0,0,GlovLa00
Rodney Heath,LCB,26.343,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,,1,0,,,HeatRo20
Warrick Holdman,WLB,25.319,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,0,1,0,0,0,HoldWa20
Chris Hovan,UT,23.148,2001-10-07,NFL,MIN,@,NOR,L 15-28,4,4,Sun,,1,0,,,HovaCh20
Darren Howard,LDE,24.322,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,0,1,0,0,0,HowaDa21
Terry Jackson,FB,25.270,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,0,1,0,0,0,JackTe00
Bryan Johnson,FB,23.262,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,,1,0,,,JohnBr01
Levon Kirkland,MLB,32.232,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,,1,0,,,KirkLe00
Kenard Lang,LDE,26.249,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,,1,1,,,LangKe20
Mo Lewis,LLB,31.351,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,0,1,1,0,2,LewiMo00
Kevin Mathis,LCB,27.161,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,,1,0,,,MathKe20
Keith Newman,SLB,24.261,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,,1,0,,,NewmKe20
Jason Perry,FS,25.067,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,,1,0,,,PerrJa21
Junior Seau*,WLB,32.261,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,,1,0,,,SeauJu00
Corey Simon,LDT,24.219,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,,1,0,,,SimoCo00
Michael Strahan*,LDE,29.320,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,0,1,0,0,0,StraMi02
Dana Stubblefield,RDT,30.327,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,0,1,0,0,0,StubDa00
Tim Terry,LB,27.073,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,,1,0,,,TerrTi20
Brian Urlacher*,MLB,23.135,2001-10-07,NFL,CHI,@,ATL,W 31-3,3,4,Sun,0,1,1,0,1,UrlaBr00
Troy Vincent,LCB,30.121,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,,1,0,,,VincTr00
Willie Williams,LCB,30.285,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,,1,0,,,WillWi21
Dre' Bly,CB,24.139,2001-10-08,NFL,STL,@,DET,W 35-0,4,4,Mon,0,1,0,0,0,BlyxDr00
Stephen Boyd,MLB,29.047,2001-10-08,NFL,DET,,STL,L 0-35,3,4,Mon,,1,0,,,BoydSt00
Leonard Little,DE,26.354,2001-10-08,NFL,STL,@,DET,W 35-0,4,4,Mon,0,1,0,0,0,LittLe00
John Abraham,RDE,23.161,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,,1,0,,,AbraJo00
Sam Adams,LDT,28.123,2001-10-14,NFL,BAL,@,GNB,L 23-31,5,5,Sun,0,1,0,0,0,AdamSa00
Rashard Anderson,LCB,24.122,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,,1,1,,,AndeRa21
Jessie Armstead,OLB,30.353,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,,1,0,,,ArmsJe00
Micheal Barrow,MLB,31.178,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,,1,1,,,BarrMi20
Keith Brooking,MLB,25.349,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,,1,0,,,BrooKe00
Mike Brown,FS,23.243,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,,1,0,,,BrowMi99
Santana Dotson,DT,31.299,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,0,1,0,0,0,DotsSa20
Shaun Ellis,DE-D,24.112,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,0,1,0,0,0,ElliSh00
Derrick Harris,FB,29.026,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,,1,1,,1,HarrDe00
Sammy Knight,SS,26.034,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,,1,1,,,KnigSa00
Keith Mitchell,LOLB,27.082,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,,1,0,,,MitcKe00
Roman Phifer,RDE,33.223,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,,1,0,,,PhifRo20
Wali Rainer,MLB,24.178,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,,1,0,,,RainWa20
John Randle*,RDT,33.306,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,0,1,0,0,0,RandJo00
Coby Rhinehart,CB,24.249,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,,1,0,,,RhinCo20
Darrin Smith,ROLB,31.182,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,0,1,0,0,0,SmitDa22
Duane Starks,LCB,27.144,2001-10-14,NFL,BAL,@,GNB,L 23-31,5,5,Sun,,1,0,,,StarDu20
Michael Strahan*,LDE,29.327,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,0,1,0,0,0,StraMi02
Zach Thomas,MLB,28.043,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,0,1,0,0,0,ThomZa01
Jeff Ulbrich,MLB,24.239,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,,1,0,,,UlbrJe20
Keith Washington,LDE,28.300,2001-10-14,NFL,DEN,@,SEA,L 21-34,5,5,Sun,0,1,0,0,0,WashKe20
Marcellus Wiley,LDE,26.318,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,0,1,0,0,0,WileMa00
Jermaine Williams,FB,28.061,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,0,1,0,0,0,WillJe00
John Nix,DT,24.325,2001-10-15,NFL,DAL,,WAS,W 9-7,5,5,Mon,,1,0,,,NixxJo20
Chris Akins,S,24.326,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,,1,0,,,AkinCh20
Eric Davis,CB,33.268,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,,1,1,,,DaviEr00
Jamie Duncan,MLB,26.093,2001-10-21,NFL,TAM,,PIT,L 10-17,5,6,Sun,,1,0,,,DuncJa20
Bernardo Harris,MLB,30.006,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,0,1,0,0,0,HarrBe20
Chris Hayes,FS,29.167,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,1,0,,,HayeCh20
Ted Johnson,WLB,28.321,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,,1,0,,,JohnTe20
Marvin Jones,MLB,29.115,2001-10-21,NFL,NYJ,,STL,L 14-34,6,6,Sun,,1,0,,,JoneMa23
Jamir Miller,SLB,27.336,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,0,1,0,0,0,MillJa01
Zeke Moreno,LB,23.011,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,0,1,0,0,0,MoreZe20
Robert Porcher,LDE,32.083,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,,1,0,,,PorcRo00
Bryan Robinson,LDE,27.121,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,0,1,0,0,0,RobiBr20
Bill Romanowski,SLB,35.202,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,0,1,0,0,0,RomaBi00
Mike Rucker,RDE,26.235,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,,1,0,,,RuckMi20
Greg Spires,LDE,27.070,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,0,1,1,0,0,SpirGr20
Eric Warfield,RCB,25.232,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,,2,0,,,WarfEr20
Nate Wayne,WLB,26.282,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,0,1,1,0,0,WaynNa20
Chuck Wiley,DE,26.229,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,,1,0,,,WileCh21
Jeremiah Trotter,MLB,24.275,2001-10-22,NFL,PHI,@,NYG,W 10-9,5,6,Mon,0,1,0,0,0,TrotJe00
Duane Clemons,RDE,27.155,2001-10-25,NFL,KAN,,IND,L 28-35,7,7,Thu,0,1,0,0,0,ClemDu20
Elijah Alexander,OLB,31.087,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,0,1,0,0,0,AlexEl20
Lorenzo Bromell,DE,26.035,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,0,1,0,0,0,BromLo20
Ike Charlton,CB,24.022,2001-10-28,NFL,SEA,,MIA,L 20-24,6,7,Sun,,1,0,,,CharIk20
Patrick Chukwurah,LB,22.241,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,,1,0,,,ChukPa20
Dexter Coakley,WLB,29.008,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,0,1,0,0,0,CoakDe00
Terry Cousin,CB,26.231,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,,1,0,,,CousTe20
Don Davis,SLB,28.315,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,,1,0,,,DaviDo22
Michael Green,WLB,24.326,2001-10-28,NFL,CHI,,SFO,W 37-31,6,7,Sun,0,1,0,0,0,GreeMi20
Darren Howard,LDE,24.343,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,0,1,0,0,0,HowaDa21
Orlando Huff,LB,23.075,2001-10-28,NFL,SEA,,MIA,L 20-24,6,7,Sun,,1,0,,,HuffOr20
Keith Mitchell,LLB,27.096,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,,1,0,,,MitcKe00
Damon Moore,SS,25.043,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,,1,0,,,MoorDa20
Richard Newsome,S,23.326,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,,1,1,,,NewsRi20
Brian Simmons,MLB,26.129,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,0,1,0,0,0,SimmBr20
Bruce Smith*,RDE,38.132,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,0,1,0,0,0,SmitBr00
Dwight Smith,CB,23.076,2001-10-28,NFL,TAM,,MIN,W 41-14,6,7,Sun,0,1,0,0,0,SmitDw20
Duane Starks,LCB,27.158,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,,1,0,,,StarDu20
Glen Steele,DT,27.024,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,0,1,0,0,0,SteeGl20
George Teague,FS,30.252,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,,1,0,,,TeagGe20
David Terrell,FS,26.112,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,,1,0,,,TerrDa21
Zach Thomas,MLB,28.057,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,,1,0,,,ThomZa01
Dean Wells,WLB,31.100,2001-10-28,NFL,CAR,,NYJ,L 12-13,7,7,Sun,,1,0,,,WellDe20
Marcellus Wiley,LDE,26.332,2001-10-28,NFL,SDG,,BUF,W 27-24,7,7,Sun,0,1,0,0,0,WileMa00
Aeneas Williams*,LCB,33.272,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,,1,1,,,WillAe00
Grant Wistrom,RDE,25.117,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,0,1,0,0,0,WistGr20
Bryant Young,LDT,29.274,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,,1,0,,,YounBr00
Jason Gildon,LOLB,29.090,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,0,1,1,0,0,GildJa00
Mike Logan,DB,27.044,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,,1,0,,,LogaMi20
Michael Bates,RB,31.320,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,0,1,0,0,0,BateMi00
Chad Bratzke,RDE,30.050,2001-11-04,NFL,IND,@,BUF,W 30-14,7,8,Sun,0,1,0,0,0,BratCh20
Keith Brooking,MLB,26.005,2001-11-04,NFL,ATL,,NWE,L 10-24,7,8,Sun,,1,0,,,BrooKe00
Courtney Brown,RDE,23.263,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,0,1,1,0,1,BrowCo22
Mike Caldwell,WILL,30.065,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,,1,0,,,CaldMi20
Marco Coleman,LDE,31.321,2001-11-04,NFL,WAS,,SEA,W 27-14,8,8,Sun,0,1,0,0,0,ColeMa00
Greg Ellis,LDE,26.082,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,0,1,0,0,0,ElliGr20
Byron Frisch,DE,24.322,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,0,1,0,0,0,FrisBy20
Corey Fuller,LCB,30.187,2001-11-04,NFL,CLE,@,CHI,L 21-27,7,8,Sun,,1,0,,,FullCo20
Barry Gardner,LB,24.326,2001-11-04,NFL,PHI,@,ARI,W 21-7,7,8,Sun,,1,0,,,GardBa20
Aaron Glenn,LCB,29.111,2001-11-04,NFL,NYJ,@,NOR,W 16-9,8,8,Sun,0,1,0,0,0,GlenAa00
Orantes Grant,LB,23.231,2001-11-04,NFL,DAL,@,NYG,L 24-27,7,8,Sun,,1,1,,,GranOr20
Barrett Green,ROLB,24.006,2001-11-04,NFL,DET,@,SFO,L 13-21,7,8,Sun,,1,0,,,GreeBa20
