Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Wane McGarity,WR,24.344,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,3,18,6.00,0,McGaWa00
R.W. McQuarters,RCB,24.262,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,2,16,8.00,0,McQuR.20
Brian Mitchell,RB/K,33.022,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,3,28,9.33,0,MitcBr00
Chad Morton,RB-K,24.158,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,2,57,28.50,0,MortCh00
Jeff Ogden,WR,26.199,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,1,5,5.00,0,OgdeJe00
Hank Poteat,CB,24.010,2001-09-09,NFL,PIT,@,JAX,L 3-21,1,1,Sun,3,27,9.00,0,PoteHa20
Peerless Price,WR,24.317,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,3,10,3.33,0,PricPe00
Charlie Rogers,RB,25.082,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,2,46,23.00,0,RogeCh00
Allen Rossum,CB/K,25.322,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,1,4,4.00,0,RossAl99
Steve Smith,WR,22.120,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,3,25,8.33,0,SmitSt01
Peter Warrick,WR,24.082,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,1,4,4.00,0,WarrPe00
Terrence Wilkins,WR,26.042,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,4,105,26.25,1,WilkTe00
Karl Williams,WR,30.152,2001-09-09,NFL,TAM,@,DAL,W 10-6,1,1,Sun,2,0,0.00,0,WillKa00
Tiki Barber,RB,26.156,2001-09-10,NFL,NYG,@,DEN,L 20-31,1,1,Mon,3,24,8.00,0,BarbTi00
Deltha O'Neal,LCB,24.223,2001-09-10,NFL,DEN,,NYG,W 31-20,1,1,Mon,3,54,18.00,0,ONeaDe00
Tiki Barber,RB,26.169,2001-09-23,NFL,NYG,@,KAN,W 13-3,2,2,Sun,4,58,14.50,0,BarbTi00
Troy Brown,WR,30.083,2001-09-23,NFL,NWE,,NYJ,L 3-10,2,2,Sun,4,44,11.00,0,BrowTr00
David Dunn,WR,29.105,2001-09-23,NFL,OAK,@,MIA,L 15-18,2,2,Sun,1,23,23.00,0,DunnDa00
Tim Dwight,WR/K,26.072,2001-09-23,NFL,SDG,@,DAL,W 32-21,2,2,Sun,1,-2,-2.00,0,DwigTi00
Damon Gibson,WR/K,26.210,2001-09-23,NFL,JAX,,TEN,W 13-6,2,2,Sun,5,34,6.80,0,GibsDa00
Darrien Gordon,CB,30.313,2001-09-23,NFL,ATL,,CAR,W 24-16,2,2,Sun,1,0,0.00,0,GordDa20
Az-Zahir Hakim,WR,24.112,2001-09-23,NFL,STL,@,SFO,W 30-26,2,2,Sun,3,47,15.67,0,HakiAz00
Dante Hall,WR,23.022,2001-09-23,NFL,KAN,,NYG,L 3-13,2,2,Sun,2,15,7.50,0,HallDa00
Desmond Howard,WR,31.131,2001-09-23,NFL,DET,@,CLE,L 14-24,2,2,Sun,3,8,2.67,0,HowaDe00
Arnold Jackson,WR,24.167,2001-09-23,NFL,ARI,,DEN,L 17-38,1,2,Sun,3,37,12.33,0,JackAr00
Kevin Johnson,WR,25.070,2001-09-23,NFL,CLE,,DET,W 24-14,2,2,Sun,2,15,7.50,0,JohnKe01
Chris McAlister,RCB,24.101,2001-09-23,NFL,BAL,@,CIN,L 10-21,2,2,Sun,5,44,8.80,0,McAlCh00
Justin McCareins,WR,22.296,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,2,29,14.50,0,McCaJu00
R.W. McQuarters,RCB,24.276,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,1,7,7.00,0,McQuR.20
Glyn Milburn,KR/W,30.216,2001-09-23,NFL,CHI,,MIN,W 17-10,2,2,Sun,1,12,12.00,0,MilbGl00
Brian Mitchell,RB/K,33.036,2001-09-23,NFL,PHI,@,SEA,W 27-3,2,2,Sun,7,86,12.29,0,MitcBr00
Chad Morton,RB-K,24.172,2001-09-23,NFL,NYJ,@,NWE,W 10-3,2,2,Sun,2,4,2.00,0,MortCh00
Deltha O'Neal,LCB,24.236,2001-09-23,NFL,DEN,@,ARI,W 38-17,2,2,Sun,2,20,10.00,0,ONeaDe00
Jeff Ogden,WR,26.213,2001-09-23,NFL,MIA,,OAK,W 18-15,2,2,Sun,4,55,13.75,0,OgdeJe00
Charlie Rogers,RB,25.096,2001-09-23,NFL,SEA,,PHI,L 3-27,2,2,Sun,5,17,3.40,0,RogeCh00
Vinny Sutherland,WR/K,23.154,2001-09-23,NFL,SFO,,STL,L 26-30,2,2,Sun,1,19,19.00,0,SuthVi00
Joe Walker,FS,24.188,2001-09-23,NFL,TEN,@,JAX,L 6-13,2,2,Sun,3,58,19.33,0,WalkJo20
Troy Walters,WR,24.282,2001-09-23,NFL,MIN,@,CHI,L 10-17,2,2,Sun,5,37,7.40,0,WaltTr00
Peter Warrick,WR,24.096,2001-09-23,NFL,CIN,,BAL,W 21-10,2,2,Sun,2,0,0.00,0,WarrPe00
Terrence Wilkins,WR,26.056,2001-09-23,NFL,IND,,BUF,W 42-26,2,2,Sun,3,16,5.33,0,WilkTe00
Michael Bates,RB,31.279,2001-09-24,NFL,WAS,@,GNB,L 0-37,2,2,Mon,1,0,0.00,0,BateMi00
Antonio Freeman,WR,29.120,2001-09-24,NFL,GNB,,WAS,W 37-0,2,2,Mon,5,39,7.80,0,FreeAn00
Tiki Barber,RB,26.176,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,1,20,20.00,0,BarbTi00
Troy Brown,WR,30.090,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,2,22,11.00,0,BrowTr00
Isaac Byrd,WR,26.318,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,1,22,22.00,0,ByrdIs00
David Dunn,WR,29.112,2001-09-30,NFL,OAK,,SEA,W 38-14,3,3,Sun,3,32,10.67,0,DunnDa00
Tim Dwight,WR/K,26.079,2001-09-30,NFL,SDG,,CIN,W 28-14,3,3,Sun,4,24,6.00,0,DwigTi00
Kevin Faulk,RB,25.117,2001-09-30,NFL,NWE,,IND,W 44-13,3,3,Sun,1,10,10.00,0,FaulKe00
Antonio Freeman,WR,29.126,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,2,11,5.50,0,FreeAn00
Damon Gibson,WR/K,26.217,2001-09-30,NFL,JAX,,CLE,L 14-23,3,3,Sun,3,12,4.00,0,GibsDa00
Darrien Gordon,CB,30.320,2001-09-30,NFL,ATL,@,ARI,W 34-14,3,3,Sun,2,32,16.00,0,GordDa20
Az-Zahir Hakim,WR,24.119,2001-09-30,NFL,STL,,MIA,W 42-10,3,3,Sun,2,7,3.50,0,HakiAz00
Dante Hall,WR,23.029,2001-09-30,NFL,KAN,@,WAS,W 45-13,3,3,Sun,3,19,6.33,0,HallDa00
T.J. Houshmandzadeh,WR,24.004,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,1,10,10.00,0,HousTJ00
Chris Hudson,S,29.359,2001-09-30,NFL,ATL,@,ARI,W 34-14,3,3,Sun,1,22,22.00,0,HudsCh20
Raymond Jackson,DB,28.225,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,1,43,43.00,0,JackRa22
Kevin Johnson,WR,25.077,2001-09-30,NFL,CLE,@,JAX,W 23-14,3,3,Sun,2,24,12.00,0,JohnKe01
Charles Lee,WR,23.315,2001-09-30,NFL,GNB,@,CAR,W 28-7,3,3,Sun,1,4,4.00,0,LeexCh00
Jermaine Lewis,WR/R,26.349,2001-09-30,NFL,BAL,@,DEN,W 20-13,3,3,Sun,2,13,6.50,0,LewiJe00
Michael Lewis,WR,29.320,2001-09-30,NFL,NOR,@,NYG,L 13-21,2,3,Sun,4,9,2.25,0,LewiMi00
Kevin Lockett,WR,27.022,2001-09-30,NFL,WAS,,KAN,L 13-45,3,3,Sun,2,-4,-2.00,0,LockKe00
Wane McGarity,WR,25.000,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,3,20,6.67,0,McGaWa00
Brian Mitchell,RB/K,33.043,2001-09-30,NFL,PHI,,DAL,W 40-18,3,3,Sun,4,57,14.25,0,MitcBr00
Deltha O'Neal,LCB,24.243,2001-09-30,NFL,DEN,,BAL,L 13-20,3,3,Sun,3,15,5.00,0,ONeaDe00
Jeff Ogden,WR,26.220,2001-09-30,NFL,MIA,@,STL,L 10-42,3,3,Sun,1,11,11.00,0,OgdeJe00
Hank Poteat,CB,24.031,2001-09-30,NFL,PIT,@,BUF,W 20-3,2,3,Sun,6,91,15.17,0,PoteHa20
Peerless Price,WR,24.338,2001-09-30,NFL,BUF,,PIT,L 3-20,3,3,Sun,1,5,5.00,0,PricPe00
Charlie Rogers,RB,25.103,2001-09-30,NFL,SEA,@,OAK,L 14-38,3,3,Sun,3,52,17.33,0,RogeCh00
Steve Smith,WR,22.141,2001-09-30,NFL,CAR,,GNB,L 7-28,3,3,Sun,1,0,0.00,0,SmitSt01
Reggie Swinton,WR,26.068,2001-09-30,NFL,DAL,@,PHI,L 18-40,3,3,Sun,2,14,7.00,0,SwinRe00
Amani Toomer,WR,27.022,2001-09-30,NFL,NYG,,NOR,W 21-13,3,3,Sun,2,10,5.00,0,ToomAm00
Troy Walters,WR,24.289,2001-09-30,NFL,MIN,,TAM,W 20-16,3,3,Sun,1,8,8.00,0,WaltTr00
Peter Warrick,WR,24.103,2001-09-30,NFL,CIN,@,SDG,L 14-28,3,3,Sun,1,1,1.00,0,WarrPe00
Terrence Wilkins,WR,26.063,2001-09-30,NFL,IND,@,NWE,L 13-44,3,3,Sun,2,4,2.00,0,WilkTe00
Karl Williams,WR,30.173,2001-09-30,NFL,TAM,@,MIN,L 16-20,2,3,Sun,1,0,0.00,0,WillKa00
Vinny Sutherland,WR-K,23.162,2001-10-01,NFL,SFO,@,NYJ,W 19-17,3,3,Mon,1,8,8.00,0,SuthVi00
Troy Brown,WR,30.097,2001-10-07,NFL,NWE,@,MIA,L 10-30,4,4,Sun,2,0,0.00,0,BrowTr00
David Dunn,WR,29.119,2001-10-07,NFL,OAK,,DAL,W 28-21,4,4,Sun,3,25,8.33,0,DunnDa00
Tim Dwight,WR/K,26.086,2001-10-07,NFL,SDG,@,CLE,L 16-20,4,4,Sun,4,19,4.75,0,DwigTi00
Antonio Freeman,WR,29.133,2001-10-07,NFL,GNB,@,TAM,L 10-14,4,4,Sun,3,13,4.33,0,FreeAn00
Damon Gibson,WR/K,26.224,2001-10-07,NFL,JAX,@,SEA,L 15-24,4,4,Sun,3,45,15.00,0,GibsDa00
Aaron Glenn,LCB,29.083,2001-10-07,NFL,NYJ,@,BUF,W 42-36,4,4,Sun,2,6,3.00,0,GlenAa00
Dante Hall,WR,23.036,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,4,47,11.75,0,HallDa00
Arnold Jackson,WR,24.181,2001-10-07,NFL,ARI,@,PHI,W 21-20,3,4,Sun,3,24,8.00,0,JackAr00
Kevin Johnson,WR,25.084,2001-10-07,NFL,CLE,,SDG,W 20-16,4,4,Sun,4,25,6.25,0,JohnKe01
Jermaine Lewis,WR/R,26.356,2001-10-07,NFL,BAL,,TEN,W 26-7,4,4,Sun,4,28,7.00,0,LewiJe00
Michael Lewis,WR,29.327,2001-10-07,NFL,NOR,,MIN,W 28-15,3,4,Sun,4,50,12.50,0,LewiMi00
Kevin Lockett,WR,27.029,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,1,11,11.00,0,LockKe00
Central McClellion,CB,26.022,2001-10-07,NFL,WAS,@,NYG,L 9-23,4,4,Sun,1,0,0.00,0,McClCe20
Brian Mitchell,RB/K,33.050,2001-10-07,NFL,PHI,,ARI,L 20-21,4,4,Sun,2,18,9.00,0,MitcBr00
Jeff Ogden,WR,26.227,2001-10-07,NFL,MIA,,NWE,W 30-10,4,4,Sun,3,27,9.00,0,OgdeJe00
Larry Parker,WR,25.085,2001-10-07,NFL,KAN,@,DEN,L 6-20,4,4,Sun,1,2,2.00,0,ParkLa00
Hank Poteat,CB,24.038,2001-10-07,NFL,PIT,,CIN,W 16-7,3,4,Sun,3,23,7.67,0,PoteHa20
Peerless Price,WR,24.345,2001-10-07,NFL,BUF,,NYJ,L 36-42,4,4,Sun,2,6,3.00,0,PricPe00
Charlie Rogers,RB,25.110,2001-10-07,NFL,SEA,,JAX,W 24-15,4,4,Sun,2,3,1.50,0,RogeCh00
Steve Smith,WR,22.148,2001-10-07,NFL,CAR,@,SFO,L 14-24,4,4,Sun,3,13,4.33,0,SmitSt01
Vinny Sutherland,KR/H,23.168,2001-10-07,NFL,SFO,,CAR,W 24-14,4,4,Sun,2,9,4.50,0,SuthVi00
Reggie Swinton,WR,26.075,2001-10-07,NFL,DAL,@,OAK,L 21-28,4,4,Sun,2,70,35.00,0,SwinRe00
Amani Toomer,WR,27.029,2001-10-07,NFL,NYG,,WAS,W 23-9,4,4,Sun,3,12,4.00,0,ToomAm00
Joe Walker,FS,24.202,2001-10-07,NFL,TEN,@,BAL,L 7-26,3,4,Sun,1,2,2.00,0,WalkJo20
Peter Warrick,WR,24.110,2001-10-07,NFL,CIN,@,PIT,L 7-16,4,4,Sun,1,8,8.00,0,WarrPe00
Karl Williams,WR,30.180,2001-10-07,NFL,TAM,,GNB,W 14-10,3,4,Sun,2,6,3.00,0,WillKa00
Az-Zahir Hakim,WR,24.127,2001-10-08,NFL,STL,@,DET,W 35-0,4,4,Mon,2,13,6.50,0,HakiAz00
Troy Brown,WR,30.104,2001-10-14,NFL,NWE,,SDG,W 29-26,5,5,Sun,1,40,40.00,0,BrowTr00
David Dunn,WR,29.126,2001-10-14,NFL,OAK,@,IND,W 23-18,5,5,Sun,2,14,7.00,0,DunnDa00
Tim Dwight,WR,26.093,2001-10-14,NFL,SDG,@,NWE,L 26-29,5,5,Sun,1,26,26.00,0,DwigTi00
Bobby Engram,WR,28.280,2001-10-14,NFL,SEA,,DEN,W 34-21,5,5,Sun,3,50,16.67,0,EngrBo00
Antonio Freeman,WR,29.140,2001-10-14,NFL,GNB,,BAL,W 31-23,5,5,Sun,1,0,0.00,0,FreeAn00
Darrien Gordon,CB,30.334,2001-10-14,NFL,ATL,,SFO,L 31-37,5,5,Sun,3,36,12.00,0,GordDa20
Az-Zahir Hakim,WR,24.133,2001-10-14,NFL,STL,,NYG,W 15-14,5,5,Sun,4,43,10.75,0,HakiAz00
Desmond Howard,WR,31.152,2001-10-14,NFL,DET,@,MIN,L 26-31,4,5,Sun,2,45,22.50,0,HowaDe00
Arnold Jackson,WR,24.188,2001-10-14,NFL,ARI,@,CHI,L 13-20,4,5,Sun,3,29,9.67,0,JackAr00
Kevin Johnson,WR,25.091,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,1,4,4.00,0,JohnKe01
Jermaine Lewis,WR/R,26.363,2001-10-14,NFL,BAL,@,GNB,L 23-31,5,5,Sun,3,76,25.33,0,LewiJe00
Michael Lewis,WR,29.334,2001-10-14,NFL,NOR,@,CAR,W 27-25,4,5,Sun,4,13,3.25,0,LewiMi00
Glyn Milburn,KR/W,30.237,2001-10-14,NFL,CHI,,ARI,W 20-13,4,5,Sun,3,21,7.00,0,MilbGl00
Dennis Northcutt,WR,23.296,2001-10-14,NFL,CLE,@,CIN,L 14-24,5,5,Sun,1,0,0.00,0,NortDe00
Deltha O'Neal,LCB,24.257,2001-10-14,NFL,DEN,@,SEA,L 21-34,5,5,Sun,2,92,46.00,1,ONeaDe00
Jeff Ogden,WR,26.234,2001-10-14,NFL,MIA,@,NYJ,L 17-21,5,5,Sun,2,23,11.50,0,OgdeJe00
Larry Parker,WR,25.092,2001-10-14,NFL,KAN,,PIT,L 17-20,5,5,Sun,3,32,10.67,0,ParkLa00
Hank Poteat,CB,24.045,2001-10-14,NFL,PIT,@,KAN,W 20-17,4,5,Sun,4,25,6.25,0,PoteHa20
Steve Smith,WR,22.155,2001-10-14,NFL,CAR,,NOR,L 25-27,5,5,Sun,5,102,20.40,1,SmitSt01
Vinny Sutherland,KR/H,23.175,2001-10-14,NFL,SFO,@,ATL,W 37-31,5,5,Sun,1,19,19.00,0,SuthVi00
Amani Toomer,WR,27.036,2001-10-14,NFL,NYG,@,STL,L 14-15,5,5,Sun,3,19,6.33,0,ToomAm00
Joe Walker,S,24.209,2001-10-14,NFL,TEN,,TAM,W 31-28,4,5,Sun,4,49,12.25,0,WalkJo20
Troy Walters,WR,24.303,2001-10-14,NFL,MIN,,DET,W 31-26,5,5,Sun,1,16,16.00,0,WaltTr00
Peter Warrick,WR,24.117,2001-10-14,NFL,CIN,,CLE,W 24-14,5,5,Sun,3,36,12.00,0,WarrPe00
Terrence Wilkins,WR,26.077,2001-10-14,NFL,IND,,OAK,L 18-23,4,5,Sun,2,25,12.50,0,WilkTe00
Karl Williams,WR,30.187,2001-10-14,NFL,TAM,@,TEN,L 28-31,4,5,Sun,1,4,4.00,0,WillKa00
Craig Yeast,KR,24.328,2001-10-14,NFL,NYJ,,MIA,W 21-17,5,5,Sun,1,7,7.00,0,YeasCr00
Joey Galloway,WR,29.329,2001-10-15,NFL,DAL,,WAS,W 9-7,5,5,Mon,1,6,6.00,0,GallJo00
Rocket Ismail,WR,31.331,2001-10-15,NFL,DAL,,WAS,W 9-7,5,5,Mon,1,20,20.00,0,IsmaRa00
Kevin Lockett,WR,27.037,2001-10-15,NFL,WAS,@,DAL,L 7-9,5,5,Mon,1,2,2.00,0,LockKe00
Peerless Price,WR,24.356,2001-10-18,NFL,BUF,@,JAX,W 13-10,5,6,Thu,2,2,1.00,0,PricPe00
Michael Bates,RB,31.306,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,5,5.00,0,BateMi00
Troy Brown,WR,30.111,2001-10-21,NFL,NWE,@,IND,W 38-17,6,6,Sun,1,9,9.00,0,BrowTr00
Tim Dwight,WR,26.100,2001-10-21,NFL,SDG,,DEN,W 27-10,6,6,Sun,4,47,11.75,0,DwigTi00
Larry Foster,WR,24.348,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1,9,9.00,0,FostLa00
Darrien Gordon,CB,30.341,2001-10-21,NFL,ATL,@,NOR,W 20-13,6,6,Sun,3,19,6.33,0,GordDa20
Az-Zahir Hakim,WR,24.140,2001-10-21,NFL,STL,@,NYJ,W 34-14,6,6,Sun,3,32,10.67,0,HakiAz00
Desmond Howard,WR,31.159,2001-10-21,NFL,DET,,TEN,L 24-27,5,6,Sun,1,2,2.00,0,HowaDe00
Trevor Insley,WR,23.300,2001-10-21,NFL,IND,,NWE,L 17-38,5,6,Sun,1,2,2.00,0,InslTr00
Arnold Jackson,WR,24.195,2001-10-21,NFL,ARI,,KAN,W 24-16,5,6,Sun,3,14,4.67,0,JackAr00
Jermaine Lewis,WR/R,27.005,2001-10-21,NFL,BAL,@,CLE,L 14-24,6,6,Sun,3,59,19.67,0,LewiJe00
Kevin Lockett,WR,27.043,2001-10-21,NFL,WAS,,CAR,W 17-14,6,6,Sun,1,5,5.00,0,LockKe00
Deuce McAllister,RB,22.298,2001-10-21,NFL,NOR,,ATL,L 13-20,5,6,Sun,1,0,0.00,0,McAlDe00
R.W. McQuarters,RCB,24.304,2001-10-21,NFL,CHI,@,CIN,W 24-0,5,6,Sun,6,51,8.50,0,McQuR.20
Dennis Northcutt,WR,23.303,2001-10-21,NFL,CLE,,BAL,W 24-14,6,6,Sun,2,4,2.00,0,NortDe00
Deltha O'Neal,LCB,24.264,2001-10-21,NFL,DEN,@,SDG,L 10-27,6,6,Sun,2,14,7.00,0,ONeaDe00
Larry Parker,WR,25.099,2001-10-21,NFL,KAN,@,ARI,L 16-24,6,6,Sun,3,26,8.67,0,ParkLa00
Hank Poteat,CB,24.052,2001-10-21,NFL,PIT,@,TAM,W 17-10,5,6,Sun,2,10,5.00,0,PoteHa20
Allen Rossum,CB/K,25.364,2001-10-21,NFL,GNB,@,MIN,L 13-35,6,6,Sun,1,-1,-1.00,0,RossAl99
Steve Smith,WR,22.162,2001-10-21,NFL,CAR,@,WAS,L 14-17,6,6,Sun,3,46,15.33,0,SmitSt01
Joe Walker,FS,24.216,2001-10-21,NFL,TEN,@,DET,W 27-24,5,6,Sun,3,1,0.33,0,WalkJo20
Troy Walters,WR,24.310,2001-10-21,NFL,MIN,,GNB,W 35-13,6,6,Sun,3,6,2.00,0,WaltTr00
Peter Warrick,WR,24.124,2001-10-21,NFL,CIN,,CHI,L 0-24,6,6,Sun,1,9,9.00,0,WarrPe00
Tiki Barber,RB,26.198,2001-10-22,NFL,NYG,,PHI,L 9-10,6,6,Mon,3,30,10.00,0,BarbTi00
Brian Mitchell,RB/K,33.065,2001-10-22,NFL,PHI,@,NYG,W 10-9,5,6,Mon,3,48,16.00,0,MitcBr00
Trevor Insley,WR,23.304,2001-10-25,NFL,IND,@,KAN,W 35-28,6,7,Thu,2,-1,-0.50,0,InslTr00
Larry Parker,Z,25.103,2001-10-25,NFL,KAN,,IND,L 28-35,7,7,Thu,4,31,7.75,0,ParkLa00
Tiki Barber,RB,26.204,2001-10-28,NFL,NYG,@,WAS,L 21-35,7,7,Sun,3,29,9.67,0,BarbTi00
Troy Brown,WR,30.118,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,1,7,7.00,0,BrowTr00
Isaac Byrd,WR,26.346,2001-10-28,NFL,CAR,,NYJ,L 12-13,7,7,Sun,2,24,12.00,0,ByrdIs00
Nate Clements,RCB,21.320,2001-10-28,NFL,BUF,@,SDG,L 24-27,6,7,Sun,1,4,4.00,0,ClemNa99
David Dunn,WR,29.140,2001-10-28,NFL,OAK,@,PHI,W 20-10,6,7,Sun,4,36,9.00,0,DunnDa00
Kevin Faulk,RB,25.145,2001-10-28,NFL,NWE,@,DEN,L 20-31,7,7,Sun,1,2,2.00,0,FaulKe00
Az-Zahir Hakim,WR,24.147,2001-10-28,NFL,STL,,NOR,L 31-34,7,7,Sun,2,1,0.50,0,HakiAz00
Desmond Howard,WR,31.166,2001-10-28,NFL,DET,,CIN,L 27-31,6,7,Sun,1,18,18.00,0,HowaDe00
Arnold Jackson,WR,24.202,2001-10-28,NFL,ARI,@,DAL,L 3-17,6,7,Sun,3,21,7.00,0,JackAr00
Nate Jacquet,WR,26.056,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,1,22,22.00,0,JacqNa00
Jermaine Lewis,WR/R,27.012,2001-10-28,NFL,BAL,,JAX,W 18-17,7,7,Sun,2,11,5.50,0,LewiJe00
Deuce McAllister,RB,22.305,2001-10-28,NFL,NOR,@,STL,W 34-31,6,7,Sun,1,4,4.00,0,McAlDe00
R.W. McQuarters,RCB,24.311,2001-10-28,NFL,CHI,,SFO,W 37-31,6,7,Sun,3,22,7.33,0,McQuR.20
Eric Metcalf,WR,33.278,2001-10-28,NFL,WAS,,NYG,W 35-21,7,7,Sun,2,100,50.00,1,MetcEr00
Brian Mitchell,RB/K,33.071,2001-10-28,NFL,PHI,,OAK,L 10-20,6,7,Sun,1,31,31.00,0,MitcBr00
Jeff Ogden,WR,26.248,2001-10-28,NFL,MIA,@,SEA,W 24-20,6,7,Sun,2,11,5.50,0,OgdeJe00
Peerless Price,WR,25.001,2001-10-28,NFL,BUF,@,SDG,L 24-27,6,7,Sun,2,28,14.00,0,PricPe00
Ken-Yon Rambo,WR,23.024,2001-10-28,NFL,DAL,,ARI,W 17-3,6,7,Sun,2,15,7.50,0,RambKe00
Charlie Rogers,RB,25.131,2001-10-28,NFL,SEA,,MIA,L 20-24,6,7,Sun,1,0,0.00,0,RogeCh00
Chris Walsh,WR,32.320,2001-10-28,NFL,MIN,@,TAM,L 14-41,7,7,Sun,1,2,2.00,0,WalsCh00
Peter Warrick,WR,24.131,2001-10-28,NFL,CIN,@,DET,W 31-27,7,7,Sun,3,38,12.67,0,WarrPe00
Karl Williams,WR,30.201,2001-10-28,NFL,TAM,,MIN,W 41-14,6,7,Sun,3,51,17.00,0,WillKa00
Cedrick Wilson,WR,22.315,2001-10-28,NFL,SFO,@,CHI,L 31-37,6,7,Sun,2,4,2.00,0,WilsCe00
Craig Yeast,WR-K,24.342,2001-10-28,NFL,NYJ,@,CAR,W 13-12,7,7,Sun,6,59,9.83,0,YeasCr00
Derrick Mason,WR,27.285,2001-10-29,NFL,TEN,@,PIT,L 7-34,6,7,Mon,1,20,20.00,0,MasoDe00
Hank Poteat,CB,24.060,2001-10-29,NFL,PIT,,TEN,W 34-7,6,7,Mon,2,31,15.50,0,PoteHa20
Tiki Barber,RB,26.211,2001-11-04,NFL,NYG,,DAL,W 27-24,8,8,Sun,1,22,22.00,0,BarbTi00
Troy Brown,WR,30.125,2001-11-04,NFL,NWE,@,ATL,W 24-10,8,8,Sun,2,10,5.00,0,BrowTr00
Nate Clements,RCB,21.327,2001-11-04,NFL,BUF,,IND,L 14-30,7,8,Sun,2,77,38.50,1,ClemNa99
Tim Dwight,WR/K,26.114,2001-11-04,NFL,SDG,,KAN,L 20-25,8,8,Sun,2,7,3.50,0,DwigTi00
Bobby Engram,WR,28.301,2001-11-04,NFL,SEA,@,WAS,L 14-27,7,8,Sun,3,46,15.33,0,EngrBo00
