Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,unique_id
Quan Cosby,WR,26.271,2009-09-20,NFL,CIN,@,GNB,W 31-24,2,2,Sun,5,114,22.80,0,CosbQu00
Patrick Crayton,WR,30.166,2009-09-20,NFL,DAL,,NYG,L 31-33,2,2,Sun,1,4,4.00,0,CrayPa00
Josh Cribbs,WR,26.103,2009-09-20,NFL,CLE,@,DEN,L 6-27,2,2,Sun,2,24,12.00,0,CribJo01
Julian Edelman,WR,23.121,2009-09-20,NFL,NWE,@,NYJ,L 9-16,2,2,Sun,1,2,2.00,0,EdelJu00
Kevin Faulk,RB,33.107,2009-09-20,NFL,NWE,@,NYJ,L 9-16,2,2,Sun,1,1,1.00,0,FaulKe00
Justin Forsett,RB,23.341,2009-09-20,NFL,SEA,@,SFO,L 10-23,2,2,Sun,2,10,5.00,0,ForsJu00
Devin Hester,WR,26.320,2009-09-20,NFL,CHI,,PIT,W 17-14,2,2,Sun,2,14,7.00,0,HestDe99
Domenik Hixon,WR,24.347,2009-09-20,NFL,NYG,@,DAL,W 33-31,2,2,Sun,1,5,5.00,0,HixoDo00
Nate Hughes,WR,24.245,2009-09-20,NFL,JAX,,ARI,L 17-31,2,2,Sun,1,11,11.00,0,HughNa00
DeSean Jackson,WR,22.293,2009-09-20,NFL,PHI,,NOR,L 22-48,2,2,Sun,2,5,2.50,0,JackDe00
Jacoby Jones,WR,25.071,2009-09-20,NFL,HOU,@,TEN,W 34-31,2,2,Sun,2,14,7.00,0,JoneJa03
Jim Leonhard,S,26.328,2009-09-20,NFL,NYJ,,NWE,W 16-9,2,2,Sun,2,25,12.50,0,LeonJi23
Stefan Logan,RB,28.110,2009-09-20,NFL,PIT,@,CHI,L 14-17,2,2,Sun,6,36,6.00,0,LogaSt00
Ryan Mouton,DB,22.362,2009-09-20,NFL,TEN,,HOU,L 31-34,2,2,Sun,4,25,6.25,0,MoutRy99
Captain Munnerlyn,CB,21.163,2009-09-20,NFL,CAR,@,ATL,L 20-28,2,2,Sun,2,17,8.50,0,MunnCa99
Dennis Northcutt,WR,31.272,2009-09-20,NFL,DET,,MIN,L 13-27,2,2,Sun,1,7,7.00,0,NortDe00
Roscoe Parrish,WR,27.066,2009-09-20,NFL,BUF,,TAM,W 33-20,2,2,Sun,3,15,5.00,0,ParrRo00
Antwaan Randle El,WR,30.034,2009-09-20,NFL,WAS,,STL,W 9-7,2,2,Sun,1,15,15.00,0,RandAn00
Darius Reynaud,WR,24.265,2009-09-20,NFL,MIN,@,DET,W 27-13,2,2,Sun,2,22,11.00,0,ReynDa00
Antrel Rolle,FS,26.278,2009-09-20,NFL,ARI,@,JAX,W 31-17,2,2,Sun,1,0,0.00,0,RollAn20
Allen Rossum,KR,33.333,2009-09-20,NFL,SFO,,SEA,W 23-10,2,2,Sun,5,35,7.00,0,RossAl99
Alphonso Smith,CB,23.335,2009-09-20,NFL,DEN,,CLE,W 27-6,2,2,Sun,3,10,3.33,0,SmitAl98
Clifton Smith,RB,24.078,2009-09-20,NFL,TAM,@,BUF,L 20-33,2,2,Sun,1,5,5.00,0,SmitCl22
Derek Stanley,WR,24.024,2009-09-20,NFL,STL,@,WAS,L 7-9,2,2,Sun,2,13,6.50,0,StanDe00
Greg Toler,CB,24.261,2009-09-20,NFL,ARI,@,JAX,W 31-17,2,2,Sun,1,0,0.00,0,ToleGr99
Bobby Wade,WR,28.207,2009-09-20,NFL,KAN,,OAK,L 10-13,2,2,Sun,6,57,9.50,0,WadeBo00
Javon Walker,WR,30.341,2009-09-20,NFL,OAK,@,KAN,W 13-10,2,2,Sun,1,0,0.00,0,WalkJa00
Sam Williams,LB,29.054,2009-09-20,NFL,OAK,@,KAN,W 13-10,2,2,Sun,1,0,0.00,0,WillSa22
Davone Bess,WR,24.008,2009-09-21,NFL,MIA,,IND,L 23-27,2,2,Mon,1,8,8.00,0,BessDa00
T.J. Rushing,DB,26.105,2009-09-21,NFL,IND,@,MIA,W 27-23,2,2,Mon,1,2,2.00,0,RushT.20
Danny Amendola,WR,23.329,2009-09-27,NFL,STL,,GNB,L 17-36,3,3,Sun,2,23,11.50,0,AmenDa00
Bernard Berrian,WR,28.274,2009-09-27,NFL,MIN,,SFO,W 27-24,3,3,Sun,2,13,6.50,0,BerrBe00
Davone Bess,WR,24.014,2009-09-27,NFL,MIA,@,SDG,L 13-23,3,3,Sun,1,9,9.00,0,BessDa00
Will Blackmon,CB,24.335,2009-09-27,NFL,GNB,@,STL,W 36-17,3,3,Sun,2,11,5.50,0,BlacWi20
Ahmad Bradshaw,RB,23.192,2009-09-27,NFL,NYG,@,TAM,W 24-0,3,3,Sun,4,39,9.75,0,BradAh00
Steve Breaston,WR,26.038,2009-09-27,NFL,ARI,,IND,L 10-31,3,3,Sun,3,13,4.33,0,BreaSt00
Nate Burleson,WR,28.039,2009-09-27,NFL,SEA,,CHI,L 19-25,3,3,Sun,1,-3,-3.00,0,BurlNa00
Reggie Bush,WR,24.209,2009-09-27,NFL,NOR,@,BUF,W 27-7,3,3,Sun,4,17,4.25,0,BushRe00
Chris Carr,S,26.150,2009-09-27,NFL,BAL,,CLE,W 34-3,3,3,Sun,3,28,9.33,0,CarrCh22
Quan Cosby,WR,26.278,2009-09-27,NFL,CIN,,PIT,W 23-20,3,3,Sun,1,17,17.00,0,CosbQu00
Josh Cribbs,WR,26.110,2009-09-27,NFL,CLE,@,BAL,L 3-34,3,3,Sun,2,26,13.00,0,CribJo01
Kevin Faulk,RB,33.114,2009-09-27,NFL,NWE,,ATL,W 26-10,3,3,Sun,2,17,8.50,0,FaulKe00
Justin Forsett,RB,23.348,2009-09-27,NFL,SEA,,CHI,L 19-25,3,3,Sun,1,6,6.00,0,ForsJu00
Devin Hester,WR,26.327,2009-09-27,NFL,CHI,@,SEA,W 25-19,3,3,Sun,1,9,9.00,0,HestDe99
Johnnie Lee Higgins,WR,26.019,2009-09-27,NFL,OAK,,DEN,L 3-23,3,3,Sun,1,7,7.00,0,HiggJo00
DeSean Jackson,WR,22.300,2009-09-27,NFL,PHI,,KAN,W 34-14,3,3,Sun,1,0,0.00,0,JackDe00
Jacoby Jones,WR,25.078,2009-09-27,NFL,HOU,,JAX,L 24-31,3,3,Sun,1,13,13.00,0,JoneJa03
Jim Leonhard,S,26.335,2009-09-27,NFL,NYJ,,TEN,W 24-17,3,3,Sun,3,51,17.00,0,LeonJi23
Jeremy Maclin,WR,21.139,2009-09-27,NFL,PHI,,KAN,W 34-14,3,3,Sun,1,-3,-3.00,0,MaclJe00
Sinorice Moss,WR,25.273,2009-09-27,NFL,NYG,@,TAM,W 24-0,3,3,Sun,1,7,7.00,0,MossSi00
Ryan Mouton,DB,23.004,2009-09-27,NFL,TEN,@,NYJ,L 17-24,3,3,Sun,2,12,6.00,0,MoutRy99
Dennis Northcutt,WR,31.279,2009-09-27,NFL,DET,,WAS,W 19-14,3,3,Sun,1,2,2.00,0,NortDe00
Roscoe Parrish,WR,27.073,2009-09-27,NFL,BUF,,NOR,L 7-27,3,3,Sun,3,-1,-0.33,0,ParrRo00
Antwaan Randle El,WR,30.041,2009-09-27,NFL,WAS,@,DET,L 14-19,3,3,Sun,1,10,10.00,0,RandAn00
Darius Reynaud,WR,24.272,2009-09-27,NFL,MIN,,SFO,W 27-24,3,3,Sun,3,45,15.00,0,ReynDa00
Allen Rossum,KR,33.340,2009-09-27,NFL,SFO,@,MIN,L 24-27,3,3,Sun,3,19,6.33,0,RossAl99
Eddie Royal,WR,23.129,2009-09-27,NFL,DEN,@,OAK,W 23-3,3,3,Sun,2,21,10.50,0,RoyaEd00
T.J. Rushing,DB,26.111,2009-09-27,NFL,IND,@,ARI,W 31-10,3,3,Sun,3,14,4.67,0,RushT.20
Clifton Smith,RB,24.085,2009-09-27,NFL,TAM,,NYG,L 0-24,3,3,Sun,3,41,13.67,0,SmitCl22
Darren Sproles,RB,26.099,2009-09-27,NFL,SDG,,MIA,W 23-13,3,3,Sun,3,15,5.00,0,SproDa00
Scott Starks,CB,26.092,2009-09-27,NFL,JAX,@,HOU,W 31-24,3,3,Sun,1,0,0.00,0,StarSc20
Mike Thomas,WR,22.115,2009-09-27,NFL,JAX,@,HOU,W 31-24,3,3,Sun,1,0,0.00,0,ThomMi01
Bobby Wade,WR,28.214,2009-09-27,NFL,KAN,@,PHI,L 14-34,3,3,Sun,2,15,7.50,0,WadeBo00
Patrick Crayton,WR,30.174,2009-09-28,NFL,DAL,,CAR,W 21-7,3,3,Mon,4,58,14.50,0,CrayPa00
Captain Munnerlyn,CB,21.171,2009-09-28,NFL,CAR,@,DAL,L 7-21,3,3,Mon,1,2,2.00,0,MunnCa99
Danny Amendola,WR,23.336,2009-10-04,NFL,STL,@,SFO,L 0-35,4,4,Sun,2,9,4.50,0,AmenDa00
Arnaz Battle,WR,29.224,2009-10-04,NFL,SFO,,STL,W 35-0,4,4,Sun,3,3,1.00,0,BattAr00
Earl Bennett,WR,22.195,2009-10-04,NFL,CHI,,DET,W 48-24,4,4,Sun,4,63,15.75,0,BennEa00
Davone Bess,WR,24.021,2009-10-04,NFL,MIA,,BUF,W 38-10,4,4,Sun,3,29,9.67,0,BessDa00
Reggie Bush,RB,24.216,2009-10-04,NFL,NOR,,NYJ,W 24-10,4,4,Sun,1,22,22.00,0,BushRe00
Quincy Butler,CB,25.313,2009-10-04,NFL,STL,@,SFO,L 0-35,4,4,Sun,1,0,0.00,0,ButlQu20
Quan Cosby,WR,26.285,2009-10-04,NFL,CIN,@,CLE,W 23-20,4,4,Sun,3,17,5.67,0,CosbQu00
Patrick Crayton,WR,30.180,2009-10-04,NFL,DAL,@,DEN,L 10-17,4,4,Sun,2,15,7.50,0,CrayPa00
Josh Cribbs,WR,26.117,2009-10-04,NFL,CLE,,CIN,L 20-23,4,4,Sun,6,120,20.00,0,CribJo01
Kevin Faulk,RB,33.121,2009-10-04,NFL,NWE,,BAL,W 27-21,4,4,Sun,2,13,6.50,0,FaulKe00
Ted Ginn,WR,24.175,2009-10-04,NFL,MIA,,BUF,W 38-10,4,4,Sun,1,11,11.00,0,GinnTe00
Devin Hester,WR,26.334,2009-10-04,NFL,CHI,,DET,W 48-24,4,4,Sun,1,24,24.00,0,HestDe99
Johnnie Lee Higgins,WR,26.026,2009-10-04,NFL,OAK,@,HOU,L 6-29,4,4,Sun,2,-4,-2.00,0,HiggJo00
Jacoby Jones,WR,25.085,2009-10-04,NFL,HOU,,OAK,W 29-6,4,4,Sun,7,60,8.57,0,JoneJa03
Mark Jones,WR,28.335,2009-10-04,NFL,TEN,@,JAX,L 17-37,4,4,Sun,1,8,8.00,0,JoneMa01
Stefan Logan,WR,28.124,2009-10-04,NFL,PIT,,SDG,W 38-28,4,4,Sun,3,28,9.33,0,LogaSt00
Mewelde Moore,RB,27.072,2009-10-04,NFL,PIT,,SDG,W 38-28,4,4,Sun,1,0,0.00,0,MoorMe00
Santana Moss,WR,30.125,2009-10-04,NFL,WAS,,TAM,W 16-13,4,4,Sun,1,4,4.00,0,MossSa00
Sinorice Moss,WR,25.280,2009-10-04,NFL,NYG,@,KAN,W 27-16,4,4,Sun,3,19,6.33,0,MossSi00
Roscoe Parrish,WR,27.080,2009-10-04,NFL,BUF,@,MIA,L 10-38,4,4,Sun,2,47,23.50,0,ParrRo00
Antwaan Randle El,WR,30.048,2009-10-04,NFL,WAS,,TAM,W 16-13,4,4,Sun,2,10,5.00,0,RandAn00
Eddie Royal,WR,23.136,2009-10-04,NFL,DEN,,DAL,W 17-10,4,4,Sun,4,46,11.50,0,RoyaEd00
T.J. Rushing,DB,26.118,2009-10-04,NFL,IND,,SEA,W 34-17,4,4,Sun,2,25,12.50,0,RushT.20
Clifton Smith,RB,24.092,2009-10-04,NFL,TAM,@,WAS,L 13-16,4,4,Sun,2,9,4.50,0,SmitCl22
Mike Thomas,WR,22.122,2009-10-04,NFL,JAX,,TEN,W 37-17,4,4,Sun,3,38,12.67,0,ThomMi01
Bobby Wade,WR,28.221,2009-10-04,NFL,KAN,,NYG,L 16-27,4,4,Sun,1,9,9.00,0,WadeBo00
Will Blackmon,CB,24.343,2009-10-05,NFL,GNB,@,MIN,L 23-30,4,4,Mon,1,0,0.00,0,BlacWi20
Jaymar Johnson,WR,25.087,2009-10-05,NFL,MIN,,GNB,W 30-23,4,4,Mon,2,42,21.00,0,JohnJa01
Jordy Nelson,WR,24.127,2009-10-05,NFL,GNB,@,MIN,L 23-30,4,4,Mon,1,0,0.00,0,NelsJo00
Danny Amendola,WR,23.343,2009-10-11,NFL,STL,,MIN,L 10-38,5,5,Sun,1,6,6.00,0,AmenDa00
Arnaz Battle,WR,29.231,2009-10-11,NFL,SFO,,ATL,L 10-45,5,5,Sun,1,2,2.00,0,BattAr00
Steve Breaston,WR,26.052,2009-10-11,NFL,ARI,,HOU,W 28-21,4,5,Sun,2,2,1.00,0,BreaSt00
Nate Burleson,WR,28.053,2009-10-11,NFL,SEA,,JAX,W 41-0,5,5,Sun,3,7,2.33,0,BurlNa00
Chris Carr,S,26.164,2009-10-11,NFL,BAL,,CIN,L 14-17,5,5,Sun,2,2,1.00,0,CarrCh22
Quan Cosby,WR,26.292,2009-10-11,NFL,CIN,@,BAL,W 17-14,5,5,Sun,3,26,8.67,0,CosbQu00
Patrick Crayton,WR,30.187,2009-10-11,NFL,DAL,@,KAN,W 26-20,5,5,Sun,2,0,0.00,0,CrayPa00
Josh Cribbs,WR,26.124,2009-10-11,NFL,CLE,@,BUF,W 6-3,5,5,Sun,3,23,7.67,0,CribJo01
Julian Edelman,WR,23.142,2009-10-11,NFL,NWE,@,DEN,L 17-20,5,5,Sun,2,22,11.00,0,EdelJu00
Justin Forsett,RB,23.362,2009-10-11,NFL,SEA,,JAX,W 41-0,5,5,Sun,3,0,0.00,0,ForsJu00
Johnnie Lee Higgins,WR,26.033,2009-10-11,NFL,OAK,@,NYG,L 7-44,5,5,Sun,1,-2,-2.00,0,HiggJo00
DeSean Jackson,WR,22.314,2009-10-11,NFL,PHI,,TAM,W 33-14,4,5,Sun,1,4,4.00,0,JackDe00
Tim Jennings,DB,25.291,2009-10-11,NFL,IND,@,TEN,W 31-9,5,5,Sun,1,0,0.00,0,JennTi20
Jaymar Johnson,WR,25.093,2009-10-11,NFL,MIN,@,STL,W 38-10,5,5,Sun,1,12,12.00,0,JohnJa01
Jacoby Jones,WR,25.092,2009-10-11,NFL,HOU,@,ARI,L 21-28,5,5,Sun,5,100,20.00,0,JoneJa03
Mark Jones,WR,28.342,2009-10-11,NFL,TEN,,IND,L 9-31,5,5,Sun,2,15,7.50,0,JoneMa01
Stefan Logan,WR,28.131,2009-10-11,NFL,PIT,@,DET,W 28-20,5,5,Sun,2,14,7.00,0,LogaSt00
Kenny Moore,WR,24.234,2009-10-11,NFL,CAR,,WAS,W 20-17,4,5,Sun,1,4,4.00,0,MoorKe00
Sinorice Moss,WR,25.287,2009-10-11,NFL,NYG,,OAK,W 44-7,5,5,Sun,7,48,6.86,0,MossSi00
Captain Munnerlyn,CB,21.184,2009-10-11,NFL,CAR,,WAS,W 20-17,4,5,Sun,2,10,5.00,0,MunnCa99
Dennis Northcutt,WR,31.293,2009-10-11,NFL,DET,,PIT,L 20-28,5,5,Sun,4,21,5.25,0,NortDe00
Roscoe Parrish,WR,27.087,2009-10-11,NFL,BUF,,CLE,L 3-6,5,5,Sun,3,7,2.33,0,ParrRo00
Antwaan Randle El,WR,30.055,2009-10-11,NFL,WAS,@,CAR,L 17-20,5,5,Sun,2,3,1.50,0,RandAn00
Eddie Royal,WR,23.143,2009-10-11,NFL,DEN,,NWE,W 20-17,5,5,Sun,1,11,11.00,0,RoyaEd00
T.J. Rushing,DB,26.125,2009-10-11,NFL,IND,@,TEN,W 31-9,5,5,Sun,1,0,0.00,0,RushT.20
Alphonso Smith,CB,23.356,2009-10-11,NFL,DEN,,NWE,W 20-17,5,5,Sun,1,-1,-1.00,0,SmitAl98
Clifton Smith,RB,24.099,2009-10-11,NFL,TAM,@,PHI,L 14-33,5,5,Sun,3,27,9.00,0,SmitCl22
Mike Thomas,WR,22.129,2009-10-11,NFL,JAX,@,SEA,L 0-41,5,5,Sun,2,-1,-0.50,0,ThomMi01
Bobby Wade,WR,28.228,2009-10-11,NFL,KAN,,DAL,L 20-26,5,5,Sun,2,6,3.00,0,WadeBo00
Eric Weems,WR,24.099,2009-10-11,NFL,ATL,@,SFO,W 45-10,4,5,Sun,4,18,4.50,0,WeemEr00
Byron Westbrook,CB,23.289,2009-10-11,NFL,WAS,@,CAR,L 17-20,5,5,Sun,1,0,0.00,0,WestBy00
Davone Bess,WR,24.029,2009-10-12,NFL,MIA,,NYJ,W 31-27,5,5,Mon,1,9,9.00,0,BessDa00
Jim Leonhard,S,26.350,2009-10-12,NFL,NYJ,@,MIA,L 27-31,5,5,Mon,3,29,9.67,0,LeonJi23
Danny Amendola,WR,23.350,2009-10-18,NFL,STL,@,JAX,L 20-23,6,6,Sun,1,11,11.00,0,AmenDa00
Steve Breaston,WR,26.059,2009-10-18,NFL,ARI,@,SEA,W 27-3,5,6,Sun,3,64,21.33,0,BreaSt00
Reggie Bush,RB,24.230,2009-10-18,NFL,NOR,,NYG,W 48-27,5,6,Sun,2,0,0.00,0,BushRe00
Chris Carr,S,26.171,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,2,1,0.50,0,CarrCh22
Josh Cribbs,WR,26.131,2009-10-18,NFL,CLE,@,PIT,L 14-27,6,6,Sun,1,26,26.00,0,CribJo01
Julian Edelman,WR,23.149,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,3,39,13.00,0,EdelJu00
Justin Forsett,RB,24.004,2009-10-18,NFL,SEA,,ARI,L 3-27,6,6,Sun,4,28,7.00,0,ForsJu00
Devin Hester,WR,26.348,2009-10-18,NFL,CHI,@,ATL,L 14-21,5,6,Sun,3,54,18.00,0,HestDe99
Johnnie Lee Higgins,WR,26.040,2009-10-18,NFL,OAK,,PHI,W 13-9,6,6,Sun,4,3,0.75,0,HiggJo00
Domenik Hixon,WR,25.010,2009-10-18,NFL,NYG,@,NOR,L 27-48,6,6,Sun,2,51,25.50,0,HixoDo00
DeSean Jackson,WR,22.321,2009-10-18,NFL,PHI,@,OAK,L 9-13,5,6,Sun,4,43,10.75,0,JackDe00
Fred Jackson,RB,28.240,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,1,27,27.00,0,JackFr02
Jaymar Johnson,WR,25.100,2009-10-18,NFL,MIN,,BAL,W 33-31,6,6,Sun,5,35,7.00,0,JohnJa01
Jacoby Jones,WR,25.099,2009-10-18,NFL,HOU,@,CIN,W 28-17,6,6,Sun,5,47,9.40,0,JoneJa03
Jim Leonhard,S,26.356,2009-10-18,NFL,NYJ,,BUF,L 13-16,6,6,Sun,5,1,0.20,0,LeonJi23
Mewelde Moore,RB,27.086,2009-10-18,NFL,PIT,,CLE,W 27-14,6,6,Sun,1,1,1.00,0,MoorMe00
Santana Moss,WR,30.139,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,1,11,11.00,0,MossSa00
Captain Munnerlyn,CB,21.191,2009-10-18,NFL,CAR,@,TAM,W 28-21,5,6,Sun,1,34,34.00,0,MunnCa99
Jordy Nelson,WR,24.140,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,1,1.00,0,NelsJo00
Dennis Northcutt,WR,31.300,2009-10-18,NFL,DET,@,GNB,L 0-26,6,6,Sun,1,0,0.00,0,NortDe00
Antwaan Randle El,WR,30.062,2009-10-18,NFL,WAS,,KAN,L 6-14,6,6,Sun,3,8,2.67,0,RandAn00
Ed Reed*,FS,31.037,2009-10-18,NFL,BAL,@,MIN,L 31-33,6,6,Sun,2,9,4.50,0,ReedEd00
Josh Reed,WR,29.170,2009-10-18,NFL,BUF,@,NYJ,W 16-13,6,6,Sun,1,0,0.00,0,ReedJo01
Clifton Smith,RB,24.106,2009-10-18,NFL,TAM,,CAR,L 21-28,6,6,Sun,1,6,6.00,0,SmitCl22
Mike Thomas,WR,22.136,2009-10-18,NFL,JAX,,STL,W 23-20,6,6,Sun,2,8,4.00,0,ThomMi01
Bobby Wade,WR,28.235,2009-10-18,NFL,KAN,@,WAS,W 14-6,6,6,Sun,4,32,8.00,0,WadeBo00
Eric Weems,WR,24.106,2009-10-18,NFL,ATL,,CHI,W 21-14,5,6,Sun,1,20,20.00,0,WeemEr00
Wes Welker,WR,28.170,2009-10-18,NFL,NWE,,TEN,W 59-0,6,6,Sun,1,0,0.00,0,WelkWe00
Tramon Williams,CB,26.216,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,45,45.00,0,WillTr99
Charles Woodson,LCB,33.011,2009-10-18,NFL,GNB,,DET,W 26-0,5,6,Sun,1,0,0.00,0,WoodCh00
Eddie Royal,WR,23.151,2009-10-19,NFL,DEN,@,SDG,W 34-23,6,6,Mon,3,77,25.67,1,RoyaEd00
Darren Sproles,RB-K,26.121,2009-10-19,NFL,SDG,,DEN,L 23-34,5,6,Mon,1,77,77.00,1,SproDa00
Danny Amendola,WR,23.357,2009-10-25,NFL,STL,,IND,L 6-42,7,7,Sun,2,16,8.00,0,AmenDa00
Arnaz Battle,WR,29.245,2009-10-25,NFL,SFO,@,HOU,L 21-24,6,7,Sun,1,0,0.00,0,BattAr00
Davone Bess,WR,24.042,2009-10-25,NFL,MIA,,NOR,L 34-46,6,7,Sun,2,28,14.00,0,BessDa00
Steve Breaston,WR,26.066,2009-10-25,NFL,ARI,@,NYG,W 24-17,6,7,Sun,1,1,1.00,0,BreaSt00
Reggie Bush,RB,24.237,2009-10-25,NFL,NOR,@,MIA,W 46-34,6,7,Sun,5,23,4.60,0,BushRe00
Patrick Crayton,WR,30.201,2009-10-25,NFL,DAL,,ATL,W 37-21,6,7,Sun,3,87,29.00,1,CrayPa00
Josh Cribbs,WR,26.138,2009-10-25,NFL,CLE,,GNB,L 3-31,7,7,Sun,1,9,9.00,0,CribJo01
Kevin Dockery,CB,25.290,2009-10-25,NFL,NYG,,ARI,L 17-24,7,7,Sun,1,0,0.00,0,DockKe20
Ted Ginn,WR,24.196,2009-10-25,NFL,MIA,,NOR,L 34-46,6,7,Sun,1,-2,-2.00,0,GinnTe00
Johnnie Lee Higgins,WR,26.047,2009-10-25,NFL,OAK,,NYJ,L 0-38,7,7,Sun,1,-1,-1.00,0,HiggJo00
Domenik Hixon,WR,25.017,2009-10-25,NFL,NYG,,ARI,L 17-24,7,7,Sun,2,27,13.50,0,HixoDo00
