Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Hayden Epstein,PK,21.296,2002-09-08,NFL,JAX,,IND,L 25-28,1,1,Sun,2,2,100.0,1,2,50.0,,,0,5,epstehay01
Jay Feely,K,26.108,2002-09-08,NFL,ATL,@,GNB,L 34-37,1,1,Sun,4,4,100.0,2,2,100.0,,,0,10,feelyjay01
Bill Gramatica,K,24.060,2002-09-08,NFL,ARI,@,WAS,L 23-31,1,1,Sun,2,2,100.0,3,4,75.0,,,0,11,gramabil01
Martin Gramatica,K,26.285,2002-09-08,NFL,TAM,,NOR,L 20-26,1,1,Sun,2,2,100.0,2,4,50.0,,,0,8,gramamar01
John Hall,K,28.175,2002-09-08,NFL,NYJ,@,BUF,W 37-31,1,1,Sun,2,2,100.0,3,4,75.0,,,0,11,hallxjoh01
Jason Hanson,K,32.083,2002-09-08,NFL,DET,@,MIA,L 21-49,1,1,Sun,3,3,100.0,,,,,,0,3,hansojas01
Mike Hollis,PK,30.109,2002-09-08,NFL,BUF,,NYJ,L 31-37,1,1,Sun,4,4,100.0,1,2,50.0,,,0,7,hollimik01
Sebastian Janikowski,K,24.190,2002-09-08,NFL,OAK,,SEA,W 31-17,1,1,Sun,4,4,100.0,1,1,100.0,,,0,7,janikseb01
John Kasay,K,32.316,2002-09-08,NFL,CAR,,BAL,W 10-7,1,1,Sun,1,1,100.0,1,2,50.0,,,0,4,kasayjoh01
Rian Lindell,K,25.231,2002-09-08,NFL,SEA,@,OAK,L 17-31,1,1,Sun,2,2,100.0,1,2,50.0,,,0,5,linderia01
Ryan Longwell,K,28.023,2002-09-08,NFL,GNB,,ATL,W 37-34,1,1,Sun,4,4,100.0,3,4,75.0,,,0,13,longwrya01
Olindo Mare,K,29.094,2002-09-08,NFL,MIA,,DET,W 49-21,1,1,Sun,7,7,100.0,,,,,,0,7,marexoli01
Joe Nedney,K,29.170,2002-09-08,NFL,TEN,,PHI,W 27-24,1,1,Sun,1,1,100.0,2,2,100.0,,,0,7,nednejoe01
Matt Stover,K,34.224,2002-09-08,NFL,BAL,@,CAR,L 7-10,1,1,Sun,1,1,100.0,,1,0.0,,,0,1,stovemat01
Mike Vanderjagt,PK,32.168,2002-09-08,NFL,IND,@,JAX,W 28-25,1,1,Sun,4,4,100.0,,1,0.0,,,0,4,vandemik01
Jeff Wilkins,K,30.142,2002-09-08,NFL,STL,@,DEN,L 16-23,1,1,Sun,1,1,100.0,3,4,75.0,,,0,10,wilkijef01
Todd Peterson,K,32.217,2002-09-09,NFL,PIT,@,NWE,L 14-30,1,1,Mon,2,2,100.0,,1,0.0,,,0,2,petertod01
Adam Vinatieri,K,29.255,2002-09-09,NFL,NWE,,PIT,W 30-14,1,1,Mon,3,3,100.0,3,3,100.0,,,0,12,vinatada01
Morten Andersen*,K,42.027,2002-09-15,NFL,KAN,,JAX,L 16-23,2,2,Sun,1,1,100.0,3,3,100.0,,,0,10,andermor01
Doug Brien,K,31.295,2002-09-15,NFL,MIN,,BUF,L 39-45,2,2,Sun,3,5,60.0,2,3,66.7,,,0,9,briendou01
Matt Bryant,PK,27.109,2002-09-15,NFL,NYG,@,STL,W 26-21,2,2,Sun,2,2,100.0,4,4,100.0,,,0,14,bryanmat01
John Carney,K,38.148,2002-09-15,NFL,NOR,,GNB,W 35-20,2,2,Sun,5,5,100.0,,1,0.0,,,0,5,carnejoh01
Steve Christie,K,34.306,2002-09-15,NFL,SDG,,HOU,W 24-3,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,chrisste01
Jose Cortez,K,27.111,2002-09-15,NFL,SFO,,DEN,L 14-24,2,2,Sun,2,2,100.0,,,,,,0,2,cortejos01
Billy Cundiff,K,22.169,2002-09-15,NFL,DAL,,TEN,W 21-13,2,2,Sun,3,3,100.0,,,,,,0,3,cundibil01
Phil Dawson,K,27.235,2002-09-15,NFL,CLE,,CIN,W 20-7,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,dawsophi01
Paul Edinger,K,24.241,2002-09-15,NFL,CHI,@,ATL,W 14-13,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,edingpau01
Jason Elam,K,32.191,2002-09-15,NFL,DEN,@,SFO,W 24-14,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,elamxjas01
Jay Feely,K,26.115,2002-09-15,NFL,ATL,,CHI,L 13-14,2,2,Sun,1,1,100.0,2,4,50.0,,,0,7,feelyjay01
Bill Gramatica,K,24.067,2002-09-15,NFL,ARI,@,SEA,W 24-13,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,gramabil01
Martin Gramatica,K,26.292,2002-09-15,NFL,TAM,@,BAL,W 25-0,2,2,Sun,2,2,100.0,3,3,100.0,,,0,11,gramamar01
John Hall,K,28.182,2002-09-15,NFL,NYJ,,NWE,L 7-44,2,2,Sun,1,1,100.0,,,,,,0,1,hallxjoh01
Jason Hanson,K,32.090,2002-09-15,NFL,DET,@,CAR,L 7-31,2,2,Sun,1,1,100.0,,,,,,0,1,hansojas01
Mike Hollis,PK,30.116,2002-09-15,NFL,BUF,@,MIN,W 45-39,2,2,Sun,3,3,100.0,4,5,80.0,,,0,15,hollimik01
Sebastian Janikowski,K,24.197,2002-09-15,NFL,OAK,@,PIT,W 30-17,2,2,Sun,3,3,100.0,3,4,75.0,,,0,12,janikseb01
John Kasay,K,32.323,2002-09-15,NFL,CAR,,DET,W 31-7,2,2,Sun,4,4,100.0,1,3,33.3,,,0,7,kasayjoh01
Rian Lindell,K,25.238,2002-09-15,NFL,SEA,,ARI,L 13-24,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,linderia01
Ryan Longwell,K,28.030,2002-09-15,NFL,GNB,@,NOR,L 20-35,2,2,Sun,2,2,100.0,2,2,100.0,,,0,8,longwrya01
Olindo Mare,K,29.101,2002-09-15,NFL,MIA,@,IND,W 21-13,2,2,Sun,3,3,100.0,,1,0.0,,,0,3,marexoli01
Joe Nedney,K,29.177,2002-09-15,NFL,TEN,@,DAL,L 13-21,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,nednejoe01
Todd Peterson,K,32.223,2002-09-15,NFL,PIT,,OAK,L 17-30,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,petertod01
Neil Rackers,K,26.030,2002-09-15,NFL,CIN,@,CLE,L 7-20,2,2,Sun,1,1,100.0,,,,,,0,1,rackenei01
Mike Vanderjagt,PK,32.175,2002-09-15,NFL,IND,,MIA,L 13-21,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,vandemik01
Adam Vinatieri,K,29.261,2002-09-15,NFL,NWE,@,NYJ,W 44-7,2,2,Sun,5,5,100.0,3,3,100.0,,,0,14,vinatada01
Jeff Wilkins,K,30.149,2002-09-15,NFL,STL,,NYG,L 21-26,2,2,Sun,3,3,100.0,,1,0.0,,,0,3,wilkijef01
David Akers,K,27.281,2002-09-16,NFL,PHI,@,WAS,W 37-7,2,2,Mon,4,4,100.0,3,3,100.0,,,0,13,akersdav01
James Tuthill,K,26.175,2002-09-16,NFL,WAS,,PHI,L 7-37,2,2,Mon,1,1,100.0,,,,,,0,1,tuthijam01
David Akers,K,27.287,2002-09-22,NFL,PHI,,DAL,W 44-13,3,3,Sun,5,5,100.0,3,3,100.0,,,0,14,akersdav01
Morten Andersen*,K,42.034,2002-09-22,NFL,KAN,@,NWE,L 38-41,3,3,Sun,5,5,100.0,1,1,100.0,,,0,8,andermor01
Gary Anderson,K,43.068,2002-09-22,NFL,MIN,,CAR,L 14-21,3,3,Sun,2,2,100.0,,,,,,0,2,andergar02
John Carney,K,38.155,2002-09-22,NFL,NOR,@,CHI,W 29-23,3,3,Sun,3,3,100.0,,,,,,0,3,carnejoh01
Steve Christie,K,34.313,2002-09-22,NFL,SDG,@,ARI,W 23-15,3,3,Sun,3,3,100.0,,1,0.0,,,0,3,chrisste01
Jose Cortez,K,27.118,2002-09-22,NFL,SFO,,WAS,W 20-10,3,3,Sun,2,2,100.0,2,2,100.0,,,0,8,cortejos01
Billy Cundiff,K,22.176,2002-09-22,NFL,DAL,@,PHI,L 13-44,3,3,Sun,1,1,100.0,2,2,100.0,,,0,7,cundibil01
Phil Dawson,K,27.242,2002-09-22,NFL,CLE,@,TEN,W 31-28,3,3,Sun,4,4,100.0,1,2,50.0,,,0,7,dawsophi01
Paul Edinger,K,24.248,2002-09-22,NFL,CHI,,NOR,L 23-29,3,3,Sun,2,2,100.0,3,4,75.0,,,0,11,edingpau01
Jason Elam,K,32.198,2002-09-22,NFL,DEN,,BUF,W 28-23,3,3,Sun,4,4,100.0,,1,0.0,,,0,4,elamxjas01
Jay Feely,K,26.122,2002-09-22,NFL,ATL,,CIN,W 30-3,3,3,Sun,3,3,100.0,3,3,100.0,,,0,12,feelyjay01
Bill Gramatica,K,24.074,2002-09-22,NFL,ARI,,SDG,L 15-23,3,3,Sun,1,1,100.0,,,,,,0,1,gramabil01
Jason Hanson,K,32.097,2002-09-22,NFL,DET,,GNB,L 31-37,3,3,Sun,4,4,100.0,1,1,100.0,,,0,7,hansojas01
Jon Hilbert,K,27.069,2002-09-22,NFL,CAR,@,MIN,W 21-14,3,3,Sun,3,3,100.0,,2,0.0,,,0,3,hilbejon01
Mike Hollis,PK,30.123,2002-09-22,NFL,BUF,@,DEN,L 23-28,3,3,Sun,2,2,100.0,1,1,100.0,,,0,5,hollimik01
Ryan Longwell,K,28.037,2002-09-22,NFL,GNB,@,DET,W 37-31,3,3,Sun,4,4,100.0,3,3,100.0,,,0,13,longwrya01
Olindo Mare,K,29.108,2002-09-22,NFL,MIA,,NYJ,W 30-3,3,3,Sun,3,3,100.0,3,4,75.0,,,0,12,marexoli01
Joe Nedney,K,29.184,2002-09-22,NFL,TEN,,CLE,L 28-31,3,3,Sun,4,4,100.0,,,,,,0,4,nednejoe01
James Tuthill,K,26.181,2002-09-22,NFL,WAS,@,SFO,L 10-20,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,tuthijam01
Mike Vanderjagt,PK,32.182,2002-09-22,NFL,IND,@,HOU,W 23-3,3,3,Sun,2,2,100.0,3,4,75.0,,,0,11,vandemik01
Adam Vinatieri,K,29.268,2002-09-22,NFL,NWE,,KAN,W 41-38,3,3,Sun,3,3,100.0,2,2,100.0,,,0,9,vinatada01
Martin Gramatica,K,26.300,2002-09-23,NFL,TAM,,STL,W 26-14,3,3,Mon,2,2,100.0,2,2,100.0,,,0,8,gramamar01
Jeff Wilkins,K,30.157,2002-09-23,NFL,STL,@,TAM,L 14-26,3,3,Mon,2,2,100.0,,,,,,0,2,wilkijef01
David Akers,K,27.294,2002-09-29,NFL,PHI,,HOU,W 35-17,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,akersdav01
Morten Andersen*,K,42.041,2002-09-29,NFL,KAN,,MIA,W 48-30,4,4,Sun,6,6,100.0,2,2,100.0,,,0,12,andermor01
Gary Anderson,K,43.075,2002-09-29,NFL,MIN,@,SEA,L 23-48,4,4,Sun,2,2,100.0,1,2,50.0,,,0,5,andergar02
Kris Brown,PK,25.280,2002-09-29,NFL,HOU,@,PHI,L 17-35,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,brownkri01
Matt Bryant,PK,27.123,2002-09-29,NFL,NYG,@,ARI,L 7-21,4,4,Sun,1,1,100.0,,,,,,0,1,bryanmat01
John Carney,K,38.162,2002-09-29,NFL,NOR,@,DET,L 21-26,4,4,Sun,1,1,100.0,,,,,,0,1,carnejoh01
Steve Christie,K,34.320,2002-09-29,NFL,SDG,,NWE,W 21-14,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,chrisste01
Billy Cundiff,K,22.183,2002-09-29,NFL,DAL,@,STL,W 13-10,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,cundibil01
Phil Dawson,K,27.249,2002-09-29,NFL,CLE,@,PIT,L 13-16,4,4,Sun,1,1,100.0,2,3,66.7,,,0,7,dawsophi01
Paul Edinger,K,24.255,2002-09-29,NFL,CHI,@,BUF,L 27-33,4,4,Sun,3,3,100.0,2,2,100.0,,,0,9,edingpau01
Hayden Epstein,PK,21.317,2002-09-29,NFL,JAX,,NYJ,W 28-3,3,4,Sun,4,4,100.0,,1,0.0,,,0,4,epstehay01
Shayne Graham,K,24.294,2002-09-29,NFL,CAR,@,GNB,L 14-17,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,grahasha01
Bill Gramatica,K,24.081,2002-09-29,NFL,ARI,,NYG,W 21-7,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,gramabil01
Martin Gramatica,K,26.306,2002-09-29,NFL,TAM,@,CIN,W 35-7,4,4,Sun,5,5,100.0,,,,,,0,5,gramamar01
Jason Hanson,K,32.104,2002-09-29,NFL,DET,,NOR,W 26-21,4,4,Sun,2,2,100.0,4,4,100.0,,,0,14,hansojas01
Mike Hollis,K,30.130,2002-09-29,NFL,BUF,,CHI,W 33-27,4,4,Sun,3,3,100.0,2,3,66.7,,,0,9,hollimik01
Sebastian Janikowski,K,24.211,2002-09-29,NFL,OAK,,TEN,W 52-25,3,4,Sun,7,7,100.0,1,1,100.0,,,0,10,janikseb01
Rian Lindell,K,25.252,2002-09-29,NFL,SEA,,MIN,W 48-23,4,4,Sun,6,6,100.0,2,2,100.0,,,0,12,linderia01
Ryan Longwell,K,28.044,2002-09-29,NFL,GNB,,CAR,W 17-14,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,longwrya01
Olindo Mare,K,29.115,2002-09-29,NFL,MIA,@,KAN,L 30-48,4,4,Sun,3,3,100.0,3,3,100.0,,,0,12,marexoli01
Joe Nedney,K,29.191,2002-09-29,NFL,TEN,@,OAK,L 25-52,4,4,Sun,1,1,100.0,,,,,,0,1,nednejoe01
Todd Peterson,K,32.237,2002-09-29,NFL,PIT,,CLE,W 16-13,3,4,Sun,1,1,100.0,3,4,75.0,,,0,10,petertod01
Neil Rackers,K,26.044,2002-09-29,NFL,CIN,,TAM,L 7-35,4,4,Sun,1,1,100.0,,1,0.0,,,0,1,rackenei01
Adam Vinatieri,K,29.275,2002-09-29,NFL,NWE,@,SDG,L 14-21,4,4,Sun,2,2,100.0,,1,0.0,,,0,2,vinatada01
Jeff Wilkins,K,30.163,2002-09-29,NFL,STL,,DAL,L 10-13,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,wilkijef01
Jason Elam,K,32.206,2002-09-30,NFL,DEN,@,BAL,L 23-34,4,4,Mon,2,2,100.0,1,3,33.3,,,0,5,elamxjas01
Matt Stover,K,34.246,2002-09-30,NFL,BAL,,DEN,W 34-23,3,4,Mon,4,4,100.0,2,2,100.0,,,0,10,stovemat01
David Akers,K,27.301,2002-10-06,NFL,PHI,@,JAX,L 25-28,5,5,Sun,2,2,100.0,1,1,100.0,,,0,5,akersdav01
Morten Andersen*,K,42.048,2002-10-06,NFL,KAN,@,NYJ,W 29-25,5,5,Sun,2,2,100.0,3,3,100.0,,,0,11,andermor01
Matt Bryant,PK,27.130,2002-10-06,NFL,NYG,@,DAL,W 21-17,5,5,Sun,3,3,100.0,,,,,,0,3,bryanmat01
John Carney,K,38.169,2002-10-06,NFL,NOR,,PIT,W 32-29,5,5,Sun,2,2,100.0,4,4,100.0,,,0,14,carnejoh01
Jose Cortez,K,27.132,2002-10-06,NFL,SFO,,STL,W 37-13,4,5,Sun,4,4,100.0,3,3,100.0,,,0,13,cortejos01
Billy Cundiff,K,22.190,2002-10-06,NFL,DAL,,NYG,L 17-21,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,cundibil01
Phil Dawson,K,27.256,2002-10-06,NFL,CLE,,BAL,L 21-26,5,5,Sun,1,1,100.0,,,,,,0,1,dawsophi01
Jason Elam,K,32.212,2002-10-06,NFL,DEN,,SDG,W 26-9,5,5,Sun,3,3,100.0,1,2,50.0,,,0,6,elamxjas01
Hayden Epstein,PK,21.324,2002-10-06,NFL,JAX,,PHI,W 28-25,4,5,Sun,2,2,100.0,2,2,100.0,,,0,8,epstehay01
Shayne Graham,K,24.301,2002-10-06,NFL,CAR,,ARI,L 13-16,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,grahasha01
Bill Gramatica,K,24.088,2002-10-06,NFL,ARI,@,CAR,W 16-13,5,5,Sun,1,1,100.0,3,3,100.0,,,0,10,gramabil01
Martin Gramatica,K,26.313,2002-10-06,NFL,TAM,@,ATL,W 20-6,5,5,Sun,2,2,100.0,2,2,100.0,,,0,8,gramamar01
John Hall,PK,28.203,2002-10-06,NFL,NYJ,,KAN,L 25-29,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,hallxjoh01
Mike Hollis,K,30.137,2002-10-06,NFL,BUF,,OAK,L 31-49,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,hollimik01
Sebastian Janikowski,K,24.218,2002-10-06,NFL,OAK,@,BUF,W 49-31,4,5,Sun,7,7,100.0,,,,,,0,7,janikseb01
Olindo Mare,K,29.122,2002-10-06,NFL,MIA,,NWE,W 26-13,5,5,Sun,2,3,66.7,2,3,66.7,,,0,8,marexoli01
Joe Nedney,K,29.198,2002-10-06,NFL,TEN,,WAS,L 14-31,5,5,Sun,2,2,100.0,,,,,,0,2,nednejoe01
Todd Peterson,K,32.244,2002-10-06,NFL,PIT,@,NOR,L 29-32,4,5,Sun,3,3,100.0,,,,,,0,3,petertod01
Neil Rackers,K,26.051,2002-10-06,NFL,CIN,@,IND,L 21-28,5,5,Sun,3,3,100.0,,,,,,0,3,rackenei01
Matt Stover,K,34.252,2002-10-06,NFL,BAL,@,CLE,W 26-21,4,5,Sun,2,2,100.0,4,4,100.0,,,0,14,stovemat01
James Tuthill,K,26.195,2002-10-06,NFL,WAS,@,TEN,W 31-14,4,5,Sun,4,4,100.0,1,1,100.0,,,0,7,tuthijam01
Mike Vanderjagt,PK,32.196,2002-10-06,NFL,IND,,CIN,W 28-21,4,5,Sun,4,4,100.0,,,,,,0,4,vandemik01
Adam Vinatieri,K,29.282,2002-10-06,NFL,NWE,@,MIA,L 13-26,5,5,Sun,1,1,100.0,,,,,,0,1,vinatada01
Jeff Wilkins,K,30.170,2002-10-06,NFL,STL,@,SFO,L 13-37,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,wilkijef01
Paul Edinger,K,24.263,2002-10-07,NFL,CHI,,GNB,L 21-34,5,5,Mon,3,3,100.0,,,,,,0,3,edingpau01
Ryan Longwell,K,28.052,2002-10-07,NFL,GNB,@,CHI,W 34-21,5,5,Mon,4,4,100.0,2,5,40.0,,,0,10,longwrya01
Morten Andersen*,K,42.055,2002-10-13,NFL,KAN,@,SDG,L 34-35,6,6,Sun,4,4,100.0,2,2,100.0,,,0,10,andermor01
Gary Anderson,K,43.089,2002-10-13,NFL,MIN,,DET,W 31-24,5,6,Sun,4,4,100.0,1,1,100.0,,,0,7,andergar02
Kris Brown,PK,25.294,2002-10-13,NFL,HOU,,BUF,L 24-31,5,6,Sun,3,3,100.0,1,1,100.0,,,0,6,brownkri01
Matt Bryant,PK,27.137,2002-10-13,NFL,NYG,,ATL,L 10-17,6,6,Sun,1,1,100.0,1,1,100.0,,,0,4,bryanmat01
John Carney,K,38.176,2002-10-13,NFL,NOR,@,WAS,W 43-27,6,6,Sun,4,4,100.0,3,3,100.0,,,0,13,carnejoh01
Steve Christie,K,34.334,2002-10-13,NFL,SDG,,KAN,W 35-34,6,6,Sun,5,5,100.0,,,,,,0,5,chrisste01
Billy Cundiff,K,22.197,2002-10-13,NFL,DAL,,CAR,W 14-13,6,6,Sun,2,2,100.0,,,,,,0,2,cundibil01
Jason Elam,K,32.219,2002-10-13,NFL,DEN,,MIA,L 22-24,6,6,Sun,1,1,100.0,5,5,100.0,,,0,16,elamxjas01
Hayden Epstein,PK,21.331,2002-10-13,NFL,JAX,@,TEN,L 14-23,5,6,Sun,2,2,100.0,,,,,,0,2,epstehay01
Jay Feely,K,26.143,2002-10-13,NFL,ATL,@,NYG,W 17-10,5,6,Sun,2,2,100.0,1,1,100.0,,,0,5,feelyjay01
Shayne Graham,K,24.308,2002-10-13,NFL,CAR,@,DAL,L 13-14,6,6,Sun,1,1,100.0,2,3,66.7,,,0,7,grahasha01
Martin Gramatica,K,26.320,2002-10-13,NFL,TAM,,CLE,W 17-3,6,6,Sun,2,2,100.0,1,3,33.3,,,0,5,gramamar01
Jason Hanson,K,32.118,2002-10-13,NFL,DET,@,MIN,L 24-31,5,6,Sun,3,3,100.0,1,1,100.0,,,0,6,hansojas01
Mike Hollis,K,30.144,2002-10-13,NFL,BUF,@,HOU,W 31-24,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,hollimik01
Sebastian Janikowski,K,24.225,2002-10-13,NFL,OAK,@,STL,L 13-28,5,6,Sun,1,1,100.0,2,3,66.7,,,0,7,janikseb01
Ryan Longwell,K,28.058,2002-10-13,NFL,GNB,@,NWE,W 28-10,6,6,Sun,4,4,100.0,,1,0.0,,,0,4,longwrya01
Olindo Mare,K,29.129,2002-10-13,NFL,MIA,@,DEN,W 24-22,6,6,Sun,3,3,100.0,1,2,50.0,,,0,6,marexoli01
Joe Nedney,K,29.205,2002-10-13,NFL,TEN,,JAX,W 23-14,6,6,Sun,2,2,100.0,3,4,75.0,,,0,11,nednejoe01
Todd Peterson,K,32.251,2002-10-13,NFL,PIT,@,CIN,W 34-7,5,6,Sun,4,4,100.0,2,3,66.7,,,0,10,petertod01
Neil Rackers,K,26.058,2002-10-13,NFL,CIN,,PIT,L 7-34,6,6,Sun,1,1,100.0,,1,0.0,,,0,1,rackenei01
Matt Stover,K,34.259,2002-10-13,NFL,BAL,@,IND,L 20-22,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,stovemat01
James Tuthill,K,26.202,2002-10-13,NFL,WAS,,NOR,L 27-43,5,6,Sun,3,3,100.0,,,,,,0,3,tuthijam01
Mike Vanderjagt,PK,32.203,2002-10-13,NFL,IND,,BAL,W 22-20,5,6,Sun,1,1,100.0,5,5,100.0,,,0,16,vandemik01
Adam Vinatieri,K,29.289,2002-10-13,NFL,NWE,,GNB,L 10-28,6,6,Sun,1,1,100.0,1,1,100.0,,,0,4,vinatada01
Jeff Wilkins,K,30.177,2002-10-13,NFL,STL,,OAK,W 28-13,6,6,Sun,4,4,100.0,,,,,,0,4,wilkijef01
Jose Cortez,K,27.140,2002-10-14,NFL,SFO,@,SEA,W 28-21,5,6,Mon,2,2,100.0,2,2,100.0,,,0,8,cortejos01
Rian Lindell,K,25.267,2002-10-14,NFL,SEA,,SFO,L 21-28,5,6,Mon,3,3,100.0,,2,0.0,,,0,3,linderia01
David Akers,K,27.315,2002-10-20,NFL,PHI,,TAM,W 20-10,6,7,Sun,2,2,100.0,2,2,100.0,,,0,8,akersdav01
Morten Andersen*,K,42.062,2002-10-20,NFL,KAN,,DEN,L 34-37,7,7,Sun,4,4,100.0,2,3,66.7,,,0,10,andermor01
Gary Anderson,K,43.096,2002-10-20,NFL,MIN,@,NYJ,L 7-20,6,7,Sun,1,1,100.0,,,,,,0,1,andergar02
Kris Brown,PK,25.301,2002-10-20,NFL,HOU,@,CLE,L 17-34,6,7,Sun,2,2,100.0,1,2,50.0,,,0,5,brownkri01
John Carney,K,38.183,2002-10-20,NFL,NOR,,SFO,W 35-27,7,7,Sun,2,2,100.0,3,4,75.0,,,0,11,carnejoh01
Steve Christie,K,34.341,2002-10-20,NFL,SDG,@,OAK,W 27-21,7,7,Sun,3,3,100.0,,,,,,0,3,chrisste01
Jose Cortez,K,27.146,2002-10-20,NFL,SFO,@,NOR,L 27-35,6,7,Sun,3,3,100.0,2,2,100.0,,,0,9,cortejos01
Phil Dawson,K,27.270,2002-10-20,NFL,CLE,,HOU,W 34-17,7,7,Sun,4,4,100.0,2,2,100.0,,,0,10,dawsophi01
Paul Edinger,K,24.276,2002-10-20,NFL,CHI,@,DET,L 20-23,6,7,Sun,2,2,100.0,2,2,100.0,,,0,8,edingpau01
Jason Elam,K,32.226,2002-10-20,NFL,DEN,@,KAN,W 37-34,7,7,Sun,4,4,100.0,3,3,100.0,,,0,13,elamxjas01
Hayden Epstein,PK,21.338,2002-10-20,NFL,JAX,@,BAL,L 10-17,6,7,Sun,1,1,100.0,1,2,50.0,,,0,4,epstehay01
Jay Feely,K,26.150,2002-10-20,NFL,ATL,,CAR,W 30-0,6,7,Sun,3,3,100.0,3,3,100.0,,,0,12,feelyjay01
Martin Gramatica,K,26.327,2002-10-20,NFL,TAM,@,PHI,L 10-20,7,7,Sun,1,1,100.0,1,2,50.0,,,0,4,gramamar01
John Hall,PK,28.217,2002-10-20,NFL,NYJ,,MIN,W 20-7,6,7,Sun,2,2,100.0,2,3,66.7,,,0,8,hallxjoh01
Jason Hanson,K,32.125,2002-10-20,NFL,DET,,CHI,W 23-20,6,7,Sun,2,2,100.0,3,4,75.0,,,0,11,hansojas01
Mike Hollis,K,30.151,2002-10-20,NFL,BUF,@,MIA,W 23-10,7,7,Sun,2,2,100.0,3,3,100.0,,,0,11,hollimik01
Sebastian Janikowski,K,24.232,2002-10-20,NFL,OAK,,SDG,L 21-27,6,7,Sun,3,3,100.0,,2,0.0,,,0,3,janikseb01
Rian Lindell,K,25.273,2002-10-20,NFL,SEA,@,STL,L 20-37,6,7,Sun,2,2,100.0,,1,0.0,,,0,2,linderia01
Ryan Longwell,K,28.065,2002-10-20,NFL,GNB,,WAS,W 30-9,7,7,Sun,3,3,100.0,3,3,100.0,,,0,12,longwrya01
