Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,XP Made,XP Att,XP %,FG Made,FG Att,FG %,2PM,Sfty,TD,Pts,unique_id
Matt Stover,K,32.220,2000-09-03,NFL,BAL,@,PIT,W 16-0,1,1,Sun,1,1,100.0,3,3,100.0,,,0,10,stovemat01
Mike Vanderjagt,K,30.163,2000-09-03,NFL,IND,@,KAN,W 27-14,1,1,Sun,3,3,100.0,2,2,100.0,,,0,9,vandemik01
Adam Vinatieri,K,27.250,2000-09-03,NFL,NWE,,TAM,L 16-21,1,1,Sun,1,1,100.0,1,2,50.0,,,0,4,vinatada01
Jason Elam,K,30.180,2000-09-04,NFL,DEN,@,STL,L 36-41,1,1,Mon,3,3,100.0,3,3,100.0,,,0,12,elamxjas01
David Akers,K,25.276,2000-09-10,NFL,PHI,,NYG,L 18-33,2,2,Sun,,1,0.0,2,2,100.0,,,0,6,akersdav01
Gary Anderson,P,41.056,2000-09-10,NFL,MIN,,MIA,W 13-7,2,2,Sun,1,1,100.0,2,2,100.0,,,0,7,andergar02
Cary Blanchard,K,31.310,2000-09-10,NFL,ARI,,DAL,W 32-31,2,2,Sun,2,2,100.0,4,4,100.0,,,0,14,blanccar01
Doug Brien,K,29.291,2000-09-10,NFL,NOR,@,SDG,W 28-27,2,2,Sun,1,1,100.0,3,3,100.0,,,0,10,briendou01
John Carney,K,36.143,2000-09-10,NFL,SDG,,NOR,L 27-28,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,carnejoh01
Steve Christie,K,32.302,2000-09-10,NFL,BUF,,GNB,W 27-18,2,2,Sun,3,3,100.0,2,2,100.0,,,0,9,chrisste01
Brett Conway,K,25.186,2000-09-10,NFL,WAS,@,DET,L 10-15,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,conwabre01
Richie Cunningham,K,30.023,2000-09-10,NFL,CAR,@,SFO,W 38-22,2,2,Sun,5,5,100.0,1,1,100.0,,,0,8,cunniric01
Brad Daluiso,PK,32.254,2000-09-10,NFL,NYG,@,PHI,W 33-18,2,2,Sun,3,3,100.0,4,4,100.0,,,0,15,daluibra01
Phil Dawson,K,25.231,2000-09-10,NFL,CLE,@,CIN,W 24-7,2,2,Sun,3,3,100.0,1,1,100.0,,,0,6,dawsophi01
Al Del Greco,K,38.192,2000-09-10,NFL,TEN,,KAN,W 17-14,2,2,Sun,2,2,100.0,1,1,100.0,,,0,5,delgralx01
Paul Edinger,K,22.237,2000-09-10,NFL,CHI,@,TAM,L 0-41,2,2,Sun,,,,,1,0.0,,,0,0,edingpau01
Jason Elam,K,30.186,2000-09-10,NFL,DEN,,ATL,W 42-14,2,2,Sun,4,4,100.0,2,2,100.0,,,0,10,elamxjas01
Martin Gramatica,K,24.288,2000-09-10,NFL,TAM,,CHI,W 41-0,2,2,Sun,5,5,100.0,2,3,66.7,,,0,11,gramamar01
Jason Hanson,K,30.085,2000-09-10,NFL,DET,,WAS,W 15-10,2,2,Sun,,,,5,5,100.0,,,0,15,hansojas01
Kris Heppner,K,23.236,2000-09-10,NFL,SEA,,STL,L 34-37,2,2,Sun,4,4,100.0,2,2,100.0,,,0,10,heppnkri01
Mike Hollis,PK,28.111,2000-09-10,NFL,JAX,@,BAL,L 36-39,2,2,Sun,3,3,100.0,5,5,100.0,,,0,18,hollimik01
Sebastian Janikowski,K,22.192,2000-09-10,NFL,OAK,@,IND,W 38-31,2,2,Sun,5,5,100.0,1,2,50.0,,,0,8,janikseb01
Ryan Longwell,K,26.025,2000-09-10,NFL,GNB,@,BUF,L 18-27,2,2,Sun,1,1,100.0,1,1,100.0,,,0,4,longwrya01
Neil Rackers,K,24.025,2000-09-10,NFL,CIN,,CLE,L 7-24,1,2,Sun,1,1,100.0,,1,0.0,,,0,1,rackenei01
Tim Seder,K,25.359,2000-09-10,NFL,DAL,@,ARI,L 31-32,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,sedertim01
Matt Stover,K,32.227,2000-09-10,NFL,BAL,,JAX,W 39-36,2,2,Sun,4,4,100.0,1,1,100.0,,,0,7,stovemat01
Pete Stoyanovich,K,33.135,2000-09-10,NFL,KAN,@,TEN,L 14-17,2,2,Sun,2,2,100.0,,1,0.0,,,0,2,stoyapet01
Mike Vanderjagt,K,30.170,2000-09-10,NFL,IND,,OAK,L 31-38,2,2,Sun,4,4,100.0,1,2,50.0,,,0,7,vandemik01
Jeff Wilkins,K,28.144,2000-09-10,NFL,STL,@,SEA,W 37-34,2,2,Sun,4,4,100.0,3,3,100.0,,,0,13,wilkijef01
Adam Vinatieri,K,27.258,2000-09-11,NFL,NWE,@,NYJ,L 19-20,2,2,Mon,1,1,100.0,4,5,80.0,,,0,13,vinatada01
David Akers,K,25.283,2000-09-17,NFL,PHI,@,GNB,L 3-6,3,3,Sun,,,,1,1,100.0,,,0,3,akersdav01
Morten Andersen*,K,40.029,2000-09-17,NFL,ATL,@,CAR,W 15-10,3,3,Sun,1,1,100.0,2,4,50.0,,,0,7,andermor01
Doug Brien,K,29.298,2000-09-17,NFL,NOR,@,SEA,L 10-20,3,3,Sun,1,1,100.0,1,1,100.0,,,0,4,briendou01
Kris Brown,K,23.269,2000-09-17,NFL,PIT,@,CLE,L 20-23,2,3,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
John Carney,K,36.150,2000-09-17,NFL,SDG,@,KAN,L 10-42,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,carnejoh01
Steve Christie,K,32.309,2000-09-17,NFL,BUF,@,NYJ,L 14-27,3,3,Sun,2,2,100.0,,1,0.0,,,0,2,chrisste01
Richie Cunningham,K,30.030,2000-09-17,NFL,CAR,,ATL,L 10-15,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,cunniric01
Brad Daluiso,PK,32.261,2000-09-17,NFL,NYG,@,CHI,W 14-7,3,3,Sun,2,2,100.0,,3,0.0,,,0,2,daluibra01
Phil Dawson,K,25.238,2000-09-17,NFL,CLE,,PIT,W 23-20,3,3,Sun,2,2,100.0,3,3,100.0,,,0,11,dawsophi01
Paul Edinger,K,22.244,2000-09-17,NFL,CHI,,NYG,L 7-14,3,3,Sun,1,1,100.0,,1,0.0,,,0,1,edingpau01
Martin Gramatica,K,24.295,2000-09-17,NFL,TAM,@,DET,W 31-10,3,3,Sun,4,4,100.0,1,2,50.0,,,0,7,gramamar01
John Hall,K,26.184,2000-09-17,NFL,NYJ,,BUF,W 27-14,3,3,Sun,3,3,100.0,2,3,66.7,,,0,9,hallxjoh01
Jason Hanson,K,30.092,2000-09-17,NFL,DET,,TAM,L 10-31,3,3,Sun,1,1,100.0,1,2,50.0,,,0,4,hansojas01
Kris Heppner,K,23.243,2000-09-17,NFL,SEA,,NOR,W 20-10,3,3,Sun,2,2,100.0,2,3,66.7,,,0,8,heppnkri01
Sebastian Janikowski,K,22.199,2000-09-17,NFL,OAK,,DEN,L 24-33,3,3,Sun,3,3,100.0,1,2,50.0,,,0,6,janikseb01
Steve Lindsey,PK,25.297,2000-09-17,NFL,JAX,,CIN,W 13-0,3,3,Sun,1,1,100.0,2,3,66.7,,,0,7,LindSt20
Ryan Longwell,K,26.032,2000-09-17,NFL,GNB,,PHI,W 6-3,3,3,Sun,,,,2,3,66.7,,,0,6,longwrya01
Olindo Mare,K,27.103,2000-09-17,NFL,MIA,,BAL,W 19-6,3,3,Sun,1,2,50.0,2,2,100.0,,,0,7,marexoli01
Joe Nedney,K,27.179,2000-09-17,NFL,DEN,@,OAK,W 33-24,3,3,Sun,3,3,100.0,4,4,100.0,,,0,15,nednejoe01
Neil Rackers,K,24.032,2000-09-17,NFL,CIN,@,JAX,L 0-13,2,3,Sun,,,,,2,0.0,,,0,0,rackenei01
Wade Richey,K,24.121,2000-09-17,NFL,SFO,@,STL,L 24-41,3,3,Sun,3,3,100.0,1,1,100.0,,,0,6,richewad01
Matt Stover,K,32.234,2000-09-17,NFL,BAL,@,MIA,L 6-19,3,3,Sun,,,,2,3,66.7,,,0,6,stovemat01
Adam Vinatieri,K,27.264,2000-09-17,NFL,NWE,,MIN,L 13-21,3,3,Sun,1,1,100.0,,1,0.0,,,0,1,vinatada01
Jeff Wilkins,K,28.151,2000-09-17,NFL,STL,,SFO,W 41-24,3,3,Sun,5,5,100.0,2,2,100.0,,,0,11,wilkijef01
Tim Seder,K,26.001,2000-09-18,NFL,DAL,@,WAS,W 27-21,3,3,Mon,3,3,100.0,2,2,100.0,,,0,9,sedertim01
Morten Andersen*,K,40.036,2000-09-24,NFL,ATL,,STL,L 20-41,4,4,Sun,2,2,100.0,2,2,100.0,,,0,8,andermor01
Cary Blanchard,K,31.324,2000-09-24,NFL,ARI,,GNB,L 3-29,3,4,Sun,,,,1,1,100.0,,,0,3,blanccar01
Kris Brown,K,23.276,2000-09-24,NFL,PIT,,TEN,L 20-23,3,4,Sun,2,2,100.0,2,3,66.7,,,0,8,brownkri01
John Carney,K,36.157,2000-09-24,NFL,SDG,,SEA,L 12-20,4,4,Sun,,,,4,4,100.0,,,0,12,carnejoh01
Phil Dawson,K,25.245,2000-09-24,NFL,CLE,@,OAK,L 10-36,4,4,Sun,1,1,100.0,1,2,50.0,,,0,4,dawsophi01
Al Del Greco,K,38.206,2000-09-24,NFL,TEN,@,PIT,W 23-20,3,4,Sun,2,2,100.0,3,3,100.0,,,0,11,delgralx01
Martin Gramatica,K,24.302,2000-09-24,NFL,TAM,,NYJ,L 17-21,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,gramamar01
John Hall,K,26.191,2000-09-24,NFL,NYJ,@,TAM,W 21-17,4,4,Sun,1,1,100.0,2,2,100.0,,,0,7,hallxjoh01
Jason Hanson,K,30.099,2000-09-24,NFL,DET,@,CHI,W 21-14,4,4,Sun,3,3,100.0,,1,0.0,,,0,3,hansojas01
Kris Heppner,K,23.250,2000-09-24,NFL,SEA,@,SDG,W 20-12,4,4,Sun,2,2,100.0,2,3,66.7,,,0,8,heppnkri01
Michael Husted,K,30.100,2000-09-24,NFL,WAS,@,NYG,W 16-6,4,4,Sun,1,2,50.0,1,2,50.0,,,0,4,hustemic01
Sebastian Janikowski,K,22.206,2000-09-24,NFL,OAK,,CLE,W 36-10,4,4,Sun,4,4,100.0,2,2,100.0,,,0,10,janikseb01
Ryan Longwell,K,26.039,2000-09-24,NFL,GNB,@,ARI,W 29-3,4,4,Sun,2,2,100.0,5,5,100.0,,,0,17,longwrya01
Olindo Mare,K,27.110,2000-09-24,NFL,MIA,,NWE,W 10-3,4,4,Sun,1,1,100.0,1,1,100.0,,,0,4,marexoli01
Joe Nedney,K,27.186,2000-09-24,NFL,DEN,,KAN,L 22-23,4,4,Sun,1,1,100.0,3,4,75.0,,,0,10,nednejoe01
Wade Richey,K,24.128,2000-09-24,NFL,SFO,@,DAL,W 41-24,4,4,Sun,5,5,100.0,2,2,100.0,,,0,11,richewad01
Tim Seder,K,26.007,2000-09-24,NFL,DAL,,SFO,L 24-41,4,4,Sun,3,3,100.0,1,1,100.0,,,0,6,sedertim01
Matt Stover,K,32.241,2000-09-24,NFL,BAL,,CIN,W 37-0,4,4,Sun,4,4,100.0,3,3,100.0,,,0,13,stovemat01
Pete Stoyanovich,K,33.149,2000-09-24,NFL,KAN,@,DEN,W 23-22,4,4,Sun,2,2,100.0,1,1,100.0,,,0,5,stoyapet01
Adam Vinatieri,K,27.271,2000-09-24,NFL,NWE,@,MIA,L 3-10,4,4,Sun,,,,1,2,50.0,,,0,3,vinatada01
Jeff Wilkins,K,28.158,2000-09-24,NFL,STL,@,ATL,W 41-20,4,4,Sun,5,5,100.0,2,2,100.0,,,0,11,wilkijef01
Mike Vanderjagt,K,30.185,2000-09-25,NFL,IND,,JAX,W 43-14,3,4,Mon,5,5,100.0,2,2,100.0,,,0,11,vandemik01
David Akers,K,25.297,2000-10-01,NFL,PHI,,ATL,W 38-10,5,5,Sun,3,3,100.0,3,3,100.0,,,0,12,akersdav01
Morten Andersen*,K,40.043,2000-10-01,NFL,ATL,@,PHI,L 10-38,5,5,Sun,1,1,100.0,1,1,100.0,,,0,4,andermor01
Gary Anderson,K,41.077,2000-10-01,NFL,MIN,@,DET,W 31-24,4,5,Sun,4,4,100.0,1,1,100.0,,,0,7,andergar02
Cary Blanchard,K,31.331,2000-10-01,NFL,ARI,@,SFO,L 20-27,4,5,Sun,2,2,100.0,2,3,66.7,,,0,8,blanccar01
Kris Brown,K,23.283,2000-10-01,NFL,PIT,@,JAX,W 24-13,4,5,Sun,3,3,100.0,1,1,100.0,,,0,6,brownkri01
John Carney,K,36.164,2000-10-01,NFL,SDG,@,STL,L 31-57,5,5,Sun,4,4,100.0,1,2,50.0,,,0,7,carnejoh01
Steve Christie,K,32.323,2000-10-01,NFL,BUF,,IND,L 16-18,4,5,Sun,1,1,100.0,3,3,100.0,,,0,10,chrisste01
Richie Cunningham,K,30.044,2000-10-01,NFL,CAR,,DAL,L 13-16,4,5,Sun,1,1,100.0,2,2,100.0,,,0,7,cunniric01
Al Del Greco,K,38.213,2000-10-01,NFL,TEN,,NYG,W 28-14,4,5,Sun,4,4,100.0,,1,0.0,,,0,4,delgralx01
Paul Edinger,K,22.258,2000-10-01,NFL,CHI,@,GNB,W 27-24,5,5,Sun,3,3,100.0,2,3,66.7,,,0,9,edingpau01
Martin Gramatica,K,24.309,2000-10-01,NFL,TAM,@,WAS,L 17-20,5,5,Sun,2,2,100.0,1,2,50.0,,,0,5,gramamar01
Jason Hanson,K,30.106,2000-10-01,NFL,DET,,MIN,L 24-31,5,5,Sun,3,3,100.0,1,2,50.0,,,0,6,hansojas01
Michael Husted,K,30.107,2000-10-01,NFL,WAS,,TAM,W 20-17,5,5,Sun,2,2,100.0,2,3,66.7,,,0,8,hustemic01
Steve Lindsey,PK,25.311,2000-10-01,NFL,JAX,,PIT,L 13-24,5,5,Sun,1,1,100.0,2,2,100.0,,,0,7,LindSt20
Ryan Longwell,K,26.046,2000-10-01,NFL,GNB,,CHI,L 24-27,5,5,Sun,3,3,100.0,1,1,100.0,,,0,6,longwrya01
Olindo Mare,K,27.117,2000-10-01,NFL,MIA,@,CIN,W 31-16,5,5,Sun,4,4,100.0,1,1,100.0,,,0,7,marexoli01
Joe Nedney,K,27.193,2000-10-01,NFL,DEN,,NWE,L 19-28,5,5,Sun,,,,1,2,50.0,,,0,3,nednejoe01
Neil Rackers,K,24.046,2000-10-01,NFL,CIN,,MIA,L 16-31,4,5,Sun,1,1,100.0,3,3,100.0,,,0,10,rackenei01
Wade Richey,K,24.135,2000-10-01,NFL,SFO,,ARI,W 27-20,5,5,Sun,3,3,100.0,2,2,100.0,,,0,9,richewad01
Tim Seder,K,26.014,2000-10-01,NFL,DAL,@,CAR,W 16-13,5,5,Sun,,,,2,3,66.7,,,0,6,sedertim01
Matt Stover,K,32.248,2000-10-01,NFL,BAL,@,CLE,W 12-0,5,5,Sun,,,,4,5,80.0,,,0,12,stovemat01
Mike Vanderjagt,K,30.191,2000-10-01,NFL,IND,@,BUF,W 18-16,4,5,Sun,1,1,100.0,1,1,100.0,,,0,4,vandemik01
Jeff Wilkins,K,28.165,2000-10-01,NFL,STL,,SDG,W 57-31,5,5,Sun,6,6,100.0,5,5,100.0,,,0,21,wilkijef01
Rian Lindell,,23.256,2000-10-02,NFL,SEA,@,KAN,L 17-24,5,5,Mon,2,2,100.0,1,1,100.0,,,0,5,linderia01
Pete Stoyanovich,K,33.157,2000-10-02,NFL,KAN,,SEA,W 24-17,5,5,Mon,3,3,100.0,1,2,50.0,,,0,6,stoyapet01
Morten Andersen*,K,40.050,2000-10-08,NFL,ATL,,NYG,L 6-13,6,6,Sun,,,,2,3,66.7,,,0,6,andermor01
Cary Blanchard,K,31.338,2000-10-08,NFL,ARI,,CLE,W 29-21,5,6,Sun,2,2,100.0,3,3,100.0,,,0,11,blanccar01
Doug Brien,K,29.319,2000-10-08,NFL,NOR,@,CHI,W 31-10,5,6,Sun,4,4,100.0,1,1,100.0,,,0,7,briendou01
Kris Brown,K,23.290,2000-10-08,NFL,PIT,@,NYJ,W 20-3,5,6,Sun,2,2,100.0,2,2,100.0,,,0,8,brownkri01
John Carney,K,36.171,2000-10-08,NFL,SDG,,DEN,L 7-21,6,6,Sun,1,1,100.0,,1,0.0,,,0,1,carnejoh01
Steve Christie,K,32.330,2000-10-08,NFL,BUF,@,MIA,L 13-22,5,6,Sun,1,1,100.0,2,2,100.0,,,0,7,chrisste01
Phil Dawson,K,25.259,2000-10-08,NFL,CLE,@,ARI,L 21-29,6,6,Sun,3,3,100.0,,1,0.0,,,0,3,dawsophi01
Al Del Greco,K,38.220,2000-10-08,NFL,TEN,@,CIN,W 23-14,5,6,Sun,2,2,100.0,3,4,75.0,,,0,11,delgralx01
Paul Edinger,K,22.265,2000-10-08,NFL,CHI,,NOR,L 10-31,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,edingpau01
John Hall,K,26.205,2000-10-08,NFL,NYJ,,PIT,L 3-20,5,6,Sun,,,,1,2,50.0,,,0,3,hallxjoh01
Jason Hanson,K,30.113,2000-10-08,NFL,DET,,GNB,W 31-24,6,6,Sun,4,4,100.0,1,1,100.0,,,0,7,hansojas01
Jaret Holmes,PK,24.219,2000-10-08,NFL,NYG,@,ATL,W 13-6,6,6,Sun,1,1,100.0,2,2,100.0,,,0,7,holmejar01
Michael Husted,K,30.114,2000-10-08,NFL,WAS,@,PHI,W 17-14,6,6,Sun,2,2,100.0,1,3,33.3,,,0,5,hustemic01
Sebastian Janikowski,K,22.220,2000-10-08,NFL,OAK,@,SFO,W 34-28,5,6,Sun,2,2,100.0,2,4,50.0,,,0,8,janikseb01
Rian Lindell,K,23.262,2000-10-08,NFL,SEA,@,CAR,L 3-26,6,6,Sun,,,,1,1,100.0,,,0,3,linderia01
Steve Lindsey,PK,25.318,2000-10-08,NFL,JAX,,BAL,L 10-15,6,6,Sun,1,1,100.0,1,2,50.0,,,0,4,LindSt20
Ryan Longwell,K,26.053,2000-10-08,NFL,GNB,@,DET,L 24-31,6,6,Sun,1,1,100.0,3,3,100.0,,,0,10,longwrya01
Olindo Mare,K,27.124,2000-10-08,NFL,MIA,,BUF,W 22-13,6,6,Sun,2,2,100.0,2,2,100.0,,,0,8,marexoli01
Joe Nedney,K,27.200,2000-10-08,NFL,CAR,,SEA,W 26-3,5,6,Sun,2,2,100.0,4,5,80.0,,,0,14,nednejoe01
Neil Rackers,K,24.053,2000-10-08,NFL,CIN,,TEN,L 14-23,5,6,Sun,2,2,100.0,,2,0.0,,,0,2,rackenei01
Wade Richey,K,24.142,2000-10-08,NFL,SFO,,OAK,L 28-34,6,6,Sun,4,4,100.0,,1,0.0,,,0,4,richewad01
Matt Stover,K,32.255,2000-10-08,NFL,BAL,@,JAX,W 15-10,6,6,Sun,,,,5,5,100.0,,,0,15,stovemat01
Mike Vanderjagt,K,30.198,2000-10-08,NFL,IND,@,NWE,L 16-24,5,6,Sun,1,1,100.0,3,3,100.0,,,0,10,vandemik01
Adam Vinatieri,K,27.285,2000-10-08,NFL,NWE,,IND,W 24-16,6,6,Sun,3,3,100.0,1,1,100.0,,,0,6,vinatada01
Gary Anderson,K,41.085,2000-10-09,NFL,MIN,,TAM,W 30-23,5,6,Mon,3,3,100.0,3,4,75.0,,,0,12,andergar02
Martin Gramatica,K,24.317,2000-10-09,NFL,TAM,@,MIN,L 23-30,6,6,Mon,2,2,100.0,3,4,75.0,,,0,11,gramamar01
David Akers,K,25.311,2000-10-15,NFL,PHI,@,ARI,W 33-14,7,7,Sun,3,4,75.0,2,2,100.0,,,0,9,akersdav01
Doug Brien,K,29.326,2000-10-15,NFL,NOR,,CAR,W 24-6,6,7,Sun,3,3,100.0,1,2,50.0,,,0,6,briendou01
Kris Brown,K,23.297,2000-10-15,NFL,PIT,,CIN,W 15-0,6,7,Sun,1,1,100.0,2,2,100.0,,,0,7,brownkri01
John Carney,K,36.178,2000-10-15,NFL,SDG,@,BUF,L 24-27,7,7,Sun,3,3,100.0,1,1,100.0,,,0,6,carnejoh01
Steve Christie,K,32.337,2000-10-15,NFL,BUF,,SDG,W 27-24,6,7,Sun,3,3,100.0,2,2,100.0,,,0,9,chrisste01
Brad Daluiso,PK,32.289,2000-10-15,NFL,NYG,,DAL,W 19-14,7,7,Sun,1,1,100.0,2,2,100.0,,,0,7,daluibra01
Phil Dawson,K,25.266,2000-10-15,NFL,CLE,@,DEN,L 10-44,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,dawsophi01
Paul Edinger,K,22.272,2000-10-15,NFL,CHI,,MIN,L 16-28,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,edingpau01
Jason Elam,K,30.221,2000-10-15,NFL,DEN,,CLE,W 44-10,7,7,Sun,5,5,100.0,3,4,75.0,,,0,14,elamxjas01
John Hall,K,26.212,2000-10-15,NFL,NYJ,@,NWE,W 34-17,6,7,Sun,4,4,100.0,2,3,66.7,,,0,10,hallxjoh01
Kris Heppner,K,23.271,2000-10-15,NFL,WAS,,BAL,W 10-3,7,7,Sun,1,1,100.0,1,1,100.0,,,0,4,heppnkri01
Sebastian Janikowski,K,22.227,2000-10-15,NFL,OAK,@,KAN,W 20-17,6,7,Sun,2,2,100.0,2,4,50.0,,,0,8,janikseb01
Rian Lindell,K,23.269,2000-10-15,NFL,SEA,,IND,L 24-37,7,7,Sun,3,3,100.0,1,2,50.0,,,0,6,linderia01
Ryan Longwell,K,26.060,2000-10-15,NFL,GNB,,SFO,W 31-28,7,7,Sun,4,4,100.0,1,1,100.0,,,0,7,longwrya01
Joe Nedney,K,27.207,2000-10-15,NFL,CAR,@,NOR,L 6-24,6,7,Sun,,,,2,2,100.0,,,0,6,nednejoe01
Todd Peterson,,30.254,2000-10-15,NFL,KAN,,OAK,L 17-20,6,7,Sun,2,2,100.0,1,2,50.0,,,0,5,petertod01
Matt Stover,K,32.262,2000-10-15,NFL,BAL,@,WAS,L 3-10,7,7,Sun,,,,1,1,100.0,,,0,3,stovemat01
Mike Vanderjagt,K,30.205,2000-10-15,NFL,IND,@,SEA,W 37-24,6,7,Sun,4,4,100.0,3,3,100.0,,,0,13,vandemik01
Adam Vinatieri,K,27.292,2000-10-15,NFL,NWE,,NYJ,L 17-34,7,7,Sun,2,2,100.0,1,1,100.0,,,0,5,vinatada01
Al Del Greco,K,38.228,2000-10-16,NFL,TEN,,JAX,W 27-13,6,7,Mon,3,3,100.0,2,3,66.7,,,0,9,delgralx01
Mike Hollis,PK,28.147,2000-10-16,NFL,JAX,@,TEN,L 13-27,7,7,Mon,1,1,100.0,2,2,100.0,,,0,7,hollimik01
Martin Gramatica,K,24.327,2000-10-19,NFL,TAM,,DET,L 14-28,7,8,Thu,,,,4,4,100.0,,,0,12,gramamar01
Jason Hanson,K,30.124,2000-10-19,NFL,DET,@,TAM,W 28-14,7,8,Thu,2,2,100.0,2,3,66.7,,,0,8,hansojas01
David Akers,K,25.318,2000-10-22,NFL,PHI,,CHI,W 13-9,8,8,Sun,1,1,100.0,2,2,100.0,,,0,7,akersdav01
Morten Andersen*,K,40.064,2000-10-22,NFL,ATL,,NOR,L 19-21,8,8,Sun,1,1,100.0,2,3,66.7,,,0,7,andermor01
Gary Anderson,K,41.098,2000-10-22,NFL,MIN,,BUF,W 31-27,7,8,Sun,2,2,100.0,3,3,100.0,,,0,11,andergar02
Kris Brown,K,23.304,2000-10-22,NFL,PIT,,CLE,W 22-0,7,8,Sun,1,1,100.0,5,5,100.0,,,0,16,brownkri01
Steve Christie,K,32.344,2000-10-22,NFL,BUF,@,MIN,L 27-31,7,8,Sun,3,3,100.0,2,2,100.0,,,0,9,chrisste01
Phil Dawson,K,25.273,2000-10-22,NFL,CLE,@,PIT,L 0-22,8,8,Sun,,,,,1,0.0,,,0,0,dawsophi01
Paul Edinger,K,22.279,2000-10-22,NFL,CHI,@,PHI,L 9-13,8,8,Sun,,,,3,3,100.0,,,0,9,edingpau01
Jason Elam,K,30.228,2000-10-22,NFL,DEN,@,CIN,L 21-31,8,8,Sun,3,3,100.0,,2,0.0,,,0,3,elamxjas01
Mike Hollis,PK,28.153,2000-10-22,NFL,JAX,,WAS,L 16-35,8,8,Sun,1,1,100.0,3,3,100.0,,,0,10,hollimik01
Sebastian Janikowski,K,22.234,2000-10-22,NFL,OAK,,SEA,W 31-3,7,8,Sun,4,4,100.0,1,1,100.0,,,0,7,janikseb01
Rian Lindell,K,23.276,2000-10-22,NFL,SEA,@,OAK,L 3-31,8,8,Sun,,,,1,2,50.0,,,0,3,linderia01
