Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,unique_id
Matt Stevens,S,26.097,1999-09-19,NFL,WAS,@,NYG,W 50-21,2,2,Sun,1,18,0,1,StevMa22
Michael Swift,CB,25.203,1999-09-19,NFL,CAR,,JAX,L 20-22,2,2,Sun,,,,1,SwifMi20
Derrick Thomas*,LOLB,32.261,1999-09-19,NFL,KAN,,DEN,W 26-10,2,2,Sun,0,0,0,1,ThomDe01
Mark Thomas,DE,30.136,1999-09-19,NFL,IND,@,NWE,L 28-31,2,2,Sun,,,,1,ThomMa20
Zach Thomas,MLB,26.018,1999-09-19,NFL,MIA,,ARI,W 19-16,2,2,Sun,1,0,0,2,ThomZa01
Deshea Townsend,CB,24.011,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,,,,1,TownDe20
Eric Turner,FS,30.364,1999-09-19,NFL,OAK,@,MIN,W 22-17,2,2,Sun,1,0,0,2,TurnEr00
Troy Vincent,LCB,28.103,1999-09-19,NFL,PHI,,TAM,L 5-19,2,2,Sun,1,26,0,1,VincTr00
Andre Wadsworth,LDE,24.335,1999-09-19,NFL,ARI,@,MIA,L 16-19,2,2,Sun,1,23,0,3,WadsAn20
Darnell Walker,LCB,29.245,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,,,,1,WalkDa20
Eric Warfield,CB,23.200,1999-09-19,NFL,KAN,,DEN,W 26-10,2,2,Sun,1,0,0,1,WarfEr20
Dewayne Washington,RCB,26.266,1999-09-19,NFL,PIT,@,BAL,W 23-20,2,2,Sun,2,1,0,2,WashDe20
Marvin Washington,LDE,33.332,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,,,,1,WashMa21
Fred Weary,CB,25.160,1999-09-19,NFL,NOR,@,SFO,L 21-28,2,2,Sun,,,,1,WearFr20
Brian Williams,ROLB,26.276,1999-09-19,NFL,GNB,@,DET,L 15-23,2,2,Sun,1,0,0,1,WillBr24
Willie Williams,RCB,28.267,1999-09-19,NFL,SEA,@,CHI,W 14-13,2,2,Sun,,,,1,WillWi21
Jerry Wilson,CB,26.064,1999-09-19,NFL,MIA,,ARI,W 19-16,2,2,Sun,0,0,0,1,WilsJe22
Troy Wilson,LDE,28.301,1999-09-19,NFL,NOR,@,SFO,L 21-28,2,2,Sun,0,0,0,1,WilsTr21
Lee Woodall,LOLB,29.323,1999-09-19,NFL,SFO,,NOR,W 28-21,2,2,Sun,,,,1,WoodLe00
Jerome Woods,FS,26.186,1999-09-19,NFL,KAN,,DEN,W 26-10,2,2,Sun,1,5,0,1,WoodJe00
Ray Buchanan,CB,27.356,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,1,28,0,1,BuchRa00
Dexter Coakley,WLB,26.335,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,1,43,0,1,CoakDe00
Greg Ellis,DE,24.037,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,1,87,1,1,ElliGr20
Kevin Mathis,LCB,25.144,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,,,,1,MathKe20
Izell Reese,S,25.136,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,1,24,0,1,ReesIz20
Eugene Robinson,S,36.115,1999-09-20,NFL,ATL,@,DAL,L 7-24,2,2,Mon,1,0,0,1,RobiEu00
George Teague,SS,28.214,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,,,,1,TeagGe20
Charlie Williams,RCB,27.230,1999-09-20,NFL,DAL,,ATL,W 24-7,2,2,Mon,,,,1,WillCh22
Rahim Abdullah,LLB,23.188,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,1,0,0,1,AbduRa20
Donnie Abraham,LCB,25.353,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,,,,2,AbraDo00
Eric Allen,CB,33.308,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,,,,1,AlleEr00
Champ Bailey*,CB,21.096,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,,,,1,BailCh00
Robert Bailey,LCB,31.023,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,,,,1,BailRo20
Aaron Beasley,RCB,26.081,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,1,35,1,1,BeasAa20
Myron Bell,SS,28.011,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,,,,1,BellMy20
Jay Bellamy,FS,27.080,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,7,0,1,BellJa22
Ronnie Bradford,S,28.360,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,,,,1,BradRo20
Derrick Brooks*,WLB,26.161,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,,,,1,BrooDe00
J.B. Brown,CB,32.264,1999-09-26,NFL,DET,@,KAN,L 21-31,3,3,Sun,,,,1,BrowJ.20
Tedy Bruschi,WLB,26.109,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,,,,1,BrusTe99
Ray Buchanan,CB,27.362,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,,,,1,BuchRa00
Jeff Burris,LCB,27.111,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,0,0,0,1,BurrJe20
Charlie Clemons,LB,27.084,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,,,,1,ClemCh22
Sam Cowart,LB,24.212,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,,,,1,CowaSa00
Bryan Cox,LILB,31.221,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,,,,1,CoxxBr00
Donovin Darius,SS,24.045,1999-09-26,NFL,JAX,,TEN,L 19-20,3,3,Sun,,,,2,DariDo20
Eric Davis,LCB,31.243,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,,,,2,DaviEr00
Travis Davis,SS,26.259,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,,,,1,DaviTr20
Brian Dawkins*,S,25.348,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,1,0,0,1,DawkBr00
Charles Dimry,LCB,33.238,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,,,,2,DimrCh20
Cris Dishman,LCB,34.044,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,1,25,0,1,DishCr00
Anthony Dorsett,CB,26.012,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,1,43,0,1,DorsAn20
Shane Dronett,DE,28.257,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,,,,1,DronSh20
Mike Dumas,FS,30.192,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,,,,3,DumaMi20
Antuan Edwards,CB,22.123,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,2,26,1,2,EdwaAn21
Percy Ellsworth,FS,24.342,1999-09-26,NFL,NYG,@,NWE,L 14-16,3,3,Sun,,,,1,EllsPe20
James Farrior,ROLB,24.263,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,,,,1,FarrJa99
Corey Fuller,FS,28.148,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,,,,1,FullCo20
Jason Gildon,LOLB,27.057,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,,,,1,GildJa00
Darrien Gordon,CB,28.316,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,1,28,0,2,GordDa20
Darrell Green*,CB,39.223,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,1,0,0,2,GreeDa00
Merton Hanks,S,31.198,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,23,1,1,HankMe00
Bernardo Harris,MLB,27.346,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,,,,2,HarrBe20
James Harris,DE,31.136,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,,,,1,HarrJa22
Rodney Harrison,SS,26.285,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,,,,2,HarrRo01
James Hasty,RCB,34.126,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,1,0,0,1,HastJa00
Rodney Heath,LCB,24.332,1999-09-26,NFL,CIN,@,CAR,L 3-27,3,3,Sun,,,,1,HeatRo20
John Holecek,LB,27.142,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,,,,1,HoleJo20
Darius Holland,LDT,25.320,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,0,0,0,1,HollDa20
Vonnie Holliday,RDE,23.289,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,,,,1,HollVo20
Kenny Holmes,DE,25.337,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,1,19,0,1,HolmKe20
Gaylon Hyder,DT,24.343,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,,,,1,HydeGa20
Billy Jenkins,SS,25.080,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,,,,1,JenkBi20
Lenoy Jones,LB,25.001,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,1,3,0,1,JoneLe20
Marvin Jones,RILB,27.090,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,,,,1,JoneMa23
Jevon Kearse,LDE,23.023,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,,,,1,KearJe00
Terry Killens,LB,25.186,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,,,,1,KillTe20
Shawn King,LDE,27.094,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,0,0,0,1,KingSh20
Kenard Lang,DE,24.238,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,0,0,0,1,LangKe20
Ty Law*,LCB,25.228,1999-09-26,NFL,NWE,,NYG,W 16-14,3,3,Sun,,,,1,LawxTy00
Darryll Lewis,CB,30.284,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,,,,1,LewiDa04
Todd Lyght,LCB,30.229,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,1,18,0,2,LyghTo00
Chris McAlister,CB,22.104,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,1,0,0,2,McAlCh00
Gerald McBurrows,S,25.354,1999-09-26,NFL,ATL,@,STL,L 7-35,3,3,Sun,,,,1,McBuGe20
Dexter McCleon,RCB,25.352,1999-09-26,NFL,STL,,ATL,W 35-7,2,3,Sun,,,,2,McClDe21
Daylon McCutcheon,RCB,22.291,1999-09-26,NFL,CLE,@,BAL,L 10-17,3,3,Sun,1,12,0,2,McCuDa22
Mike McKenzie,LCB,23.153,1999-09-26,NFL,GNB,,MIN,W 23-20,3,3,Sun,,,,1,McKeMi20
Ray Mickens,RCB,26.265,1999-09-26,NFL,NYJ,,WAS,L 20-27,3,3,Sun,,,,1,MickRa20
Damon Moore,S,23.011,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,,,,1,MoorDa20
Hardy Nickerson,MLB,34.025,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,1,18,0,1,NickHa00
Tony Parrish,SS,23.307,1999-09-26,NFL,CHI,@,OAK,L 17-24,3,3,Sun,,,,1,ParrTo20
Tyrone Poole,RCB,27.235,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,1,38,0,2,PoolTy20
Damien Richardson,S,23.176,1999-09-26,NFL,CAR,,CIN,W 27-3,3,3,Sun,1,27,0,1,RichDa21
Damien Robinson,FS,25.278,1999-09-26,NFL,TAM,,DEN,W 13-10,3,3,Sun,,,,1,RobiDa20
Samari Rolle,RCB,23.047,1999-09-26,NFL,TEN,@,JAX,W 20-19,3,3,Sun,1,0,0,1,RollSa00
Bill Romanowski,SLB,33.177,1999-09-26,NFL,DEN,@,TAM,L 10-13,3,3,Sun,,,,1,RomaBi00
Dwayne Rudd,WLB,23.235,1999-09-26,NFL,MIN,@,GNB,L 20-23,3,3,Sun,,,,1,RuddDw20
Darrell Russell,DT,23.122,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,,,,1,RussDa00
Kurt Schulz,S,30.288,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,,,,2,SchuKu20
Anthony Simmons,MLB,23.098,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,,,,1,SimmAn20
Derek Smith,LB,24.251,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,,,,1,SmitDe21
Jimmy Spencer,CB,30.181,1999-09-26,NFL,SDG,,IND,L 19-27,2,3,Sun,1,1,0,1,SpenJi21
Shawn Springs,LCB,24.199,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,42,0,2,SpriSh00
Duane Starks,RCB,25.126,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,,,,3,StarDu20
Dana Stubblefield,DT,28.316,1999-09-26,NFL,WAS,@,NYJ,W 27-20,3,3,Sun,0,0,0,1,StubDa00
Bobby Taylor,CB,25.272,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,,,,2,TaylBo00
Derrick Thomas*,LOLB,32.268,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,,,,1,ThomDe01
Reggie Tongue,SS,26.168,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,,,,2,TongRe20
Jeremiah Trotter,LB,22.249,1999-09-26,NFL,PHI,@,BUF,L 0-26,3,3,Sun,0,0,0,1,TrotJe00
Eric Turner,FS,31.006,1999-09-26,NFL,OAK,,CHI,W 24-17,3,3,Sun,,,,1,TurnEr00
Dewayne Washington,RCB,26.273,1999-09-26,NFL,PIT,,SEA,L 10-29,3,3,Sun,,,,1,WashDe20
Mike Wells,RDT,28.253,1999-09-26,NFL,CHI,@,OAK,L 17-24,3,3,Sun,,,,1,WellMi23
Marcellus Wiley,DE,24.300,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,,,,1,WileMa00
Darryl Williams,SS,29.261,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,9,0,2,WillDa03
Willie Williams,RCB,28.274,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,1,0,0,2,WillWi21
James Willis,LB,27.024,1999-09-26,NFL,SEA,@,PIT,W 29-10,3,3,Sun,,,,1,WillJa28
Antoine Winfield,CB,22.094,1999-09-26,NFL,BUF,,PHI,W 26-0,3,3,Sun,,,,1,WinfAn20
Jerome Woods,FS,26.193,1999-09-26,NFL,KAN,,DET,W 31-21,3,3,Sun,,,,1,WoodJe00
Rod Woodson*,FS,34.200,1999-09-26,NFL,BAL,,CLE,W 17-10,3,3,Sun,,,,2,WoodRo01
Tito Wooten,S,27.288,1999-09-26,NFL,IND,@,SDG,W 27-19,3,3,Sun,,,,1,WootTi20
Brentson Buckner,DT,27.362,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,0,0,0,1,BuckBr20
Jerry Drake,RDT,30.080,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,1,0,0,1,DrakJe20
Charles Haley*,DE,35.264,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,0,0,0,1,HaleCh00
Tim McDonald,SS,34.264,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,1,18,0,1,McDoTi00
Ken Norton,RILB,32.363,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,,,,1,NortKe00
Lance Schulters,S,24.123,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,1,18,0,1,SchuLa00
Darnell Walker,LCB,29.253,1999-09-27,NFL,SFO,@,ARI,W 24-10,3,3,Mon,0,0,0,1,WalkDa20
Zack Walz,RLB,23.236,1999-09-27,NFL,ARI,,SFO,L 10-24,3,3,Mon,,,,1,WalzZa20
Donnie Abraham,LCB,25.360,1999-10-03,NFL,TAM,@,MIN,L 14-21,4,4,Sun,1,0,0,3,AbraDo00
Brent Alexander,SS,28.085,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,,,,1,AlexBr20
Eric Allen,CB,33.315,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,,,,1,AlleEr00
Ashley Ambrose,LCB,29.016,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,2,5,0,3,AmbrAs00
Champ Bailey*,LCB,21.103,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,,,,1,BailCh00
Jerry Ball,NT,34.292,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,,,,1,BallJe00
Michael Bankston,DE,29.205,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,,,,1,BankMi21
Aaron Beasley,RCB,26.088,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,0,0,0,1,BeasAa20
Dre' Bly,CB,22.134,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,,,,1,BlyxDr00
Ronnie Bradford,CB,29.002,1999-10-03,NFL,ATL,,BAL,L 13-19,4,4,Sun,,,,1,BradRo20
Chad Brown,ROLB,29.083,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,,,,1,BrowCh04
Fernando Bryant,LCB,22.191,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,,,,2,BryaFe20
Junior Bryant,RDT,28.260,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0,0,0,1,BryaJu20
Rob Burnett,DE,32.037,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,,,,1,BurnRo00
Glenn Cadrez,WLB,29.274,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,0,0,0,2,CadrGl20
Corey Chavous,RCB,23.261,1999-10-03,NFL,ARI,@,DAL,L 7-35,4,4,Sun,,,,1,ChavCo00
Duane Clemons,LDE,25.133,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,,,,1,ClemDu20
Marcus Coleman,CB,25.132,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,2,7,0,2,ColeMa20
Todd Collins,RLB,29.129,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,,,,1,CollTo20
Ray Crockett,LCB,32.271,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,1,10,0,1,CrocRa20
Donovin Darius,SS,24.052,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,,,,1,DariDo20
Russell Davis,RDE,24.189,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,0,0,0,1,DaviRu20
Travis Davis,SS,26.266,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,1,1,0,2,DaviTr20
Brian Dawkins*,S,25.355,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,,,,2,DawkBr00
Cris Dishman,LCB,34.051,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,,,,2,DishCr00
Tyronne Drakeford,RCB,28.104,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,,,1,DrakTy20
Mike Dumas,FS,30.199,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,1,24,0,1,DumaMi20
Donnie Edwards,ROLB,26.180,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,1,0,0,1,EdwaDo20
Greg Ellis,DE,24.050,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,0,0,0,1,ElliGr20
Percy Ellsworth,FS,24.349,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,1,15,0,1,EllsPe20
Leomont Evans,FS,25.083,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,,,,1,EvanLe20
Henry Ford,RDE,27.338,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,0,0,0,2,FordHe21
Corey Fuller,FS,28.155,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,,,,1,FullCo20
Sean Gilbert,RDT,29.176,1999-10-03,NFL,CAR,@,WAS,L 36-38,4,4,Sun,,,,1,GilbSe00
Aaron Glenn,LCB,27.079,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,1,12,0,2,GlenAa00
Darrien Gordon,CB,28.323,1999-10-03,NFL,OAK,@,SEA,L 21-22,4,4,Sun,0,0,0,1,GordDa20
Darrell Green*,RCB,39.230,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,,,,3,GreeDa00
Victor Green,LS,29.299,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,2,36,0,4,GreeVi20
Robert Griffith,SS,28.307,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,,,,1,GrifRo00
Charles Haley*,DE,35.270,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,,,,1,HaleCh00
Darren Hambrick,SLB,24.034,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,1,25,0,1,HambDa20
Keith Hamilton,RDT,28.131,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,0,0,0,2,HamiKe20
Al Harris,CB,24.300,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,,,,1,HarrAl21
Robert Harris,LDT,30.112,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,,,,1,HarrRo20
Sean Harris,MLB,27.220,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,,,,1,HarrSe20
Walt Harris,LCB,25.054,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,,,,1,HarrWa21
Rodney Harrison,SS,26.292,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,1,0,0,1,HarrRo01
Artrell Hawkins,RCB,22.313,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,,,,1,HawkAr20
Duane Hawthorne,CB,23.038,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,1,-2,0,1,HawtDu20
Eric Hicks,LDE,23.108,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,,,,1,HickEr20
Chris Hudson,FS,27.362,1999-10-03,NFL,CHI,,NOR,W 14-10,4,4,Sun,,,,1,HudsCh20
Greg Jackson,S,33.044,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,,,,2,JackGr21
Lenoy Jones,LB,25.008,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,,,,1,JoneLe20
Marvin Jones,RILB,27.097,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,,,,1,JoneMa23
Mike Jones,LLB,30.171,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,,,,2,JoneMi21
N.D. Kalu,DE,24.061,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,0,0,0,1,KaluN.20
Terry Killens,RLB,25.193,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,,,,1,KillTe20
Sammy Knight,SS,24.023,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,,,1,KnigSa00
Darryll Lewis,RCB,30.291,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,2,0,0,4,LewiDa04
Mo Lewis,LOLB,29.347,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,,,,3,LewiMo00
Ray Lewis*,LB,24.141,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,,,,1,LewiRa00
Todd Lyght,LCB,30.236,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,,,,1,LyghTo00
Keith Lyle,FS,27.169,1999-10-03,NFL,STL,@,CIN,W 38-10,3,4,Sun,1,10,0,1,LyleKe20
Wayne Martin,LDT,33.342,1999-10-03,NFL,NOR,@,CHI,L 10-14,3,4,Sun,,,,1,MartWa00
Chris McAlister,CB,22.111,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,,,,2,McAlCh00
Michael McCrary,DE,29.088,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,,,,1,McCrMi00
Ramos McDonald,LCB,23.156,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,,,,1,McDoRa20
Ryan McNeil,LCB,28.364,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,,,,1,McNeRy20
Corey Miller,SLB,30.343,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,1,0,0,2,MillCo20
Dat Nguyen,LB,24.008,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,1,6,0,1,NguyDa20
Marvcus Patton,MLB,32.155,1999-10-03,NFL,KAN,@,SDG,L 14-21,4,4,Sun,1,0,0,1,PattMa21
Roman Phifer,ROLB,31.212,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,,,,1,PhifRo20
Kavika Pittman,DE,24.359,1999-10-03,NFL,DAL,,ARI,W 35-7,3,4,Sun,,,,1,PittKa20
Darryl Pounds,CB,27.074,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,1,12,0,2,PounDa20
Pierson Prioleau,CB,22.058,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,0,0,0,1,PrioPi20
John Randle*,RDE,31.295,1999-10-03,NFL,MIN,,TAM,W 21-14,4,4,Sun,0,0,0,1,RandJo00
Bill Romanowski,SLB,33.184,1999-10-03,NFL,DEN,,NYJ,L 13-21,4,4,Sun,1,1,0,2,RomaBi00
Adrian Ross,ROLB,24.226,1999-10-03,NFL,CIN,,STL,L 10-38,4,4,Sun,,,,1,RossAd20
Orpheus Roye,LDE,26.255,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,,,,1,RoyeOr20
Lance Schulters,FS,24.129,1999-10-03,NFL,SFO,,TEN,W 24-22,4,4,Sun,,,,1,SchuLa00
Chad Scott,LCB,25.027,1999-10-03,NFL,PIT,,JAX,L 3-17,4,4,Sun,,,,1,ScotCh20
Junior Seau*,ILB,30.257,1999-10-03,NFL,SDG,,KAN,W 21-14,3,4,Sun,,,,1,SeauJu00
Jason Sehorn,LCB,28.171,1999-10-03,NFL,NYG,,PHI,W 16-15,4,4,Sun,1,-4,0,1,SehoJa20
Sam Shade,SS,26.111,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,,,,1,ShadSa20
Dainon Sidney,CB,24.126,1999-10-03,NFL,TEN,@,SFO,L 22-24,4,4,Sun,,,,1,SidnDa20
Joel Smeenge,RDE,31.185,1999-10-03,NFL,JAX,@,PIT,W 17-3,4,4,Sun,0,0,0,1,SmeeJo20
Darrin Smith,LOLB,29.171,1999-10-03,NFL,SEA,,OAK,W 22-21,4,4,Sun,,,,1,SmitDa22
Derek Smith,MLB,24.258,1999-10-03,NFL,WAS,,CAR,W 38-36,4,4,Sun,,,,1,SmitDe21
Marquis Smith,S,24.263,1999-10-03,NFL,CLE,,NWE,L 7-19,4,4,Sun,,,,1,SmitMa21
Otis Smith,RCB,33.346,1999-10-03,NFL,NYJ,@,DEN,W 21-13,4,4,Sun,,,,2,SmitOt20
Duane Starks,CB,25.133,1999-10-03,NFL,BAL,@,ATL,W 19-13,4,4,Sun,,,,1,StarDu20
Bobby Taylor,CB,25.279,1999-10-03,NFL,PHI,@,NYG,L 15-16,4,4,Sun,1,18,1,1,TaylBo00
