Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Alex Bannister,WR,22.139,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,BannAl00
Ronde Barber,RCB,26.155,2001-09-09,NFL,TAM,@,DAL,W 10-6,1,1,Sun,0.0,4,0,4,1,,BarbRo00
Shawn Barber,WLB,26.238,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,2,0,2,1,,BarbSh20
William Bartee,CB,24.076,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,4,0,4,0,,BartWi20
Mike Bartrum,TE/L,31.078,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,1,0,1,0,,BartMi00
Idrees Bashir,FS,22.276,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,3,0,3,0,,BashId20
Michael Bates,WR/R,31.264,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,1,0,1,0,,BateMi00
Ainsley Battles,S,22.307,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,1,0,1,0,,BattAi20
Robert Bean,CB,23.246,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,0,1,1,0,,BeanRo20
Aaron Beasley,RCB,28.064,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,3,0,3,0,,BeasAa20
Rogers Beckett,FS,24.221,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,0.0,0,2,2,0,,BeckRo20
Monty Beisel,DE,23.020,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,1,0,1,0,,BeisMo20
Jason Bell,CB,23.161,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,1,0,1,0,,BellJa21
Marcus Bell,LB,24.052,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,1,1,2,0,,BellMa21
Jay Bellamy,FS,29.063,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,0.0,4,3,7,0,,BellJa22
Tommy Bennett,SS,28.202,2001-09-09,,DET,@,GNB,L 6-28,1,1,Sun,0.0,6,3,9,0,,BennTo20
Josh Bidwell,P,25.180,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,1,0,1,0,,BidwJo20
Greg Biekert,MLB,32.179,2001-09-09,,OAK,@,KAN,W 27-24,1,1,Sun,0.0,4,1,5,1,,BiekGr20
Cory Bird,DB,23.030,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,3,0,3,0,,BirdCo20
Blaine Bishop,SS,31.047,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,5,3,8,0,,BishBl00
Michael Booker,CB,26.135,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,1,0,1,0,,BookMi20
Vaughn Booker,LDE,33.197,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.5,2,2,4,0,,BookVa20
Peter Boulware,LLB,26.265,2001-09-09,NFL,BAL,,CHI,W 17-6,1,1,Sun,1.0,9,1,10,3,,BoulPe00
Tim Bowens,LDT,28.214,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,2,0,2,0,,BoweTi00
Fabien Bownes,WR,29.192,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,BownFa00
James Boyd,S,23.327,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,1,0,1,0,,BoydJa20
Stephen Boyd,MLB,29.018,2001-09-09,NFL,DET,@,GNB,L 6-28,1,1,Sun,1.0,4,2,6,0,,BoydSt00
Brant Boyer,LB,30.074,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,0.0,2,1,3,1,,BoyeBr20
Chad Bratzke,RDE,29.359,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,4,0,4,1,,BratCh20
Lorenzo Bromell,DE,25.351,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,1,2,3,0,,BromLo20
Zack Bronson,FS,27.224,2001-09-09,NFL,SFO,,ATL,W 16-13,1,1,Sun,0.0,4,0,4,0,,BronZa20
Keith Brooking,MLB,25.314,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,1.0,11,2,13,1,,BrooKe00
Derrick Brooks*,WLB,28.144,2001-09-09,NFL,TAM,@,DAL,W 10-6,1,1,Sun,0.0,1,0,1,0,,BrooDe00
Chad Brown,OLB,31.059,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,2.0,8,0,8,2,,BrowCh04
Gilbert Brown,NT,30.199,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,1,0,1,0,,BrowGi20
Lance Brown,DB,29.219,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,2,1,3,0,,BrowLa20
Mike Brown,FS,23.208,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,0.0,4,0,4,0,,BrowMi99
John Browning,LDT,27.344,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,6,1,7,0,,BrowJo24
Tedy Bruschi,WLB,28.092,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,0.0,4,2,6,0,,BrusTe99
Fernando Bryant,LCB,24.167,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,6,0,6,0,,BryaFe20
Tony Bryant,RDE,25.006,2001-09-09,NFL,OAK,@,KAN,W 27-24,1,1,Sun,1.0,2,1,3,1,,BryaTo20
Ray Buchanan,LCB,29.345,2001-09-09,,ATL,@,SFO,L 13-16,1,1,Sun,0.0,9,0,9,0,,BuchRa00
Terrell Buckley,CB,30.094,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,0.0,3,0,3,0,,BuckTe20
Brentson Buckner,DT,29.344,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,2,0,2,0,,BuckBr20
Keith Bulluck,RLB,24.158,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,2,1,3,0,,BullKe00
Rob Burnett,LDE,34.013,2001-09-09,NFL,BAL,,CHI,W 17-6,1,1,Sun,0.0,1,0,1,1,,BurnRo00
Jeff Burris,LCB,29.094,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,2,1,3,0,,BurrJe20
Lewis Bush,LOLB,31.281,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,5,1,6,0,,BushLe20
Jerametrius Butler,CB,22.285,2001-09-09,NFL,STL,@,PHI,W 20-17,1,1,Sun,0.0,3,0,3,0,,ButlJe20
LeRoy Butler,SS,33.052,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,3,2,5,0,,ButlLe00
Mike Caldwell,WILL,30.009,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,1.0,8,3,11,2,,CaldMi20
Lamar Campbell,FS,25.011,2001-09-09,,DET,@,GNB,L 6-28,1,1,Sun,0.0,4,1,5,0,,CampLa20
Keion Carpenter,FS,23.313,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,2,0,2,0,,CarpKe20
Andre Carter,RDE,22.120,2001-09-09,NFL,SFO,,ATL,W 16-13,1,1,Sun,0.0,2,2,4,0,,CartAn20
Chris Carter,FS,26.347,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,5,0,5,0,,CartCh20
Kevin Carter,LDE,27.353,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,5,1,6,2,,CartKe00
Tom Carter,CB,29.004,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,2,0,2,0,,CartTo20
Tyrone Carter,S,25.162,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,0.0,1,0,1,0,,CartTy20
Johndale Carty,S,24.013,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,0.0,1,1,2,0,,CartJo22
Quinton Caver,LB,23.018,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,2,0,2,0,,CaveQu20
Frank Chamberlin,LB,23.250,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,1,0,1,0,,ChamFr20
Lamar Chapman,DB,24.307,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,0.0,2,0,2,0,,ChapLa20
Martin Chase,DT,26.264,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,0.0,2,0,2,0,,ChasMa20
Je'Rod Cherry,DB,28.102,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,0.0,0,1,1,0,,CherJe20
Larry Chester,DT,25.327,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,4,0,4,0,,ChesLa20
Patrick Chukwurah,SLB,22.192,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,0.0,1,2,3,0,,ChukPa20
Nate Clements,CB,21.271,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,1,0,1,0,,ClemNa99
Charlie Clemons,MLB,29.067,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,1.0,4,0,4,2,,ClemCh22
Duane Clemons,RDE,27.109,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,2,1,3,1,,ClemDu20
Dexter Coakley,WLB,28.324,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,0,1,1,0,,CoakDe00
Antonio Cochran,DT,25.080,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,CochAn20
Tay Cody,CB,23.338,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,0.0,1,0,1,0,,CodyTa20
Marco Coleman,LDE,31.265,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,2,1,3,0,,ColeMa00
Marcus Coleman,RCB,27.108,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,8,0,8,1,,ColeMa20
Stalin Colinet,DT,27.054,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,0.0,1,0,1,0,,ColiSt20
Bobby Collins,TE,25.020,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,0,1,1,0,,CollBo00
Rosevelt Colvin,LB,24.004,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,0.0,4,0,4,0,,ColvRo20
Chris Combs,DE,24.268,2001-09-09,NFL,PIT,@,JAX,L 3-21,1,1,Sun,0.0,1,0,1,0,,CombCh21
Rashard Cook,S,24.144,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,2,0,2,0,,CookRa20
Jarrod Cooper,S,23.162,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,3,0,3,0,,CoopJa20
Chad Cota,SS,30.032,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,4,1,5,0,,CotaCh20
Terry Cousin,CB,26.182,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,3,0,3,1,,CousTe20
Sam Cowart,MLB,26.195,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,0,2,2,0,,CowaSa00
Bryan Cox,MLB,33.204,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,0.0,6,1,7,1,,CoxxBr00
Jason Craft,CB,25.208,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,1,1,2,0,,CrafJa20
Ray Crockett,LCB,34.247,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,5,0,5,0,,CrocRa20
Clifton Crosby,DB,26.357,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,1,0,1,0,,CrosCl21
Canute Curtis,OLB,27.036,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,0,1,1,0,,CurtCa20
Lional Dalton,DT,26.200,2001-09-09,NFL,BAL,,CHI,W 17-6,1,1,Sun,0.0,0,1,1,0,,DaltLi20
Phillip Daniels,RDE,28.189,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,0.0,4,0,4,1,,DaniPh20
Donovin Darius,SS,26.028,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,0.0,3,1,4,0,,DariDo20
James Darling,LB,26.254,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,1,2,3,0,,DarlJa20
Brian Dawkins*,FS,27.331,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,7,1,8,0,,DawkBr00
Jerry DeLoach,DT,24.054,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,1,0,1,0,,DeLoJe20
Na'il Diggs,SLB,23.063,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,1,0,1,0,,DiggNa20
Gerald Dixon,SLB,32.081,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,0.0,2,0,2,0,,DixoGe20
Jason Doering,DB,23.140,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,1,0,1,0,,DoerJa20
Anthony Dorsett,FS,27.360,2001-09-09,,OAK,@,KAN,W 27-24,1,1,Sun,0.0,3,0,3,0,,DorsAn20
Santana Dotson,DT,31.264,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,1,1,2,0,,DotsSa20
Hugh Douglas,RDE,30.017,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,1.0,4,1,5,1,,DougHu00
Chris Draft,WLB,25.195,2001-09-09,,ATL,@,SFO,L 13-16,1,1,Sun,0.0,7,3,10,0,,DrafCh20
Tony Driver,S,24.036,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,1,0,1,0,,DrivTo20
Shane Dronett,RDT,30.240,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,0.0,1,0,1,0,,DronSh20
Ron Dugans,WR,24.135,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,1,0,1,0,,DugaRo00
Jamie Duncan,MLB,26.051,2001-09-09,NFL,TAM,@,DAL,W 10-6,1,1,Sun,0.0,1,0,1,0,,DuncJa20
David Dunn,WR,29.091,2001-09-09,NFL,OAK,@,KAN,W 27-24,1,1,Sun,0.0,1,0,1,0,,DunnDa00
Chad Eaton,LDT,29.156,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,1,0,1,0,,EatoCh20
Antuan Edwards,CB/S,24.106,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,0.0,4,0,4,0,,EdwaAn21
Donnie Edwards,ROLB,28.156,2001-09-09,NFL,KAN,,OAK,L 24-27,1,1,Sun,0.0,10,2,12,0,,EdwaDo20
Mario Edwards,RCB,25.282,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,4,1,5,0,,EdwaMa20
Ebenezer Ekuban,RDE,25.103,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,1,1,2,0,,EkubEb20
Greg Ellis,LDE,26.026,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,1.0,6,0,6,1,,ElliGr20
Shaun Ellis,LDT,24.077,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,5,1,6,0,,ElliSh00
Percy Ellsworth,FS,26.325,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,1.0,3,0,3,1,,EllsPe20
Carlos Emmons,SAM,28.006,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,6,0,6,0,,EmmoCa20
John Engelberger,LDE,24.326,2001-09-09,NFL,SFO,,ATL,W 16-13,1,1,Sun,0.0,1,0,1,0,,EngeJo20
Doug Evans,RCB,31.119,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,3,0,3,0,,EvanDo21
Josh Evans,LDT,29.003,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,5,0,5,1,,EvanJo23
Terry Fair,RCB,25.051,2001-09-09,,DET,@,GNB,L 6-28,1,1,Sun,0.0,4,0,4,0,,FairTe20
James Farrior,RLB,26.246,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,3,3,6,0,,FarrJa99
Greg Favors,LB,26.344,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,2,1,3,0,,FavoGr20
Nick Ferguson,SS,26.286,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,1,0,1,0,,FergNi20
Mark Fields,WLB,28.304,2001-09-09,,STL,@,PHI,W 20-17,1,1,Sun,0.0,5,0,5,0,,FielMa99
Jim Finn,RB,24.274,2001-09-09,NFL,IND,@,NYJ,W 45-24,1,1,Sun,0.0,2,0,2,0,,FinnJi00
Brian Finneran,WR,25.221,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,0.0,0,1,1,0,,FinnBr00
Bryce Fisher,DT,24.120,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,1.0,2,1,3,0,,FishBr20
Jason Fisk,RDT,29.005,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,1,2,3,0,,FiskJa20
Jim Flanigan,DT,30.013,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,2.0,4,1,5,2,,FlanJi21
London Fletcher,MLB,26.113,2001-09-09,NFL,STL,@,PHI,W 20-17,1,1,Sun,1.0,5,2,7,3,,FletLo20
Erik Flowers,RDE,23.192,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.5,1,1,2,0,,FlowEr20
Lee Flowers,SS,28.238,2001-09-09,,PIT,@,JAX,L 3-21,1,1,Sun,0.0,5,1,6,1,,FlowLe20
Steve Foley,LLB,25.363,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,1,4,5,0,,FoleSt21
Albert Fontenot,LDE,30.357,2001-09-09,NFL,SDG,,WAS,W 30-3,1,1,Sun,0.0,0,1,1,0,,FontAl20
Henry Ford,DT,29.314,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,1,1,2,1,,FordHe21
Jay Foreman,WLB,25.203,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,2,2,4,0,,ForeJa20
Arturo Freeman,S,24.317,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,3,0,3,0,,FreeAr20
Scott Frost,DB,26.248,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,0.0,1,0,1,0,,FrosSc20
Corey Fuller,LCB,30.131,2001-09-09,NFL,CLE,,SEA,L 6-9,1,1,Sun,0.0,4,0,4,0,,FullCo20
Curtis Fuller,S,23.046,2001-09-09,NFL,SEA,@,CLE,W 9-6,1,1,Sun,0.0,3,1,4,0,,FullCu20
Scott Galyon,LB,27.170,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,0,1,1,0,,GalySc20
Trent Gamble,S,24.047,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,0,1,1,0,,GambTr20
Daryl Gardener,RDT,28.196,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,1.0,3,0,3,1,,GardDa20
Barry Gardner,LB,24.270,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,1,0,1,0,,GardBa20
Winfield Garnett,DT,25.047,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,0.0,0,2,2,0,,GarnWi20
Kabeer Gbaja-Biamila,DE,23.350,2001-09-09,NFL,GNB,,DET,W 28-6,1,1,Sun,3.0,3,1,4,2,,GbajKa20
Reggie Germany,WR,23.174,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.0,1,0,1,0,,GermRe00
Derrick Gibson,S,22.171,2001-09-09,NFL,OAK,@,KAN,W 27-24,1,1,Sun,0.0,1,0,1,0,,GibsDe21
Oliver Gibson,LDT,29.178,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,1,0,1,0,,GibsOl20
Sean Gilbert,LDT,31.152,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,1.0,3,0,3,1,,GilbSe00
Jason Gildon,LOLB,29.040,2001-09-09,,PIT,@,JAX,L 3-21,1,1,Sun,0.0,1,1,2,0,,GildJa00
Aaron Glenn,LCB,29.055,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,5,0,5,0,,GlenAa00
La'Roi Glover,RDT,27.067,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,1.0,3,0,3,1,,GlovLa00
Randall Godfrey,MLB,28.156,2001-09-09,NFL,TEN,,MIA,L 23-31,1,1,Sun,0.0,7,0,7,2,,GodfRa20
Darrien Gordon,CB,30.299,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,0.0,1,0,1,0,,GordDa20
Toby Gowin,P,26.163,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,0.0,1,0,1,0,,gowintob01
Deon Grant,FS,22.179,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,1,1,2,0,,GranDe21
Orantes Grant,LB,23.175,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,2,1,3,0,,GranOr20
Paul Grasmanis,DT,27.038,2001-09-09,NFL,PHI,,STL,L 17-20,1,1,Sun,0.0,2,0,2,1,,GrasPa20
Barrett Green,LB,23.315,2001-09-09,NFL,DET,@,GNB,L 6-28,1,1,Sun,0.0,3,0,3,0,,GreeBa20
Darrell Green*,CB,41.206,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,2,0,2,0,,GreeDa00
Donny Green,LB,23.356,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,1,0,1,0,,GreeDo21
Michael Green,SS,24.277,2001-09-09,NFL,CHI,@,BAL,L 6-17,1,1,Sun,0.0,2,0,2,0,,GreeMi20
Victor Green,SS,31.275,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,4,4,8,1,,GreeVi20
Donovan Greer,CB,26.363,2001-09-09,NFL,WAS,@,SDG,L 3-30,1,1,Sun,0.0,0,1,1,0,,GreeDo25
Robert Griffith,SS,30.283,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,0.0,8,3,11,1,,GrifRo00
Clark Haggans,LB,24.242,2001-09-09,NFL,PIT,@,JAX,L 3-21,1,1,Sun,0.0,1,0,1,0,,HaggCl20
Jermaine Haley,DT,28.208,2001-09-09,NFL,MIA,@,TEN,W 31-23,1,1,Sun,0.0,0,1,1,0,,HaleJe20
Cory Hall,SS,24.278,2001-09-09,NFL,CIN,,NWE,W 23-17,1,1,Sun,0.0,1,0,1,0,,HallCo21
James Hall,DE,24.217,2001-09-09,NFL,DET,@,GNB,L 6-28,1,1,Sun,0.0,2,1,3,2,,HallJa21
John Hall,K,27.176,2001-09-09,NFL,NYJ,,IND,L 24-45,1,1,Sun,0.0,2,0,2,0,,hallxjoh01
Lemanski Hall,LB,30.289,2001-09-09,NFL,MIN,,CAR,L 13-24,1,1,Sun,0.0,1,1,2,0,,HallLe20
Travis Hall,LDT,29.037,2001-09-09,,ATL,@,SFO,L 13-16,1,1,Sun,0.0,3,1,4,0,,HallTr20
Darren Hambrick,SLB,26.010,2001-09-09,NFL,DAL,,TAM,L 6-10,1,1,Sun,0.0,4,3,7,0,,HambDa20
Bobby Hamilton,LDE,30.070,2001-09-09,NFL,NWE,@,CIN,L 17-23,1,1,Sun,0.0,0,1,1,0,,HamiBo20
Conrad Hamilton,CB,26.308,2001-09-09,NFL,ATL,@,SFO,L 13-16,1,1,Sun,0.0,0,1,1,0,,HamiCo20
Casey Hampton,DT,24.006,2001-09-09,NFL,PIT,@,JAX,L 3-21,1,1,Sun,0.0,3,0,3,0,,HampCa00
Norman Hand,LDT,29.005,2001-09-09,NFL,NOR,@,BUF,W 24-6,1,1,Sun,0.0,1,2,3,1,,HandNo20
Karl Hankton,WR,31.047,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,1,1,2,0,,HankKa00
Phil Hansen,LDE,33.112,2001-09-09,NFL,BUF,,NOR,L 6-24,1,1,Sun,0.5,3,2,5,0,,HansPh20
Kevin Hardy,SLB,28.047,2001-09-09,NFL,JAX,,PIT,W 21-3,1,1,Sun,2.0,10,1,11,2,,HardKe00
Deveron Harper,CB,23.298,2001-09-09,NFL,CAR,@,MIN,W 24-13,1,1,Sun,0.0,2,0,2,0,,HarpDe20
