Player,Pos,Age,Date,LG,Team,Loc,Opponent,WL,G,Week,Day,Sack,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,unique_id
Larry Izzo,LB,29.349,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,0,3,0,,IzzoLa00
Ted Johnson,LB,31.280,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,2,5,0,,JohnTe20
Cato June,RLB,24.296,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,2,2,4,0,,JuneCa99
Dan Klecko,DL/L,23.241,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,1,1,2,0,,KlecDa20
Ty Law*,LCB,30.212,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,1,0,1,0,,LawxTy00
Robert Mathis,DE,23.196,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,1,0,1,0,,MathRo20
Shawn Mayer,S,25.189,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,2,0,2,0,,MayeSh20
Willie McGinest,ROLB,32.273,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,1.0,4,2,6,1,,McGiWi00
Rob Morris,MLB,29.235,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,5,0,5,0,,MorrRo20
Jim Nelson,LB,29.146,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,4,1,5,0,,NelsJi20
Patrick Pass,FB,26.253,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,1,0,1,0,,PassPa00
Lonie Paxton,LS,26.180,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,0,1,1,0,,PaxtLo20
Roman Phifer,RILB,36.188,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,8,6,14,1,,PhifRo20
Tyrone Poole,RCB,32.219,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,0,3,0,,PoolTy20
Montae Reagor,LDT,27.072,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,2,1,3,1,,ReagMo20
Asante Samuel,CB,23.247,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,0,3,0,,SamuAs20
Brad Scioli,DE,28.003,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,0,1,1,0,,ScioBr20
Richard Seymour,RDE,24.339,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,2,2,4,0,,SeymRi00
Donald Strickland,RCB,23.290,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,7,1,8,0,,StriDo20
David Thornton,LLB,25.313,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,4,1,5,1,,ThorDa20
Keith Traylor,DT,35.006,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,0,3,0,,TrayKe20
Larry Tripplett,DT,25.235,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,1,1,2,0,,TripLa20
Mike Vrabel,LOLB,29.026,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,3,1,4,1,,VrabMi20
Ty Warren,LDE,23.216,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,6,1,7,0,,WarrTy20
Vince Wilfork,NT,22.310,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,2,2,4,0,,WilfVi20
Josh Williams,RDT,28.031,2004-09-09,NFL,IND,@,NWE,L 24-27,1,1,Thu,0.0,1,0,1,0,,WillJo30
Eugene Wilson,FS,24.023,2004-09-09,NFL,NWE,,IND,W 27-24,1,1,Thu,0.0,7,1,8,0,,WilsEu20
Ken Amato,LS/L,27.116,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,0,1,0,,AmatKe20
Brendon Ayanbadejo,LB,28.005,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,0,,AyanBr99
Rocky Boiman,LLB,24.231,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,1,2,0,,BoimRo20
David Bowens,LDE,27.070,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,0,,BoweDa20
Keith Bulluck,RLB,27.160,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,6,3,9,1,,BullKe00
Rocky Calmus,MLB,25.041,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,0,2,1,,CalmRo20
Larry Chester,RDT,28.330,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,6,0,6,0,,ChesLa20
Andre Dyson,LCB,25.109,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,0,2,0,,DysoAn20
Antuan Edwards,FS,27.108,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,5,0,5,0,,EdwaAn21
Justin Ena,LB,26.296,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,0,1,0,,EnaxJu20
Rich Gardner,CB,23.223,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,4,0,4,0,,GardRi20
Bryan Gilmore,WR,26.052,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,0,,GilmBr00
Morlon Greenwood,SLB,26.056,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,2,3,0,,GreeMo20
Carlos Hall,RDE,25.239,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,1,3,1,,HallCa20
Albert Haynesworth,RDT,23.086,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,1,3,1,,HaynAl20
Darrell Hill,WR,25.084,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,0,1,0,,HillDa20
Sammy Knight,SS,29.001,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,3,0,3,1,,KnigSa00
Rien Long,DT,23.035,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,1.0,3,0,3,2,,LongRi20
Sam Madison,RCB,30.141,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,2,0,2,0,,MadiSa00
Scott McGarrahan,S,30.212,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,0,2,0,,McGaSc20
Antwan Odom,LDE,22.353,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,1.0,1,0,1,0,,OdomAn20
Juqua Parker,DE,26.119,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,0,1,0,,ThomJu20
Will Poole,CB,23.049,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,0,,PoolWi20
Bryan Robinson,DE,30.081,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,1,,RobiBr20
Samari Rolle,RCB,28.032,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,0,1,0,,RollSa00
Lance Schulters,FS,29.107,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,4,0,4,0,,SchuLa00
Junior Seau*,WLB,35.236,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,1.0,5,1,6,1,,SeauJu00
Randy Starks,DT,20.272,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,1.0,1,0,1,1,,StarRa20
Patrick Surtain,LCB,28.084,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,2,0,2,0,,SurtPa00
Jason Taylor*,RDE,30.010,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,0,1,1,,TaylJa03
Zach Thomas,MLB,31.010,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,10,3,13,1,,ThomZa01
Lamont Thompson,S,26.043,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,1,1,2,0,,ThomLa21
Michael Waddell,CB,23.246,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,2,0,2,0,,WaddMi20
Jay Williams,DE,32.334,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,1.0,3,0,3,1,,WillJa26
Tank Williams,SS,24.073,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,4,1,5,0,,WillTa20
Andre Woolfolk,CB,24.229,2004-09-11,NFL,TEN,@,MIA,W 17-7,1,1,Sat,0.0,5,0,5,0,,WoolAn20
Jeff Zgonina,LDT,34.110,2004-09-11,NFL,MIA,,TEN,L 7-17,1,1,Sat,0.0,1,2,3,0,,ZgonJe20
Donnie Abraham,LCB,30.340,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,3,1,4,0,,AbraDo00
John Abraham,WE,26.129,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,1.0,2,0,2,1,,AbraJo00
Anthony Adams,LDT,24.086,2004-09-12,NFL,SFO,,ATL,L 19-21,1,1,Sun,0.0,2,0,2,0,,AdamAn20
Flozell Adams,LT,29.117,2004-09-12,NFL,DAL,@,MIN,L 17-35,1,1,Sun,0.0,0,1,1,0,,AdamFl00
Keith Adams,WILL,24.295,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,0.0,3,0,3,0,,AdamKe20
Sam Adams,LDT,31.091,2004-09-12,NFL,BUF,,JAX,L 10-13,1,1,Sun,0.0,2,2,4,0,,AdamSa00
Brent Alexander,FS,33.064,2004-09-12,NFL,NYG,@,PHI,L 17-31,1,1,Sun,0.0,2,2,4,0,,AlexBr20
Roc Alexander,CB,22.355,2004-09-12,NFL,DEN,,KAN,W 34-24,1,1,Sun,0.0,1,0,1,0,,AlexRo21
James Allen,SLB,24.306,2004-09-12,NFL,NOR,,SEA,L 7-21,1,1,Sun,0.0,6,0,6,0,,AlleJa21
Jared Allen,DE,22.162,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,0,1,0,,AlleJa22
Will Allen,LCB,26.038,2004-09-12,NFL,NYG,@,PHI,L 17-31,1,1,Sun,0.0,8,0,8,0,,AlleWi20
Ashley Ambrose,LCB,33.361,2004-09-12,NFL,NOR,,SEA,L 7-21,1,1,Sun,0.0,3,1,4,0,,AmbrAs00
Morten Andersen*,K,44.024,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,0.0,0,1,1,0,,andermor01
Dwight Anderson,CB,23.069,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,0.0,1,0,1,0,,AndeDw21
Marques Anderson,SS,25.109,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,3,4,7,0,,AndeMa22
Adam Archuleta,SS,26.290,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,0.0,6,1,7,0,,ArchAd20
LaVar Arrington,WLB,26.084,2004-09-12,NFL,WAS,,TAM,W 16-10,1,1,Sun,1.0,4,2,6,1,,ArriLa00
B.J. Askew,FB,24.024,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,1,1,2,0,,AskeB.00
Nnamdi Asomugha,CB,23.068,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,1,0,1,0,,AsomNn20
Akin Ayodele,OLB,24.361,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,0.0,8,2,10,0,,AyodAk20
Jason Babin,LLB,24.111,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0.0,6,1,7,3,,BabiJa20
Champ Bailey*,LCB,26.082,2004-09-12,NFL,DEN,,KAN,W 34-24,1,1,Sun,0.0,2,4,6,0,,BailCh00
Alex Bannister,WR,25.142,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,0.0,1,0,1,0,,BannAl00
Ronde Barber,RCB,29.158,2004-09-12,NFL,TAM,@,WAS,L 10-16,1,1,Sun,0.0,2,1,3,0,,BarbRo00
Shawn Barber,ROLB,29.242,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,4,2,6,0,,BarbSh20
Lionel Barnes,RDE,28.146,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,1.0,3,0,3,2,,BarnLi20
David Barrett,RCB,26.265,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,3,1,4,0,,BarrDa22
William Bartee,CB,27.079,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,0,1,0,,BartWi20
Eric Barton,JACK,26.349,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,4,1,5,1,,BartEr20
Solomon Bates,LB,22.147,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,0.0,1,0,1,0,,BateSo20
Arnaz Battle,WR,24.203,2004-09-12,NFL,SFO,,ATL,L 19-21,1,1,Sun,0.0,3,0,3,0,,BattAr00
Julian Battle,CB,23.063,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,0,1,0,,BattJu20
Ainsley Battles,S,25.311,2004-09-12,NFL,PIT,,OAK,W 24-21,1,1,Sun,0.0,1,0,1,0,,BattAi20
Rashad Bauman,CB,25.128,2004-09-12,NFL,CIN,@,NYJ,L 24-31,1,1,Sun,0.0,1,0,1,0,,BaumRa20
Gary Baxter,RCB,25.293,2004-09-12,NFL,BAL,@,CLE,L 3-20,1,1,Sun,1.0,2,0,2,1,,BaxtGa20
Aaron Beasley,CB,31.067,2004-09-12,NFL,ATL,@,SFO,W 21-19,1,1,Sun,0.0,2,1,3,0,,BeasAa20
Rogers Beckett,SS,27.225,2004-09-12,NFL,CIN,@,NYJ,L 24-31,1,1,Sun,0.0,1,0,1,0,,BeckRo20
Monty Beisel,MLB,26.023,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,7,1,8,0,,BeisMo20
Marcus Bell,DT,25.103,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,0,1,1,0,,BellMa20
Jay Bellamy,SS,32.066,2004-09-12,NFL,NOR,,SEA,L 7-21,1,1,Sun,0.0,8,1,9,1,,BellJa22
Kevin Bentley,SLB,24.258,2004-09-12,NFL,CLE,,BAL,W 20-3,1,1,Sun,0.0,7,3,10,0,,BentKe20
Rocky Bernard,DT,25.146,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,1.0,3,0,3,1,,BernRo20
Bertrand Berry,RDE,29.028,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,0.0,2,0,2,0,,BerrBe99
Terreal Bierria,SS,23.338,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,0.0,5,4,9,0,,BierTe20
Willie Blade,DT,25.218,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,0.0,0,1,1,0,,BladWi20
Derrick Blaylock,RB,25.020,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,0,1,0,,BlayDe00
Dre' Bly,RCB,27.113,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,1,0,1,0,,BlyxDr00
Colby Bockwoldt,LB,23.151,2004-09-12,NFL,NOR,,SEA,L 7-21,1,1,Sun,0.0,1,0,1,0,,BockCo20
Leigh Bodden,DB,22.354,2004-09-12,NFL,CLE,,BAL,W 20-3,1,1,Sun,0.0,7,0,7,0,,BoddLe20
Juran Bolden,CB,30.077,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,0.0,4,1,5,0,,BoldJu20
Alfonso Boone,RDT,28.245,2004-09-12,NFL,CHI,,DET,L 16-20,1,1,Sun,0.0,1,1,2,0,,BoonAl20
Michael Boulware,SS,22.361,2004-09-12,NFL,SEA,@,NOR,W 21-7,1,1,Sun,0.0,4,0,4,0,,BoulMi20
Matt Bowen,SS,27.305,2004-09-12,NFL,WAS,,TAM,W 16-10,1,1,Sun,2.0,9,0,9,1,,BoweMa20
Tyler Brayton,DE,24.297,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,1.0,4,0,4,1,,BrayTy20
Jack Brewer,S,25.248,2004-09-12,NFL,NYG,@,PHI,L 17-31,1,1,Sun,0.0,1,0,1,0,,BrewJa20
Lance Briggs,WLB,23.305,2004-09-12,NFL,CHI,,DET,L 16-20,1,1,Sun,0.0,6,3,9,1,,BrigLa99
Keith Brooking,LLB,28.318,2004-09-12,NFL,ATL,@,SFO,W 21-19,1,1,Sun,0.0,4,1,5,0,,BrooKe00
Derrick Brooks*,WLB,31.147,2004-09-12,NFL,TAM,@,WAS,L 10-16,1,1,Sun,0.0,6,0,6,1,,BrooDe00
Alex Brown,RDE,25.100,2004-09-12,NFL,CHI,,DET,L 16-20,1,1,Sun,0.0,2,1,3,0,,BrowAl20
Courtney Brown,RDE,26.211,2004-09-12,NFL,CLE,,BAL,W 20-3,1,1,Sun,0.0,1,0,1,1,,BrowCo22
Dee Brown,RB,26.123,2004-09-12,NFL,CLE,,BAL,W 20-3,1,1,Sun,0.0,1,0,1,0,,BrowDe02
Eric Brown,SS,29.176,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0.0,2,3,5,0,,BrowEr21
Kris Brown,PK,27.264,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0.0,1,0,1,0,,brownkri01
Mike Brown,FS,26.212,2004-09-12,NFL,CHI,,DET,L 16-20,1,1,Sun,0.0,6,1,7,0,,BrowMi99
Sheldon Brown,RCB,25.177,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,1.0,5,2,7,0,,BrowSh20
John Browning,NT,30.348,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,1,2,1,,BrowJo24
Fernando Bryant,LCB,27.170,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,7,1,8,0,,BryaFe20
Tony Bryant,DE,28.009,2004-09-12,NFL,NOR,,SEA,L 7-21,1,1,Sun,0.0,0,2,2,0,,BryaTo20
Ray Buchanan,FS,32.349,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,2,4,6,0,,BuchRa00
Phillip Buchanon,CB,23.359,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,6,1,7,0,,BuchPh20
Derrick Burgess,RDE,26.031,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,0.5,0,1,1,0,,BurgDe99
Jerametrius Butler,LCB,25.289,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,0.0,6,0,6,0,,ButlJe20
Khary Campbell,LB,25.161,2004-09-12,NFL,WAS,,TAM,W 16-10,1,1,Sun,0.0,1,0,1,0,,CampKh20
Chris Cash,CB,24.061,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,2,0,2,0,,CashCh20
Quinton Caver,LB,26.021,2004-09-12,NFL,KAN,@,DEN,L 24-34,1,1,Sun,0.0,1,0,1,0,,CaveQu20
Jesse Chatman,RB,24.356,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,0.0,2,0,2,0,,ChatJe00
Corey Chavous,SS,28.241,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,0.0,4,0,4,0,,ChavCo00
Brandon Chillar,SLB,21.327,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,0.0,3,0,3,1,,ChilBr20
Chris Claiborne,SLB,26.048,2004-09-12,NFL,MIN,,DAL,W 35-17,1,1,Sun,0.0,2,1,3,0,,ClaiCh20
Danny Clark,ILB,27.126,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,3,2,5,0,,ClarDa21
Nate Clements,RCB,24.275,2004-09-12,NFL,BUF,,JAX,L 10-13,1,1,Sun,0.0,4,2,6,0,,ClemNa99
Duane Clemons,LDE,30.112,2004-09-12,NFL,CIN,@,NYJ,L 24-31,1,1,Sun,0.0,1,0,1,0,,ClemDu20
Rich Coady,S,28.230,2004-09-12,NFL,STL,,ARI,W 17-10,1,1,Sun,0.0,4,0,4,0,,CoadRi21
Dexter Coakley,WLB,31.328,2004-09-12,NFL,DAL,@,MIN,L 17-35,1,1,Sun,0.0,3,0,3,0,,CoakDe00
Ricardo Colclough,CB,20.352,2004-09-12,NFL,PIT,,OAK,W 24-21,1,1,Sun,0.0,1,1,2,0,,ColcRi20
Erik Coleman,FS,22.129,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,5,1,6,0,,ColeEr21
Marco Coleman,LDE,34.269,2004-09-12,NFL,DEN,,KAN,W 34-24,1,1,Sun,0.0,1,0,1,0,,ColeMa00
Marcus Coleman,FS,30.111,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0.0,6,0,6,0,,ColeMa20
Roderick Coleman,UT,28.027,2004-09-12,NFL,ATL,@,SFO,W 21-19,1,1,Sun,1.0,4,0,4,1,,ColeRo99
Deke Cooper,S,26.330,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,0.0,2,1,3,0,,CoopDe20
Marquis Cooper,LB,22.185,2004-09-12,NFL,TAM,@,WAS,L 10-16,1,1,Sun,0.0,1,0,1,0,,CoopMa21
Stephen Cooper,LB,25.085,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,0.0,1,0,1,0,,CoopSt20
Jerricho Cotchery,WR,22.088,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,1,1,2,0,,CotcJe00
Terry Cousin,CB,29.185,2004-09-12,NFL,NYG,@,PHI,L 17-31,1,1,Sun,0.0,2,1,3,0,,CousTe20
Sam Cowart,MLB,29.199,2004-09-12,NFL,NYJ,,CIN,W 31-24,1,1,Sun,0.0,12,2,14,0,,CowaSa00
Angelo Crowell,LB,23.027,2004-09-12,NFL,BUF,,JAX,L 10-13,1,1,Sun,0.0,1,1,2,0,,CrowAn20
Donte Curry,LB,26.052,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,2,0,2,0,,CurrDo21
Ronald Curry,WR,25.107,2004-09-12,NFL,OAK,@,PIT,L 21-24,1,1,Sun,0.0,2,0,2,0,,CurrRo01
Karlos Dansby,OLB,22.314,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,0.0,2,0,2,0,,DansKa20
Chartric Darby,DT,28.326,2004-09-12,NFL,TAM,@,WAS,L 10-16,1,1,Sun,0.0,2,1,3,1,,DarbCh20
Donovin Darius,SS,29.031,2004-09-12,NFL,JAX,@,BUF,W 13-10,1,1,Sun,0.0,4,1,5,0,,DariDo20
James Darling,WLB,29.258,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,0.0,5,0,5,1,,DarlJa20
Andra Davis,MLB,25.264,2004-09-12,NFL,CLE,,BAL,W 20-3,1,1,Sun,0.0,3,4,7,0,,DaviAn20
James Davis,WLB,25.139,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,6,2,8,0,,DaviJa24
Keith Davis,S,25.257,2004-09-12,NFL,DAL,@,MIN,L 17-35,1,1,Sun,0.0,1,1,2,0,,DaviKe21
Russell Davis,NT,29.168,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,0.0,3,0,3,0,,DaviRu20
Sammy Davis,RCB,24.157,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,0.0,1,2,3,0,,DaviSa21
Brian Dawkins*,FS,30.335,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,0.0,6,0,6,1,,DawkBr00
Jerry DeLoach,NT,27.057,2004-09-12,NFL,HOU,,SDG,L 20-27,1,1,Sun,0.0,2,2,4,0,,DeLoJe20
Will Demps,FS,24.310,2004-09-12,NFL,BAL,@,CLE,L 3-20,1,1,Sun,0.0,3,3,6,0,,DempWi20
Jared DeVries,DE,28.093,2004-09-12,NFL,DET,@,CHI,W 20-16,1,1,Sun,0.0,0,1,1,0,,DeVrJa20
Adrian Dingle,RDE,27.079,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,0.0,0,2,2,0,,DingAd20
Tony Dixon,SS,25.086,2004-09-12,NFL,DAL,@,MIN,L 17-35,1,1,Sun,1.0,4,0,4,0,,DixoTo20
Darnell Dockett,UT,23.108,2004-09-12,NFL,ARI,@,STL,L 10-17,1,1,Sun,0.0,2,0,2,0,,DockDa20
Jon Dorenbos,LS,24.053,2004-09-12,NFL,BUF,,JAX,L 10-13,1,1,Sun,0.0,2,0,2,0,,DoreJo20
Hugh Douglas,DE,33.020,2004-09-12,NFL,PHI,,NYG,W 31-17,1,1,Sun,1.0,1,0,1,1,,DougHu00
Marques Douglas,RDE,27.191,2004-09-12,NFL,BAL,@,CLE,L 3-20,1,1,Sun,0.0,3,2,5,1,,DougMa20
Chris Draft,MLB,28.199,2004-09-12,NFL,ATL,@,SFO,W 21-19,1,1,Sun,0.0,1,1,2,0,,DrafCh20
Chad Eaton,LDT,32.159,2004-09-12,NFL,DAL,@,MIN,L 17-35,1,1,Sun,0.0,1,2,3,0,,EatoCh20
Donnie Edwards,ILB,31.159,2004-09-12,NFL,SDG,@,HOU,W 27-20,1,1,Sun,0.0,6,4,10,0,,EdwaDo20
Dwan Edwards,DT,23.119,2004-09-12,NFL,BAL,@,CLE,L 3-20,1,1,Sun,0.0,1,0,1,0,,EdwaDw20
