Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Bill Schroeder,SchrBi00,WR,32.332,2003-12-07,NFL,DET,10,,LAC,23,L 7-14,13,14,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,,,0.0,0.0,,,,,6.0,3.0,38.0,12.67,0.0,50.0%,6.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,6.8,6.8,5.3
Kordell Stewart,StewKo00,QB,31.052,2003-12-07,NFL,CHI,3,@,GNB,11,L 21-34,13,14,Sun,17.0,40.0,42.5,256.0,1.0,3.0,41.2,3.0,25.0,6.4,3.53,3.0,22.0,7.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.44,10.4,13.4,13.4
Michael Vick,VickMi00,QB,23.164,2003-12-07,NFL,ATL,1,,CAR,29,W 20-14,13,14,Sun,16.0,33.0,48.48,179.0,0.0,1.0,52.5,3.0,23.0,5.42,4.06,14.0,141.0,10.07,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.26,25.3,29.3,26.3
Anthony Wright,WrigAn00,QB,27.296,2003-12-07,NFL,BAL,31,,CIN,4,W 31-13,13,14,Sun,8.0,19.0,42.11,145.0,1.0,2.0,46.9,2.0,15.0,7.63,3.95,7.0,3.0,0.43,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,6.1,8.1,8.1
Marc Bulger,BulgMa00,QB,26.247,2003-12-08,NFL,LAR,22,@,CLE,5,W 26-20,13,14,Mon,22.0,36.0,61.11,223.0,1.0,1.0,76.5,3.0,13.0,6.19,5.5,6.0,9.0,1.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.82,11.8,12.8,12.8
Tim Couch,CoucTi00,QB,26.13,2003-12-08,NFL,CLE,5,,LAR,22,L 20-26,13,14,Mon,6.0,9.0,66.67,98.0,1.0,0.0,140.0,,17.0,10.89,13.11,1.0,8.0,8.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.72,6.7,7.7,6.7
Kelly Holcomb,HolcKe00,QB,30.151999999999997,2003-12-08,NFL,CLE,5,,LAR,22,L 20-26,13,14,Mon,10.0,17.0,58.82,80.0,1.0,2.0,50.7,2.0,14.0,4.71,0.59,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2,4.2,3.2
Bryan Barker,BarkBr20,P,39.169000000000004,2003-12-14,NFL,WAS,26,,DAL,8,L 0-27,14,15,Sun,1.0,1.0,100.0,3.0,0.0,0.0,79.2,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Bledsoe,BledDr00,QB,31.303,2003-12-14,NFL,BUF,2,@,TEN,19,L 26-28,14,15,Sun,17.0,30.0,56.67,168.0,2.0,0.0,94.9,3.0,16.0,5.6,6.93,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.72,12.7,13.7,12.7
Todd Bouman,BoumTo00,QB,31.135,2003-12-14,NFL,NOR,15,,NYG,17,W 45-7,14,15,Sun,2.0,4.0,50.0,19.0,0.0,0.0,63.5,1.0,7.0,4.75,4.75,3.0,1.0,0.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brant Boyer,BoyeBr20,LB,32.17,2003-12-14,NFL,CLE,5,@,DEN,9,L 20-23,14,15,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0,1.0,6.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tom Brady,BradTo00,QB,26.133000000000003,2003-12-14,NFL,NEW,16,,JAX,30,W 27-13,14,15,Sun,22.0,34.0,64.71,228.0,2.0,0.0,103.6,2.0,16.0,6.71,7.88,1.0,7.0,7.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.82,17.8,17.8,17.8
Drew Brees,BreeDr00,QB,24.333000000000002,2003-12-14,NFL,LAC,23,,GNB,11,L 21-38,14,15,Sun,28.0,48.0,58.33,363.0,2.0,1.0,87.4,2.0,27.0,7.56,7.46,6.0,25.0,4.17,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21.02,21.0,27.0,22.0
Aaron Brooks,BrooAa00,QB,27.265,2003-12-14,NFL,NOR,15,,NYG,17,W 45-7,14,15,Sun,26.0,35.0,74.29,296.0,5.0,0.0,138.8,0.0,0.0,8.46,11.31,3.0,11.0,3.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.94,30.9,31.9,30.9
Marc Bulger,BulgMa00,QB,26.253,2003-12-14,NFL,LAR,22,,SEA,24,W 27-22,14,15,Sun,20.0,32.0,62.5,236.0,2.0,1.0,92.7,1.0,6.0,7.38,7.22,1.0,-1.0,-1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34,15.3,16.3,16.3
Quincy Carter,CartQu00,QB,26.061999999999998,2003-12-14,NFL,DAL,8,@,WAS,26,W 27-0,14,15,Sun,10.0,24.0,41.67,108.0,1.0,0.0,69.4,3.0,4.0,4.5,5.33,7.0,19.0,2.71,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22,14.2,15.2,14.2
Todd Collins,CollTo00,QB,32.039,2003-12-14,NFL,KAN,12,,DET,10,W 45-17,14,15,Sun,5.0,7.0,71.43,31.0,0.0,0.0,80.1,0.0,0.0,4.43,4.43,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,1.2,1.2,1.2
Tim Couch,CoucTi00,QB,26.136,2003-12-14,NFL,CLE,5,@,DEN,9,L 20-23,14,15,Sun,8.0,18.0,44.44,181.0,2.0,1.0,94.9,,8.0,10.06,9.78,1.0,17.0,17.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94,14.9,15.9,15.9
Daunte Culpepper,CulpDa00,QB,26.32,2003-12-14,NFL,MIN,14,@,CHI,3,L 10-13,14,15,Sun,24.0,34.0,70.59,222.0,1.0,1.0,85.7,2.0,7.0,6.53,5.79,4.0,16.0,4.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,12.5,13.5,13.5
Jake Delhomme,DelhJa00,QB,28.338,2003-12-14,NFL,CAR,29,@,ARI,7,W 20-17,14,15,Sun,20.0,32.0,62.5,236.0,1.0,1.0,82.3,1.0,5.0,7.38,6.59,1.0,3.0,3.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74,9.7,11.7,10.7
Brett Favre,FavrBr00,QB,34.065,2003-12-14,NFL,GNB,11,@,LAC,23,W 38-21,14,15,Sun,23.0,33.0,69.7,278.0,4.0,1.0,122.2,0.0,0.0,8.42,9.48,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25.12,25.1,26.1,26.1
Jeff Garcia,GarcJe00,QB,33.293,2003-12-14,NFL,SFO,28,@,CIN,4,L 38-41,14,15,Sun,26.0,33.0,78.79,344.0,2.0,0.0,130.3,1.0,13.0,10.42,11.64,4.0,51.0,12.75,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86,30.9,34.9,30.9
Trent Green,GreeTr00,QB,33.158,2003-12-14,NFL,KAN,12,,DET,10,W 45-17,14,15,Sun,20.0,25.0,80.0,341.0,3.0,0.0,158.3,0.0,0.0,13.64,16.04,1.0,14.0,14.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04,27.0,30.0,27.0
Rex Grossman,GrosRe00,QB,23.113000000000003,2003-12-14,NFL,CHI,3,,MIN,14,W 13-10,14,15,Sun,13.0,30.0,43.33,157.0,0.0,0.0,60.0,1.0,12.0,5.23,5.23,2.0,-1.0,-0.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.18,6.2,6.2,6.2
Joey Harrington,HarrJo00,QB,25.054000000000002,2003-12-14,NFL,DET,10,@,KAN,12,L 17-45,14,15,Sun,20.0,36.0,55.56,197.0,1.0,1.0,68.9,,,5.47,4.78,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.88,9.9,10.9,10.9
Matt Hasselbeck,HassMa00,QB,28.08,2003-12-14,NFL,SEA,24,@,LAR,22,L 22-27,14,15,Sun,21.0,37.0,56.76,246.0,1.0,1.0,74.8,2.0,15.0,6.65,5.97,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.84,11.8,12.8,12.8
Tim Hasselbeck,HassTi00,QB,25.252,2003-12-14,NFL,WAS,26,,DAL,8,L 0-27,14,15,Sun,6.0,26.0,23.08,56.0,0.0,4.0,0.0,1.0,4.0,2.15,-4.77,1.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brock Huard,HuarBr00,QB,27.243000000000002,2003-12-14,NFL,IND,6,,ATL,1,W 38-7,14,15,Sun,1.0,1.0,100.0,9.0,0.0,0.0,104.2,1.0,3.0,9.0,9.0,1.0,9.0,9.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,1.3,1.3,1.3
Frisman Jackson,JackFr01,WR,24.185,2003-12-14,NFL,CLE,5,@,DEN,9,L 20-23,14,15,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,,,,,1.0,1.0,10.0,10.0,0.0,100.0%,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.5
Brad Johnson,JohnBr00,QB,35.092,2003-12-14,NFL,TAM,25,,HOU,32,W 16-3,14,15,Sun,17.0,28.0,60.71,237.0,0.0,0.0,87.9,0.0,0.0,8.46,8.46,1.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.58,9.6,9.6,9.6
Doug Johnson,JohnDo00,QB,26.048000000000002,2003-12-14,NFL,ATL,1,@,IND,6,L 7-38,14,15,Sun,3.0,6.0,50.0,19.0,0.0,0.0,56.9,0.0,0.0,3.17,3.17,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Kitna,KitnJo00,QB,31.084,2003-12-14,NFL,CIN,4,,SFO,28,W 41-38,14,15,Sun,18.0,25.0,72.0,189.0,2.0,0.0,120.2,2.0,21.0,7.56,9.16,3.0,1.0,0.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66,15.7,15.7,15.7
Byron Leftwich,LeftBy00,QB,23.334,2003-12-14,NFL,JAX,30,@,NEW,16,L 13-27,14,15,Sun,21.0,40.0,52.5,288.0,1.0,2.0,63.3,1.0,6.0,7.2,5.45,3.0,10.0,3.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52,12.5,14.5,14.5
Tommy Maddox,MaddTo00,QB,32.103,2003-12-14,NFL,PIT,21,@,NYJ,18,L 0-6,14,15,Sun,16.0,38.0,42.11,137.0,0.0,0.0,52.2,0.0,0.0,3.61,3.61,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.48,5.5,5.5,5.5
Peyton Manning,MannPe00,QB,27.265,2003-12-14,NFL,IND,6,,ATL,1,W 38-7,14,15,Sun,25.0,30.0,83.33,290.0,5.0,0.0,146.5,1.0,9.0,9.67,13.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,31.6,31.6,31.6
Josh McCown,McCoJo01,QB,24.163,2003-12-14,NFL,ARI,7,,CAR,29,L 17-20,14,15,Sun,14.0,25.0,56.0,172.0,0.0,1.0,60.7,5.0,26.0,6.88,5.08,6.0,48.0,8.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.68,15.7,16.7,16.7
Rick Mirer,MireRi00,QB,33.27,2003-12-14,NFL,OAK,27,,BAL,31,W 20-12,14,15,Sun,16.0,35.0,45.71,186.0,1.0,0.0,71.8,0.0,0.0,5.31,5.89,6.0,8.0,1.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.24,12.2,12.2,12.2
Dennis Northcutt,NortDe00,WR,25.357,2003-12-14,NFL,CLE,5,@,DEN,9,L 20-23,14,15,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,,,,,6.0,3.0,115.0,38.33,0.0,50.0%,19.17,0.0,,,,,,,,,,,,,,,,,,,4.0,51.0,12.75,0.0,,,,,11.5,14.5,17.5,13.0
Jesse Palmer,PalmJe00,QB,25.07,2003-12-14,NFL,NYG,17,@,NOR,15,L 7-45,14,15,Sun,15.0,26.0,57.69,140.0,1.0,0.0,85.4,3.0,10.0,5.38,6.15,2.0,25.0,12.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1,12.1,12.1,12.1
Chad Pennington,PennCh01,QB,27.171,2003-12-14,NFL,NYJ,18,,PIT,21,W 6-0,14,15,Sun,15.0,25.0,60.0,144.0,0.0,0.0,76.1,0.0,0.0,5.76,5.76,5.0,-1.0,-0.2,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,3.7,4.7,3.7
Jake Plummer,PlumJa00,QB,28.36,2003-12-14,NFL,DEN,9,,CLE,5,W 23-20,14,15,Sun,22.0,36.0,61.11,269.0,0.0,1.0,72.6,3.0,17.0,7.47,6.22,1.0,23.0,23.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06,11.1,12.1,12.1
Dave Ragone,RagoDa00,QB,24.072,2003-12-14,NFL,HOU,32,@,TAM,25,L 3-16,14,15,Sun,9.0,17.0,52.94,64.0,0.0,0.0,61.9,5.0,22.0,3.76,3.76,1.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,2.6,2.6,2.6
Michael Vick,VickMi00,QB,23.171,2003-12-14,NFL,ATL,1,@,IND,6,L 7-38,14,15,Sun,6.0,19.0,31.58,47.0,0.0,1.0,19.0,4.0,37.0,2.47,0.11,4.0,30.0,7.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Billy Volek,VoleBi00,QB,27.23,2003-12-14,NFL,TEN,19,,BUF,2,W 28-26,14,15,Sun,26.0,41.0,63.41,295.0,2.0,0.0,101.2,4.0,32.0,7.2,8.17,3.0,4.0,1.33,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,24.2,25.2,24.2
Anthony Wright,WrigAn00,QB,27.303,2003-12-14,NFL,BAL,31,@,OAK,27,L 12-20,14,15,Sun,12.0,27.0,44.44,193.0,1.0,1.0,65.8,3.0,23.0,7.15,6.22,3.0,-2.0,-0.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,7.5,9.5,8.5
Jay Fiedler,FiedJa00,QB,31.351,2003-12-15,NFL,MIA,13,,PHI,20,L 27-34,14,15,Mon,21.0,40.0,52.5,240.0,0.0,2.0,50.0,2.0,19.0,6.0,3.75,4.0,16.0,4.0,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,13.2,15.2,15.2
Donovan McNabb,McNaDo00,QB,27.02,2003-12-15,NFL,PHI,20,@,MIA,13,W 34-27,14,15,Mon,15.0,27.0,55.56,236.0,0.0,1.0,69.4,1.0,0.0,8.74,7.07,8.0,14.0,1.75,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.84,14.8,15.8,15.8
Freddie Mitchell,MitcFr00,WR,25.017,2003-12-15,NFL,PHI,20,@,MIA,13,W 34-27,14,15,Mon,1.0,1.0,100.0,25.0,1.0,0.0,158.3,0.0,0.0,25.0,45.0,,,,,3.0,2.0,30.0,15.0,0.0,66.7%,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,10.0,9.0
Tom Brady,BradTo00,QB,26.139,2003-12-20,NFL,NEW,16,@,NYJ,18,W 21-16,15,16,Sat,15.0,25.0,60.0,138.0,2.0,0.0,101.7,0.0,0.0,5.52,7.12,2.0,1.0,0.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.62,13.6,13.6,13.6
Daunte Culpepper,CulpDa00,QB,26.326,2003-12-20,NFL,MIN,14,,KAN,12,W 45-20,15,16,Sat,20.0,29.0,68.97,260.0,3.0,1.0,117.0,2.0,14.0,8.97,9.48,3.0,16.0,5.33,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,23.0,23.0
David Givens,GiveDa00,WR,23.125999999999998,2003-12-20,NFL,NEW,16,@,NYJ,18,W 21-16,15,16,Sat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-45.0,,,,,5.0,4.0,61.0,15.25,2.0,80.0%,12.2,0.0,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,16.1,20.1,21.1,19.1
Trent Green,GreeTr00,QB,33.164,2003-12-20,NFL,KAN,12,@,MIN,14,L 20-45,15,16,Sat,18.0,38.0,47.37,224.0,0.0,2.0,44.2,0.0,0.0,5.89,3.53,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96,5.0,7.0,7.0
Brad Johnson,JohnBr00,QB,35.098,2003-12-20,NFL,TAM,25,,ATL,1,L 28-30,15,16,Sat,34.0,48.0,70.83,346.0,4.0,4.0,84.2,0.0,0.0,7.21,5.13,1.0,1.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.94,23.9,30.9,27.9
Randy Moss,MossRa00,WR,26.31,2003-12-20,NFL,MIN,14,,KAN,12,W 45-20,15,16,Sat,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,,,,,10.0,7.0,111.0,15.86,2.0,70.0%,11.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,30.1,33.1,26.6
Chad Pennington,PennCh01,QB,27.177,2003-12-20,NFL,NYJ,18,,NEW,16,L 16-21,15,16,Sat,24.0,43.0,55.81,229.0,0.0,5.0,31.2,4.0,17.0,5.33,0.09,4.0,20.0,5.0,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16,13.2,18.2,18.2
Michael Vick,VickMi00,QB,23.177,2003-12-20,NFL,ATL,1,@,TAM,25,W 30-28,15,16,Sat,8.0,15.0,53.33,119.0,2.0,0.0,119.2,0.0,0.0,7.93,10.6,12.0,39.0,3.25,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66,16.7,16.7,16.7
Richie Anderson,AndeRi00,RB,32.099000000000004,2003-12-21,NFL,DAL,8,,NYG,17,W 19-3,15,16,Sun,0.0,1.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,7.0,34.0,4.86,0.0,4.0,4.0,17.0,4.25,0.0,100.0%,4.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,9.1,9.1,7.1
Drew Bledsoe,BledDr00,QB,31.31,2003-12-21,NFL,BUF,2,,MIA,13,L 3-20,15,16,Sun,12.0,24.0,50.0,114.0,0.0,1.0,46.2,6.0,51.0,4.75,2.88,1.0,-1.0,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Boller,BollKy00,QB,22.186999999999998,2003-12-21,NFL,BAL,31,@,CLE,5,W 35-0,15,16,Sun,1.0,1.0,100.0,10.0,0.0,0.0,108.3,0.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Drew Brees,BreeDr00,QB,24.34,2003-12-21,NFL,LAC,23,@,PIT,21,L 24-40,15,16,Sun,16.0,26.0,61.54,198.0,1.0,2.0,65.9,1.0,5.0,7.62,4.92,1.0,2.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12,6.1,9.1,8.1
Aaron Brooks,BrooAa00,QB,27.272,2003-12-21,NFL,NOR,15,@,JAX,30,L 19-20,15,16,Sun,22.0,38.0,57.89,296.0,2.0,0.0,100.3,1.0,7.0,7.79,8.84,2.0,6.0,3.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.44,20.4,20.4,20.4
Travis Brown,BrowTr01,QB,26.156999999999996,2003-12-21,NFL,BUF,2,,MIA,13,L 3-20,15,16,Sun,3.0,4.0,75.0,41.0,0.0,0.0,107.3,0.0,0.0,10.25,10.25,1.0,5.0,5.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,2.1,2.1,2.1
Marc Bulger,BulgMa00,QB,26.26,2003-12-21,NFL,LAR,22,,CIN,4,W 27-10,15,16,Sun,24.0,38.0,63.16,229.0,2.0,1.0,86.4,1.0,1.0,6.03,5.89,2.0,-2.0,-1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.96,15.0,16.0,16.0
David Carr,CarrDa00,QB,24.153000000000002,2003-12-21,NFL,HOU,32,,TEN,19,L 24-27,15,16,Sun,17.0,34.0,50.0,242.0,1.0,2.0,58.7,1.0,7.0,7.12,5.06,4.0,40.0,10.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.68,13.7,15.7,15.7
Quincy Carter,CartQu00,QB,26.069000000000003,2003-12-21,NFL,DAL,8,,NYG,17,W 19-3,15,16,Sun,17.0,25.0,68.0,240.0,1.0,0.0,112.1,3.0,18.0,9.6,10.4,5.0,26.0,5.2,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,16.2,16.2,16.2
Tim Couch,CoucTi00,QB,26.143,2003-12-21,NFL,CLE,5,,BAL,31,L 0-35,15,16,Sun,17.0,33.0,51.52,163.0,0.0,1.0,53.0,,30.0,4.94,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Delhomme,DelhJa00,QB,28.345,2003-12-21,NFL,CAR,29,,DET,10,W 20-14,15,16,Sun,29.0,35.0,82.86,260.0,2.0,1.0,104.8,0.0,0.0,7.43,7.29,3.0,11.0,3.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,17.5,18.5,18.5
Trent Dilfer,DilfTr00,QB,31.283,2003-12-21,NFL,SEA,24,,ARI,7,W 28-10,15,16,Sun,2.0,3.0,66.67,11.0,1.0,1.0,72.9,0.0,0.0,3.67,-4.67,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jay Fiedler,FiedJa00,QB,31.357,2003-12-21,NFL,MIA,13,@,BUF,2,W 20-3,15,16,Sun,8.0,17.0,47.06,46.0,1.0,1.0,48.9,2.0,9.0,2.71,1.24,2.0,2.0,1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,2.0,4.0,3.0
Doug Flutie,FlutDo00,QB,41.059,2003-12-21,NFL,LAC,23,@,PIT,21,L 24-40,15,16,Sun,5.0,10.0,50.0,42.0,0.0,0.0,61.2,1.0,7.0,4.2,4.2,3.0,23.0,7.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98,4.0,4.0,4.0
Jeff Garcia,GarcJe00,QB,33.3,2003-12-21,NFL,SFO,28,@,PHI,20,W 31-28,15,16,Sun,15.0,29.0,51.72,225.0,2.0,0.0,100.5,2.0,14.0,7.76,9.14,7.0,14.0,2.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,18.4,19.4,18.4
Rod Gardner,GardRo00,WR,26.055999999999997,2003-12-21,NFL,WAS,26,@,CHI,3,L 24-27,15,16,Sun,1.0,2.0,50.0,36.0,1.0,0.0,135.4,0.0,0.0,18.0,28.0,,,,,5.0,2.0,29.0,14.5,0.0,40.0%,5.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.34,10.3,10.3,9.3
Rex Grossman,GrosRe00,QB,23.12,2003-12-21,NFL,CHI,3,,WAS,26,W 27-24,15,16,Sun,19.0,32.0,59.38,249.0,2.0,1.0,91.8,2.0,11.0,7.78,7.63,1.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,16.0,17.0,17.0
Joey Harrington,HarrJo00,QB,25.061,2003-12-21,NFL,DET,10,@,CAR,29,L 14-20,15,16,Sun,3.0,8.0,37.5,17.0,0.0,0.0,45.8,,,2.13,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Hasselbeck,HassMa00,QB,28.087,2003-12-21,NFL,SEA,24,,ARI,7,W 28-10,15,16,Sun,17.0,24.0,70.83,179.0,1.0,1.0,88.7,2.0,10.0,7.46,6.42,3.0,-5.0,-1.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,8.7,9.7,9.7
Tim Hasselbeck,HassTi00,QB,25.259,2003-12-21,NFL,WAS,26,@,CHI,3,L 24-27,15,16,Sun,16.0,25.0,64.0,209.0,2.0,0.0,116.9,1.0,3.0,8.36,9.96,3.0,5.0,1.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.86,16.9,16.9,16.9
Jon Kitna,KitnJo00,QB,31.090999999999998,2003-12-21,NFL,CIN,4,@,LAR,22,L 10-27,15,16,Sun,16.0,29.0,55.17,202.0,1.0,3.0,49.0,3.0,15.0,6.97,3.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,6.1,9.1,9.1
Byron Leftwich,LeftBy00,QB,23.340999999999998,2003-12-21,NFL,JAX,30,,NOR,15,W 20-19,15,16,Sun,9.0,17.0,52.94,131.0,1.0,2.0,58.3,1.0,0.0,7.71,3.59,2.0,23.0,11.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,7.5,9.5,9.5
Tommy Maddox,MaddTo00,QB,32.11,2003-12-21,NFL,PIT,21,,LAC,23,W 40-24,15,16,Sun,11.0,18.0,61.11,160.0,3.0,0.0,129.6,2.0,9.0,8.89,12.22,1.0,-1.0,-1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,18.3,18.3,18.3
