Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Brandon Short,ShorBr20,LB,29.171999999999997,2006-12-30,NFL,NYG,17,@,WAS,26,W 34-28,16,17,Sat,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
James Anderson,AndeJa21,LB,23.096,2006-12-31,NFL,CAR,29,@,NOR,15,W 31-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
David Barrett,BarrDa22,DB,29.009,2006-12-31,NFL,NYJ,18,,OAK,27,W 23-3,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Eric Barton,BartEr20,LB,29.093000000000004,2006-12-31,NFL,NYJ,18,,OAK,27,W 23-3,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Kevin Bentley,BentKe20,LB,27.002,2006-12-31,NFL,SEA,24,@,TAM,25,W 23-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
Fakhir Brown,BrowFa20,DB,29.101,2006-12-31,NFL,LAR,22,@,MIN,14,W 41-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Donnie Edwards,EdwaDo20,LB,33.269,2006-12-31,NFL,LAC,23,,ARI,7,W 27-20,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,11.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Jarvis Green,GreeJa21,DL/LB,27.353,2006-12-31,NFL,NEW,16,@,TEN,19,W 40-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Morlon Greenwood,GreeMo20,LB,28.166999999999998,2006-12-31,NFL,HOU,32,,CLE,5,W 14-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,10.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Mario Haggan,HaggMa20,LB,26.303,2006-12-31,NFL,BUF,2,@,BAL,31,L 7-19,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Ed Hartwell,HartEd20,LB,28.218000000000004,2006-12-31,NFL,ATL,1,@,PHI,20,L 17-24,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Carlyle Holiday,HoliCa00,WR,25.088,2006-12-31,NFL,GNB,11,@,CHI,3,W 26-7,16,17,Sun,,,,,,,,,,,,,,,,8.0,5.0,87.0,17.4,0.0,62.5%,10.88,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,8.7,13.7,13.7,11.2
Landon Johnson,JohnLa20,LB,25.293000000000003,2006-12-31,NFL,CIN,4,,PIT,21,L 17-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,0.0,0.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,
Cato June,JuneCa99,LB,27.043000000000003,2006-12-31,NFL,IND,6,,MIA,13,W 27-22,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,11.0,0.0,2.0,0.5,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Ray Lewis,LewiRa00,LB,31.23,2006-12-31,NFL,BAL,31,,BUF,2,W 19-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,8.0,1.0,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Leonard Little,LittLe00,DL,32.073,2006-12-31,NFL,LAR,22,@,MIN,14,W 41-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Anthony Maddox,MaddAn20,DL,28.039,2006-12-31,NFL,HOU,32,,CLE,5,W 14-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,9.0,1.0,0.0,1.0,,,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,
Danieal Manning,MannDa21,DB,24.144000000000002,2006-12-31,NFL,CHI,3,,GNB,11,L 7-26,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Brandon Marshall,MarsBr00,WR,22.283,2006-12-31,NFL,DEN,9,,SFO,28,L 23-26,16,17,Sun,,,,,,,,,,,,,,,,4.0,2.0,20.0,10.0,0.0,50.0%,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0,4.0,4.0,3.0
Richard Marshall,MarsRi20,DB,22.019000000000002,2006-12-31,NFL,CAR,29,@,NOR,15,W 31-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Bobby McCray,McCrBo20,DL,25.06,2006-12-31,NFL,JAX,30,@,KAN,12,L 30-35,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Antwan Peek,PeekAn20,LB/DL,27.063000000000002,2006-12-31,NFL,HOU,32,,CLE,5,W 14-6,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Cory Redding,ReddCo20,DL,26.046,2006-12-31,NFL,DET,10,@,DAL,8,W 39-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Gerald Sensabaugh,SensGe20,DB,23.201,2006-12-31,NFL,JAX,30,@,KAN,12,L 30-35,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Corey Smith,SmitCo20,DL,27.059,2006-12-31,NFL,DET,10,@,DAL,8,W 39-31,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Shawntae Spencer,SpenSh20,DB,24.311999999999998,2006-12-31,NFL,SFO,28,@,DEN,9,W 26-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,1.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Lofa Tatupu,TatuLo99,LB,24.046,2006-12-31,NFL,SEA,24,@,TAM,25,W 23-7,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Mike Vrabel,VrabMi20,LB,31.139,2006-12-31,NFL,NEW,16,@,TEN,19,W 40-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Dewayne White,WhitDe20,DL,27.073,2006-12-31,NFL,TAM,25,,SEA,24,L 7-23,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,3.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
D.J. Williams,WillD.20,LB,24.164,2006-12-31,NFL,DEN,9,,SFO,28,L 23-26,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Cameron Worrell,WorrCa20,DB,27.017,2006-12-31,NFL,CHI,3,,GNB,11,L 7-26,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,1.0,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
Claude Wroten,WrotCl20,DL,23.105999999999998,2006-12-31,NFL,LAR,22,@,MIN,14,W 41-21,16,17,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Michael Boulware,BoulMi20,DB,25.111,2007-01-06,NFL,SEA,24,,DAL,8,W 21-20,17,18,Sat,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Bryce Fisher,FishBr20,DL,29.239,2007-01-06,NFL,SEA,24,,DAL,8,W 21-20,17,18,Sat,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,2.0,2.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Dwight Freeney,FreeDw00,DL/LB,26.320999999999998,2007-01-06,NFL,IND,6,,KAN,12,W 23-8,17,18,Sat,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,1.0,2.0,2.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Kelly Jennings,JennKe20,DB,24.037,2007-01-06,NFL,SEA,24,,DAL,8,W 21-20,17,18,Sat,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Robert Mathis,MathRo20,DL/LB,25.314,2007-01-06,NFL,IND,6,,KAN,12,W 23-8,17,18,Sat,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,6.0,0.0,0.0,0.5,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Rosevelt Colvin,ColvRo20,LB,29.124000000000002,2007-01-07,NFL,NEW,16,,NYJ,18,W 37-16,17,18,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,1.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Joselio Hanson,HansJo20,DB,25.147,2007-01-07,NFL,PHI,20,,NYG,17,W 23-20,17,18,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Dewayne Robertson,RobeDe20,DL,25.083000000000002,2007-01-07,NFL,NYJ,18,@,NEW,16,L 16-37,17,18,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,8.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Lito Sheppard,ShepLi99,DB,25.274,2007-01-07,NFL,PHI,20,,NYG,17,W 23-20,17,18,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Nick Harper,HarpNi20,DB,32.125,2007-01-13,NFL,IND,6,@,BAL,31,W 15-6,18,19,Sat,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Corey Ivy,IvyxCo20,DB,29.29,2007-01-13,NFL,BAL,31,,IND,6,L 6-15,17,19,Sat,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Robert Mathis,MathRo20,DL/LB,25.320999999999998,2007-01-13,NFL,IND,6,@,BAL,31,W 15-6,18,19,Sat,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
Terrell Suggs,SuggTe99,LB/DL,24.094,2007-01-13,NFL,BAL,31,,IND,6,L 6-15,17,19,Sat,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,1.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Jeremiah Trotter,TrotJe00,LB,29.358,2007-01-13,NFL,PHI,20,@,NOR,15,L 24-27,18,19,Sat,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Terrence Kiel,KielTe20,DB,26.051,2007-01-14,NFL,LAC,23,,NEW,16,L 21-24,17,19,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Julian Peterson,PeteJu00,LB,28.17,2007-01-14,NFL,SEA,24,@,CHI,3,L 24-27,18,19,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Shaun Phillips,PhilSh20,DL/LB,25.246,2007-01-14,NFL,LAC,23,,NEW,16,L 21-24,17,19,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mike Vrabel,VrabMi20,LB,31.153000000000002,2007-01-14,NFL,NEW,16,@,LAC,23,W 24-21,18,19,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Eric Alexander,AlexEr20,LB,24.346999999999998,2007-01-21,NFL,NEW,16,@,IND,6,L 34-38,19,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Mark Anderson,AndeMa21,DL,23.24,2007-01-21,NFL,CHI,3,,NOR,15,W 39-14,18,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,2.0,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Chris Harris,HarrCh20,DB,24.168000000000003,2007-01-21,NFL,CHI,3,,NOR,15,W 39-14,18,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,0.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Corey Mays,MaysCo20,LB,23.055,2007-01-21,NFL,NEW,16,@,IND,6,L 34-38,19,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Mike McKenzie,McKeMi20,DB,30.27,2007-01-21,NFL,NOR,15,@,CHI,3,L 14-39,18,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Adewale Ogunleye,OgunAd00,DL,29.165,2007-01-21,NFL,CHI,3,,NOR,15,W 39-14,18,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,2.0,1.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
Adrian Peterson,PeteAd00,RB,27.204,2007-01-21,NFL,CHI,3,,NOR,15,W 39-14,18,20,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Robert Mathis,MathRo20,DL/LB,25.343000000000004,2007-02-04,NFL,IND,6,N,CHI,3,W 29-17,20,21,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Bob Sanders,SandBo99,DB,25.345,2007-02-04,NFL,IND,6,N,CHI,3,W 29-17,20,21,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,1.0,38.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Charles Tillman,TillCh20,DB,25.346,2007-02-04,NFL,CHI,3,N,IND,6,L 17-29,19,21,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,11.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
Charlie Batch,BatcCh00,QB,31.276,2006-09-07,NFL,PIT,21,,MIA,13,W 28-17,1,1,Thu,15.0,25.0,60.0,209.0,3.0,0.0,126.5,3.0,13.0,8.36,10.76,7.0,20.0,2.86,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.36,20.4,21.4,20.4
Ronnie Brown,BrowRo05,RB,24.269000000000002,2006-09-07,NFL,MIA,13,@,PIT,21,L 17-28,1,1,Thu,,,,,,,,,,,,15.0,30.0,2.0,2.0,3.0,3.0,32.0,10.67,0.0,100.0%,10.67,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,21.2,21.2,19.7
Daunte Culpepper,CulpDa00,QB,29.221999999999998,2006-09-07,NFL,MIA,13,@,PIT,21,L 17-28,1,1,Thu,18.0,37.0,48.65,262.0,0.0,2.0,49.6,3.0,22.0,7.08,4.65,3.0,8.0,2.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.28,7.3,9.3,9.3
Verron Haynes,HaynVe00,RB,27.201999999999998,2006-09-07,NFL,PIT,21,,MIA,13,W 28-17,1,1,Thu,,,,,,,,,,,,1.0,3.0,3.0,0.0,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Willie Parker,ParkWi00,RB,25.3,2006-09-07,NFL,PIT,21,,MIA,13,W 28-17,1,1,Thu,,,,,,,,,,,,29.0,115.0,3.97,0.0,4.0,3.0,13.0,4.33,0.0,75.0%,3.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.8,15.8,18.8,14.3
Nate Washington,WashNa00,WR,23.01,2006-09-07,NFL,PIT,21,,MIA,13,W 28-17,1,1,Thu,,,,,,,,,,,,1.0,8.0,8.0,0.0,4.0,2.0,32.0,16.0,1.0,50.0%,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,12.0,11.0
Joseph Addai,AddaJo00,RB,23.13,2006-09-10,NFL,IND,6,@,NYG,17,W 26-21,1,1,Sun,,,,,,,,,,,,7.0,26.0,3.71,0.0,3.0,3.0,22.0,7.33,0.0,100.0%,7.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,7.8,7.8,6.3
Shaun Alexander,AlexSh00,RB,29.011,2006-09-10,NFL,SEA,24,@,DET,10,W 9-6,1,1,Sun,,,,,,,,,,,,19.0,51.0,2.68,0.0,2.0,2.0,1.0,0.5,0.0,100.0%,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,5.2,6.2,4.2
Mike Alstott,AlstMi00,RB,32.263000000000005,2006-09-10,NFL,TAM,25,,BAL,31,L 0-27,1,1,Sun,,,,,,,,,,,,1.0,2.0,2.0,0.0,5.0,3.0,26.0,8.67,0.0,60.0%,5.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,5.8,5.8,4.3
Mike Anderson,AndeMi00,RB,32.354,2006-09-10,NFL,BAL,31,@,TAM,25,W 27-0,1,1,Sun,,,,,,,,,,,,7.0,25.0,3.57,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5
J.J. Arrington,ArriJ.00,RB,23.23,2006-09-10,NFL,ARI,7,,SFO,28,W 34-27,1,1,Sun,,,,,,,,,,,,2.0,11.0,5.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,124.0,24.8,0.0,,,,,,,,,1.1,1.1,1.1,1.1
Marion Barber,BarbMa01,RB,23.092,2006-09-10,NFL,DAL,8,@,JAX,30,L 17-24,1,1,Sun,,,,,,,,,,,,3.0,13.0,4.33,0.0,4.0,2.0,13.0,6.5,0.0,50.0%,3.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.6,4.6,3.6
Tiki Barber,BarbTi00,RB,31.156,2006-09-10,NFL,NYG,17,,IND,6,L 21-26,1,1,Sun,,,,,,,,,,,,18.0,110.0,6.11,0.0,6.0,5.0,61.0,12.2,0.0,83.3%,10.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,22.1,25.1,19.6
Kevan Barlow,BarlKe00,RB,27.246,2006-09-10,NFL,NYJ,18,@,TEN,19,W 23-16,1,1,Sun,,,,,,,,,,,,11.0,35.0,3.18,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,9.5
Mike Bell,BellMi00,RB,23.14,2006-09-10,NFL,DEN,9,@,LAR,22,L 10-18,1,1,Sun,,,,,,,,,,,,10.0,58.0,5.8,1.0,4.0,4.0,30.0,7.5,0.0,100.0%,7.5,0.0,,,,,,,,,,,,,,,2.0,40.0,20.0,0.0,,,,,,,,,14.8,18.8,18.8,16.8
Tatum Bell,BellTa00,RB,25.191999999999997,2006-09-10,NFL,DEN,9,@,LAR,22,L 10-18,1,1,Sun,,,,,,,,,,,,15.0,103.0,6.87,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,8.3,12.3,8.3
Cedric Benson,BensCe00,RB,23.256,2006-09-10,NFL,CHI,3,@,GNB,11,W 26-0,1,1,Sun,,,,,,,,,,,,11.0,34.0,3.09,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.4,3.4
Derrick Blaylock,BlayDe00,RB,27.018,2006-09-10,NFL,NYJ,18,@,TEN,19,W 23-16,1,1,Sun,,,,,,,,,,,,19.0,36.0,1.89,0.0,3.0,2.0,10.0,5.0,0.0,66.7%,3.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.6,6.6,5.6
Drew Bledsoe,BledDr00,QB,34.208,2006-09-10,NFL,DAL,8,@,JAX,30,L 17-24,1,1,Sun,16.0,33.0,48.48,246.0,1.0,3.0,45.8,2.0,11.0,7.45,3.97,2.0,3.0,1.5,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.14,8.1,11.1,11.1
Kyle Boller,BollKy00,QB,25.085,2006-09-10,NFL,BAL,31,@,TAM,25,W 27-0,1,1,Sun,,,,,,,,,,,,4.0,-2.0,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Brady,BradTo00,QB,29.038,2006-09-10,NFL,NEW,16,,BUF,2,W 19-17,1,1,Sun,11.0,23.0,47.83,163.0,2.0,1.0,82.3,3.0,27.0,7.09,6.87,5.0,3.0,0.6,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.82,10.8,12.8,11.8
Drew Brees,BreeDr00,QB,27.238000000000003,2006-09-10,NFL,NOR,15,@,CLE,5,W 19-14,1,1,Sun,16.0,30.0,53.33,170.0,1.0,1.0,67.4,0.0,0.0,5.67,4.83,3.0,-2.0,-0.67,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,8.6,9.6,9.6
Chris Brown,BrowCh03,RB,25.146,2006-09-10,NFL,TEN,19,,NYJ,18,L 16-23,1,1,Sun,,,,,,,,,,,,16.0,64.0,4.0,0.0,4.0,1.0,4.0,4.0,0.0,25.0%,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,7.8,7.8,7.3
Correll Buckhalter,BuckCo00,RB,27.339000000000002,2006-09-10,NFL,PHI,20,@,HOU,32,W 24-10,1,1,Sun,,,,,,,,,,,,8.0,50.0,6.25,0.0,1.0,1.0,-1.0,-1.0,0.0,100.0%,-1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,5.9,5.9,5.4
Marc Bulger,BulgMa00,QB,29.158,2006-09-10,NFL,LAR,22,,DEN,9,W 18-10,1,1,Sun,18.0,34.0,52.94,217.0,0.0,0.0,72.8,3.0,22.0,6.38,6.38,3.0,-3.0,-1.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,8.4,8.4,8.4
Reggie Bush,BushRe00,RB,21.191999999999997,2006-09-10,NFL,NOR,15,@,CLE,5,W 19-14,1,1,Sun,,,,,,,,,,,,15.0,67.0,4.47,0.0,9.0,7.0,52.0,7.43,0.0,77.8%,5.78,0.0,,,,,,,,,,,,,,,,,,,3.0,22.0,7.33,0.0,,,,,11.9,18.9,18.9,15.4
Brian Calhoun,CalhBr00,RB,22.125,2006-09-10,NFL,DET,10,,SEA,24,L 6-9,1,1,Sun,,,,,,,,,,,,2.0,-1.0,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Carr,CarrDa00,QB,27.051,2006-09-10,NFL,HOU,32,,PHI,20,L 10-24,1,1,Sun,18.0,27.0,66.67,208.0,1.0,0.0,102.1,5.0,37.0,7.7,8.44,4.0,25.0,6.25,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.82,14.8,14.8,14.8
Drew Carter,CartDr00,WR,25.005,2006-09-10,NFL,CAR,29,,ATL,1,L 6-20,1,1,Sun,,,,,,,,,,,,1.0,11.0,11.0,0.0,10.0,5.0,62.0,12.4,0.0,50.0%,6.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,12.3,12.3,9.8
Mark Clayton,ClayMa01,WR,24.07,2006-09-10,NFL,BAL,31,@,TAM,25,W 27-0,1,1,Sun,,,,,,,,,,,,1.0,-8.0,-8.0,0.0,4.0,2.0,18.0,9.0,0.0,50.0%,4.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,2.0
