Player,unique_id,Pos,Age,Date,LG,Team,Team Code,Loc,Opponent,Team Code opp,WL,G,Week,Day,Pass Comp,Pass Att,Pass Pct,Pass Yard,Pass TD,Pass Int,QBR,Sk,Sk Yds,YPA,AYPA,Rush Att,Rush Yard,Rush Avg,Rush TD,Targets,Rec,Rec Yards,Rec Avg,Rec TD,Catch Pct,YPTgt,Fmb,Tackle Solo,Tackle Assist,Tackle Tot,Tackle for Loss,QBHits,Sack,Int Ret,Int Ret Yds,Int Ret TD,Pass Broken Up,Fumble Forced,FR,FR Yds,FR TD,Kick Ret,Kick Ret Yds,Kick Ret YPA,Kick Ret TD,Punt Ret,Punt Ret Yds,Punt Ret YPA,Punt Ret TD,FGM,FGA,XPM,XPA,Fantasy Pts,PPR,DK Pts,FD Pts
Ahmed Plummer,PlumAh20,DB,24.168000000000003,2000-09-10,NFL,SFO,28,,CAR,29,L 22-38,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tyrone Poole,PoolTy20,DB,28.22,2000-09-10,NFL,IND,6,,OAK,27,L 31-38,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Marquez Pope,PopeMa20,DB,29.316999999999997,2000-09-10,NFL,OAK,27,@,IND,6,W 38-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Robert Porcher,PorcRo00,DL,31.041999999999998,2000-09-10,NFL,DET,10,,WAS,26,W 15-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Daryl Porter,PortDa20,DB,26.238000000000003,2000-09-10,NFL,BUF,2,,GNB,11,W 27-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Jerry Porter,PortJe00,WR,22.058000000000003,2000-09-10,NFL,OAK,27,@,IND,6,W 38-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Posey,PoseJe20,LB/DL,25.026999999999997,2000-09-10,NFL,SFO,28,,CAR,29,L 22-38,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darryl Pounds,PounDa20,DB,28.051,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Pierson Prioleau,PrioPi20,DB,23.035,2000-09-10,NFL,SFO,28,,CAR,29,L 22-38,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Pryce,PrycTr00,DL,25.038,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,,1.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Shelton Quarles,QuarSh20,LB,28.365,2000-09-10,NFL,TAM,25,,CHI,3,W 41-0,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Wali Rainer,RainWa20,LB,23.144000000000002,2000-09-10,NFL,CLE,5,@,CIN,4,W 24-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Montae Reagor,ReagMo20,DL,23.073,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Ike Reese,ReesIk99,LB,26.33,2000-09-10,NFL,PHI,20,,NYG,17,L 18-33,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Izell Reese,ReesIz20,DB,26.125999999999998,2000-09-10,NFL,DAL,8,@,ARI,7,L 31-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Ron Rice,RiceRo21,DB,27.305999999999997,2000-09-10,NFL,DET,10,,WAS,26,W 15-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Simeon Rice,RiceSi00,DL,26.199,2000-09-10,NFL,ARI,7,,DAL,8,W 32-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Damien Richardson,RichDa21,DB,24.16,2000-09-10,NFL,CAR,29,@,SFO,28,W 38-22,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Austin Robbins,RobbAu20,DL,29.193,2000-09-10,NFL,OAK,27,@,IND,6,W 38-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Robertson,RobeMa21,DB,30.344,2000-09-10,NFL,TEN,19,,KAN,12,W 17-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Bryan Robinson,RobiBr20,DL,26.08,2000-09-10,NFL,CHI,3,@,TAM,25,L 0-41,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Damien Robinson,RobiDa20,DB,26.263,2000-09-10,NFL,TAM,25,,CHI,3,W 41-0,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Eddie Robinson,RobiEd22,LB,30.15,2000-09-10,NFL,TEN,19,,KAN,12,W 17-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Eugene Robinson,RobiEu00,DB,37.105,2000-09-10,NFL,CAR,29,@,SFO,28,W 38-22,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Rogers,RogeSa20,LB,30.103,2000-09-10,NFL,BUF,2,,GNB,11,W 27-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Samari Rolle,RollSa00,DB,24.031,2000-09-10,NFL,TEN,19,,KAN,12,W 17-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bill Romanowski,RomaBi00,LB,34.161,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Adrian Ross,RossAd20,LB,25.204,2000-09-10,NFL,CIN,4,,CLE,5,L 7-24,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tom Rouen,rouentom01,P,32.093,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Rucker,RuckMi20,DL,25.195,2000-09-10,NFL,CAR,29,@,SFO,28,W 38-22,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Dwayne Rudd,RuddDw20,LB,24.22,2000-09-10,NFL,MIN,14,,MIA,13,W 13-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Orlando Ruff,RuffOr20,LB,23.348000000000003,2000-09-10,NFL,LAC,23,,NOR,15,L 27-28,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,,0.0,1.0,18.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Reggie Rusk,RuskRe20,DB,27.326999999999998,2000-09-10,NFL,LAC,23,,NOR,15,L 27-28,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Steve Russ,RussSt20,LB,27.36,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darrell Russell,RussDa00,DL,24.105999999999998,2000-09-10,NFL,OAK,27,@,IND,6,W 38-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,1.0,,1.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Twan Russell,RussTw20,LB,26.138,2000-09-10,NFL,MIA,13,@,MIN,14,L 7-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Rutledge,RutlJo20,LB,23.25,2000-09-10,NFL,ARI,7,,DAL,8,W 32-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joe Salave'a,SalaJo20,DL/LB,25.171,2000-09-10,NFL,TEN,19,,KAN,12,W 17-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Tarek Saleh,SaleTa20,LB,25.308000000000003,2000-09-10,NFL,CLE,5,@,CIN,4,W 24-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Khari Samuel,SamuKh20,LB,23.331999999999997,2000-09-10,NFL,CHI,3,@,TAM,25,L 0-41,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lewis Sanders,SandLe20,DB,22.08,2000-09-10,NFL,CLE,5,@,CIN,4,W 24-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
Sekou Sanyika,SanySe20,LB,22.177,2000-09-10,NFL,ARI,7,,DAL,8,W 32-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Warren Sapp,SappWa00,DL,27.266,2000-09-10,NFL,TAM,25,,CHI,3,W 41-0,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Talance Sawyer,SawyTa20,DL,24.088,2000-09-10,NFL,MIN,14,,MIA,13,W 13-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kurt Schulz,SchuKu20,DB,31.273000000000003,2000-09-10,NFL,DET,10,,WAS,26,W 15-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,0.0,1.0,6.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Tracy Scroggins,ScroTr20,DL/LB,30.365,2000-09-10,NFL,DET,10,,WAS,26,W 15-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Sears,SearCo20,DL,27.148000000000003,2000-09-10,NFL,ARI,7,,DAL,8,W 32-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Junior Seau,SeauJu00,LB,31.235,2000-09-10,NFL,LAC,23,,NOR,15,L 27-28,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,15.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mike Sellers,SellMi00,RB,25.051,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Sam Shade,ShadSa20,DB,27.088,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Darren Sharper,SharDa00,DB,24.311999999999998,2000-09-10,NFL,GNB,11,@,BUF,2,L 18-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,9.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Jamie Sharper,SharJa20,LB,25.291999999999998,2000-09-10,NFL,BAL,31,,JAX,30,W 39-36,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,,0.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
Brandon Short,ShorBr20,LB,23.061,2000-09-10,NFL,NYG,17,@,PHI,20,W 33-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Simmons,SimmAn20,LB,24.081999999999997,2000-09-10,NFL,SEA,24,,LAR,22,L 34-37,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Brian Simmons,SimmBr20,LB,25.081,2000-09-10,NFL,CIN,4,,CLE,5,L 7-24,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,9.0,1.0,,1.0,,,,,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
Clyde Simmons,SimmCl00,DL,36.037,2000-09-10,NFL,CHI,3,@,TAM,25,L 0-41,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Corey Simon,SimoCo00,DL,23.191999999999997,2000-09-10,NFL,PHI,20,,NYG,17,L 18-33,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Sinclair,SincMi00,DL,32.223,2000-09-10,NFL,SEA,24,,LAR,22,L 34-37,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Alshermond Singleton,SingAl20,LB,25.034000000000002,2000-09-10,NFL,TAM,25,,CHI,3,W 41-0,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
T.J. Slaughter,SlauT.20,LB,23.203000000000003,2000-09-10,NFL,JAX,30,@,BAL,31,L 36-39,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Joel Smeenge,SmeeJo20,DL/LB,32.162,2000-09-10,NFL,JAX,30,@,BAL,31,L 36-39,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Brady Smith,SmitBr21,DL,27.096999999999998,2000-09-10,NFL,ATL,1,@,DEN,9,L 14-42,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Smith,SmitBr00,DL,37.084,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Darrin Smith,SmitDa22,LB/DL,30.148000000000003,2000-09-10,NFL,NOR,15,@,LAC,23,W 28-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Derek Smith,SmitDe21,LB,25.236,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Detron Smith,SmitDe00,RB,26.198,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,
Frankie Smith,SmitFr20,DB,31.338,2000-09-10,NFL,CHI,3,@,TAM,25,L 0-41,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Larry Smith,SmitLa22,DL,25.281,2000-09-10,NFL,JAX,30,@,BAL,31,L 36-39,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Mark Smith,SmitMa20,DL,26.013,2000-09-10,NFL,ARI,7,,DAL,8,W 32-31,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Smith,SmitMa21,DB,25.241,2000-09-10,NFL,CLE,5,@,CIN,4,W 24-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Robaire Smith,SmitRo21,DL,22.3,2000-09-10,NFL,TEN,19,,KAN,12,W 17-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Smith,SmitTh21,DB,29.28,2000-09-10,NFL,CHI,3,@,TAM,25,L 0-41,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Matt Snider,SnidMa21,RB,24.228,2000-09-10,NFL,GNB,11,@,BUF,2,L 18-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Phillippi Sparks,SparPh20,DB,31.148000000000003,2000-09-10,NFL,DAL,8,@,ARI,7,L 31-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Armegis Spearman,SpeaAr20,LB,22.158,2000-09-10,NFL,CIN,4,,CLE,5,L 7-24,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Alonzo Spellman,SpelAl20,DL,28.349,2000-09-10,NFL,DAL,8,@,ARI,7,L 31-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jimmy Spencer,SpenJi21,DB,31.165,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Takeo Spikes,SpikTa00,LB,23.268,2000-09-10,NFL,CIN,4,,CLE,5,L 7-24,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,2.0,,0.0,1.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
Shawn Springs,SpriSh00,DB,25.183000000000003,2000-09-10,NFL,SEA,24,,LAR,22,L 34-37,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Duane Starks,StarDu20,DB,26.11,2000-09-10,NFL,BAL,31,,JAX,30,W 39-36,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Glen Steele,SteeGl20,DL,25.342,2000-09-10,NFL,CIN,4,,CLE,5,L 7-24,1,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Stephens,StepRe21,DB,25.201999999999998,2000-09-10,NFL,NYG,17,@,PHI,20,W 33-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Matt Stevens,StevMa22,DB,27.088,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Rayna Stewart,StewRa21,DB,27.084,2000-09-10,NFL,JAX,30,@,BAL,31,L 36-39,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,2.0,37.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,
Gary Stills,StilGa00,DL,26.061,2000-09-10,NFL,KAN,12,@,TEN,19,L 14-17,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Omar Stoutmire,StouOm20,DB,26.063000000000002,2000-09-10,NFL,NYG,17,@,PHI,20,W 33-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Michael Strahan,StraMi02,DL,28.294,2000-09-10,NFL,NYG,17,@,PHI,20,W 33-18,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Dan Stryzinski,StryDa20,P,35.118,2000-09-10,NFL,ATL,1,@,DEN,9,L 14-42,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Dana Stubblefield,StubDa00,DL,29.301,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Styles,StylLo20,LB,26.223000000000003,2000-09-10,NFL,LAR,22,@,SEA,24,W 37-34,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Kywin Supernaw,SupeKy20,DB,25.1,2000-09-10,NFL,DET,10,,WAS,26,W 15-10,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Surtain,SurtPa00,DB,24.083000000000002,2000-09-10,NFL,MIA,13,@,MIN,14,L 7-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,
Eric Swann,SwanEr00,DL,30.025,2000-09-10,NFL,CAR,29,@,SFO,28,W 38-22,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Shawn Swayda,SwaySh20,DL,26.006,2000-09-10,NFL,ATL,1,@,DEN,9,L 14-42,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Maa Tanuvasa,TanuMa20,DL,29.309,2000-09-10,NFL,DEN,9,,ATL,1,W 42-14,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Robert Tate,TateRo00,DB,26.326999999999998,2000-09-10,NFL,MIN,14,,MIA,13,W 13-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
Bobby Taylor,TaylBo00,DB,26.256999999999998,2000-09-10,NFL,PHI,20,,NYG,17,L 18-33,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Jason Taylor,TaylJa03,DL,26.009,2000-09-10,NFL,MIA,13,@,MIN,14,L 7-13,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
George Teague,TeagGe20,DB,29.205,2000-09-10,NFL,DAL,8,@,ARI,7,L 31-32,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,9.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
David Terrell,TerrDa21,DB,25.064,2000-09-10,NFL,WAS,26,@,DET,10,L 10-15,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Keith Thibodeaux,ThibKe20,DB,26.116999999999997,2000-09-10,NFL,MIN,14,,MIA,13,W 13-7,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,,0.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
John Thierry,ThieJo20,DL/LB,29.006,2000-09-10,NFL,GNB,11,@,BUF,2,L 18-27,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Chris Thomas,ThomCh00,WR,29.055999999999997,2000-09-10,NFL,LAR,22,@,SEA,24,W 37-34,2,2,Sun,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
