Date, Vis Team, Home Team, Vis Spread, Home Spread, Over Under
2007-09-01, Colorado State, Colorado, +2.5, -2.5, +45.5
2007-09-01, E Michigan, Pitt, +20.5, -20.5, +46.0
2007-09-01, Purdue, Toledo, -6.0, +6.0, +54.5
2007-09-01, Kansas State, Auburn, +13.5, -13.5, +45.5
2007-09-01, Bowling Green, Minnesota, +13.5, -13.5, +53.0
2007-09-01, Tennessee, Cal, +7.0, -7.0, +55.5
2007-09-01, New Mexico, UTEP, -3.5, +3.5, +53.0
2007-09-01, San Jose State, Arizona State, +17.0, -17.0, +52.5
2007-09-01, Idaho, USC, +49.5, -49.5, +59.0
2007-09-01, FIU, Penn State, +37.0, -37.0, +49.5
2007-09-01, Arkansas State, Texas, +39.0, -39.0, +54.0
2007-09-01, North Texas, Oklahoma, +38.5, -38.5, +52.5
2007-09-01, LA-Lafayette, South Carolina, +28.0, -28.0, +46.5
2007-09-01, Troy, Arkansas, +21.5, -21.5, +46.0
2007-09-01, Mid Tennessee, FAU, +2.5, -2.5, +42.5
2007-09-03, Texas Tech, SMU, -8.5, +8.5, +61.0
2007-09-03, FSU, Clemson, -3.5, +3.5, +44.0
2007-09-06, Oregon State, Cincinnati, -3.0, +3.0, +44.0
2007-09-06, Mid Tennessee, Louisville, +41.0, -41.0, +63.0
2007-09-07, Navy, Rutgers, +16.0, -16.0, +49.0
2007-09-08, West Virginia, Marshall, -25.0, +25.0, +63.0
2007-09-08, Nevada, Northwestern, +10.5, -10.5, +52.5
2007-09-08, Nebraska, Wake Forest, -8.5, +8.5, +50.5
2007-09-08, Miami (FL), Oklahoma, +11.0, -11.0, +41.5
2007-09-08, Miami (OH), Minnesota, +8.5, -8.5, +49.0
2007-09-08, Buffalo, Temple, +3.0, -3.0, +47.5
2007-09-08, Akron, OSU, +27.5, -27.5, +46.5
2007-09-08, Duke, UVA, +18.5, -18.5, +43.5
2007-09-08, Alabama, Vanderbilt, -3.5, +3.5, +49.5
2007-09-08, Toledo, Cent Michigan, +3.0, -3.0, +53.0
2007-09-08, Bowling Green, Michigan State, +18.0, -18.0, +57.0
2007-09-08, Rice, Baylor, +7.5, -7.5, +46.0
2007-09-08, Utah State, Wyoming, +24.5, -24.5, +42.5
2007-09-08, San Jose State, Kansas State, +20.0, -20.0, +44.0
2007-09-08, Cal, Colorado State, -14.0, +14.0, +62.5
2007-09-08, Missouri, Ole Miss, -5.5, +5.5, +54.5
2007-09-08, North Carolina St, Boston College, +13.5, -13.5, +50.0
2007-09-08, Ball State, E Michigan, -3.5, +3.5, +45.5
2007-09-08, Oregon, Michigan, +8.0, -8.0, +65.0
2007-09-08, Boise State, Washington, -3.0, +3.0, +57.0
2007-09-08, Fresno State, Texas A&M, +17.0, -17.0, +51.0
2007-09-08, South Carolina, Georgia, +4.0, -4.0, +45.0
2007-09-08, Notre Dame, Penn State, +18.0, -18.0, +43.5
2007-09-08, Air Force, Utah, +7.0, -7.0, +47.0
2007-09-08, UNC, ECU, +6.0, -6.0, +42.5
2007-09-08, BYU, UCLA, +8.0, -8.0, +47.0
2007-09-08, Southern Miss, Tennessee, +11.5, -11.5, +47.0
2007-09-08, TCU, Texas, +8.0, -8.0, +44.0
2007-09-08, Miss St, Tulane, -5.5, +5.5, +46.0
2007-09-08, Kent State, Kentucky, +14.0, -14.0, +53.5
2007-09-08, San Diego State, Washington St, +13.0, -13.0, +52.0
2007-09-08, Hawaii, LA Tech, -28.0, +28.0, +76.0
2007-09-08, Syracuse, Iowa, +23.5, -23.5, +44.0
2007-09-08, Indiana, W Michigan, +1.0, -1.0, +60.5
2007-09-08, USF, Auburn, +7.0, -7.0, +38.5
2007-09-08, VT, LSU, +11.5, -11.5, +38.0
2007-09-08, New Mexico St, New Mexico, +7.0, -7.0, +53.0
2007-09-08, Wisconsin, UNLV, -25.0, +25.0, +49.5
2007-09-08, Colorado, Arizona State, +15.5, -15.5, +53.0
2007-09-08, Troy, Florida, +24.5, -24.5, +53.5
2007-09-08, FAU, Oklahoma State, +24.0, -24.0, +55.5
2007-09-08, Ohio, LA-Lafayette, -1.0, +1.0, +42.5
2007-09-08, Maryland, FIU, -23.0, +23.0, +45.0
2007-09-08, UAB, FSU, +37.0, -37.0, +54.0
2007-09-08, UTEP, Texas Tech, +23.5, -23.5, +62.0
2007-09-08, UL Monroe, Clemson, +24.5, -24.5, +50.5
2007-09-08, North Texas, SMU, +18.5, -18.5, +49.0
2007-09-13, West Virginia, Maryland, -16.0, +16.0, +61.5
2007-09-13, TCU, Air Force, -8.5, +8.5, +43.0
2007-09-14, Oklahoma State, Troy, -10.0, +10.0, +62.0
2007-09-15, Illinois, Syracuse, -11.0, +11.0, +45.0
2007-09-15, Temple, UConn, +31.0, -31.0, +52.0
2007-09-15, UVA, UNC, +3.0, -3.0, +42.5
2007-09-15, Buffalo, Penn State, +32.5, -32.5, +50.0
2007-09-15, Ole Miss, Vanderbilt, +7.0, -7.0, +48.0
2007-09-15, Miss St, Auburn, +12.5, -12.5, +41.5
2007-09-15, Cent Michigan, Purdue, +22.0, -22.0, +67.0
2007-09-15, Cincinnati, Miami (OH), -7.0, +7.0, +47.0
2007-09-15, Ohio, VT, +22.5, -22.5, +44.0
2007-09-15, Iowa, Iowa State, -17.5, +17.5, +43.5
2007-09-15, Toledo, Kansas, +27.5, -27.5, +65.0
2007-09-15, E Michigan, N Illinois, +12.0, -12.0, +44.5
2007-09-15, Army, Wake Forest, +19.5, -19.5, +45.5
2007-09-15, Tennessee, Florida, +7.0, -7.0, +55.5
2007-09-15, Notre Dame, Michigan, +9.0, -9.0, +45.0
2007-09-15, Utah State, Oklahoma, +47.0, -47.0, +63.5
2007-09-15, Fresno State, Oregon, +17.0, -17.0, +63.5
2007-09-15, Pitt, Michigan State, +11.5, -11.5, +49.0
2007-09-15, OSU, Washington, -3.0, +3.0, +40.0
2007-09-15, Texas, UCF, -17.0, +17.0, +51.0
2007-09-15, LA Tech, Cal, +33.5, -33.5, +66.5
2007-09-15, UCLA, Utah, -15.0, +15.0, +43.5
2007-09-15, Ball State, Navy, +7.0, -7.0, +57.0
2007-09-15, Akron, Indiana, +13.5, -13.5, +49.0
2007-09-15, Southern Miss, ECU, -2.0, +2.0, +47.0
2007-09-15, W Michigan, Missouri, +20.0, -20.0, +68.0
2007-09-15, Idaho, Washington St, +25.0, -25.0, +55.5
2007-09-15, Houston, Tulane, -14.5, +14.5, +62.5
2007-09-15, Louisville, Kentucky, -4.0, +4.0, +77.0
2007-09-15, Arkansas, Alabama, +4.0, -4.0, +46.0
2007-09-15, Boston College, Georgia Tech, +7.0, -7.0, +48.0
2007-09-15, Duke, Northwestern, +16.5, -16.5, +52.5
2007-09-15, Texas Tech, Rice, -26.5, +26.5, +63.5
2007-09-15, USC, Nebraska, -10.0, +10.0, +49.5
2007-09-15, UTEP, New Mexico St, +4.5, -4.5, +64.5
2007-09-15, Wyoming, Boise State, +12.5, -12.5, +51.5
2007-09-15, BYU, Tulsa, -6.5, +6.5, +51.0
2007-09-15, Hawaii, UNLV, -17.0, +17.0, +66.5
2007-09-15, FSU, Colorado, -4.5, +4.5, +47.5
2007-09-15, San Diego State, Arizona State, +28.0, -28.0, +58.0
2007-09-15, New Mexico, Arizona, +9.0, -9.0, +45.0
2007-09-15, San Jose State, Stanford, +7.0, -7.0, +48.5
2007-09-15, FIU, Miami (FL), +32.5, -32.5, +46.5
2007-09-15, UL Monroe, Texas A&M, +22.5, -22.5, +61.0
2007-09-15, SMU, Arkansas State, +3.0, -3.0, +51.5
2007-09-15, Minnesota, FAU, -6.5, +6.5, +51.5
2007-09-15, Mid Tennessee, LSU, +41.5, -41.5, +57.5
2007-09-20, Texas A&M, Miami (FL), +2.0, -2.0, +45.5
2007-09-21, Oklahoma, Tulsa, -23.5, +23.5, +66.0
2007-09-22, Syracuse, Louisville, +37.5, -37.5, +64.0
2007-09-22, Illinois, Indiana, -2.0, +2.0, +60.5
2007-09-22, Duke, Navy, +14.0, -14.0, +57.0
2007-09-22, Baylor, Buffalo, -2.0, +2.0, +53.0
2007-09-22, Kent State, Akron, -2.5, +2.5, +46.0
2007-09-22, Army, Boston College, +26.5, -26.5, +45.5
2007-09-22, Miami (OH), Colorado, +13.0, -13.0, +48.0
2007-09-22, Ball State, Nebraska, +24.0, -24.0, +62.5
2007-09-22, Air Force, BYU, +14.5, -14.5, +53.5
2007-09-22, Washington, UCLA, +5.5, -5.5, +47.5
2007-09-22, Georgia, Alabama, +3.0, -3.0, +46.0
2007-09-22, Florida, Ole Miss, -24.0, +24.0, +57.5
2007-09-22, Northwestern, OSU, +23.5, -23.5, +49.0
2007-09-22, Penn State, Michigan, -2.0, +2.0, +45.5
2007-09-22, Michigan State, Notre Dame, -9.5, +9.5, +44.5
2007-09-22, Memphis, UCF, +7.0, -7.0, +56.5
2007-09-22, Georgia Tech, UVA, -3.5, +3.5, +40.0
2007-09-22, Colorado State, Houston, +6.5, -6.5, +65.0
2007-09-22, Arizona, Cal, +14.0, -14.0, +56.5
2007-09-22, N Illinois, Idaho, +3.0, -3.0, +49.0
2007-09-22, Temple, Bowling Green, +21.5, -21.5, +51.0
2007-09-22, ECU, West Virginia, +24.0, -24.0, +59.0
2007-09-22, Iowa State, Toledo, -2.5, +2.5, +53.5
2007-09-22, UNC, South Carolina, +13.5, -13.5, +0.0
2007-09-22, Maryland, Wake Forest, +4.0, -4.0, +42.0
2007-09-22, Clemson, North Carolina St, -6.5, +6.5, +52.0
2007-09-22, Marshall, Cincinnati, +24.0, -24.0, +54.0
2007-09-22, Kentucky, Arkansas, +7.5, -7.5, +65.0
2007-09-22, New Mexico St, Auburn, +16.5, -16.5, +55.5
2007-09-22, UConn, Pitt, +7.0, -7.0, +43.5
2007-09-22, Wyoming, Ohio, -4.0, +4.0, +44.5
2007-09-22, Rice, Texas, +38.5, -38.5, +64.5
2007-09-22, Washington St, USC, +24.5, -24.5, +63.5
2007-09-22, South Carolina, LSU, +17.5, -17.5, +44.5
2007-09-22, Iowa, Wisconsin, +7.0, -7.0, +44.5
2007-09-22, San Jose State, Utah State, +2.5, -2.5, +44.0
2007-09-22, SMU, TCU, +24.0, -24.0, +52.5
2007-09-22, Purdue, Minnesota, -14.0, +14.0, +70.5
2007-09-22, Utah, UNLV, -7.0, +7.0, +48.0
2007-09-22, Oregon, Stanford, -18.0, +18.0, +60.5
2007-09-22, Oregon State, Arizona State, +11.5, -11.5, +51.5
2007-09-22, FIU, Kansas, +35.5, -35.5, +56.5
2007-09-22, Troy, LA-Lafayette, -7.5, +7.5, +61.5
2007-09-22, FAU, North Texas, -6.0, +6.0, +61.5
2007-09-22, Arkansas State, Tennessee, +19.5, -19.5, +57.5
2007-09-22, UNC, USF, +13.0, -13.0, +50.5
2007-09-22, Texas Tech, Oklahoma State, -6.0, +6.0, +73.0
2007-09-27, Southern Miss, Boise State, +11.0, -11.0, +50.0
2007-09-27, Memphis, Arkansas State, +5.5, -5.5, +62.0
2007-09-28, West Virginia, USF, -7.0, +7.0, +56.0
2007-09-29, Duke, Miami (FL), +24.0, -24.0, +47.0
2007-09-29, UNC, VT, +19.0, -19.0, +44.0
2007-09-29, Akron, UConn, +15.5, -15.5, +45.0
2007-09-29, Indiana, Iowa, +10.0, -10.0, +45.0
2007-09-29, Miss St, South Carolina, +14.0, -14.0, +41.5
2007-09-29, Temple, Army, +6.0, -6.0, +45.5
2007-09-29, Air Force, Navy, +2.5, -2.5, +56.5
2007-09-29, Buffalo, Ball State, +13.5, -13.5, +62.0
2007-09-29, N Illinois, Cent Michigan, +3.5, -3.5, +61.5
2007-09-29, Michigan, Northwestern, -16.5, +16.5, +51.0
2007-09-29, Syracuse, Miami (OH), -1.0, +1.0, +50.5
2007-09-29, Utah State, Utah, +21.5, -21.5, +45.0
2007-09-29, Cal, Oregon, +7.0, -7.0, +73.0
2007-09-29, Alabama, FSU, +2.5, -2.5, +43.5
2007-09-29, Ole Miss, Georgia, +15.0, -15.0, +49.5
2007-09-29, Auburn, Florida, +17.0, -17.0, +52.5
2007-09-29, Penn State, Illinois, -3.0, +3.0, +45.5
2007-09-29, Michigan State, Wisconsin, +7.0, -7.0, +46.0
2007-09-29, Iowa State, Nebraska, +21.0, -21.0, +54.0
2007-09-29, Kansas State, Texas, +14.5, -14.5, +56.5
2007-09-29, UNLV, Nevada, +4.0, -4.0, +52.5
2007-09-29, UTEP, SMU, +1.5, -1.5, +60.5
2007-09-29, Hawaii, Idaho, -24.5, +24.5, +74.0
2007-09-29, LSU, Tulane, -41.0, +41.0, +51.0
2007-09-29, Colorado State, TCU, +9.5, -9.5, +45.5
2007-09-29, E Michigan, Vanderbilt, +21.5, -21.5, +46.0
2007-09-29, W Michigan, Toledo, +1.0, -1.0, +64.0
2007-09-29, Kent State, Ohio, -2.5, +2.5, +47.0
2007-09-29, Oklahoma, Colorado, -23.0, +23.0, +55.0
2007-09-29, Baylor, Texas A&M, +16.5, -16.5, +57.5
2007-09-29, Pitt, UVA, +6.5, -6.5, +39.5
2007-09-29, ECU, Houston, +13.0, -13.0, +57.0
2007-09-29, UAB, Tulsa, +24.0, -24.0, +69.5
2007-09-29, Louisville, North Carolina St, -9.0, +9.0, +69.5
2007-09-29, Clemson, Georgia Tech, -3.0, +3.0, +47.0
2007-09-29, Maryland, Rutgers, +18.0, -18.0, +48.0
2007-09-29, OSU, Minnesota, -24.0, +24.0, +61.0
2007-09-29, USC, Washington, -20.0, +20.0, +55.5
2007-09-29, Notre Dame, Purdue, +21.5, -21.5, +55.0
2007-09-29, BYU, New Mexico, -3.5, +3.5, +53.5
2007-09-29, Washington St, Arizona, +3.0, -3.0, +58.5
2007-09-29, LA Tech, Fresno State, +12.5, -12.5, +62.5
2007-09-29, Cincinnati, San Diego State, -14.0, +14.0, +55.0
2007-09-29, LA-Lafayette, UCF, +22.0, -22.0, +61.5
2007-09-29, North Texas, Arkansas, +35.0, -35.0, +66.0
2007-09-29, FAU, Kentucky, +24.0, -24.0, +63.0
2007-09-29, UL Monroe, Troy, +11.5, -11.5, +67.5
2007-09-29, Arizona State, Stanford, -14.5, +14.5, +60.0
2007-09-29, FIU, Mid Tennessee, +9.5, -9.5, +47.0
2007-09-29, UCLA, Oregon State, +3.0, -3.0, +52.5
2007-10-02, Marshall, Memphis, +3.0, -3.0, +59.5
2007-10-03, Rice, Southern Miss, +20.5, -20.5, +54.0
2007-10-04, Kentucky, South Carolina, +4.5, -4.5, +56.5
2007-10-05, Utah, Louisville, +14.5, -14.5, +63.0
2007-10-06, N Illinois, Temple, -3.0, +3.0, +54.5
2007-10-06, Cincinnati, Rutgers, +3.5, -3.5, +52.0
2007-10-06, Wisconsin, Illinois, +2.5, -2.5, +52.0
2007-10-06, Minnesota, Indiana, +13.0, -13.0, +66.0
2007-10-06, Northwestern, Michigan State, +15.5, -15.5, +54.0
2007-10-06, Miami (FL), UNC, -7.0, +7.0, +44.0
2007-10-06, Wake Forest, Duke, -7.5, +7.5, +51.0
2007-10-06, Cent Michigan, Ball State, +12.5, -12.5, +67.5
2007-10-06, Vanderbilt, Auburn, +7.0, -7.0, +44.0
2007-10-06, Bowling Green, Boston College, +19.5, -19.5, +58.5
2007-10-06, Ohio, Buffalo, -3.5, +3.5, +52.0
2007-10-06, Tulane, Army, +6.0, -6.0, +44.5
2007-10-06, E Michigan, Michigan, +29.0, -29.0, +45.5
2007-10-06, TCU, Wyoming, +3.0, -3.0, +40.0
2007-10-06, Oklahoma State, Texas A&M, +7.0, -7.0, +63.5
2007-10-06, UAB, Miss St, +17.5, -17.5, +50.0
2007-10-06, Miami (OH), Kent State, +8.0, -8.0, +50.5
2007-10-06, Kansas, Kansas State, +3.5, -3.5, +54.5
2007-10-06, LA Tech, Ole Miss, +12.0, -12.0, +53.0
2007-10-06, Colorado, Baylor, -8.5, +8.5, +48.0
2007-10-06, VT, Clemson, +5.5, -5.5, +42.5
2007-10-06, Oklahoma, Texas, -12.0, +12.0, +56.5
2007-10-06, Nebraska, Missouri, +6.0, -6.0, +68.5
2007-10-06, Iowa, Penn State, +9.5, -9.5, +40.0
2007-10-06, North Carolina St, FSU, +18.0, -18.0, +45.0
2007-10-06, Georgia, Tennessee, -1.5, +1.5, +56.0
2007-10-06, Fresno State, Nevada, +3.0, -3.0, +52.5
2007-10-06, Houston, Alabama, +10.5, -10.5, +58.0
2007-10-06, Idaho, San Jose State, +7.5, -7.5, +51.0
2007-10-06, San Diego State, Colorado State, +13.0, -13.0, +58.0
2007-10-06, Arizona, Oregon State, +3.0, -3.0, +54.0
2007-10-06, Stanford, USC, +39.5, -39.5, +57.5
2007-10-06, Akron, W Michigan, +9.5, -9.5, +56.5
2007-10-06, Georgia Tech, Maryland, -3.0, +3.0, +42.5
2007-10-06, Iowa State, Texas Tech, +24.5, -24.5, +65.5
2007-10-06, UCF, ECU, -3.5, +3.5, +53.5
2007-10-06, Florida, LSU, +7.5, -7.5, +47.0
2007-10-06, OSU, Purdue, -7.0, +7.0, +52.0
2007-10-06, Notre Dame, UCLA, +21.0, -21.0, +50.0
2007-10-06, UNLV, Air Force, +5.5, -5.5, +44.0
2007-10-06, Tulsa, UTEP, -3.0, +3.0, +71.5
2007-10-06, Arizona State, Washington St, -9.0, +9.0, +63.5
2007-10-06, USF, FAU, -17.0, +17.0, +45.5
2007-10-06, Arkansas State, UL Monroe, -2.5, +2.5, +57.0
2007-10-06, North Texas, LA-Lafayette, +9.5, -9.5, +65.0
2007-10-06, Troy, FIU, -19.0, +19.0, +53.5
2007-10-06, UVA, Mid Tennessee, -10.0, +10.0, +44.5
2007-10-06, West Virginia, Syracuse, -27.0, +27.0, +56.5
2007-10-07, Utah State, Hawaii, +40.5, -40.5, +68.5
2007-10-07, New Mexico St, Boise State, +26.0, -26.0, +62.5
2007-10-10, Navy, Pitt, +4.0, -4.0, +53.5
2007-10-11, FSU, Wake Forest, -4.5, +4.5, +44.0
2007-10-12, Hawaii, San Jose State, -16.0, +16.0, +67.0
2007-10-13, Purdue, Michigan, +4.5, -4.5, +56.0
2007-10-13, Rutgers, Syracuse, -17.0, +17.0, +54.0
2007-10-13, E Michigan, Ohio, +4.0, -4.0, +45.5
2007-10-13, Minnesota, Northwestern, +7.0, -7.0, +66.0
2007-10-13, Kent State, OSU, +30.5, -30.5, +47.5
2007-10-13, South Carolina, UNC, -7.0, +7.0, +47.5
2007-10-13, Georgia Tech, Miami (FL), +2.5, -2.5, +44.0
2007-10-13, VT, Duke, -14.0, +14.0, +45.5
2007-10-13, Louisville, Cincinnati, +8.5, -8.5, +67.5
2007-10-13, Alabama, Ole Miss, -7.0, +7.0, +48.5
2007-10-13, Georgia, Vanderbilt, -7.0, +7.0, +47.5
2007-10-13, Toledo, Buffalo, +4.0, -4.0, +55.5
2007-10-13, Baylor, Kansas, +26.5, -26.5, +57.0
2007-10-13, New Mexico, Wyoming, +3.5, -3.5, +47.5
2007-10-13, Tennessee, Miss St, -7.0, +7.0, +51.0
2007-10-13, Bowling Green, Miami (OH), -1.5, +1.5, +56.5
2007-10-13, San Diego State, Utah, +14.5, -14.5, +55.0
2007-10-13, Army, Cent Michigan, +14.0, -14.0, +53.5
2007-10-13, Rice, Houston, +23.0, -23.0, +65.5
2007-10-13, Washington St, Oregon, +19.5, -19.5, +68.5
2007-10-13, Wisconsin, Penn State, +7.0, -7.0, +46.0
2007-10-13, Oklahoma State, Nebraska, +3.5, -3.5, +63.5
2007-10-13, Texas, Iowa State, -17.0, +17.0, +52.0
2007-10-13, Illinois, Iowa, -4.0, +4.0, +44.0
2007-10-13, Boston College, Notre Dame, -14.0, +14.0, +48.0
2007-10-13, W Michigan, N Illinois, -4.5, +4.5, +58.0
2007-10-13, TCU, Stanford, -6.5, +6.5, +46.5
2007-10-13, Oregon State, Cal, +14.0, -14.0, +56.5
2007-10-13, Fresno State, Idaho, -9.5, +9.5, +55.0
2007-10-13, Air Force, Colorado State, +3.0, -3.0, +46.5
2007-10-13, Temple, Akron, +12.5, -12.5, +50.5
2007-10-13, LSU, Kentucky, -10.0, +10.0, +54.0
2007-10-13, Auburn, Arkansas, +3.0, -3.0, +51.0
2007-10-13, Tulane, UAB, +3.0, -3.0, +51.0
2007-10-13, UConn, UVA, +3.0, -3.0, +45.5
2007-10-13, Marshall, Tulsa, +14.0, -14.0, +71.0
2007-10-13, Indiana, Michigan State, +3.5, -3.5, +62.0
2007-10-13, Texas A&M, Texas Tech, +10.0, -10.0, +67.5
2007-10-13, Missouri, Oklahoma, +13.5, -13.5, +62.5
2007-10-13, SMU, Southern Miss, +9.0, -9.0, +55.5
2007-10-13, UCF, USF, +10.0, -10.0, +52.0
2007-10-13, ECU, UTEP, +3.0, -3.0, +63.5
2007-10-13, BYU, UNLV, -12.5, +12.5, +52.0
2007-10-13, Washington, Arizona State, +11.5, -11.5, +56.0
2007-10-13, Arizona, USC, +21.0, -21.0, +55.5
2007-10-13, LA-Lafayette, Arkansas State, +10.0, -10.0, +57.5
2007-10-13, UL Monroe, North Texas, -8.5, +8.5, +61.0
2007-10-13, Mid Tennessee, Memphis, +3.0, -3.0, +56.0
2007-10-13, Colorado, Kansas State, +5.0, -5.0, +49.5
2007-10-13, New Mexico St, LA Tech, +7.5, -7.5, +50.0
2007-10-14, Nevada, Boise State, +25.0, -25.0, +61.0
2007-10-18, USF, Rutgers, -1.5, +1.5, +51.5
2007-10-18, Utah, TCU, +4.0, -4.0, +48.0
2007-10-19, Northwestern, E Michigan, -10.0, +10.0, +59.0
2007-10-19, Louisville, UConn, -3.0, +3.0, +57.0
2007-10-20, Buffalo, Syracuse, +3.5, -3.5, +55.5
2007-10-20, Miami (OH), Temple, -6.5, +6.5, +50.0
2007-10-20, Miss St, West Virginia, +26.0, -26.0, +57.0
2007-10-20, Penn State, Indiana, -7.0, +7.0, +52.5
2007-10-20, Cent Michigan, Clemson, +16.5, -16.5, +60.0
2007-10-20, N Illinois, Wisconsin, +23.0, -23.0, +51.5
2007-10-20, Arkansas, Ole Miss, -5.0, +5.0, +54.5
2007-10-20, Vanderbilt, South Carolina, +13.0, -13.0, +48.5
2007-10-20, Wake Forest, Navy, -3.0, +3.0, +61.0
2007-10-20, Army, Georgia Tech, +24.0, -24.0, +44.0
2007-10-20, Wyoming, Air Force, +2.5, -2.5, +46.5
2007-10-20, Ball State, W Michigan, -1.0, +1.0, +68.5
2007-10-20, Kansas, Colorado, -3.0, +3.0, +54.0
2007-10-20, Memphis, Rice, -1.0, +1.0, +64.0
2007-10-20, Tulane, SMU, +6.5, -6.5, +55.5
2007-10-20, Tennessee, Alabama, -1.5, +1.5, +55.0
2007-10-20, Texas A&M, Nebraska, +1.5, -1.5, +58.5
2007-10-20, Oklahoma, Iowa State, -30.5, +30.5, +57.0
2007-10-20, Texas Tech, Missouri, +3.0, -3.0, +73.0
2007-10-20, USC, Notre Dame, -17.0, +17.0, +44.5
2007-10-20, Miami (FL), FSU, +5.0, -5.0, +42.5
2007-10-20, Oregon, Washington, -12.0, +12.0, +62.5
2007-10-20, Michigan State, OSU, +18.0, -18.0, +52.0
2007-10-20, UVA, Maryland, +4.0, -4.0, +44.5
2007-10-20, Bowling Green, Kent State, +5.0, -5.0, +57.0
2007-10-20, Tulsa, UCF, +3.0, -3.0, +73.0
2007-10-20, North Carolina St, ECU, +6.0, -6.0, +54.5
2007-10-20, Stanford, Arizona, +13.5, -13.5, +54.0
2007-10-20, San Jose State, Fresno State, +13.0, -13.0, +57.5
2007-10-20, Houston, UAB, -13.5, +13.5, +61.5
2007-10-20, Florida, Kentucky, -7.0, +7.0, +64.0
2007-10-20, Iowa, Purdue, +7.0, -7.0, +46.0
2007-10-20, Kansas State, Oklahoma State, +3.0, -3.0, +60.0
2007-10-20, Cincinnati, Pitt, -10.0, +10.0, +50.0
2007-10-20, Michigan, Illinois, -1.5, +1.5, +50.5
2007-10-20, Auburn, LSU, +10.5, -10.5, +41.5
2007-10-20, Arkansas State, Mid Tennessee, +2.5, -2.5, +55.0
2007-10-20, FAU, LA-Lafayette, -5.5, +5.5, +59.5
2007-10-20, Ohio, Toledo, +1.5, -1.5, +61.0
2007-10-20, Texas, Baylor, -27.0, +27.0, +60.0
2007-10-20, Idaho, New Mexico St, +8.0, -8.0, +59.5
2007-10-20, Colorado State, UNLV, +3.0, -3.0, +47.5
2007-10-20, FIU, UL Monroe, +13.5, -13.5, +51.0
2007-10-20, New Mexico, San Diego State, -8.5, +8.5, +54.0
2007-10-20, North Texas, Troy, +23.5, -23.5, +64.5
2007-10-20, Nevada, Utah State, -6.5, +6.5, +60.0
2007-10-20, Boise State, LA Tech, -17.0, +17.0, +53.5
2007-10-20, Cal, UCLA, -3.0, +3.0, +57.0
2007-10-21, Southern Miss, Marshall, -3.0, +3.0, +55.0
2007-10-25, Boston College, VT, +3.0, -3.0, +41.5
2007-10-25, Air Force, New Mexico, +6.5, -6.5, +47.0
2007-10-26, Boise State, Fresno State, -2.0, +2.0, +63.5
2007-10-27, USF, UConn, -4.0, +4.0, +43.0
2007-10-27, Indiana, Wisconsin, +9.0, -9.0, +58.5
2007-10-27, Northwestern, Purdue, +13.5, -13.5, +64.0
2007-10-27, UNC, Wake Forest, +5.0, -5.0, +50.5
2007-10-27, Pitt, Louisville, +10.0, -10.0, +62.0
2007-10-27, Ball State, Illinois, +13.5, -13.5, +57.5
2007-10-27, Duke, FSU, +17.5, -17.5, +49.0
2007-10-27, Minnesota, Michigan, +21.0, -21.0, +57.0
2007-10-27, Ole Miss, Auburn, +18.0, -18.0, +47.5
2007-10-27, Iowa State, Missouri, +28.5, -28.5, +57.5
2007-10-27, Miami (OH), Vanderbilt, +13.5, -13.5, +44.5
2007-10-27, Akron, Buffalo, +1.0, -1.0, +49.0
