Date, Vis Team, Home Team, Vis Spread, Home Spread, Over Under
2017-10-19, Memphis, Houston, +2.0, -2.0, +61.5
2017-10-19, LA-Lafayette, Arkansas State, +11.5, -11.5, +66.0
2017-10-20, W Kentucky, Old Dominion, -7.0, +7.0, +49.0
2017-10-20, Marshall, Mid Tennessee, -2.0, +2.0, +49.5
2017-10-20, Air Force, Nevada, -6.5, +6.5, +64.5
2017-10-20, Colorado State, New Mexico, -10.0, +10.0, +61.0
2017-10-21, Iowa, Northwestern, +3.0, -3.0, +46.5
2017-10-21, Tulsa, UConn, -4.0, +4.0, +77.0
2017-10-21, North Texas, FAU, +3.5, -3.5, +67.5
2017-10-21, Kent State, Ohio, +17.5, -17.5, +47.5
2017-10-21, N Illinois, Bowling Green, -14.0, +14.0, +55.0
2017-10-21, Indiana, Michigan State, +6.5, -6.5, +47.0
2017-10-21, UAB, Charlotte, -9.0, +9.0, +52.0
2017-10-21, Temple, Army, +7.5, -7.5, +46.0
2017-10-21, BYU, ECU, -6.0, +6.0, +55.5
2017-10-21, Purdue, Rutgers, -9.0, +9.0, +49.0
2017-10-21, Pitt, Duke, +8.0, -8.0, +50.0
2017-10-21, Syracuse, Miami (FL), +17.5, -17.5, +59.0
2017-10-21, Wake Forest, Georgia Tech, +3.5, -3.5, +49.0
2017-10-21, Michigan, Penn State, +7.5, -7.5, +43.5
2017-10-21, Maryland, Wisconsin, +25.0, -25.0, +50.5
2017-10-21, UNC, VT, +20.0, -20.0, +52.0
2017-10-21, Wyoming, Boise State, +16.0, -16.0, +44.5
2017-10-21, Kansas, TCU, +37.5, -37.5, +61.0
2017-10-21, Rice, UTSA, +20.0, -20.0, +53.0
2017-10-21, Ga Southern, UMass, +7.5, -7.5, +54.5
2017-10-21, UCF, Navy, -9.5, +9.5, +65.5
2017-10-21, Idaho, Missouri, +14.0, -14.0, +64.0
2017-10-21, Kentucky, Miss St, +13.0, -13.0, +54.5
2017-10-21, USF, Tulane, -10.5, +10.5, +54.5
2017-10-21, Utah State, UNLV, +3.5, -3.5, +60.5
2017-10-21, Southern Miss, LA Tech, +1.0, -1.0, +55.5
2017-10-21, Oregon, UCLA, +6.0, -6.0, +69.0
2017-10-21, Arizona, Cal, -4.0, +4.0, +66.0
2017-10-21, Illinois, Minnesota, +14.0, -14.0, +48.0
2017-10-21, Tennessee, Alabama, +35.5, -35.5, +51.0
2017-10-21, Oklahoma State, Texas, -7.0, +7.0, +64.5
2017-10-21, West Virginia, Baylor, -9.0, +9.0, +67.5
2017-10-21, Louisville, FSU, +6.5, -6.5, +58.0
2017-10-21, USC, Notre Dame, +4.5, -4.5, +62.5
2017-10-21, Oklahoma, Kansas State, -14.0, +14.0, +55.5
2017-10-21, LSU, Ole Miss, -6.5, +6.5, +58.5
2017-10-21, Iowa State, Texas Tech, +7.0, -7.0, +68.5
2017-10-21, Colorado, Washington St, +8.0, -8.0, +52.5
2017-10-21, Fresno State, San Diego State, +7.0, -7.0, +50.0
2017-10-21, Troy, Georgia State, -7.5, +7.5, +51.5
2017-10-21, SMU, Cincinnati, -6.0, +6.0, +66.0
2017-10-21, Buffalo, Miami (OH), +3.0, -3.0, +46.5
2017-10-21, Akron, Toledo, +15.0, -15.0, +59.0
2017-10-21, W Michigan, E Michigan, -2.5, +2.5, +51.5
2017-10-21, Cent Michigan, Ball State, -3.0, +3.0, +48.5
2017-10-21, Coastal Carolina, Appalachian St, +20.5, -20.5, +53.5
2017-10-21, Boston College, UVA, +6.5, -6.5, +49.5
2017-10-21, Auburn, Arkansas, -17.0, +17.0, +51.0
2017-10-21, Arizona State, Utah, +10.0, -10.0, +54.5
2017-10-21, UL Monroe, South Alabama, +4.5, -4.5, +57.0
